time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2
24803,92,38,NaN,NaN,67,NaN,6,132,16,73,72,NaN,100
24804,,,NaN,NaN,,NaN,,,,,,NaN,
24805,91,37,NaN,NaN,66,NaN,6,130,16,73,72,NaN,100
24806,,,NaN,NaN,,NaN,,,,,,NaN,
24807,91,37,NaN,NaN,66,NaN,6,131,16,73,72,NaN,100
24808,,,NaN,NaN,,NaN,,,,,,NaN,
24809,91,37,NaN,NaN,67,NaN,6,130,16,73,72,NaN,100
24810,,,NaN,NaN,,NaN,,,,,,NaN,
24811,92,37,NaN,NaN,67,NaN,6,131,16,73,72,NaN,100
24812,,,NaN,NaN,,NaN,,,,,,NaN,
24813,92,37,NaN,NaN,68,NaN,6,131,16,73,72,NaN,100
24814,,,NaN,NaN,,NaN,,,,,,NaN,
24815,94,37,NaN,NaN,69,NaN,6,134,16,73,72,NaN,100
24816,,,NaN,NaN,,NaN,,,,,,NaN,
24817,95,37,NaN,NaN,70,NaN,6,136,16,73,73,NaN,100
24818,,,NaN,NaN,,NaN,,,,,,NaN,
24819,95,38,NaN,NaN,69,NaN,6,136,16,73,72,NaN,100
24820,,,NaN,NaN,,NaN,,,,,,NaN,
24821,95,38,NaN,NaN,69,NaN,6,136,16,73,72,NaN,100
24822,,,NaN,NaN,,NaN,,,,,,NaN,
24823,95,38,NaN,NaN,69,NaN,6,135,16,72,72,NaN,100
24824,,,NaN,NaN,,NaN,,,,,,NaN,
24825,95,38,NaN,NaN,69,NaN,6,136,16,72,71,NaN,100
24826,,,NaN,NaN,,NaN,,,,,,NaN,
24827,95,38,NaN,NaN,69,NaN,6,136,16,72,71,NaN,100
24828,,,NaN,NaN,,NaN,,,,,,NaN,
24829,98,38,NaN,NaN,72,NaN,6,140,16,72,72,NaN,100
24830,,,NaN,NaN,,NaN,,,,,,NaN,
24831,98,37,NaN,NaN,72,NaN,6,140,16,72,72,NaN,100
24832,,,NaN,NaN,,NaN,,,,,,NaN,
24833,99,37,NaN,NaN,72,NaN,6,142,16,73,72,NaN,100
24834,,,NaN,NaN,,NaN,,,,,,NaN,
24835,98,37,NaN,NaN,71,NaN,6,139,16,73,72,NaN,100
24836,,,NaN,NaN,,NaN,,,,,,NaN,
24837,99,37,NaN,NaN,71,NaN,6,140,16,73,72,NaN,100
24838,,,NaN,NaN,,NaN,,,,,,NaN,
24839,98,37,NaN,NaN,71,NaN,6,138,16,73,72,NaN,100
24840,,,NaN,NaN,,NaN,,,,,,NaN,
24841,98,37,NaN,NaN,71,NaN,6,138,16,72,72,NaN,100
24842,,,NaN,NaN,,NaN,,,,,,NaN,
24843,98,38,NaN,NaN,71,NaN,6,139,16,73,72,NaN,100
24844,,,NaN,NaN,,NaN,,,,,,NaN,
24845,98,38,NaN,NaN,70,NaN,6,139,16,73,72,NaN,100
24846,,,NaN,NaN,,NaN,,,,,,NaN,
24847,97,38,NaN,NaN,71,NaN,6,138,16,73,73,NaN,100
24848,,,NaN,NaN,,NaN,,,,,,NaN,
24849,95,37,NaN,NaN,67,NaN,6,134,16,73,72,NaN,100
24850,,,NaN,NaN,,NaN,,,,,,NaN,
24851,94,37,NaN,NaN,68,NaN,6,134,16,73,72,NaN,100
24852,,,NaN,NaN,,NaN,,,,,,NaN,
24853,92,37,NaN,NaN,66,NaN,6,132,16,73,72,NaN,100
24854,,,NaN,NaN,,NaN,,,,,,NaN,
24855,93,37,NaN,NaN,68,NaN,6,134,16,73,72,NaN,100
24856,,,NaN,NaN,,NaN,,,,,,NaN,
24857,93,37,NaN,NaN,68,NaN,6,134,16,73,72,NaN,100
24858,,,NaN,NaN,,NaN,,,,,,NaN,
24859,95,37,NaN,NaN,71,NaN,6,139,16,73,72,NaN,100
24860,,,NaN,NaN,,NaN,,,,,,NaN,
24861,96,37,NaN,NaN,71,NaN,6,138,16,73,72,NaN,100
24862,,,NaN,NaN,,NaN,,,,,,NaN,
24863,98,37,NaN,NaN,73,NaN,6,142,16,73,72,NaN,100
24864,,,NaN,NaN,,NaN,,,,,,NaN,
24865,98,37,NaN,NaN,73,NaN,6,142,16,73,73,NaN,100
24866,,,NaN,NaN,,NaN,,,,,,NaN,
24867,98,37,NaN,NaN,73,NaN,6,142,16,73,73,NaN,100
24868,,,NaN,NaN,,NaN,,,,,,NaN,
24869,98,37,NaN,NaN,71,NaN,6,141,16,73,73,NaN,100
24870,,,NaN,NaN,,NaN,,,,,,NaN,
24871,98,37,NaN,NaN,70,NaN,6,141,16,73,73,NaN,100
24872,,,NaN,NaN,,NaN,,,,,,NaN,
24873,96,37,NaN,NaN,69,NaN,6,138,16,73,72,NaN,100
24874,,,NaN,NaN,,NaN,,,,,,NaN,
24875,96,37,NaN,NaN,69,NaN,6,138,16,72,72,NaN,100
24876,,,NaN,NaN,,NaN,,,,,,NaN,
24877,96,37,NaN,NaN,70,NaN,6,137,16,72,71,NaN,100
24878,,,NaN,NaN,,NaN,,,,,,NaN,
24879,96,37,NaN,NaN,69,NaN,6,137,16,72,71,NaN,100
24880,,,NaN,NaN,,NaN,,,,,,NaN,
24881,97,37,NaN,NaN,71,NaN,6,139,16,72,71,NaN,100
24882,,,NaN,NaN,,NaN,,,,,,NaN,
24883,97,37,NaN,NaN,71,NaN,6,140,16,72,71,NaN,100
24884,,,NaN,NaN,,NaN,,,,,,NaN,
24885,98,37,NaN,NaN,71,NaN,6,141,16,72,71,NaN,100
24886,,,NaN,NaN,,NaN,,,,,,NaN,
24887,98,37,NaN,NaN,71,NaN,6,139,16,72,72,NaN,100
24888,,,NaN,NaN,,NaN,,,,,,NaN,
24889,98,37,NaN,NaN,71,NaN,6,141,16,72,72,NaN,100
24890,,,NaN,NaN,,NaN,,,,,,NaN,
24891,97,37,NaN,NaN,70,NaN,6,138,16,72,72,NaN,100
24892,,,NaN,NaN,,NaN,,,,,,NaN,
24893,96,37,NaN,NaN,68,NaN,6,137,16,72,72,NaN,100
24894,,,NaN,NaN,,NaN,,,,,,NaN,
24895,93,37,NaN,NaN,67,NaN,6,134,16,72,72,NaN,100
24896,,,NaN,NaN,,NaN,,,,,,NaN,
24897,92,37,NaN,NaN,66,NaN,6,133,16,72,71,NaN,100
24898,,,NaN,NaN,,NaN,,,,,,NaN,
24899,92,37,NaN,NaN,67,NaN,6,133,16,72,71,NaN,100
24900,,,NaN,NaN,,NaN,,,,,,NaN,
24901,93,37,NaN,NaN,67,NaN,6,135,16,72,72,NaN,100
24902,,,NaN,NaN,,NaN,,,,,,NaN,
24903,93,37,NaN,NaN,68,NaN,6,135,16,72,72,NaN,100
24904,,,NaN,NaN,,NaN,,,,,,NaN,
24905,93,37,NaN,NaN,67,NaN,6,136,16,73,73,NaN,100
24906,,,NaN,NaN,,NaN,,,,,,NaN,
24907,92,37,NaN,NaN,66,NaN,6,134,16,73,73,NaN,100
24908,,,NaN,NaN,,NaN,,,,,,NaN,
24909,91,37,NaN,NaN,65,NaN,6,132,16,74,73,NaN,100
24910,,,NaN,NaN,,NaN,,,,,,NaN,
24911,91,37,NaN,NaN,66,NaN,6,133,16,74,73,NaN,100
24912,,,NaN,NaN,,NaN,,,,,,NaN,
24913,91,37,NaN,NaN,67,NaN,6,132,16,74,73,NaN,100
24914,,,NaN,NaN,,NaN,,,,,,NaN,
24915,93,37,NaN,NaN,68,NaN,6,136,16,74,73,NaN,100
24916,,,NaN,NaN,,NaN,,,,,,NaN,
24917,92,37,NaN,NaN,67,NaN,6,134,16,74,73,NaN,100
24918,,,NaN,NaN,,NaN,,,,,,NaN,
24919,92,37,NaN,NaN,67,NaN,6,135,16,74,74,NaN,100
24920,,,NaN,NaN,,NaN,,,,,,NaN,
24921,92,37,NaN,NaN,67,NaN,6,135,16,74,74,NaN,100
24922,,,NaN,NaN,,NaN,,,,,,NaN,
24923,91,37,NaN,NaN,66,NaN,6,131,16,74,74,NaN,100
24924,,,NaN,NaN,,NaN,,,,,,NaN,
24925,90,37,NaN,NaN,66,NaN,6,131,16,74,74,NaN,100
24926,,,NaN,NaN,,NaN,,,,,,NaN,
24927,92,37,NaN,NaN,68,NaN,6,134,16,74,74,NaN,100
24928,,,NaN,NaN,,NaN,,,,,,NaN,
24929,92,37,NaN,NaN,68,NaN,6,133,16,75,74,NaN,100
24930,,,NaN,NaN,,NaN,,,,,,NaN,
24931,92,38,NaN,NaN,66,NaN,6,133,16,75,74,NaN,100
24932,,,NaN,NaN,,NaN,,,,,,NaN,
24933,92,38,NaN,NaN,66,NaN,6,133,16,75,74,NaN,100
24934,,,NaN,NaN,,NaN,,,,,,NaN,
24935,91,38,NaN,NaN,66,NaN,6,132,16,74,74,NaN,100
24936,,,NaN,NaN,,NaN,,,,,,NaN,
24937,92,37,NaN,NaN,68,NaN,6,132,16,75,74,NaN,100
24938,,,NaN,NaN,,NaN,,,,,,NaN,
24939,93,37,NaN,NaN,67,NaN,6,136,16,75,74,NaN,100
24940,,,NaN,NaN,,NaN,,,,,,NaN,
24941,93,37,NaN,NaN,68,NaN,6,135,16,75,74,NaN,100
24942,,,NaN,NaN,,NaN,,,,,,NaN,
24943,93,37,NaN,NaN,68,NaN,6,134,16,75,75,NaN,100
24944,,,NaN,NaN,,NaN,,,,,,NaN,
24945,94,37,NaN,NaN,69,NaN,6,136,16,75,75,NaN,100
24946,,,NaN,NaN,,NaN,,,,,,NaN,
24947,93,37,NaN,NaN,68,NaN,6,134,16,75,75,NaN,100
24948,,,NaN,NaN,,NaN,,,,,,NaN,
24949,93,37,NaN,NaN,67,NaN,6,135,16,76,75,NaN,100
24950,,,NaN,NaN,,NaN,,,,,,NaN,
24951,91,37,NaN,NaN,66,NaN,6,131,16,76,75,NaN,100
24952,,,NaN,NaN,,NaN,,,,,,NaN,
24953,91,37,NaN,NaN,66,NaN,6,132,16,76,75,NaN,100
24954,,,NaN,NaN,,NaN,,,,,,NaN,
24955,90,37,NaN,NaN,66,NaN,6,130,16,76,75,NaN,100
24956,,,NaN,NaN,,NaN,,,,,,NaN,
24957,90,37,NaN,NaN,66,NaN,6,132,16,75,75,NaN,100
24958,,,NaN,NaN,,NaN,,,,,,NaN,
24959,90,37,NaN,NaN,66,NaN,6,132,16,75,75,NaN,100
24960,,,NaN,NaN,,NaN,,,,,,NaN,
24961,89,37,NaN,NaN,65,NaN,6,129,16,75,75,NaN,100
24962,,,NaN,NaN,,NaN,,,,,,NaN,
24963,89,37,NaN,NaN,65,NaN,6,129,16,75,74,NaN,100
24964,,,NaN,NaN,,NaN,,,,,,NaN,
24965,88,37,NaN,NaN,64,NaN,6,129,16,75,74,NaN,100
24966,,,NaN,NaN,,NaN,,,,,,NaN,
24967,88,38,NaN,NaN,65,NaN,6,129,16,75,74,NaN,100
24968,,,NaN,NaN,,NaN,,,,,,NaN,
24969,89,38,NaN,NaN,65,NaN,6,130,16,75,74,NaN,100
24970,,,NaN,NaN,,NaN,,,,,,NaN,
24971,89,38,NaN,NaN,65,NaN,6,130,16,73,73,NaN,100
24972,,,NaN,NaN,,NaN,,,,,,NaN,
24973,89,38,NaN,NaN,65,NaN,6,130,16,73,72,NaN,100
24974,,,NaN,NaN,,NaN,,,,,,NaN,
24975,91,37,NaN,NaN,67,NaN,6,133,16,72,71,NaN,100
24976,,,NaN,NaN,,NaN,,,,,,NaN,
24977,91,37,NaN,NaN,67,NaN,6,133,16,71,71,NaN,100
24978,,,NaN,NaN,,NaN,,,,,,NaN,
24979,94,37,NaN,NaN,69,NaN,6,137,16,71,71,NaN,100
24980,,,NaN,NaN,,NaN,,,,,,NaN,
24981,94,37,NaN,NaN,70,NaN,6,137,16,72,71,NaN,100
24982,,,NaN,NaN,,NaN,,,,,,NaN,
24983,98,37,NaN,NaN,73,NaN,6,143,16,72,71,NaN,100
24984,,,NaN,NaN,,NaN,,,,,,NaN,
24985,98,37,NaN,NaN,73,NaN,6,143,16,72,71,NaN,100
24986,,,NaN,NaN,,NaN,,,,,,NaN,
24987,100,37,NaN,NaN,72,NaN,5,144,16,72,72,NaN,100
24988,,,NaN,NaN,,NaN,,,,,,NaN,
24989,98,37,NaN,NaN,70,NaN,5,140,16,72,72,NaN,100
24990,,,NaN,NaN,,NaN,,,,,,NaN,
24991,98,37,NaN,NaN,70,NaN,5,140,16,72,71,NaN,100
24992,,,NaN,NaN,,NaN,,,,,,NaN,
24993,98,37,NaN,NaN,71,NaN,5,141,16,72,71,NaN,100
24994,,,NaN,NaN,,NaN,,,,,,NaN,
24995,98,37,NaN,NaN,71,NaN,5,142,16,71,70,NaN,100
24996,,,NaN,NaN,,NaN,,,,,,NaN,
24997,98,37,NaN,NaN,71,NaN,5,141,16,70,70,NaN,100
24998,,,NaN,NaN,,NaN,,,,,,NaN,
24999,98,37,NaN,NaN,71,NaN,5,141,16,70,69,NaN,100
25000,,,NaN,NaN,,NaN,,,,,,NaN,
25001,99,37,NaN,NaN,70,NaN,5,142,16,70,69,NaN,100
25002,,,NaN,NaN,,NaN,,,,,,NaN,
25003,97,37,NaN,NaN,69,NaN,5,140,16,70,69,NaN,100
25004,,,NaN,NaN,,NaN,,,,,,NaN,
25005,98,37,NaN,NaN,70,NaN,5,141,16,69,69,NaN,100
25006,,,NaN,NaN,,NaN,,,,,,NaN,
25007,97,37,NaN,NaN,69,NaN,5,139,16,69,69,NaN,100
25008,,,NaN,NaN,,NaN,,,,,,NaN,
25009,97,37,NaN,NaN,69,NaN,5,140,16,69,69,NaN,100
25010,,,NaN,NaN,,NaN,,,,,,NaN,
25011,97,37,NaN,NaN,70,NaN,5,141,16,69,68,NaN,100
25012,,,NaN,NaN,,NaN,,,,,,NaN,
25013,97,36,NaN,NaN,70,NaN,5,141,16,69,68,NaN,100
25014,,,NaN,NaN,,NaN,,,,,,NaN,
25015,97,36,NaN,NaN,69,NaN,34,140,16,68,68,NaN,100
25016,,,NaN,NaN,,NaN,,,,,,NaN,
25017,97,36,NaN,NaN,68,NaN,138,140,16,68,68,NaN,100
25018,,,NaN,NaN,,NaN,,,,,,NaN,
25019,96,37,NaN,NaN,69,NaN,138,138,16,69,68,NaN,100
25020,,,NaN,NaN,,NaN,,,,,,NaN,
25021,99,37,NaN,NaN,73,NaN,204,144,16,69,68,NaN,100
25022,,,NaN,NaN,,NaN,,,,,,NaN,
25023,102,37,NaN,NaN,76,NaN,204,147,16,70,68,NaN,100
25024,,,NaN,NaN,,NaN,,,,,,NaN,
25025,104,34,NaN,NaN,76,NaN,242,150,16,70,70,NaN,100
25026,,,NaN,NaN,,NaN,,,,,,NaN,
25027,104,34,NaN,NaN,76,NaN,242,150,16,70,70,NaN,100
25028,,,NaN,NaN,,NaN,,,,,,NaN,
25029,102,34,NaN,NaN,72,NaN,242,146,16,71,71,NaN,100
25030,,,NaN,NaN,,NaN,,,,,,NaN,
25031,101,37,NaN,NaN,71,NaN,242,144,16,70,69,NaN,100
25032,,,NaN,NaN,,NaN,,,,,,NaN,
25033,98,37,NaN,NaN,69,NaN,242,140,16,70,69,NaN,100
25034,,,NaN,NaN,,NaN,,,,,,NaN,
25035,98,37,NaN,NaN,69,NaN,242,141,16,70,69,NaN,100
25036,,,NaN,NaN,,NaN,,,,,,NaN,
25037,98,37,NaN,NaN,70,NaN,242,141,16,70,69,NaN,100
25038,,,NaN,NaN,,NaN,,,,,,NaN,
25039,100,37,NaN,NaN,73,NaN,242,146,16,71,70,NaN,100
25040,,,NaN,NaN,,NaN,,,,,,NaN,
25041,101,37,NaN,NaN,73,NaN,242,146,16,71,71,NaN,100
25042,,,NaN,NaN,,NaN,,,,,,NaN,
25043,102,37,NaN,NaN,73,NaN,242,148,16,71,71,NaN,100
25044,,,NaN,NaN,,NaN,,,,,,NaN,
25045,101,37,NaN,NaN,72,NaN,242,145,16,72,72,NaN,100
25046,,,NaN,NaN,,NaN,,,,,,NaN,
25047,101,37,NaN,NaN,71,NaN,242,145,16,72,72,NaN,100
25048,,,NaN,NaN,,NaN,,,,,,NaN,
25049,99,37,NaN,NaN,70,NaN,242,141,16,72,72,NaN,100
25050,,,NaN,NaN,,NaN,,,,,,NaN,
25051,98,38,NaN,NaN,69,NaN,242,140,16,72,72,NaN,100
25052,,,NaN,NaN,,NaN,,,,,,NaN,
25053,95,38,NaN,NaN,67,NaN,242,137,16,72,72,NaN,100
25054,,,NaN,NaN,,NaN,,,,,,NaN,
25055,95,38,NaN,NaN,67,NaN,242,137,16,72,72,NaN,100
25056,,,NaN,NaN,,NaN,,,,,,NaN,
25057,95,37,NaN,NaN,68,NaN,242,137,16,72,72,NaN,100
25058,,,NaN,NaN,,NaN,,,,,,NaN,
25059,95,37,NaN,NaN,69,NaN,242,139,16,73,72,NaN,100
25060,,,NaN,NaN,,NaN,,,,,,NaN,
25061,96,37,NaN,NaN,70,NaN,242,140,16,73,72,NaN,100
25062,,,NaN,NaN,,NaN,,,,,,NaN,
25063,97,38,NaN,NaN,71,NaN,242,141,16,73,72,NaN,100
25064,,,NaN,NaN,,NaN,,,,,,NaN,
25065,99,38,NaN,NaN,72,NaN,242,143,16,73,73,NaN,100
25066,,,NaN,NaN,,NaN,,,,,,NaN,
25067,99,38,NaN,NaN,72,NaN,242,143,16,73,73,NaN,100
25068,,,NaN,NaN,,NaN,,,,,,NaN,
25069,101,38,NaN,NaN,73,NaN,242,147,16,74,73,NaN,100
25070,,,NaN,NaN,,NaN,,,,,,NaN,
25071,100,38,NaN,NaN,73,NaN,242,145,16,74,73,NaN,100
25072,,,NaN,NaN,,NaN,,,,,,NaN,
25073,102,38,NaN,NaN,74,NaN,242,147,16,74,74,NaN,100
25074,,,NaN,NaN,,NaN,,,,,,NaN,
25075,102,38,NaN,NaN,74,NaN,242,147,16,74,74,NaN,100
25076,,,NaN,NaN,,NaN,,,,,,NaN,
25077,103,38,NaN,NaN,73,NaN,242,148,16,75,74,NaN,100
25078,,,NaN,NaN,,NaN,,,,,,NaN,
25079,101,38,NaN,NaN,73,NaN,242,145,16,75,74,NaN,100
25080,,,NaN,NaN,,NaN,,,,,,NaN,
25081,101,37,NaN,NaN,72,NaN,242,146,16,74,74,NaN,100
25082,,,NaN,NaN,,NaN,,,,,,NaN,
25083,102,37,NaN,NaN,74,NaN,242,147,16,74,74,NaN,100
25084,,,NaN,NaN,,NaN,,,,,,NaN,
25085,103,37,NaN,NaN,75,NaN,242,148,16,74,74,NaN,100
25086,,,NaN,NaN,,NaN,,,,,,NaN,
25087,105,37,NaN,NaN,77,NaN,242,151,16,74,74,NaN,100
25088,,,NaN,NaN,,NaN,,,,,,NaN,
25089,105,38,NaN,NaN,76,NaN,242,150,16,74,74,NaN,100
25090,,,NaN,NaN,,NaN,,,,,,NaN,
25091,105,38,NaN,NaN,76,NaN,242,149,16,74,74,NaN,100
25092,,,NaN,NaN,,NaN,,,,,,NaN,
25093,105,38,NaN,NaN,76,NaN,242,149,16,74,73,NaN,100
25094,,,NaN,NaN,,NaN,,,,,,NaN,
25095,100,38,NaN,NaN,72,NaN,242,143,16,73,72,NaN,100
25096,,,NaN,NaN,,NaN,,,,,,NaN,
25097,98,38,NaN,NaN,72,NaN,242,140,16,73,72,NaN,100
25098,,,NaN,NaN,,NaN,,,,,,NaN,
25099,99,38,NaN,NaN,74,NaN,242,144,16,73,72,NaN,100
25100,,,NaN,NaN,,NaN,,,,,,NaN,
25101,100,39,NaN,NaN,75,NaN,242,145,16,74,73,NaN,100
25102,,,NaN,NaN,,NaN,,,,,,NaN,
25103,102,39,NaN,NaN,76,NaN,242,149,16,74,74,NaN,100
25104,,,NaN,NaN,,NaN,,,,,,NaN,
25105,101,39,NaN,NaN,75,NaN,242,146,16,74,74,NaN,100
25106,,,NaN,NaN,,NaN,,,,,,NaN,
25107,102,37,NaN,NaN,75,NaN,242,147,16,75,74,NaN,100
25108,,,NaN,NaN,,NaN,,,,,,NaN,
25109,100,37,NaN,NaN,74,NaN,242,144,16,75,75,NaN,100
25110,,,NaN,NaN,,NaN,,,,,,NaN,
25111,101,37,NaN,NaN,74,NaN,242,145,16,76,75,NaN,100
25112,,,NaN,NaN,,NaN,,,,,,NaN,
25113,100,37,NaN,NaN,74,NaN,242,144,16,76,75,NaN,100
25114,,,NaN,NaN,,NaN,,,,,,NaN,
25115,100,37,NaN,NaN,74,NaN,242,145,16,76,76,NaN,100
25116,,,NaN,NaN,,NaN,,,,,,NaN,
25117,100,37,NaN,NaN,74,NaN,242,144,16,76,76,NaN,100
25118,,,NaN,NaN,,NaN,,,,,,NaN,
25119,97,38,NaN,NaN,71,NaN,242,141,16,76,76,NaN,100
25120,,,NaN,NaN,,NaN,,,,,,NaN,
25121,98,38,NaN,NaN,72,NaN,242,142,16,76,75,NaN,100
25122,,,NaN,NaN,,NaN,,,,,,NaN,
25123,97,38,NaN,NaN,69,NaN,242,141,16,75,75,NaN,100
25124,,,NaN,NaN,,NaN,,,,,,NaN,
25125,98,37,NaN,NaN,71,NaN,242,142,16,75,75,NaN,99
25126,,,NaN,NaN,,NaN,,,,,,NaN,
25127,97,37,NaN,NaN,71,NaN,242,141,16,74,74,NaN,100
25128,,,NaN,NaN,,NaN,,,,,,NaN,
25129,98,37,NaN,NaN,71,NaN,242,142,16,74,73,NaN,100
25130,,,NaN,NaN,,NaN,,,,,,NaN,
25131,98,37,NaN,NaN,71,NaN,242,142,16,74,73,NaN,100
25132,,,NaN,NaN,,NaN,,,,,,NaN,
25133,101,38,NaN,NaN,75,NaN,242,147,16,74,73,NaN,100
25134,,,NaN,NaN,,NaN,,,,,,NaN,
25135,101,38,NaN,NaN,75,NaN,242,147,16,75,74,NaN,100
25136,,,NaN,NaN,,NaN,,,,,,NaN,
25137,102,38,NaN,NaN,75,NaN,242,148,16,75,74,NaN,100
25138,,,NaN,NaN,,NaN,,,,,,NaN,
25139,101,37,NaN,NaN,74,NaN,242,146,16,74,84,NaN,100
25140,,,NaN,NaN,,NaN,,,,,,NaN,
25141,101,37,NaN,NaN,73,NaN,242,145,16,74,84,NaN,100
25142,,,NaN,NaN,,NaN,,,,,,NaN,
25143,100,37,NaN,NaN,73,NaN,242,144,16,74,84,NaN,100
25144,,,NaN,NaN,,NaN,,,,,,NaN,
25145,101,38,NaN,NaN,74,NaN,242,146,16,74,84,NaN,100
25146,,,NaN,NaN,,NaN,,,,,,NaN,
25147,102,38,NaN,NaN,76,NaN,242,147,16,74,84,NaN,100
25148,,,NaN,NaN,,NaN,,,,,,NaN,
25149,102,38,NaN,NaN,76,NaN,242,147,16,74,84,NaN,100
25150,,,NaN,NaN,,NaN,,,,,,NaN,
25151,103,37,NaN,NaN,74,NaN,242,148,16,73,79,NaN,100
25152,,,NaN,NaN,,NaN,,,,,,NaN,
25153,102,37,NaN,NaN,73,NaN,242,145,16,73,73,NaN,100
25154,,,NaN,NaN,,NaN,,,,,,NaN,
25155,100,37,NaN,NaN,71,NaN,242,143,16,73,73,NaN,100
25156,,,NaN,NaN,,NaN,,,,,,NaN,
25157,98,37,NaN,NaN,70,NaN,242,140,16,73,73,NaN,100
25158,,,NaN,NaN,,NaN,,,,,,NaN,
25159,98,37,NaN,NaN,72,NaN,242,143,16,73,73,NaN,100
25160,,,NaN,NaN,,NaN,,,,,,NaN,
25161,98,37,NaN,NaN,70,NaN,242,142,16,73,73,NaN,100
25162,,,NaN,NaN,,NaN,,,,,,NaN,
25163,98,38,NaN,NaN,71,NaN,242,144,16,73,73,NaN,100
25164,,,NaN,NaN,,NaN,,,,,,NaN,
25165,98,38,NaN,NaN,70,NaN,242,142,16,73,73,NaN,100
25166,,,NaN,NaN,,NaN,,,,,,NaN,
25167,97,38,NaN,NaN,69,NaN,242,142,16,74,73,NaN,100
25168,,,NaN,NaN,,NaN,,,,,,NaN,
25169,96,37,NaN,NaN,69,NaN,242,139,16,74,73,NaN,100
25170,,,NaN,NaN,,NaN,,,,,,NaN,
25171,96,37,NaN,NaN,68,NaN,242,140,16,74,73,NaN,100
25172,,,NaN,NaN,,NaN,,,,,,NaN,
25173,95,37,NaN,NaN,68,NaN,242,138,16,74,73,NaN,100
25174,,,NaN,NaN,,NaN,,,,,,NaN,
25175,94,37,NaN,NaN,68,NaN,242,138,16,74,73,NaN,100
25176,,,NaN,NaN,,NaN,,,,,,NaN,
25177,94,37,NaN,NaN,68,NaN,242,138,16,74,73,NaN,100
25178,,,NaN,NaN,,NaN,,,,,,NaN,
25179,93,37,NaN,NaN,68,NaN,242,137,16,74,73,NaN,100
25180,,,NaN,NaN,,NaN,,,,,,NaN,
25181,93,37,NaN,NaN,68,NaN,242,137,16,74,73,NaN,100
25182,,,NaN,NaN,,NaN,,,,,,NaN,
25183,94,37,NaN,NaN,68,NaN,242,137,16,74,73,NaN,100
25184,,,NaN,NaN,,NaN,,,,,,NaN,
25185,95,37,NaN,NaN,70,NaN,242,140,16,74,74,NaN,100
25186,,,NaN,NaN,,NaN,,,,,,NaN,
25187,94,38,NaN,NaN,69,NaN,242,138,16,74,74,NaN,100
25188,,,NaN,NaN,,NaN,,,,,,NaN,
25189,95,38,NaN,NaN,69,NaN,242,139,16,75,74,NaN,100
25190,,,NaN,NaN,,NaN,,,,,,NaN,
25191,93,38,NaN,NaN,67,NaN,242,135,16,75,74,NaN,100
25192,,,NaN,NaN,,NaN,,,,,,NaN,
25193,94,37,NaN,NaN,68,NaN,242,136,16,75,74,NaN,100
25194,,,NaN,NaN,,NaN,,,,,,NaN,
25195,93,37,NaN,NaN,68,NaN,242,135,16,75,74,NaN,100
25196,,,NaN,NaN,,NaN,,,,,,NaN,
25197,94,37,NaN,NaN,68,NaN,242,137,16,75,74,NaN,100
25198,,,NaN,NaN,,NaN,,,,,,NaN,
25199,93,38,NaN,NaN,68,NaN,242,135,16,75,74,NaN,100
25200,,,NaN,NaN,,NaN,,,,,,NaN,
25201,93,38,NaN,NaN,67,NaN,242,136,16,74,74,NaN,100
25202,,,NaN,NaN,,NaN,,,,,,NaN,
25203,93,38,NaN,NaN,67,NaN,242,136,16,74,74,NaN,100
25204,,,NaN,NaN,,NaN,,,,,,NaN,
25205,93,37,NaN,NaN,67,NaN,242,136,16,74,74,NaN,100
25206,,,NaN,NaN,,NaN,,,,,,NaN,
25207,93,37,NaN,NaN,68,NaN,242,136,16,74,74,NaN,100
25208,,,NaN,NaN,,NaN,,,,,,NaN,
25209,93,37,NaN,NaN,67,NaN,242,136,16,74,74,NaN,100
25210,,,NaN,NaN,,NaN,,,,,,NaN,
25211,94,37,NaN,NaN,68,NaN,242,137,16,75,74,NaN,100
25212,,,NaN,NaN,,NaN,,,,,,NaN,
25213,93,37,NaN,NaN,67,NaN,242,135,16,74,74,NaN,100
25214,,,NaN,NaN,,NaN,,,,,,NaN,
25215,92,37,NaN,NaN,66,NaN,242,134,16,75,74,NaN,100
25216,,,NaN,NaN,,NaN,,,,,,NaN,
25217,91,37,NaN,NaN,66,NaN,242,132,16,74,74,NaN,100
25218,,,NaN,NaN,,NaN,,,,,,NaN,
25219,92,37,NaN,NaN,67,NaN,242,135,16,74,74,NaN,100
25220,,,NaN,NaN,,NaN,,,,,,NaN,
25221,91,37,NaN,NaN,67,NaN,242,133,16,74,74,NaN,100
25222,,,NaN,NaN,,NaN,,,,,,NaN,
25223,94,37,NaN,NaN,69,NaN,242,137,16,75,74,NaN,100
25224,,,NaN,NaN,,NaN,,,,,,NaN,
25225,94,38,NaN,NaN,69,NaN,242,137,16,75,75,NaN,100
25226,,,NaN,NaN,,NaN,,,,,,NaN,
25227,95,38,NaN,NaN,69,NaN,242,139,16,76,75,NaN,100
