time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR
8547,75,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,61
8548,,,,,,,,NaN,NaN,NaN,,NaN,
8549,75,11,150,61,35,106,7,NaN,NaN,NaN,100,NaN,61
8550,,,,,,,,NaN,NaN,NaN,,NaN,
8551,75,11,150,61,35,106,7,NaN,NaN,NaN,100,NaN,61
8552,,,,,,,,NaN,NaN,NaN,,NaN,
8553,75,11,152,61,35,107,7,NaN,NaN,NaN,100,NaN,61
8554,,,,,,,,NaN,NaN,NaN,,NaN,
8555,75,11,151,61,35,107,6,NaN,NaN,NaN,100,NaN,60
8556,,,,,,,,NaN,NaN,NaN,,NaN,
8557,76,11,153,61,34,107,6,NaN,NaN,NaN,100,NaN,60
8558,,,,,,,,NaN,NaN,NaN,,NaN,
8559,76,11,154,61,34,108,6,NaN,NaN,NaN,100,NaN,60
8560,,,,,,,,NaN,NaN,NaN,,NaN,
8561,76,11,153,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8562,,,,,,,,NaN,NaN,NaN,,NaN,
8563,77,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8564,,,,,,,,NaN,NaN,NaN,,NaN,
8565,76,11,152,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8566,,,,,,,,NaN,NaN,NaN,,NaN,
8567,76,11,152,61,35,108,7,NaN,NaN,NaN,100,NaN,61
8568,,,,,,,,NaN,NaN,NaN,,NaN,
8569,76,11,154,61,35,108,7,NaN,NaN,NaN,100,NaN,61
8570,,,,,,,,NaN,NaN,NaN,,NaN,
8571,75,11,152,61,35,108,7,NaN,NaN,NaN,100,NaN,61
8572,,,,,,,,NaN,NaN,NaN,,NaN,
8573,76,11,153,61,34,108,6,NaN,NaN,NaN,100,NaN,61
8574,,,,,,,,NaN,NaN,NaN,,NaN,
8575,75,11,152,61,34,108,6,NaN,NaN,NaN,100,NaN,61
8576,,,,,,,,NaN,NaN,NaN,,NaN,
8577,76,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,61
8578,,,,,,,,NaN,NaN,NaN,,NaN,
8579,76,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,61
8580,,,,,,,,NaN,NaN,NaN,,NaN,
8581,75,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,61
8582,,,,,,,,NaN,NaN,NaN,,NaN,
8583,76,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,61
8584,,,,,,,,NaN,NaN,NaN,,NaN,
8585,76,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8586,,,,,,,,NaN,NaN,NaN,,NaN,
8587,76,11,153,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8588,,,,,,,,NaN,NaN,NaN,,NaN,
8589,77,11,153,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8590,,,,,,,,NaN,NaN,NaN,,NaN,
8591,76,11,155,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8592,,,,,,,,NaN,NaN,NaN,,NaN,
8593,76,11,153,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8594,,,,,,,,NaN,NaN,NaN,,NaN,
8595,76,11,154,61,35,108,6,NaN,NaN,NaN,100,NaN,60
8596,,,,,,,,NaN,NaN,NaN,,NaN,
8597,75,11,153,61,35,108,6,NaN,NaN,NaN,100,NaN,60
8598,,,,,,,,NaN,NaN,NaN,,NaN,
8599,75,11,152,61,35,107,7,NaN,NaN,NaN,100,NaN,60
8600,,,,,,,,NaN,NaN,NaN,,NaN,
8601,76,11,154,61,35,108,7,NaN,NaN,NaN,100,NaN,60
8602,,,,,,,,NaN,NaN,NaN,,NaN,
8603,75,11,153,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8604,,,,,,,,NaN,NaN,NaN,,NaN,
8605,76,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8606,,,,,,,,NaN,NaN,NaN,,NaN,
8607,76,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8608,,,,,,,,NaN,NaN,NaN,,NaN,
8609,76,11,152,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8610,,,,,,,,NaN,NaN,NaN,,NaN,
8611,76,11,153,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8612,,,,,,,,NaN,NaN,NaN,,NaN,
8613,76,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,61
8614,,,,,,,,NaN,NaN,NaN,,NaN,
8615,75,11,152,61,34,107,6,NaN,NaN,NaN,100,NaN,61
8616,,,,,,,,NaN,NaN,NaN,,NaN,
8617,76,11,153,61,34,108,6,NaN,NaN,NaN,100,NaN,61
8618,,,,,,,,NaN,NaN,NaN,,NaN,
8619,75,11,153,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8620,,,,,,,,NaN,NaN,NaN,,NaN,
8621,75,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8622,,,,,,,,NaN,NaN,NaN,,NaN,
8623,76,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8624,,,,,,,,NaN,NaN,NaN,,NaN,
8625,75,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8626,,,,,,,,NaN,NaN,NaN,,NaN,
8627,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8628,,,,,,,,NaN,NaN,NaN,,NaN,
8629,76,11,156,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8630,,,,,,,,NaN,NaN,NaN,,NaN,
8631,75,11,153,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8632,,,,,,,,NaN,NaN,NaN,,NaN,
8633,76,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8634,,,,,,,,NaN,NaN,NaN,,NaN,
8635,76,11,156,61,34,109,7,NaN,NaN,NaN,100,NaN,60
8636,,,,,,,,NaN,NaN,NaN,,NaN,
8637,75,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8638,,,,,,,,NaN,NaN,NaN,,NaN,
8639,76,11,154,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8640,,,,,,,,NaN,NaN,NaN,,NaN,
8641,75,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8642,,,,,,,,NaN,NaN,NaN,,NaN,
8643,75,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8644,,,,,,,,NaN,NaN,NaN,,NaN,
8645,76,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8646,,,,,,,,NaN,NaN,NaN,,NaN,
8647,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8648,,,,,,,,NaN,NaN,NaN,,NaN,
8649,76,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8650,,,,,,,,NaN,NaN,NaN,,NaN,
8651,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8652,,,,,,,,NaN,NaN,NaN,,NaN,
8653,74,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8654,,,,,,,,NaN,NaN,NaN,,NaN,
8655,75,11,151,60,34,106,6,NaN,NaN,NaN,100,NaN,60
8656,,,,,,,,NaN,NaN,NaN,,NaN,
8657,75,11,152,60,34,107,6,NaN,NaN,NaN,100,NaN,60
8658,,,,,,,,NaN,NaN,NaN,,NaN,
8659,74,11,152,60,34,106,7,NaN,NaN,NaN,100,NaN,60
8660,,,,,,,,NaN,NaN,NaN,,NaN,
8661,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8662,,,,,,,,NaN,NaN,NaN,,NaN,
8663,75,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8664,,,,,,,,NaN,NaN,NaN,,NaN,
8665,76,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8666,,,,,,,,NaN,NaN,NaN,,NaN,
8667,75,11,154,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8668,,,,,,,,NaN,NaN,NaN,,NaN,
8669,75,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8670,,,,,,,,NaN,NaN,NaN,,NaN,
8671,75,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8672,,,,,,,,NaN,NaN,NaN,,NaN,
8673,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8674,,,,,,,,NaN,NaN,NaN,,NaN,
8675,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8676,,,,,,,,NaN,NaN,NaN,,NaN,
8677,76,11,155,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8678,,,,,,,,NaN,NaN,NaN,,NaN,
8679,76,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8680,,,,,,,,NaN,NaN,NaN,,NaN,
8681,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8682,,,,,,,,NaN,NaN,NaN,,NaN,
8683,76,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8684,,,,,,,,NaN,NaN,NaN,,NaN,
8685,75,11,152,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8686,,,,,,,,NaN,NaN,NaN,,NaN,
8687,75,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8688,,,,,,,,NaN,NaN,NaN,,NaN,
8689,75,11,153,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8690,,,,,,,,NaN,NaN,NaN,,NaN,
8691,74,11,152,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8692,,,,,,,,NaN,NaN,NaN,,NaN,
8693,75,11,154,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8694,,,,,,,,NaN,NaN,NaN,,NaN,
8695,75,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8696,,,,,,,,NaN,NaN,NaN,,NaN,
8697,76,11,155,60,34,108,8,NaN,NaN,NaN,100,NaN,60
8698,,,,,,,,NaN,NaN,NaN,,NaN,
8699,77,11,157,60,34,109,8,NaN,NaN,NaN,100,NaN,60
8700,,,,,,,,NaN,NaN,NaN,,NaN,
8701,76,11,156,60,34,109,7,NaN,NaN,NaN,100,NaN,60
8702,,,,,,,,NaN,NaN,NaN,,NaN,
8703,77,11,156,60,34,109,7,NaN,NaN,NaN,100,NaN,60
8704,,,,,,,,NaN,NaN,NaN,,NaN,
8705,77,11,158,61,34,110,8,NaN,NaN,NaN,100,NaN,60
8706,,,,,,,,NaN,NaN,NaN,,NaN,
8707,76,11,156,61,34,110,8,NaN,NaN,NaN,100,NaN,60
8708,,,,,,,,NaN,NaN,NaN,,NaN,
8709,77,11,157,61,34,110,7,NaN,NaN,NaN,100,NaN,60
8710,,,,,,,,NaN,NaN,NaN,,NaN,
8711,76,11,158,61,34,110,7,NaN,NaN,NaN,100,NaN,61
8712,,,,,,,,NaN,NaN,NaN,,NaN,
8713,76,11,156,61,34,110,7,NaN,NaN,NaN,100,NaN,61
8714,,,,,,,,NaN,NaN,NaN,,NaN,
8715,76,11,157,61,34,110,7,NaN,NaN,NaN,100,NaN,61
8716,,,,,,,,NaN,NaN,NaN,,NaN,
8717,76,11,157,61,34,109,7,NaN,NaN,NaN,100,NaN,61
8718,,,,,,,,NaN,NaN,NaN,,NaN,
8719,76,11,156,61,34,109,8,NaN,NaN,NaN,100,NaN,61
8720,,,,,,,,NaN,NaN,NaN,,NaN,
8721,76,11,157,61,34,109,8,NaN,NaN,NaN,100,NaN,60
8722,,,,,,,,NaN,NaN,NaN,,NaN,
8723,76,11,156,61,34,109,8,NaN,NaN,NaN,100,NaN,60
8724,,,,,,,,NaN,NaN,NaN,,NaN,
8725,76,11,155,61,34,109,8,NaN,NaN,NaN,100,NaN,60
8726,,,,,,,,NaN,NaN,NaN,,NaN,
8727,76,11,157,61,34,109,8,NaN,NaN,NaN,100,NaN,60
8728,,,,,,,,NaN,NaN,NaN,,NaN,
8729,75,11,155,61,34,108,8,NaN,NaN,NaN,100,NaN,60
8730,,,,,,,,NaN,NaN,NaN,,NaN,
8731,76,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8732,,,,,,,,NaN,NaN,NaN,,NaN,
8733,76,11,156,61,34,109,7,NaN,NaN,NaN,100,NaN,60
8734,,,,,,,,NaN,NaN,NaN,,NaN,
8735,75,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8736,,,,,,,,NaN,NaN,NaN,,NaN,
8737,77,11,156,61,34,109,7,NaN,NaN,NaN,100,NaN,60
8738,,,,,,,,NaN,NaN,NaN,,NaN,
8739,76,11,156,61,34,109,7,NaN,NaN,NaN,100,NaN,61
8740,,,,,,,,NaN,NaN,NaN,,NaN,
8741,75,11,155,61,34,108,7,NaN,NaN,NaN,100,NaN,61
8742,,,,,,,,NaN,NaN,NaN,,NaN,
8743,76,11,156,61,34,109,8,NaN,NaN,NaN,100,NaN,60
8744,,,,,,,,NaN,NaN,NaN,,NaN,
8745,76,11,155,61,34,108,8,NaN,NaN,NaN,100,NaN,60
8746,,,,,,,,NaN,NaN,NaN,,NaN,
8747,83,11,154,61,34,111,8,NaN,NaN,NaN,100,NaN,60
8748,,,,,,,,NaN,NaN,NaN,,NaN,
8749,71,11,138,61,34,102,8,NaN,NaN,NaN,100,NaN,62
8750,,,,,,,,NaN,NaN,NaN,,NaN,
8751,72,11,141,61,34,101,8,NaN,NaN,NaN,100,NaN,60
8752,,,,,,,,NaN,NaN,NaN,,NaN,
8753,74,11,146,61,35,103,7,NaN,NaN,NaN,100,NaN,60
8754,,,,,,,,NaN,NaN,NaN,,NaN,
8755,75,11,150,61,35,105,7,NaN,NaN,NaN,100,NaN,60
8756,,,,,,,,NaN,NaN,NaN,,NaN,
8757,76,11,149,61,35,106,7,NaN,NaN,NaN,100,NaN,58
8758,,,,,,,,NaN,NaN,NaN,,NaN,
8759,76,11,150,61,35,106,7,NaN,NaN,NaN,100,NaN,61
8760,,,,,,,,NaN,NaN,NaN,,NaN,
8761,76,11,150,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8762,,,,,,,,NaN,NaN,NaN,,NaN,
8763,77,11,151,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8764,,,,,,,,NaN,NaN,NaN,,NaN,
8765,76,11,153,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8766,,,,,,,,NaN,NaN,NaN,,NaN,
8767,76,11,151,61,34,107,7,NaN,NaN,NaN,100,NaN,60
8768,,,,,,,,NaN,NaN,NaN,,NaN,
8769,76,11,152,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8770,,,,,,,,NaN,NaN,NaN,,NaN,
8771,76,11,153,61,34,108,7,NaN,NaN,NaN,100,NaN,60
8772,,,,,,,,NaN,NaN,NaN,,NaN,
8773,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8774,,,,,,,,NaN,NaN,NaN,,NaN,
8775,75,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8776,,,,,,,,NaN,NaN,NaN,,NaN,
8777,76,11,153,60,34,108,8,NaN,NaN,NaN,100,NaN,60
8778,,,,,,,,NaN,NaN,NaN,,NaN,
8779,76,11,153,60,34,108,8,NaN,NaN,NaN,100,NaN,60
8780,,,,,,,,NaN,NaN,NaN,,NaN,
8781,77,11,155,60,34,109,8,NaN,NaN,NaN,100,NaN,60
8782,,,,,,,,NaN,NaN,NaN,,NaN,
8783,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8784,,,,,,,,NaN,NaN,NaN,,NaN,
8785,77,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8786,,,,,,,,NaN,NaN,NaN,,NaN,
8787,76,11,155,60,34,109,7,NaN,NaN,NaN,100,NaN,60
8788,,,,,,,,NaN,NaN,NaN,,NaN,
8789,76,11,152,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8790,,,,,,,,NaN,NaN,NaN,,NaN,
8791,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8792,,,,,,,,NaN,NaN,NaN,,NaN,
8793,75,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8794,,,,,,,,NaN,NaN,NaN,,NaN,
8795,75,11,151,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8796,,,,,,,,NaN,NaN,NaN,,NaN,
8797,76,11,153,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8798,,,,,,,,NaN,NaN,NaN,,NaN,
8799,76,11,153,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8800,,,,,,,,NaN,NaN,NaN,,NaN,
8801,76,11,151,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8802,,,,,,,,NaN,NaN,NaN,,NaN,
8803,76,11,153,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8804,,,,,,,,NaN,NaN,NaN,,NaN,
8805,75,11,152,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8806,,,,,,,,NaN,NaN,NaN,,NaN,
8807,75,11,151,59,34,106,7,NaN,NaN,NaN,100,NaN,59
8808,,,,,,,,NaN,NaN,NaN,,NaN,
8809,75,11,153,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8810,,,,,,,,NaN,NaN,NaN,,NaN,
8811,75,11,151,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8812,,,,,,,,NaN,NaN,NaN,,NaN,
8813,76,11,153,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8814,,,,,,,,NaN,NaN,NaN,,NaN,
8815,76,11,155,59,34,108,7,NaN,NaN,NaN,100,NaN,58
8816,,,,,,,,NaN,NaN,NaN,,NaN,
8817,75,11,153,59,34,107,8,NaN,NaN,NaN,100,NaN,58
8818,,,,,,,,NaN,NaN,NaN,,NaN,
8819,76,11,154,59,34,108,8,NaN,NaN,NaN,100,NaN,58
8820,,,,,,,,NaN,NaN,NaN,,NaN,
8821,75,11,153,59,34,108,8,NaN,NaN,NaN,100,NaN,58
8822,,,,,,,,NaN,NaN,NaN,,NaN,
8823,75,11,152,59,34,107,8,NaN,NaN,NaN,100,NaN,58
8824,,,,,,,,NaN,NaN,NaN,,NaN,
8825,75,11,155,59,34,108,8,NaN,NaN,NaN,100,NaN,58
8826,,,,,,,,NaN,NaN,NaN,,NaN,
8827,75,11,153,59,34,107,8,NaN,NaN,NaN,100,NaN,58
8828,,,,,,,,NaN,NaN,NaN,,NaN,
8829,75,11,152,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8830,,,,,,,,NaN,NaN,NaN,,NaN,
8831,75,11,154,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8832,,,,,,,,NaN,NaN,NaN,,NaN,
8833,75,11,153,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8834,,,,,,,,NaN,NaN,NaN,,NaN,
8835,76,11,155,59,34,108,7,NaN,NaN,NaN,100,NaN,58
8836,,,,,,,,NaN,NaN,NaN,,NaN,
8837,76,11,154,59,34,108,8,NaN,NaN,NaN,100,NaN,58
8838,,,,,,,,NaN,NaN,NaN,,NaN,
8839,76,11,153,59,34,108,8,NaN,NaN,NaN,100,NaN,58
8840,,,,,,,,NaN,NaN,NaN,,NaN,
8841,76,11,156,59,34,109,7,NaN,NaN,NaN,100,NaN,59
8842,,,,,,,,NaN,NaN,NaN,,NaN,
8843,76,11,153,59,34,108,7,NaN,NaN,NaN,100,NaN,59
8844,,,,,,,,NaN,NaN,NaN,,NaN,
8845,76,11,153,59,34,108,7,NaN,NaN,NaN,100,NaN,59
8846,,,,,,,,NaN,NaN,NaN,,NaN,
8847,76,11,154,59,34,108,7,NaN,NaN,NaN,100,NaN,59
8848,,,,,,,,NaN,NaN,NaN,,NaN,
8849,75,11,152,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8850,,,,,,,,NaN,NaN,NaN,,NaN,
8851,75,11,152,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8852,,,,,,,,NaN,NaN,NaN,,NaN,
8853,75,11,154,59,34,108,7,NaN,NaN,NaN,100,NaN,58
8854,,,,,,,,NaN,NaN,NaN,,NaN,
8855,75,11,151,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8856,,,,,,,,NaN,NaN,NaN,,NaN,
8857,76,11,152,59,34,107,7,NaN,NaN,NaN,100,NaN,58
8858,,,,,,,,NaN,NaN,NaN,,NaN,
8859,75,11,153,59,34,107,8,NaN,NaN,NaN,100,NaN,58
8860,,,,,,,,NaN,NaN,NaN,,NaN,
8861,75,11,151,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8862,,,,,,,,NaN,NaN,NaN,,NaN,
8863,75,11,152,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8864,,,,,,,,NaN,NaN,NaN,,NaN,
8865,75,11,151,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8866,,,,,,,,NaN,NaN,NaN,,NaN,
8867,75,11,151,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8868,,,,,,,,NaN,NaN,NaN,,NaN,
8869,75,11,154,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8870,,,,,,,,NaN,NaN,NaN,,NaN,
8871,75,11,152,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8872,,,,,,,,NaN,NaN,NaN,,NaN,
8873,76,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8874,,,,,,,,NaN,NaN,NaN,,NaN,
8875,76,11,154,59,34,108,7,NaN,NaN,NaN,100,NaN,59
8876,,,,,,,,NaN,NaN,NaN,,NaN,
8877,75,11,152,59,34,107,8,NaN,NaN,NaN,100,NaN,59
8878,,,,,,,,NaN,NaN,NaN,,NaN,
8879,76,11,153,59,34,108,8,NaN,NaN,NaN,100,NaN,59
8880,,,,,,,,NaN,NaN,NaN,,NaN,
8881,76,11,153,60,34,108,8,NaN,NaN,NaN,100,NaN,59
8882,,,,,,,,NaN,NaN,NaN,,NaN,
8883,76,11,153,60,34,108,8,NaN,NaN,NaN,100,NaN,59
8884,,,,,,,,NaN,NaN,NaN,,NaN,
8885,77,11,155,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8886,,,,,,,,NaN,NaN,NaN,,NaN,
8887,76,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8888,,,,,,,,NaN,NaN,NaN,,NaN,
8889,77,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8890,,,,,,,,NaN,NaN,NaN,,NaN,
8891,76,11,155,60,34,109,7,NaN,NaN,NaN,100,NaN,60
8892,,,,,,,,NaN,NaN,NaN,,NaN,
8893,75,11,152,60,34,108,7,NaN,NaN,NaN,100,NaN,60
8894,,,,,,,,NaN,NaN,NaN,,NaN,
8895,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8896,,,,,,,,NaN,NaN,NaN,,NaN,
8897,75,11,153,60,34,107,8,NaN,NaN,NaN,100,NaN,59
8898,,,,,,,,NaN,NaN,NaN,,NaN,
8899,75,11,151,60,34,107,8,NaN,NaN,NaN,100,NaN,59
8900,,,,,,,,NaN,NaN,NaN,,NaN,
8901,76,11,153,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8902,,,,,,,,NaN,NaN,NaN,,NaN,
8903,75,11,151,59,34,107,7,NaN,NaN,NaN,100,NaN,59
8904,,,,,,,,NaN,NaN,NaN,,NaN,
8905,75,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8906,,,,,,,,NaN,NaN,NaN,,NaN,
8907,75,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8908,,,,,,,,NaN,NaN,NaN,,NaN,
8909,75,11,150,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8910,,,,,,,,NaN,NaN,NaN,,NaN,
8911,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8912,,,,,,,,NaN,NaN,NaN,,NaN,
8913,75,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8914,,,,,,,,NaN,NaN,NaN,,NaN,
8915,75,11,150,60,34,107,8,NaN,NaN,NaN,100,NaN,60
8916,,,,,,,,NaN,NaN,NaN,,NaN,
8917,76,11,152,60,34,107,8,NaN,NaN,NaN,100,NaN,60
8918,,,,,,,,NaN,NaN,NaN,,NaN,
8919,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,60
8920,,,,,,,,NaN,NaN,NaN,,NaN,
8921,75,11,150,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8922,,,,,,,,NaN,NaN,NaN,,NaN,
8923,76,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8924,,,,,,,,NaN,NaN,NaN,,NaN,
8925,75,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8926,,,,,,,,NaN,NaN,NaN,,NaN,
8927,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8928,,,,,,,,NaN,NaN,NaN,,NaN,
8929,76,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8930,,,,,,,,NaN,NaN,NaN,,NaN,
8931,75,11,149,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8932,,,,,,,,NaN,NaN,NaN,,NaN,
8933,76,11,150,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8934,,,,,,,,NaN,NaN,NaN,,NaN,
8935,75,11,151,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8936,,,,,,,,NaN,NaN,NaN,,NaN,
8937,75,11,149,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8938,,,,,,,,NaN,NaN,NaN,,NaN,
8939,75,11,150,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8940,,,,,,,,NaN,NaN,NaN,,NaN,
8941,74,11,149,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8942,,,,,,,,NaN,NaN,NaN,,NaN,
8943,75,11,148,60,34,105,7,NaN,NaN,NaN,100,NaN,59
8944,,,,,,,,NaN,NaN,NaN,,NaN,
8945,75,11,151,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8946,,,,,,,,NaN,NaN,NaN,,NaN,
8947,74,11,149,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8948,,,,,,,,NaN,NaN,NaN,,NaN,
8949,75,11,150,60,34,106,7,NaN,NaN,NaN,100,NaN,59
8950,,,,,,,,NaN,NaN,NaN,,NaN,
8951,75,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8952,,,,,,,,NaN,NaN,NaN,,NaN,
8953,75,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8954,,,,,,,,NaN,NaN,NaN,,NaN,
8955,76,11,153,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8956,,,,,,,,NaN,NaN,NaN,,NaN,
8957,76,11,153,60,34,108,8,NaN,NaN,NaN,100,NaN,59
8958,,,,,,,,NaN,NaN,NaN,,NaN,
8959,76,11,152,60,34,108,8,NaN,NaN,NaN,100,NaN,59
8960,,,,,,,,NaN,NaN,NaN,,NaN,
8961,76,11,154,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8962,,,,,,,,NaN,NaN,NaN,,NaN,
8963,76,11,151,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8964,,,,,,,,NaN,NaN,NaN,,NaN,
8965,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8966,,,,,,,,NaN,NaN,NaN,,NaN,
8967,76,11,153,60,34,108,7,NaN,NaN,NaN,100,NaN,59
8968,,,,,,,,NaN,NaN,NaN,,NaN,
8969,76,11,151,60,34,107,7,NaN,NaN,NaN,100,NaN,59
8970,,,,,,,,NaN,NaN,NaN,,NaN,
8971,77,11,152,60,34,107,7,NaN,NaN,NaN,100,NaN,59
