time,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP
11198,NaN,54,NaN,100,13,35,NaN,66,66,76,NaN,7,125
11199,NaN,,NaN,,,,NaN,,,,NaN,,
11200,NaN,55,NaN,100,13,35,NaN,66,66,76,NaN,7,125
11201,NaN,,NaN,,,,NaN,,,,NaN,,
11202,NaN,54,NaN,100,13,35,NaN,66,66,76,NaN,8,125
11203,NaN,,NaN,,,,NaN,,,,NaN,,
11204,NaN,56,NaN,100,13,36,NaN,66,66,76,NaN,8,125
11205,NaN,,NaN,,,,NaN,,,,NaN,,
11206,NaN,55,NaN,100,13,36,NaN,66,66,77,NaN,8,126
11207,NaN,,NaN,,,,NaN,,,,NaN,,
11208,NaN,53,NaN,100,13,36,NaN,66,66,75,NaN,8,123
11209,NaN,,NaN,,,,NaN,,,,NaN,,
11210,NaN,53,NaN,100,13,38,NaN,66,66,75,NaN,8,125
11211,NaN,,NaN,,,,NaN,,,,NaN,,
11212,NaN,53,NaN,100,13,38,NaN,65,66,74,NaN,7,123
11213,NaN,,NaN,,,,NaN,,,,NaN,,
11214,NaN,53,NaN,100,13,38,NaN,65,65,74,NaN,7,124
11215,NaN,,NaN,,,,NaN,,,,NaN,,
11216,NaN,53,NaN,100,13,32,NaN,65,65,75,NaN,7,125
11217,NaN,,NaN,,,,NaN,,,,NaN,,
11218,NaN,53,NaN,100,13,32,NaN,65,65,75,NaN,7,125
11219,NaN,,NaN,,,,NaN,,,,NaN,,
11220,NaN,53,NaN,100,13,32,NaN,65,65,75,NaN,7,126
11221,NaN,,NaN,,,,NaN,,,,NaN,,
11222,NaN,53,NaN,100,13,36,NaN,65,65,74,NaN,7,125
11223,NaN,,NaN,,,,NaN,,,,NaN,,
11224,NaN,54,NaN,100,13,36,NaN,65,65,75,NaN,7,126
11225,NaN,,NaN,,,,NaN,,,,NaN,,
11226,NaN,53,NaN,100,13,36,NaN,65,65,75,NaN,7,125
11227,NaN,,NaN,,,,NaN,,,,NaN,,
11228,NaN,54,NaN,100,13,36,NaN,65,65,75,NaN,7,126
11229,NaN,,NaN,,,,NaN,,,,NaN,,
11230,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,126
11231,NaN,,NaN,,,,NaN,,,,NaN,,
11232,NaN,54,NaN,100,13,36,NaN,65,66,75,NaN,7,125
11233,NaN,,NaN,,,,NaN,,,,NaN,,
11234,NaN,54,NaN,100,13,35,NaN,65,66,75,NaN,7,127
11235,NaN,,NaN,,,,NaN,,,,NaN,,
11236,NaN,54,NaN,100,13,35,NaN,65,66,75,NaN,7,125
11237,NaN,,NaN,,,,NaN,,,,NaN,,
11238,NaN,54,NaN,100,13,35,NaN,65,66,75,NaN,7,127
11239,NaN,,NaN,,,,NaN,,,,NaN,,
11240,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,126
11241,NaN,,NaN,,,,NaN,,,,NaN,,
11242,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,126
11243,NaN,,NaN,,,,NaN,,,,NaN,,
11244,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,125
11245,NaN,,NaN,,,,NaN,,,,NaN,,
11246,NaN,53,NaN,100,13,35,NaN,65,66,74,NaN,7,124
11247,NaN,,NaN,,,,NaN,,,,NaN,,
11248,NaN,53,NaN,100,13,35,NaN,65,66,74,NaN,7,125
11249,NaN,,NaN,,,,NaN,,,,NaN,,
11250,NaN,53,NaN,100,13,35,NaN,65,65,74,NaN,7,124
11251,NaN,,NaN,,,,NaN,,,,NaN,,
11252,NaN,53,NaN,100,13,35,NaN,65,65,75,NaN,7,126
11253,NaN,,NaN,,,,NaN,,,,NaN,,
11254,NaN,54,NaN,100,13,35,NaN,65,65,75,NaN,7,125
11255,NaN,,NaN,,,,NaN,,,,NaN,,
11256,NaN,54,NaN,100,13,35,NaN,65,66,75,NaN,7,126
11257,NaN,,NaN,,,,NaN,,,,NaN,,
11258,NaN,51,NaN,100,13,35,NaN,65,66,75,NaN,7,125
11259,NaN,,NaN,,,,NaN,,,,NaN,,
11260,NaN,54,NaN,100,13,36,NaN,66,66,76,NaN,7,126
11261,NaN,,NaN,,,,NaN,,,,NaN,,
11262,NaN,54,NaN,100,13,36,NaN,66,66,76,NaN,7,127
11263,NaN,,NaN,,,,NaN,,,,NaN,,
11264,NaN,55,NaN,100,13,36,NaN,66,66,76,NaN,7,126
11265,NaN,,NaN,,,,NaN,,,,NaN,,
11266,NaN,55,NaN,100,13,36,NaN,66,66,76,NaN,7,128
11267,NaN,,NaN,,,,NaN,,,,NaN,,
11268,NaN,55,NaN,100,13,36,NaN,66,67,76,NaN,7,127
11269,NaN,,NaN,,,,NaN,,,,NaN,,
11270,NaN,55,NaN,100,13,36,NaN,66,67,77,NaN,7,129
11271,NaN,,NaN,,,,NaN,,,,NaN,,
11272,NaN,55,NaN,100,13,36,NaN,66,67,77,NaN,7,128
11273,NaN,,NaN,,,,NaN,,,,NaN,,
11274,NaN,56,NaN,100,13,36,NaN,66,67,77,NaN,7,129
11275,NaN,,NaN,,,,NaN,,,,NaN,,
11276,NaN,55,NaN,100,13,36,NaN,66,67,77,NaN,7,129
11277,NaN,,NaN,,,,NaN,,,,NaN,,
11278,NaN,56,NaN,100,13,36,NaN,66,67,78,NaN,7,129
11279,NaN,,NaN,,,,NaN,,,,NaN,,
11280,NaN,56,NaN,100,13,36,NaN,66,67,78,NaN,7,130
11281,NaN,,NaN,,,,NaN,,,,NaN,,
11282,NaN,55,NaN,100,13,36,NaN,66,66,78,NaN,7,128
11283,NaN,,NaN,,,,NaN,,,,NaN,,
11284,NaN,56,NaN,100,13,36,NaN,66,66,78,NaN,7,129
11285,NaN,,NaN,,,,NaN,,,,NaN,,
11286,NaN,55,NaN,100,13,36,NaN,66,66,78,NaN,7,128
11287,NaN,,NaN,,,,NaN,,,,NaN,,
11288,NaN,56,NaN,100,13,36,NaN,66,66,78,NaN,7,129
11289,NaN,,NaN,,,,NaN,,,,NaN,,
11290,NaN,55,NaN,100,13,36,NaN,66,66,78,NaN,7,129
11291,NaN,,NaN,,,,NaN,,,,NaN,,
11292,NaN,55,NaN,100,13,36,NaN,66,67,77,NaN,7,128
11293,NaN,,NaN,,,,NaN,,,,NaN,,
11294,NaN,55,NaN,100,13,36,NaN,66,66,78,NaN,7,129
11295,NaN,,NaN,,,,NaN,,,,NaN,,
11296,NaN,54,NaN,100,13,36,NaN,66,66,76,NaN,7,126
11297,NaN,,NaN,,,,NaN,,,,NaN,,
11298,NaN,54,NaN,100,13,36,NaN,66,66,76,NaN,7,128
11299,NaN,,NaN,,,,NaN,,,,NaN,,
11300,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,125
11301,NaN,,NaN,,,,NaN,,,,NaN,,
11302,NaN,54,NaN,100,13,36,NaN,65,66,75,NaN,7,126
11303,NaN,,NaN,,,,NaN,,,,NaN,,
11304,NaN,53,NaN,100,13,36,NaN,65,66,75,NaN,7,124
11305,NaN,,NaN,,,,NaN,,,,NaN,,
11306,NaN,52,NaN,100,13,36,NaN,65,66,74,NaN,7,125
11307,NaN,,NaN,,,,NaN,,,,NaN,,
11308,NaN,52,NaN,100,13,36,NaN,66,66,74,NaN,7,125
11309,NaN,,NaN,,,,NaN,,,,NaN,,
11310,NaN,53,NaN,100,13,36,NaN,66,66,74,NaN,7,125
11311,NaN,,NaN,,,,NaN,,,,NaN,,
11312,NaN,54,NaN,100,13,36,NaN,66,66,75,NaN,7,126
11313,NaN,,NaN,,,,NaN,,,,NaN,,
11314,NaN,54,NaN,100,13,36,NaN,66,66,75,NaN,7,125
11315,NaN,,NaN,,,,NaN,,,,NaN,,
11316,NaN,53,NaN,100,13,36,NaN,66,66,75,NaN,7,126
11317,NaN,,NaN,,,,NaN,,,,NaN,,
11318,NaN,52,NaN,100,13,36,NaN,66,66,74,NaN,7,124
11319,NaN,,NaN,,,,NaN,,,,NaN,,
11320,NaN,53,NaN,100,13,36,NaN,66,66,74,NaN,7,124
11321,NaN,,NaN,,,,NaN,,,,NaN,,
11322,NaN,52,NaN,100,13,36,NaN,65,66,73,NaN,7,123
11323,NaN,,NaN,,,,NaN,,,,NaN,,
11324,NaN,52,NaN,100,13,36,NaN,65,66,73,NaN,7,122
11325,NaN,,NaN,,,,NaN,,,,NaN,,
11326,NaN,53,NaN,100,13,36,NaN,65,66,73,NaN,7,123
11327,NaN,,NaN,,,,NaN,,,,NaN,,
11328,NaN,53,NaN,100,13,35,NaN,65,66,73,NaN,7,123
11329,NaN,,NaN,,,,NaN,,,,NaN,,
11330,NaN,53,NaN,100,13,35,NaN,65,66,74,NaN,8,124
11331,NaN,,NaN,,,,NaN,,,,NaN,,
11332,NaN,54,NaN,100,13,35,NaN,65,66,74,NaN,8,124
11333,NaN,,NaN,,,,NaN,,,,NaN,,
11334,NaN,53,NaN,100,13,35,NaN,65,66,74,NaN,8,124
11335,NaN,,NaN,,,,NaN,,,,NaN,,
11336,NaN,53,NaN,100,13,36,NaN,65,66,74,NaN,8,124
11337,NaN,,NaN,,,,NaN,,,,NaN,,
11338,NaN,54,NaN,100,13,36,NaN,65,66,74,NaN,8,123
11339,NaN,,NaN,,,,NaN,,,,NaN,,
11340,NaN,53,NaN,100,13,36,NaN,65,66,74,NaN,8,124
11341,NaN,,NaN,,,,NaN,,,,NaN,,
11342,NaN,53,NaN,100,13,36,NaN,66,66,74,NaN,8,123
11343,NaN,,NaN,,,,NaN,,,,NaN,,
11344,NaN,54,NaN,100,13,36,NaN,66,66,75,NaN,7,124
11345,NaN,,NaN,,,,NaN,,,,NaN,,
11346,NaN,54,NaN,100,13,36,NaN,66,66,75,NaN,7,124
11347,NaN,,NaN,,,,NaN,,,,NaN,,
11348,NaN,54,NaN,100,13,35,NaN,66,66,75,NaN,7,125
11349,NaN,,NaN,,,,NaN,,,,NaN,,
11350,NaN,54,NaN,100,13,35,NaN,66,66,75,NaN,7,124
11351,NaN,,NaN,,,,NaN,,,,NaN,,
11352,NaN,54,NaN,100,13,35,NaN,66,67,75,NaN,7,124
11353,NaN,,NaN,,,,NaN,,,,NaN,,
11354,NaN,55,NaN,100,13,36,NaN,66,67,76,NaN,7,124
11355,NaN,,NaN,,,,NaN,,,,NaN,,
11356,NaN,55,NaN,100,13,36,NaN,66,67,76,NaN,7,123
11357,NaN,,NaN,,,,NaN,,,,NaN,,
11358,NaN,55,NaN,100,13,36,NaN,66,67,76,NaN,7,125
11359,NaN,,NaN,,,,NaN,,,,NaN,,
11360,NaN,55,NaN,100,13,36,NaN,67,67,76,NaN,7,124
11361,NaN,,NaN,,,,NaN,,,,NaN,,
11362,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,124
11363,NaN,,NaN,,,,NaN,,,,NaN,,
11364,NaN,54,NaN,100,13,36,NaN,67,68,76,NaN,7,124
11365,NaN,,NaN,,,,NaN,,,,NaN,,
11366,NaN,55,NaN,100,13,36,NaN,67,68,76,NaN,7,125
11367,NaN,,NaN,,,,NaN,,,,NaN,,
11368,NaN,55,NaN,100,13,36,NaN,67,68,77,NaN,8,127
11369,NaN,,NaN,,,,NaN,,,,NaN,,
11370,NaN,56,NaN,100,13,36,NaN,68,69,76,NaN,8,127
11371,NaN,,NaN,,,,NaN,,,,NaN,,
11372,NaN,54,NaN,100,13,36,NaN,68,68,76,NaN,8,126
11373,NaN,,NaN,,,,NaN,,,,NaN,,
11374,NaN,54,NaN,99,13,35,NaN,67,66,75,NaN,7,124
11375,NaN,,NaN,,,,NaN,,,,NaN,,
11376,NaN,55,NaN,100,13,35,NaN,67,66,75,NaN,7,124
11377,NaN,,NaN,,,,NaN,,,,NaN,,
11378,NaN,53,NaN,100,13,35,NaN,67,66,74,NaN,8,123
11379,NaN,,NaN,,,,NaN,,,,NaN,,
11380,NaN,53,NaN,100,13,34,NaN,67,66,74,NaN,8,123
11381,NaN,,NaN,,,,NaN,,,,NaN,,
11382,NaN,52,NaN,100,13,34,NaN,67,66,73,NaN,7,123
11383,NaN,,NaN,,,,NaN,,,,NaN,,
11384,NaN,52,NaN,100,13,34,NaN,67,66,73,NaN,7,122
11385,NaN,,NaN,,,,NaN,,,,NaN,,
11386,NaN,53,NaN,100,13,36,NaN,67,66,73,NaN,7,123
11387,NaN,,NaN,,,,NaN,,,,NaN,,
11388,NaN,52,NaN,100,13,36,NaN,67,67,73,NaN,7,122
11389,NaN,,NaN,,,,NaN,,,,NaN,,
11390,NaN,51,NaN,100,13,36,NaN,67,67,73,NaN,7,123
11391,NaN,,NaN,,,,NaN,,,,NaN,,
11392,NaN,51,NaN,100,13,36,NaN,67,67,73,NaN,7,123
11393,NaN,,NaN,,,,NaN,,,,NaN,,
11394,NaN,53,NaN,100,13,35,NaN,67,66,73,NaN,7,123
11395,NaN,,NaN,,,,NaN,,,,NaN,,
11396,NaN,53,NaN,100,13,35,NaN,67,66,73,NaN,7,123
11397,NaN,,NaN,,,,NaN,,,,NaN,,
11398,NaN,52,NaN,100,13,35,NaN,67,66,73,NaN,7,122
11399,NaN,,NaN,,,,NaN,,,,NaN,,
11400,NaN,53,NaN,100,13,36,NaN,67,66,74,NaN,7,124
11401,NaN,,NaN,,,,NaN,,,,NaN,,
11402,NaN,52,NaN,99,13,36,NaN,67,67,73,NaN,7,123
11403,NaN,,NaN,,,,NaN,,,,NaN,,
11404,NaN,53,NaN,98,13,36,NaN,67,67,73,NaN,7,123
11405,NaN,,NaN,,,,NaN,,,,NaN,,
11406,NaN,52,NaN,98,13,36,NaN,66,67,73,NaN,7,122
11407,NaN,,NaN,,,,NaN,,,,NaN,,
11408,NaN,52,NaN,98,13,36,NaN,66,67,73,NaN,7,122
11409,NaN,,NaN,,,,NaN,,,,NaN,,
11410,NaN,53,NaN,98,13,36,NaN,66,67,73,NaN,7,123
11411,NaN,,NaN,,,,NaN,,,,NaN,,
11412,NaN,54,NaN,97,13,36,NaN,66,68,73,NaN,7,123
11413,NaN,,NaN,,,,NaN,,,,NaN,,
11414,NaN,53,NaN,97,13,36,NaN,67,68,73,NaN,7,123
11415,NaN,,NaN,,,,NaN,,,,NaN,,
11416,NaN,53,NaN,97,13,36,NaN,66,69,73,NaN,7,122
11417,NaN,,NaN,,,,NaN,,,,NaN,,
11418,NaN,53,NaN,99,13,36,NaN,66,68,73,NaN,7,123
11419,NaN,,NaN,,,,NaN,,,,NaN,,
11420,NaN,52,NaN,100,13,36,NaN,66,68,73,NaN,7,122
11421,NaN,,NaN,,,,NaN,,,,NaN,,
11422,NaN,53,NaN,100,13,36,NaN,66,67,73,NaN,7,123
11423,NaN,,NaN,,,,NaN,,,,NaN,,
11424,NaN,52,NaN,100,13,36,NaN,66,67,73,NaN,7,122
11425,NaN,,NaN,,,,NaN,,,,NaN,,
11426,NaN,52,NaN,100,13,36,NaN,66,67,73,NaN,7,122
11427,NaN,,NaN,,,,NaN,,,,NaN,,
11428,NaN,52,NaN,100,13,36,NaN,66,67,73,NaN,7,123
11429,NaN,,NaN,,,,NaN,,,,NaN,,
11430,NaN,53,NaN,100,13,36,NaN,66,67,73,NaN,7,122
11431,NaN,,NaN,,,,NaN,,,,NaN,,
11432,NaN,52,NaN,100,13,35,NaN,67,67,73,NaN,7,123
11433,NaN,,NaN,,,,NaN,,,,NaN,,
11434,NaN,52,NaN,100,13,35,NaN,67,67,73,NaN,7,121
11435,NaN,,NaN,,,,NaN,,,,NaN,,
11436,NaN,51,NaN,100,13,35,NaN,67,67,73,NaN,7,122
11437,NaN,,NaN,,,,NaN,,,,NaN,,
11438,NaN,51,NaN,100,13,36,NaN,67,67,72,NaN,8,121
11439,NaN,,NaN,,,,NaN,,,,NaN,,
11440,NaN,52,NaN,100,13,36,NaN,67,67,72,NaN,8,121
11441,NaN,,NaN,,,,NaN,,,,NaN,,
11442,NaN,52,NaN,100,13,36,NaN,66,67,72,NaN,7,122
11443,NaN,,NaN,,,,NaN,,,,NaN,,
11444,NaN,52,NaN,100,13,36,NaN,66,67,72,NaN,7,121
11445,NaN,,NaN,,,,NaN,,,,NaN,,
11446,NaN,52,NaN,100,13,36,NaN,66,67,72,NaN,7,122
11447,NaN,,NaN,,,,NaN,,,,NaN,,
11448,NaN,52,NaN,100,13,36,NaN,66,68,72,NaN,7,121
11449,NaN,,NaN,,,,NaN,,,,NaN,,
11450,NaN,52,NaN,99,13,36,NaN,66,68,72,NaN,8,122
11451,NaN,,NaN,,,,NaN,,,,NaN,,
11452,NaN,52,NaN,99,13,36,NaN,66,68,72,NaN,8,121
11453,NaN,,NaN,,,,NaN,,,,NaN,,
11454,NaN,52,NaN,98,13,36,NaN,66,68,72,NaN,8,121
11455,NaN,,NaN,,,,NaN,,,,NaN,,
11456,NaN,52,NaN,98,13,36,NaN,66,67,72,NaN,8,121
11457,NaN,,NaN,,,,NaN,,,,NaN,,
11458,NaN,52,NaN,99,13,36,NaN,66,67,72,NaN,8,120
11459,NaN,,NaN,,,,NaN,,,,NaN,,
11460,NaN,52,NaN,96,13,36,NaN,66,66,72,NaN,8,121
11461,NaN,,NaN,,,,NaN,,,,NaN,,
11462,NaN,52,NaN,99,13,35,NaN,66,66,72,NaN,7,120
11463,NaN,,NaN,,,,NaN,,,,NaN,,
11464,NaN,52,NaN,100,13,35,NaN,66,66,72,NaN,7,122
11465,NaN,,NaN,,,,NaN,,,,NaN,,
11466,NaN,51,NaN,100,13,35,NaN,66,66,71,NaN,7,120
11467,NaN,,NaN,,,,NaN,,,,NaN,,
11468,NaN,52,NaN,100,13,36,NaN,66,66,72,NaN,7,121
11469,NaN,,NaN,,,,NaN,,,,NaN,,
11470,NaN,51,NaN,100,13,36,NaN,66,66,71,NaN,7,120
11471,NaN,,NaN,,,,NaN,,,,NaN,,
11472,NaN,51,NaN,100,13,36,NaN,66,66,71,NaN,8,119
11473,NaN,,NaN,,,,NaN,,,,NaN,,
11474,NaN,51,NaN,100,13,36,NaN,66,66,71,NaN,8,120
11475,NaN,,NaN,,,,NaN,,,,NaN,,
11476,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,118
11477,NaN,,NaN,,,,NaN,,,,NaN,,
11478,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,119
11479,NaN,,NaN,,,,NaN,,,,NaN,,
11480,NaN,50,NaN,100,13,36,NaN,65,66,70,NaN,8,118
11481,NaN,,NaN,,,,NaN,,,,NaN,,
11482,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,118
11483,NaN,,NaN,,,,NaN,,,,NaN,,
11484,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,119
11485,NaN,,NaN,,,,NaN,,,,NaN,,
11486,NaN,52,NaN,100,13,36,NaN,65,66,71,NaN,8,120
11487,NaN,,NaN,,,,NaN,,,,NaN,,
11488,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,8,120
11489,NaN,,NaN,,,,NaN,,,,NaN,,
11490,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,8,119
11491,NaN,,NaN,,,,NaN,,,,NaN,,
11492,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,8,120
11493,NaN,,NaN,,,,NaN,,,,NaN,,
11494,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,119
11495,NaN,,NaN,,,,NaN,,,,NaN,,
11496,NaN,52,NaN,100,13,36,NaN,65,66,71,NaN,7,120
11497,NaN,,NaN,,,,NaN,,,,NaN,,
11498,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11499,NaN,,NaN,,,,NaN,,,,NaN,,
11500,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,7,118
11501,NaN,,NaN,,,,NaN,,,,NaN,,
11502,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,7,119
11503,NaN,,NaN,,,,NaN,,,,NaN,,
11504,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,7,118
11505,NaN,,NaN,,,,NaN,,,,NaN,,
11506,NaN,52,NaN,100,13,35,NaN,65,66,71,NaN,7,119
11507,NaN,,NaN,,,,NaN,,,,NaN,,
11508,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,7,118
11509,NaN,,NaN,,,,NaN,,,,NaN,,
11510,NaN,51,NaN,100,13,35,NaN,66,66,71,NaN,8,120
11511,NaN,,NaN,,,,NaN,,,,NaN,,
11512,NaN,51,NaN,100,13,35,NaN,65,66,71,NaN,8,119
11513,NaN,,NaN,,,,NaN,,,,NaN,,
11514,NaN,51,NaN,100,13,35,NaN,65,66,70,NaN,8,118
11515,NaN,,NaN,,,,NaN,,,,NaN,,
11516,NaN,50,NaN,100,13,35,NaN,65,66,70,NaN,8,118
11517,NaN,,NaN,,,,NaN,,,,NaN,,
11518,NaN,51,NaN,100,13,36,NaN,65,66,70,NaN,8,117
11519,NaN,,NaN,,,,NaN,,,,NaN,,
11520,NaN,51,NaN,98,13,36,NaN,65,66,70,NaN,8,119
11521,NaN,,NaN,,,,NaN,,,,NaN,,
11522,NaN,51,NaN,99,13,36,NaN,65,66,70,NaN,8,118
11523,NaN,,NaN,,,,NaN,,,,NaN,,
11524,NaN,51,NaN,98,13,36,NaN,65,66,71,NaN,8,120
11525,NaN,,NaN,,,,NaN,,,,NaN,,
11526,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,7,119
11527,NaN,,NaN,,,,NaN,,,,NaN,,
11528,NaN,51,NaN,99,13,36,NaN,65,66,71,NaN,7,119
11529,NaN,,NaN,,,,NaN,,,,NaN,,
11530,NaN,50,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11531,NaN,,NaN,,,,NaN,,,,NaN,,
11532,NaN,51,NaN,100,13,36,NaN,65,66,70,NaN,7,118
11533,NaN,,NaN,,,,NaN,,,,NaN,,
11534,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11535,NaN,,NaN,,,,NaN,,,,NaN,,
11536,NaN,50,NaN,100,13,36,NaN,65,65,70,NaN,7,116
11537,NaN,,NaN,,,,NaN,,,,NaN,,
11538,NaN,51,NaN,100,13,35,NaN,65,65,70,NaN,7,117
11539,NaN,,NaN,,,,NaN,,,,NaN,,
11540,NaN,51,NaN,100,13,35,NaN,65,65,70,NaN,8,117
11541,NaN,,NaN,,,,NaN,,,,NaN,,
11542,NaN,52,NaN,100,13,35,NaN,65,65,71,NaN,8,119
11543,NaN,,NaN,,,,NaN,,,,NaN,,
11544,NaN,51,NaN,100,13,36,NaN,65,65,70,NaN,8,119
11545,NaN,,NaN,,,,NaN,,,,NaN,,
11546,NaN,51,NaN,100,13,36,NaN,65,65,70,NaN,8,118
11547,NaN,,NaN,,,,NaN,,,,NaN,,
11548,NaN,51,NaN,100,13,36,NaN,65,65,70,NaN,8,119
11549,NaN,,NaN,,,,NaN,,,,NaN,,
11550,NaN,51,NaN,100,13,36,NaN,65,65,70,NaN,8,118
11551,NaN,,NaN,,,,NaN,,,,NaN,,
11552,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,119
11553,NaN,,NaN,,,,NaN,,,,NaN,,
11554,NaN,51,NaN,100,13,36,NaN,65,66,70,NaN,8,118
11555,NaN,,NaN,,,,NaN,,,,NaN,,
11556,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,118
11557,NaN,,NaN,,,,NaN,,,,NaN,,
11558,NaN,51,NaN,100,13,35,NaN,65,66,70,NaN,8,118
11559,NaN,,NaN,,,,NaN,,,,NaN,,
11560,NaN,51,NaN,100,13,35,NaN,65,66,70,NaN,8,118
11561,NaN,,NaN,,,,NaN,,,,NaN,,
11562,NaN,51,NaN,100,13,35,NaN,65,66,70,NaN,8,118
11563,NaN,,NaN,,,,NaN,,,,NaN,,
11564,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,118
11565,NaN,,NaN,,,,NaN,,,,NaN,,
11566,NaN,51,NaN,100,13,36,NaN,65,65,71,NaN,8,119
11567,NaN,,NaN,,,,NaN,,,,NaN,,
11568,NaN,50,NaN,100,13,36,NaN,65,66,70,NaN,8,118
11569,NaN,,NaN,,,,NaN,,,,NaN,,
11570,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11571,NaN,,NaN,,,,NaN,,,,NaN,,
11572,NaN,51,NaN,100,13,36,NaN,65,66,70,NaN,7,117
11573,NaN,,NaN,,,,NaN,,,,NaN,,
11574,NaN,52,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11575,NaN,,NaN,,,,NaN,,,,NaN,,
11576,NaN,52,NaN,100,13,36,NaN,65,66,71,NaN,7,119
11577,NaN,,NaN,,,,NaN,,,,NaN,,
11578,NaN,52,NaN,100,13,36,NaN,65,66,71,NaN,7,118
11579,NaN,,NaN,,,,NaN,,,,NaN,,
11580,NaN,52,NaN,100,13,36,NaN,65,66,72,NaN,7,120
11581,NaN,,NaN,,,,NaN,,,,NaN,,
11582,NaN,52,NaN,100,13,35,NaN,65,66,71,NaN,8,118
11583,NaN,,NaN,,,,NaN,,,,NaN,,
11584,NaN,52,NaN,100,13,35,NaN,65,66,72,NaN,8,120
11585,NaN,,NaN,,,,NaN,,,,NaN,,
11586,NaN,52,NaN,100,13,35,NaN,65,66,71,NaN,8,120
11587,NaN,,NaN,,,,NaN,,,,NaN,,
11588,NaN,52,NaN,100,13,36,NaN,65,66,72,NaN,8,120
11589,NaN,,NaN,,,,NaN,,,,NaN,,
11590,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,120
11591,NaN,,NaN,,,,NaN,,,,NaN,,
11592,NaN,51,NaN,100,13,36,NaN,65,65,71,NaN,8,119
11593,NaN,,NaN,,,,NaN,,,,NaN,,
11594,NaN,51,NaN,100,13,36,NaN,65,65,71,NaN,7,119
11595,NaN,,NaN,,,,NaN,,,,NaN,,
11596,NaN,51,NaN,100,13,36,NaN,65,65,70,NaN,7,118
11597,NaN,,NaN,,,,NaN,,,,NaN,,
11598,NaN,51,NaN,100,13,36,NaN,65,65,71,NaN,7,119
11599,NaN,,NaN,,,,NaN,,,,NaN,,
11600,NaN,51,NaN,100,13,35,NaN,64,65,70,NaN,8,118
11601,NaN,,NaN,,,,NaN,,,,NaN,,
11602,NaN,52,NaN,100,13,35,NaN,64,65,71,NaN,8,119
11603,NaN,,NaN,,,,NaN,,,,NaN,,
11604,NaN,52,NaN,100,13,35,NaN,64,65,71,NaN,8,120
11605,NaN,,NaN,,,,NaN,,,,NaN,,
11606,NaN,52,NaN,97,13,35,NaN,64,64,71,NaN,8,120
11607,NaN,,NaN,,,,NaN,,,,NaN,,
11608,NaN,51,NaN,97,13,35,NaN,65,65,72,NaN,8,121
11609,NaN,,NaN,,,,NaN,,,,NaN,,
11610,NaN,51,NaN,98,13,35,NaN,65,65,71,NaN,8,119
11611,NaN,,NaN,,,,NaN,,,,NaN,,
11612,NaN,52,NaN,99,13,35,NaN,65,65,71,NaN,8,120
11613,NaN,,NaN,,,,NaN,,,,NaN,,
11614,NaN,51,NaN,100,13,36,NaN,65,66,71,NaN,8,119
11615,NaN,,NaN,,,,NaN,,,,NaN,,
11616,NaN,52,NaN,100,13,36,NaN,65,65,71,NaN,8,120
11617,NaN,,NaN,,,,NaN,,,,NaN,,
11618,NaN,51,NaN,100,13,36,NaN,65,65,71,NaN,8,120
11619,NaN,,NaN,,,,NaN,,,,NaN,,
11620,NaN,52,NaN,100,13,35,NaN,64,65,71,NaN,8,120
11621,NaN,,NaN,,,,NaN,,,,NaN,,
11622,NaN,51,NaN,100,13,35,NaN,64,65,71,NaN,8,120
