time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ART,SNUADC/CVP
17588,,,,,NaN,,,,NaN,,,NaN,NaN
17589,72,100,69,46,NaN,68,127,4,NaN,36,13,NaN,NaN
17590,,,,,NaN,,,,NaN,,,NaN,NaN
17591,72,100,69,46,NaN,67,127,4,NaN,36,13,NaN,NaN
17592,,,,,NaN,,,,NaN,,,NaN,NaN
17593,71,100,69,46,NaN,67,125,4,NaN,36,13,NaN,NaN
17594,,,,,NaN,,,,NaN,,,NaN,NaN
17595,72,100,69,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17596,,,,,NaN,,,,NaN,,,NaN,NaN
17597,71,100,69,46,NaN,67,125,4,NaN,36,13,NaN,NaN
17598,,,,,NaN,,,,NaN,,,NaN,NaN
17599,71,100,69,46,NaN,68,126,4,NaN,36,13,NaN,NaN
17600,,,,,NaN,,,,NaN,,,NaN,NaN
17601,71,100,69,46,NaN,68,125,4,NaN,36,13,NaN,NaN
17602,,,,,NaN,,,,NaN,,,NaN,NaN
17603,71,100,69,46,NaN,68,124,4,NaN,36,13,NaN,NaN
17604,,,,,NaN,,,,NaN,,,NaN,NaN
17605,72,100,69,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17606,,,,,NaN,,,,NaN,,,NaN,NaN
17607,71,100,69,47,NaN,67,126,5,NaN,36,13,NaN,NaN
17608,,,,,NaN,,,,NaN,,,NaN,NaN
17609,72,100,69,47,NaN,67,128,5,NaN,37,13,NaN,NaN
17610,,,,,NaN,,,,NaN,,,NaN,NaN
17611,71,100,69,46,NaN,67,126,5,NaN,37,13,NaN,NaN
17612,,,,,NaN,,,,NaN,,,NaN,NaN
17613,72,100,69,47,NaN,67,127,5,NaN,37,13,NaN,NaN
17614,,,,,NaN,,,,NaN,,,NaN,NaN
17615,71,100,69,47,NaN,67,125,4,NaN,37,13,NaN,NaN
17616,,,,,NaN,,,,NaN,,,NaN,NaN
17617,,,,,NaN,,,,NaN,,,NaN,NaN
17618,,,,,NaN,,,,NaN,,,NaN,NaN
17619,,,,,NaN,,,,NaN,,,NaN,NaN
17620,,,,,NaN,,,,NaN,,,NaN,NaN
17621,,,,,NaN,,,,NaN,,,NaN,NaN
17622,,,,,NaN,,,,NaN,,,NaN,NaN
17623,,,,,NaN,,,,NaN,,,NaN,NaN
17624,,,,,NaN,,,,NaN,,,NaN,NaN
17625,,,,,NaN,,,,NaN,,,NaN,NaN
17626,,,,,NaN,,,,NaN,,,NaN,NaN
17627,,,,,NaN,,,,NaN,,,NaN,NaN
17628,,,,,NaN,,,,NaN,,,NaN,NaN
17629,,,,,NaN,,,,NaN,,,NaN,NaN
17630,,,,,NaN,,,,NaN,,,NaN,NaN
17631,,,,,NaN,,,,NaN,,,NaN,NaN
17632,,,,,NaN,,,,NaN,,,NaN,NaN
17633,,,,,NaN,,,,NaN,,,NaN,NaN
17634,,,,,NaN,,,,NaN,,,NaN,NaN
17635,71,100,70,47,NaN,68,125,4,NaN,36,13,NaN,NaN
17636,,,,,NaN,,,,NaN,,,NaN,NaN
17637,72,100,70,46,NaN,68,127,4,NaN,36,13,NaN,NaN
17638,,,,,NaN,,,,NaN,,,NaN,NaN
17639,71,100,70,46,NaN,68,125,4,NaN,36,13,NaN,NaN
17640,,,,,NaN,,,,NaN,,,NaN,NaN
17641,72,100,70,47,NaN,68,127,4,NaN,36,13,NaN,NaN
17642,,,,,NaN,,,,NaN,,,NaN,NaN
17643,71,100,70,46,NaN,69,125,4,NaN,36,13,NaN,NaN
17644,,,,,NaN,,,,NaN,,,NaN,NaN
17645,71,100,71,47,NaN,69,125,4,NaN,36,13,NaN,NaN
17646,,,,,NaN,,,,NaN,,,NaN,NaN
17647,70,100,71,45,NaN,69,124,4,NaN,36,13,NaN,NaN
17648,,,,,NaN,,,,NaN,,,NaN,NaN
17649,70,100,71,46,NaN,69,124,4,NaN,36,13,NaN,NaN
17650,,,,,NaN,,,,NaN,,,NaN,NaN
17651,71,100,70,46,NaN,68,126,4,NaN,36,13,NaN,NaN
17652,,,,,NaN,,,,NaN,,,NaN,NaN
17653,69,100,69,45,NaN,68,123,4,NaN,36,13,NaN,NaN
17654,,,,,NaN,,,,NaN,,,NaN,NaN
17655,69,100,69,44,NaN,67,123,4,NaN,36,13,NaN,NaN
17656,,,,,NaN,,,,NaN,,,NaN,NaN
17657,68,100,69,44,NaN,66,121,4,NaN,36,13,NaN,NaN
17658,,,,,NaN,,,,NaN,,,NaN,NaN
17659,68,100,68,44,NaN,66,122,4,NaN,36,13,NaN,NaN
17660,,,,,NaN,,,,NaN,,,NaN,NaN
17661,67,100,68,43,NaN,66,121,4,NaN,37,13,NaN,NaN
17662,,,,,NaN,,,,NaN,,,NaN,NaN
17663,67,100,68,43,NaN,66,120,4,NaN,37,13,NaN,NaN
17664,,,,,NaN,,,,NaN,,,NaN,NaN
17665,67,100,68,43,NaN,66,122,4,NaN,37,13,NaN,NaN
17666,,,,,NaN,,,,NaN,,,NaN,NaN
17667,66,100,68,43,NaN,65,120,4,NaN,36,13,NaN,NaN
17668,,,,,NaN,,,,NaN,,,NaN,NaN
17669,67,100,68,44,NaN,66,123,4,NaN,36,13,NaN,NaN
17670,,,,,NaN,,,,NaN,,,NaN,NaN
17671,67,100,68,44,NaN,66,121,4,NaN,36,13,NaN,NaN
17672,,,,,NaN,,,,NaN,,,NaN,NaN
17673,68,100,68,45,NaN,66,122,4,NaN,36,13,NaN,NaN
17674,,,,,NaN,,,,NaN,,,NaN,NaN
17675,67,100,68,44,NaN,66,122,4,NaN,36,13,NaN,NaN
17676,,,,,NaN,,,,NaN,,,NaN,NaN
17677,67,100,68,44,NaN,67,121,4,NaN,36,13,NaN,NaN
17678,,,,,NaN,,,,NaN,,,NaN,NaN
17679,67,100,68,44,NaN,66,121,4,NaN,36,13,NaN,NaN
17680,,,,,NaN,,,,NaN,,,NaN,NaN
17681,67,100,68,43,NaN,66,120,4,NaN,36,13,NaN,NaN
17682,,,,,NaN,,,,NaN,,,NaN,NaN
17683,68,100,68,44,NaN,66,123,4,NaN,36,13,NaN,NaN
17684,,,,,NaN,,,,NaN,,,NaN,NaN
17685,68,100,68,45,NaN,66,122,4,NaN,36,13,NaN,NaN
17686,,,,,NaN,,,,NaN,,,NaN,NaN
17687,69,100,68,46,NaN,66,124,4,NaN,36,13,NaN,NaN
17688,,,,,NaN,,,,NaN,,,NaN,NaN
17689,69,100,68,45,NaN,67,123,4,NaN,36,13,NaN,NaN
17690,,,,,NaN,,,,NaN,,,NaN,NaN
17691,70,100,69,47,NaN,67,126,4,NaN,36,13,NaN,NaN
17692,,,,,NaN,,,,NaN,,,NaN,NaN
17693,70,100,69,46,NaN,67,125,4,NaN,36,13,NaN,NaN
17694,,,,,NaN,,,,NaN,,,NaN,NaN
17695,70,100,69,46,NaN,67,124,4,NaN,37,13,NaN,NaN
17696,,,,,NaN,,,,NaN,,,NaN,NaN
17697,71,100,69,46,NaN,67,127,4,NaN,37,13,NaN,NaN
17698,,,,,NaN,,,,NaN,,,NaN,NaN
17699,70,100,69,45,NaN,67,124,4,NaN,37,13,NaN,NaN
17700,,,,,NaN,,,,NaN,,,NaN,NaN
17701,70,100,69,46,NaN,67,126,4,NaN,37,13,NaN,NaN
17702,,,,,NaN,,,,NaN,,,NaN,NaN
17703,70,100,69,45,NaN,67,124,4,NaN,36,13,NaN,NaN
17704,,,,,NaN,,,,NaN,,,NaN,NaN
17705,70,100,68,46,NaN,66,125,4,NaN,36,13,NaN,NaN
17706,,,,,NaN,,,,NaN,,,NaN,NaN
17707,71,100,68,47,NaN,66,126,4,NaN,36,13,NaN,NaN
17708,,,,,NaN,,,,NaN,,,NaN,NaN
17709,71,100,68,47,NaN,66,126,4,NaN,36,13,NaN,NaN
17710,,,,,NaN,,,,NaN,,,NaN,NaN
17711,72,100,68,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17712,,,,,NaN,,,,NaN,,,NaN,NaN
17713,71,100,69,47,NaN,67,125,4,NaN,36,13,NaN,NaN
17714,,,,,NaN,,,,NaN,,,NaN,NaN
17715,72,100,69,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17716,,,,,NaN,,,,NaN,,,NaN,NaN
17717,71,100,69,47,NaN,67,125,4,NaN,36,13,NaN,NaN
17718,,,,,NaN,,,,NaN,,,NaN,NaN
17719,72,100,69,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17720,,,,,NaN,,,,NaN,,,NaN,NaN
17721,72,100,69,47,NaN,67,127,4,NaN,36,13,NaN,NaN
17722,,,,,NaN,,,,NaN,,,NaN,NaN
17723,71,100,69,47,NaN,67,126,4,NaN,36,13,NaN,NaN
17724,,,,,NaN,,,,NaN,,,NaN,NaN
17725,71,100,69,46,NaN,67,126,4,NaN,36,13,NaN,NaN
17726,,,,,NaN,,,,NaN,,,NaN,NaN
17727,70,100,69,46,NaN,67,124,4,NaN,36,13,NaN,NaN
17728,,,,,NaN,,,,NaN,,,NaN,NaN
17729,71,100,68,46,NaN,66,126,4,NaN,36,13,NaN,NaN
17730,,,,,NaN,,,,NaN,,,NaN,NaN
17731,69,100,68,45,NaN,65,123,4,NaN,36,13,NaN,NaN
17732,,,,,NaN,,,,NaN,,,NaN,NaN
17733,69,100,67,45,NaN,65,124,4,NaN,36,13,NaN,NaN
17734,,,,,NaN,,,,NaN,,,NaN,NaN
17735,69,100,67,46,NaN,65,124,4,NaN,36,13,NaN,NaN
17736,,,,,NaN,,,,NaN,,,NaN,NaN
17737,71,100,67,48,NaN,64,127,4,NaN,36,13,NaN,NaN
17738,,,,,NaN,,,,NaN,,,NaN,NaN
17739,72,100,67,48,NaN,65,129,4,NaN,36,13,NaN,NaN
17740,,,,,NaN,,,,NaN,,,NaN,NaN
17741,72,100,67,48,NaN,65,128,4,NaN,36,13,NaN,NaN
17742,,,,,NaN,,,,NaN,,,NaN,NaN
17743,72,100,67,47,NaN,65,129,4,NaN,36,13,NaN,NaN
17744,,,,,NaN,,,,NaN,,,NaN,NaN
17745,70,100,67,46,NaN,65,125,4,NaN,36,13,NaN,NaN
17746,,,,,NaN,,,,NaN,,,NaN,NaN
17747,71,100,67,46,NaN,65,127,4,NaN,36,13,NaN,NaN
17748,,,,,NaN,,,,NaN,,,NaN,NaN
17749,70,100,67,46,NaN,65,125,4,NaN,36,13,NaN,NaN
17750,,,,,NaN,,,,NaN,,,NaN,NaN
17751,71,100,66,47,NaN,64,127,4,NaN,36,13,NaN,NaN
17752,,,,,NaN,,,,NaN,,,NaN,NaN
17753,72,100,66,47,NaN,64,129,4,NaN,36,13,NaN,NaN
17754,,,,,NaN,,,,NaN,,,NaN,NaN
17755,72,100,66,48,NaN,64,128,4,NaN,36,13,NaN,NaN
17756,,,,,NaN,,,,NaN,,,NaN,NaN
17757,74,100,67,49,NaN,65,131,4,NaN,36,13,NaN,NaN
17758,,,,,NaN,,,,NaN,,,NaN,NaN
17759,74,100,67,48,NaN,65,129,4,NaN,36,13,NaN,NaN
17760,,,,,NaN,,,,NaN,,,NaN,NaN
17761,75,100,68,50,NaN,66,133,4,NaN,36,13,NaN,NaN
17762,,,,,NaN,,,,NaN,,,NaN,NaN
17763,74,100,68,48,NaN,66,129,4,NaN,36,13,NaN,NaN
17764,,,,,NaN,,,,NaN,,,NaN,NaN
17765,73,100,68,48,NaN,66,129,4,NaN,36,13,NaN,NaN
17766,,,,,NaN,,,,NaN,,,NaN,NaN
17767,72,100,67,46,NaN,65,128,4,NaN,36,13,NaN,NaN
17768,,,,,NaN,,,,NaN,,,NaN,NaN
17769,71,100,66,45,NaN,64,127,4,NaN,36,13,NaN,NaN
17770,,,,,NaN,,,,NaN,,,NaN,NaN
17771,72,100,66,45,NaN,63,130,4,NaN,36,13,NaN,NaN
17772,,,,,NaN,,,,NaN,,,NaN,NaN
17773,71,100,67,45,NaN,63,127,4,NaN,36,13,NaN,NaN
17774,,,,,NaN,,,,NaN,,,NaN,NaN
17775,71,100,67,45,NaN,62,128,4,NaN,36,13,NaN,NaN
17776,,,,,NaN,,,,NaN,,,NaN,NaN
17777,70,100,67,45,NaN,62,127,5,NaN,36,13,NaN,NaN
17778,,,,,NaN,,,,NaN,,,NaN,NaN
17779,71,100,66,46,NaN,62,129,5,NaN,36,13,NaN,NaN
17780,,,,,NaN,,,,NaN,,,NaN,NaN
17781,70,100,66,45,NaN,62,128,5,NaN,36,13,NaN,NaN
17782,,,,,NaN,,,,NaN,,,NaN,NaN
17783,71,100,64,47,NaN,62,128,5,NaN,36,13,NaN,NaN
17784,,,,,NaN,,,,NaN,,,NaN,NaN
17785,72,100,64,47,NaN,62,130,5,NaN,36,13,NaN,NaN
17786,,,,,NaN,,,,NaN,,,NaN,NaN
17787,71,100,64,46,NaN,62,128,5,NaN,36,13,NaN,NaN
17788,,,,,NaN,,,,NaN,,,NaN,NaN
17789,72,100,64,47,NaN,62,131,5,NaN,36,13,NaN,NaN
17790,,,,,NaN,,,,NaN,,,NaN,NaN
17791,73,100,64,48,NaN,62,130,5,NaN,36,13,NaN,NaN
17792,,,,,NaN,,,,NaN,,,NaN,NaN
17793,74,100,65,48,NaN,62,132,5,NaN,36,13,NaN,NaN
17794,,,,,NaN,,,,NaN,,,NaN,NaN
17795,74,100,65,48,NaN,63,133,5,NaN,36,13,NaN,NaN
17796,,,,,NaN,,,,NaN,,,NaN,NaN
17797,74,100,65,48,NaN,63,133,5,NaN,36,13,NaN,NaN
17798,,,,,NaN,,,,NaN,,,NaN,NaN
17799,74,100,65,48,NaN,63,132,4,NaN,36,13,NaN,NaN
17800,,,,,NaN,,,,NaN,,,NaN,NaN
17801,74,100,65,49,NaN,62,131,4,NaN,36,13,NaN,NaN
17802,,,,,NaN,,,,NaN,,,NaN,NaN
17803,76,100,64,50,NaN,62,135,5,NaN,36,13,NaN,NaN
17804,,,,,NaN,,,,NaN,,,NaN,NaN
17805,76,100,65,50,NaN,62,134,5,NaN,36,13,NaN,NaN
17806,,,,,NaN,,,,NaN,,,NaN,NaN
17807,78,100,65,52,NaN,63,137,5,NaN,36,13,NaN,NaN
17808,,,,,NaN,,,,NaN,,,NaN,NaN
17809,78,100,66,51,NaN,63,137,5,NaN,35,13,NaN,NaN
17810,,,,,NaN,,,,NaN,,,NaN,NaN
17811,79,100,66,52,NaN,64,139,5,NaN,35,13,NaN,NaN
17812,,,,,NaN,,,,NaN,,,NaN,NaN
17813,79,100,67,52,NaN,64,138,5,NaN,35,13,NaN,NaN
17814,,,,,NaN,,,,NaN,,,NaN,NaN
17815,79,100,67,51,NaN,65,140,5,NaN,36,13,NaN,NaN
17816,,,,,NaN,,,,NaN,,,NaN,NaN
17817,80,100,67,51,NaN,65,140,5,NaN,36,13,NaN,NaN
17818,,,,,NaN,,,,NaN,,,NaN,NaN
17819,79,98,67,50,NaN,64,137,5,NaN,36,13,NaN,NaN
17820,,,,,NaN,,,,NaN,,,NaN,NaN
17821,79,99,67,51,NaN,64,137,5,NaN,36,13,NaN,NaN
17822,,,,,NaN,,,,NaN,,,NaN,NaN
17823,79,100,66,51,NaN,64,137,5,NaN,36,13,NaN,NaN
17824,,,,,NaN,,,,NaN,,,NaN,NaN
17825,79,100,66,51,NaN,64,138,5,NaN,36,13,NaN,NaN
17826,,,,,NaN,,,,NaN,,,NaN,NaN
17827,79,100,66,51,NaN,64,138,5,NaN,36,13,NaN,NaN
17828,,,,,NaN,,,,NaN,,,NaN,NaN
17829,79,100,66,51,NaN,64,138,5,NaN,36,13,NaN,NaN
17830,,,,,NaN,,,,NaN,,,NaN,NaN
17831,80,100,66,51,NaN,63,140,5,NaN,36,13,NaN,NaN
17832,,,,,NaN,,,,NaN,,,NaN,NaN
17833,79,100,65,51,NaN,63,138,6,NaN,36,13,NaN,NaN
17834,,,,,NaN,,,,NaN,,,NaN,NaN
17835,79,100,65,51,NaN,63,139,6,NaN,36,13,NaN,NaN
17836,,,,,NaN,,,,NaN,,,NaN,NaN
17837,79,100,65,51,NaN,63,137,5,NaN,36,13,NaN,NaN
17838,,,,,NaN,,,,NaN,,,NaN,NaN
17839,79,100,65,51,NaN,63,137,5,NaN,36,13,NaN,NaN
17840,,,,,NaN,,,,NaN,,,NaN,NaN
17841,79,100,65,51,NaN,63,137,6,NaN,36,13,NaN,NaN
17842,,,,,NaN,,,,NaN,,,NaN,NaN
17843,80,100,65,52,NaN,63,139,6,NaN,36,13,NaN,NaN
17844,,,,,NaN,,,,NaN,,,NaN,NaN
17845,81,100,65,53,NaN,63,141,6,NaN,36,13,NaN,NaN
17846,,,,,NaN,,,,NaN,,,NaN,NaN
17847,81,100,65,53,NaN,63,140,6,NaN,36,13,NaN,NaN
17848,,,,,NaN,,,,NaN,,,NaN,NaN
17849,83,100,66,54,NaN,63,143,6,NaN,35,13,NaN,NaN
17850,,,,,NaN,,,,NaN,,,NaN,NaN
17851,82,100,66,54,NaN,64,142,6,NaN,35,13,NaN,NaN
17852,,,,,NaN,,,,NaN,,,NaN,NaN
17853,83,100,66,54,NaN,64,143,6,NaN,35,13,NaN,NaN
17854,,,,,NaN,,,,NaN,,,NaN,NaN
17855,83,100,66,54,NaN,64,143,6,NaN,35,13,NaN,NaN
17856,,,,,NaN,,,,NaN,,,NaN,NaN
17857,84,100,66,55,NaN,64,144,6,NaN,35,13,NaN,NaN
17858,,,,,NaN,,,,NaN,,,NaN,NaN
17859,85,100,66,56,NaN,64,144,6,NaN,35,13,NaN,NaN
17860,,,,,NaN,,,,NaN,,,NaN,NaN
17861,85,100,66,56,NaN,64,145,6,NaN,35,13,NaN,NaN
17862,,,,,NaN,,,,NaN,,,NaN,NaN
17863,87,100,66,57,NaN,65,148,6,NaN,35,13,NaN,NaN
17864,,,,,NaN,,,,NaN,,,NaN,NaN
17865,86,100,67,56,NaN,65,146,6,NaN,35,13,NaN,NaN
17866,,,,,NaN,,,,NaN,,,NaN,NaN
17867,86,100,67,55,NaN,66,146,6,NaN,35,13,NaN,NaN
17868,,,,,NaN,,,,NaN,,,NaN,NaN
17869,84,100,67,52,NaN,66,142,6,NaN,35,13,NaN,NaN
17870,,,,,NaN,,,,NaN,,,NaN,NaN
17871,82,100,67,52,NaN,65,141,6,NaN,35,13,NaN,NaN
17872,,,,,NaN,,,,NaN,,,NaN,NaN
17873,81,100,66,51,NaN,64,139,6,NaN,35,13,NaN,NaN
17874,,,,,NaN,,,,NaN,,,NaN,NaN
17875,79,100,66,50,NaN,64,136,5,NaN,35,13,NaN,NaN
17876,,,,,NaN,,,,NaN,,,NaN,NaN
17877,80,100,65,51,NaN,63,139,5,NaN,36,13,NaN,NaN
17878,,,,,NaN,,,,NaN,,,NaN,NaN
17879,80,100,65,51,NaN,63,138,6,NaN,36,13,NaN,NaN
17880,,,,,NaN,,,,NaN,,,NaN,NaN
17881,83,100,65,54,NaN,63,144,6,NaN,36,13,NaN,NaN
17882,,,,,NaN,,,,NaN,,,NaN,NaN
17883,84,100,65,55,NaN,63,144,6,NaN,36,13,NaN,NaN
17884,,,,,NaN,,,,NaN,,,NaN,NaN
17885,86,100,66,57,NaN,64,147,6,NaN,35,13,NaN,NaN
17886,,,,,NaN,,,,NaN,,,NaN,NaN
17887,87,100,66,57,NaN,65,148,6,NaN,35,13,NaN,NaN
17888,,,,,NaN,,,,NaN,,,NaN,NaN
17889,86,100,67,56,NaN,65,146,6,NaN,35,13,NaN,NaN
17890,,,,,NaN,,,,NaN,,,NaN,NaN
17891,87,100,68,55,NaN,66,148,6,NaN,36,13,NaN,NaN
17892,,,,,NaN,,,,NaN,,,NaN,NaN
17893,85,100,67,54,NaN,66,144,6,NaN,36,13,NaN,NaN
17894,,,,,NaN,,,,NaN,,,NaN,NaN
17895,85,100,67,54,NaN,65,145,6,NaN,36,13,NaN,NaN
17896,,,,,NaN,,,,NaN,,,NaN,NaN
17897,84,100,67,54,NaN,65,143,5,NaN,36,13,NaN,NaN
17898,,,,,NaN,,,,NaN,,,NaN,NaN
17899,84,100,67,54,NaN,65,143,5,NaN,36,13,NaN,NaN
17900,,,,,NaN,,,,NaN,,,NaN,NaN
17901,84,100,67,54,NaN,65,144,5,NaN,36,13,NaN,NaN
17902,,,,,NaN,,,,NaN,,,NaN,NaN
17903,84,100,67,55,NaN,65,144,5,NaN,36,13,NaN,NaN
17904,,,,,NaN,,,,NaN,,,NaN,NaN
17905,85,100,67,55,NaN,65,145,6,NaN,36,13,NaN,NaN
17906,,,,,NaN,,,,NaN,,,NaN,NaN
17907,85,100,67,55,NaN,65,145,6,NaN,36,13,NaN,NaN
17908,,,,,NaN,,,,NaN,,,NaN,NaN
17909,86,100,67,55,NaN,65,147,5,NaN,36,13,NaN,NaN
17910,,,,,NaN,,,,NaN,,,NaN,NaN
17911,85,100,67,55,NaN,65,145,5,NaN,36,13,NaN,NaN
17912,,,,,NaN,,,,NaN,,,NaN,NaN
17913,86,100,67,56,NaN,65,146,5,NaN,36,13,NaN,NaN
17914,,,,,NaN,,,,NaN,,,NaN,NaN
17915,87,100,67,57,NaN,65,147,5,NaN,36,13,NaN,NaN
17916,,,,,NaN,,,,NaN,,,NaN,NaN
17917,88,100,67,58,NaN,65,149,5,NaN,36,13,NaN,NaN
17918,,,,,NaN,,,,NaN,,,NaN,NaN
17919,89,100,67,58,NaN,65,149,5,NaN,36,13,NaN,NaN
17920,,,,,NaN,,,,NaN,,,NaN,NaN
17921,88,100,67,57,NaN,65,148,5,NaN,36,13,NaN,NaN
17922,,,,,NaN,,,,NaN,,,NaN,NaN
17923,89,100,68,58,NaN,65,151,5,NaN,36,13,NaN,NaN
17924,,,,,NaN,,,,NaN,,,NaN,NaN
17925,88,100,67,56,NaN,65,146,5,NaN,36,13,NaN,NaN
17926,,,,,NaN,,,,NaN,,,NaN,NaN
17927,87,100,67,56,NaN,65,148,5,NaN,36,13,NaN,NaN
17928,,,,,NaN,,,,NaN,,,NaN,NaN
17929,86,100,67,54,NaN,65,145,5,NaN,36,13,NaN,NaN
17930,,,,,NaN,,,,NaN,,,NaN,NaN
17931,85,100,67,54,NaN,65,144,6,NaN,36,13,NaN,NaN
17932,,,,,NaN,,,,NaN,,,NaN,NaN
17933,85,100,67,54,NaN,65,146,6,NaN,36,13,NaN,NaN
17934,,,,,NaN,,,,NaN,,,NaN,NaN
17935,85,100,67,54,NaN,65,145,6,NaN,36,13,NaN,NaN
17936,,,,,NaN,,,,NaN,,,NaN,NaN
17937,86,100,67,55,NaN,65,147,6,NaN,36,13,NaN,NaN
17938,,,,,NaN,,,,NaN,,,NaN,NaN
17939,85,100,67,54,NaN,65,145,6,NaN,36,13,NaN,NaN
17940,,,,,NaN,,,,NaN,,,NaN,NaN
17941,86,100,67,55,NaN,65,147,6,NaN,36,13,NaN,NaN
17942,,,,,NaN,,,,NaN,,,NaN,NaN
17943,86,100,67,55,NaN,65,146,6,NaN,36,13,NaN,NaN
17944,,,,,NaN,,,,NaN,,,NaN,NaN
17945,86,100,67,55,NaN,65,147,6,NaN,36,13,NaN,NaN
17946,,,,,NaN,,,,NaN,,,NaN,NaN
17947,85,100,67,54,NaN,65,145,6,NaN,36,13,NaN,NaN
17948,,,,,NaN,,,,NaN,,,NaN,NaN
17949,84,100,67,53,NaN,65,144,6,NaN,36,13,NaN,NaN
17950,,,,,NaN,,,,NaN,,,NaN,NaN
17951,85,100,67,53,NaN,65,145,6,NaN,36,13,NaN,NaN
17952,,,,,NaN,,,,NaN,,,NaN,NaN
17953,84,100,68,53,NaN,66,143,6,NaN,36,13,NaN,NaN
17954,,,,,NaN,,,,NaN,,,NaN,NaN
17955,85,100,68,54,NaN,66,145,6,NaN,36,13,NaN,NaN
17956,,,,,NaN,,,,NaN,,,NaN,NaN
17957,84,100,68,53,NaN,66,143,6,NaN,36,13,NaN,NaN
17958,,,,,NaN,,,,NaN,,,NaN,NaN
17959,83,100,69,53,NaN,67,143,6,NaN,36,13,NaN,NaN
17960,,,,,NaN,,,,NaN,,,NaN,NaN
17961,83,100,68,52,NaN,66,142,6,NaN,36,13,NaN,NaN
17962,,,,,NaN,,,,NaN,,,NaN,NaN
17963,82,100,68,52,NaN,66,141,6,NaN,36,13,NaN,NaN
17964,,,,,NaN,,,,NaN,,,NaN,NaN
17965,82,100,67,52,NaN,65,142,6,NaN,36,13,NaN,NaN
17966,,,,,NaN,,,,NaN,,,NaN,NaN
17967,82,100,67,53,NaN,65,142,6,NaN,37,13,NaN,NaN
17968,,,,,NaN,,,,NaN,,,NaN,NaN
17969,84,100,67,54,NaN,65,145,6,NaN,37,13,NaN,NaN
17970,,,,,NaN,,,,NaN,,,NaN,NaN
17971,84,100,67,54,NaN,65,144,6,NaN,37,13,NaN,NaN
17972,,,,,NaN,,,,NaN,,,NaN,NaN
17973,85,100,68,55,NaN,66,146,6,NaN,36,13,NaN,NaN
17974,,,,,NaN,,,,NaN,,,NaN,NaN
17975,85,100,68,54,NaN,66,144,6,NaN,36,13,NaN,NaN
17976,,,,,NaN,,,,NaN,,,NaN,NaN
17977,85,100,68,54,NaN,66,144,6,NaN,36,13,NaN,NaN
17978,,,,,NaN,,,,NaN,,,NaN,NaN
17979,85,100,69,55,NaN,67,146,6,NaN,36,13,NaN,NaN
17980,,,,,NaN,,,,NaN,,,NaN,NaN
17981,85,100,69,55,NaN,67,145,6,NaN,36,13,NaN,NaN
17982,,,,,NaN,,,,NaN,,,NaN,NaN
17983,86,100,69,55,NaN,67,146,6,NaN,36,13,NaN,NaN
17984,,,,,NaN,,,,NaN,,,NaN,NaN
17985,85,100,69,53,NaN,67,144,6,NaN,36,13,NaN,NaN
17986,,,,,NaN,,,,NaN,,,NaN,NaN
17987,85,100,69,54,NaN,66,145,6,NaN,36,13,NaN,NaN
17988,,,,,NaN,,,,NaN,,,NaN,NaN
17989,84,100,68,53,NaN,66,144,6,NaN,36,13,NaN,NaN
17990,,,,,NaN,,,,NaN,,,NaN,NaN
17991,84,100,68,53,NaN,66,144,6,NaN,36,13,NaN,NaN
17992,,,,,NaN,,,,NaN,,,NaN,NaN
17993,83,100,68,52,NaN,66,143,6,NaN,36,13,NaN,NaN
17994,,,,,NaN,,,,NaN,,,NaN,NaN
17995,83,100,68,53,NaN,65,142,6,NaN,36,13,NaN,NaN
17996,,,,,NaN,,,,NaN,,,NaN,NaN
17997,84,100,68,53,NaN,66,144,6,NaN,36,13,NaN,NaN
17998,,,,,NaN,,,,NaN,,,NaN,NaN
17999,83,100,68,53,NaN,66,142,5,NaN,36,13,NaN,NaN
18000,,,,,NaN,,,,NaN,,,NaN,NaN
18001,83,100,68,53,NaN,67,144,5,NaN,36,13,NaN,NaN
18002,,,,,NaN,,,,NaN,,,NaN,NaN
18003,82,100,68,52,NaN,67,142,5,NaN,36,13,NaN,NaN
18004,,,,,NaN,,,,NaN,,,NaN,NaN
18005,82,100,68,52,NaN,67,141,5,NaN,36,13,NaN,NaN
18006,,,,,NaN,,,,NaN,,,NaN,NaN
18007,82,100,68,52,NaN,67,141,5,NaN,36,13,NaN,NaN
18008,,,,,NaN,,,,NaN,,,NaN,NaN
18009,82,100,68,53,NaN,67,141,5,NaN,36,13,NaN,NaN
18010,,,,,NaN,,,,NaN,,,NaN,NaN
18011,83,100,69,53,NaN,67,143,6,NaN,36,13,NaN,NaN
18012,,,,,NaN,,,,NaN,,,NaN,NaN
18013,82,100,69,51,NaN,67,141,6,NaN,36,13,NaN,NaN
18014,,,,,NaN,,,,NaN,,,NaN,NaN
18015,82,100,69,51,NaN,67,142,6,NaN,36,13,NaN,NaN
