time,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_DBP
9572,,NaN,NaN,,NaN,,,,NaN,,,,
9573,57,NaN,NaN,20,NaN,56,116,83,NaN,5,34,100,58
9574,,NaN,NaN,,NaN,,,,NaN,,,,
9575,57,NaN,NaN,20,NaN,56,116,83,NaN,5,34,100,58
9576,,NaN,NaN,,NaN,,,,NaN,,,,
9577,57,NaN,NaN,20,NaN,56,116,83,NaN,6,34,100,58
9578,,NaN,NaN,,NaN,,,,NaN,,,,
9579,57,NaN,NaN,20,NaN,56,116,83,NaN,6,34,100,58
9580,,NaN,NaN,,NaN,,,,NaN,,,,
9581,57,NaN,NaN,20,NaN,57,116,83,NaN,6,34,100,59
9582,,NaN,NaN,,NaN,,,,NaN,,,,
9583,57,NaN,NaN,20,NaN,57,116,83,NaN,5,34,100,59
9584,,NaN,NaN,,NaN,,,,NaN,,,,
9585,58,NaN,NaN,20,NaN,58,116,83,NaN,5,34,100,58
9586,,NaN,NaN,,NaN,,,,NaN,,,,
9587,58,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9588,,NaN,NaN,,NaN,,,,NaN,,,,
9589,59,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9590,,NaN,NaN,,NaN,,,,NaN,,,,
9591,59,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9592,,NaN,NaN,,NaN,,,,NaN,,,,
9593,58,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9594,,NaN,NaN,,NaN,,,,NaN,,,,
9595,58,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9596,,NaN,NaN,,NaN,,,,NaN,,,,
9597,58,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9598,,NaN,NaN,,NaN,,,,NaN,,,,
9599,59,NaN,NaN,20,NaN,58,115,83,NaN,5,34,100,58
9600,,NaN,NaN,,NaN,,,,NaN,,,,
9601,59,NaN,NaN,20,NaN,58,114,82,NaN,5,34,100,57
9602,,NaN,NaN,,NaN,,,,NaN,,,,
9603,59,NaN,NaN,20,NaN,58,114,82,NaN,5,34,100,57
9604,,NaN,NaN,,NaN,,,,NaN,,,,
9605,59,NaN,NaN,20,NaN,58,115,82,NaN,5,33,100,57
9606,,NaN,NaN,,NaN,,,,NaN,,,,
9607,58,NaN,NaN,20,NaN,57,114,82,NaN,5,33,100,58
9608,,NaN,NaN,,NaN,,,,NaN,,,,
9609,58,NaN,NaN,20,NaN,57,114,82,NaN,5,33,100,58
9610,,NaN,NaN,,NaN,,,,NaN,,,,
9611,58,NaN,NaN,20,NaN,57,115,82,NaN,5,34,100,58
9612,,NaN,NaN,,NaN,,,,NaN,,,,
9613,58,NaN,NaN,20,NaN,58,115,82,NaN,5,34,100,58
9614,,NaN,NaN,,NaN,,,,NaN,,,,
9615,59,NaN,NaN,20,NaN,59,115,83,NaN,5,34,100,58
9616,,NaN,NaN,,NaN,,,,NaN,,,,
9617,59,NaN,NaN,20,NaN,59,116,83,NaN,5,34,100,59
9618,,NaN,NaN,,NaN,,,,NaN,,,,
9619,60,NaN,NaN,20,NaN,59,116,83,NaN,5,34,100,59
9620,,NaN,NaN,,NaN,,,,NaN,,,,
9621,60,NaN,NaN,20,NaN,59,116,84,NaN,5,34,100,60
9622,,NaN,NaN,,NaN,,,,NaN,,,,
9623,60,NaN,NaN,20,NaN,59,116,83,NaN,5,34,100,59
9624,,NaN,NaN,,NaN,,,,NaN,,,,
9625,60,NaN,NaN,20,NaN,59,115,83,NaN,5,34,100,59
9626,,NaN,NaN,,NaN,,,,NaN,,,,
9627,60,NaN,NaN,20,NaN,60,114,83,NaN,5,34,100,59
9628,,NaN,NaN,,NaN,,,,NaN,,,,
9629,61,NaN,NaN,20,NaN,60,114,83,NaN,5,34,100,58
9630,,NaN,NaN,,NaN,,,,NaN,,,,
9631,61,NaN,NaN,20,NaN,61,113,82,NaN,5,34,100,58
9632,,NaN,NaN,,NaN,,,,NaN,,,,
9633,62,NaN,NaN,20,NaN,62,114,82,NaN,5,33,100,58
9634,,NaN,NaN,,NaN,,,,NaN,,,,
9635,62,NaN,NaN,20,NaN,61,114,82,NaN,5,33,100,58
9636,,NaN,NaN,,NaN,,,,NaN,,,,
9637,62,NaN,NaN,20,NaN,61,113,82,NaN,5,33,100,58
9638,,NaN,NaN,,NaN,,,,NaN,,,,
9639,62,NaN,NaN,20,NaN,61,112,81,NaN,5,33,100,57
9640,,NaN,NaN,,NaN,,,,NaN,,,,
9641,61,NaN,NaN,20,NaN,60,112,81,NaN,4,33,100,58
9642,,NaN,NaN,,NaN,,,,NaN,,,,
9643,61,NaN,NaN,20,NaN,61,111,80,NaN,4,33,100,57
9644,,NaN,NaN,,NaN,,,,NaN,,,,
9645,61,NaN,NaN,20,NaN,61,111,80,NaN,4,33,100,57
9646,,NaN,NaN,,NaN,,,,NaN,,,,
9647,61,NaN,NaN,20,NaN,61,111,80,NaN,4,33,100,57
9648,,NaN,NaN,,NaN,,,,NaN,,,,
9649,62,NaN,NaN,20,NaN,61,110,80,NaN,4,33,100,57
9650,,NaN,NaN,,NaN,,,,NaN,,,,
9651,62,NaN,NaN,20,NaN,61,111,80,NaN,5,33,100,57
9652,,NaN,NaN,,NaN,,,,NaN,,,,
9653,62,NaN,NaN,20,NaN,62,110,79,NaN,5,33,100,56
9654,,NaN,NaN,,NaN,,,,NaN,,,,
9655,62,NaN,NaN,20,NaN,62,109,79,NaN,4,33,100,56
9656,,NaN,NaN,,NaN,,,,NaN,,,,
9657,62,NaN,NaN,20,NaN,62,109,79,NaN,4,33,100,56
9658,,NaN,NaN,,NaN,,,,NaN,,,,
9659,62,NaN,NaN,20,NaN,62,110,79,NaN,5,33,100,56
9660,,NaN,NaN,,NaN,,,,NaN,,,,
9661,62,NaN,NaN,20,NaN,62,109,79,NaN,5,33,100,56
9662,,NaN,NaN,,NaN,,,,NaN,,,,
9663,62,NaN,NaN,20,NaN,62,109,78,NaN,4,33,100,56
9664,,NaN,NaN,,NaN,,,,NaN,,,,
9665,62,NaN,NaN,20,NaN,61,109,78,NaN,4,33,100,56
9666,,NaN,NaN,,NaN,,,,NaN,,,,
9667,62,NaN,NaN,20,NaN,62,108,78,NaN,4,33,100,56
9668,,NaN,NaN,,NaN,,,,NaN,,,,
9669,62,NaN,NaN,20,NaN,62,108,78,NaN,4,33,100,55
9670,,NaN,NaN,,NaN,,,,NaN,,,,
9671,62,NaN,NaN,20,NaN,62,108,78,NaN,4,33,100,55
9672,,NaN,NaN,,NaN,,,,NaN,,,,
9673,62,NaN,NaN,20,NaN,62,107,78,NaN,4,33,100,55
9674,,NaN,NaN,,NaN,,,,NaN,,,,
9675,62,NaN,NaN,20,NaN,61,108,78,NaN,4,33,100,55
9676,,NaN,NaN,,NaN,,,,NaN,,,,
9677,62,NaN,NaN,20,NaN,61,108,77,NaN,4,33,100,55
9678,,NaN,NaN,,NaN,,,,NaN,,,,
9679,62,NaN,NaN,20,NaN,61,106,77,NaN,4,33,100,55
9680,,NaN,NaN,,NaN,,,,NaN,,,,
9681,62,NaN,NaN,20,NaN,61,107,77,NaN,4,33,100,55
9682,,NaN,NaN,,NaN,,,,NaN,,,,
9683,62,NaN,NaN,20,NaN,61,106,78,NaN,4,33,100,59
9684,,NaN,NaN,,NaN,,,,NaN,,,,
9685,62,NaN,NaN,20,NaN,61,95,72,NaN,5,33,100,51
9686,,NaN,NaN,,NaN,,,,NaN,,,,
9687,62,NaN,NaN,20,NaN,62,95,68,NaN,5,33,100,45
9688,,NaN,NaN,,NaN,,,,NaN,,,,
9689,61,NaN,NaN,20,NaN,65,95,67,NaN,6,33,100,47
9690,,NaN,NaN,,NaN,,,,NaN,,,,
9691,60,NaN,NaN,20,NaN,65,83,63,NaN,6,33,100,45
9692,,NaN,NaN,,NaN,,,,NaN,,,,
9693,60,NaN,NaN,20,NaN,65,87,64,NaN,5,33,100,47
9694,,NaN,NaN,,NaN,,,,NaN,,,,
9695,60,NaN,NaN,20,NaN,62,93,66,NaN,5,32,100,49
9696,,NaN,NaN,,NaN,,,,NaN,,,,
9697,61,NaN,NaN,20,NaN,62,94,67,NaN,4,32,100,50
9698,,NaN,NaN,,NaN,,,,NaN,,,,
9699,61,NaN,NaN,20,NaN,62,96,68,NaN,4,32,100,51
9700,,NaN,NaN,,NaN,,,,NaN,,,,
9701,62,NaN,NaN,20,NaN,59,98,70,NaN,4,32,100,52
9702,,NaN,NaN,,NaN,,,,NaN,,,,
9703,62,NaN,NaN,20,NaN,62,88,67,NaN,4,32,100,49
9704,,NaN,NaN,,NaN,,,,NaN,,,,
9705,62,NaN,NaN,20,NaN,61,92,67,NaN,5,32,100,50
9706,,NaN,NaN,,NaN,,,,NaN,,,,
9707,62,NaN,NaN,20,NaN,61,95,68,NaN,5,32,100,50
9708,,NaN,NaN,,NaN,,,,NaN,,,,
9709,62,NaN,NaN,20,NaN,61,95,69,NaN,5,32,100,51
9710,,NaN,NaN,,NaN,,,,NaN,,,,
9711,61,NaN,NaN,20,NaN,59,97,70,NaN,4,32,100,52
9712,,NaN,NaN,,NaN,,,,NaN,,,,
9713,62,NaN,NaN,20,NaN,59,98,71,NaN,4,32,100,52
9714,,NaN,NaN,,NaN,,,,NaN,,,,
9715,62,NaN,NaN,20,NaN,62,98,71,NaN,4,32,100,52
9716,,NaN,NaN,,NaN,,,,NaN,,,,
9717,62,NaN,NaN,20,NaN,62,98,71,NaN,4,32,100,52
9718,,NaN,NaN,,NaN,,,,NaN,,,,
9719,62,NaN,NaN,20,NaN,61,98,71,NaN,4,32,100,52
9720,,NaN,NaN,,NaN,,,,NaN,,,,
9721,62,NaN,NaN,20,NaN,61,97,71,NaN,4,32,100,51
9722,,NaN,NaN,,NaN,,,,NaN,,,,
9723,62,NaN,NaN,20,NaN,61,96,70,NaN,4,33,100,51
9724,,NaN,NaN,,NaN,,,,NaN,,,,
9725,62,NaN,NaN,20,NaN,61,96,72,NaN,4,33,100,55
9726,,NaN,NaN,,NaN,,,,NaN,,,,
9727,62,NaN,NaN,20,NaN,61,86,65,NaN,5,33,100,48
9728,,NaN,NaN,,NaN,,,,NaN,,,,
9729,61,NaN,NaN,20,NaN,61,91,66,NaN,5,33,100,49
9730,,NaN,NaN,,NaN,,,,NaN,,,,
9731,61,NaN,NaN,20,NaN,61,92,67,NaN,4,33,100,49
9732,,NaN,NaN,,NaN,,,,NaN,,,,
9733,61,NaN,NaN,20,NaN,61,91,66,NaN,4,33,100,49
9734,,NaN,NaN,,NaN,,,,NaN,,,,
9735,61,NaN,NaN,20,NaN,61,92,67,NaN,4,33,100,49
9736,,NaN,NaN,,NaN,,,,NaN,,,,
9737,61,NaN,NaN,20,NaN,61,93,67,NaN,4,32,100,50
9738,,NaN,NaN,,NaN,,,,NaN,,,,
9739,62,NaN,NaN,20,NaN,61,93,68,NaN,4,32,100,50
9740,,NaN,NaN,,NaN,,,,NaN,,,,
9741,62,NaN,NaN,20,NaN,64,94,69,NaN,4,32,100,53
9742,,NaN,NaN,,NaN,,,,NaN,,,,
9743,62,NaN,NaN,20,NaN,64,85,64,NaN,4,32,100,47
9744,,NaN,NaN,,NaN,,,,NaN,,,,
9745,62,NaN,NaN,20,NaN,64,80,61,NaN,5,32,100,45
9746,,NaN,NaN,,NaN,,,,NaN,,,,
9747,62,NaN,NaN,20,NaN,62,86,63,NaN,5,32,100,49
9748,,NaN,NaN,,NaN,,,,NaN,,,,
9749,61,NaN,NaN,20,NaN,64,78,59,NaN,5,32,100,43
9750,,NaN,NaN,,NaN,,,,NaN,,,,
9751,61,NaN,NaN,20,NaN,62,82,60,NaN,5,32,100,45
9752,,NaN,NaN,,NaN,,,,NaN,,,,
9753,61,NaN,NaN,20,NaN,62,86,61,NaN,4,32,100,46
9754,,NaN,NaN,,NaN,,,,NaN,,,,
9755,61,NaN,NaN,20,NaN,62,87,62,NaN,4,32,100,47
9756,,NaN,NaN,,NaN,,,,NaN,,,,
9757,61,NaN,NaN,20,NaN,62,86,62,NaN,4,32,100,47
9758,,NaN,NaN,,NaN,,,,NaN,,,,
9759,62,NaN,NaN,20,NaN,62,86,64,NaN,4,32,100,49
9760,,NaN,NaN,,NaN,,,,NaN,,,,
9761,62,NaN,NaN,20,NaN,62,78,58,NaN,5,32,100,44
9762,,NaN,NaN,,NaN,,,,NaN,,,,
9763,63,NaN,NaN,20,NaN,62,82,60,NaN,5,32,100,45
9764,,NaN,NaN,,NaN,,,,NaN,,,,
9765,63,NaN,NaN,20,NaN,62,83,60,NaN,4,32,100,45
9766,,NaN,NaN,,NaN,,,,NaN,,,,
9767,63,NaN,NaN,20,NaN,62,84,60,NaN,4,32,100,45
9768,,NaN,NaN,,NaN,,,,NaN,,,,
9769,63,NaN,NaN,20,NaN,65,84,58,NaN,5,32,100,41
9770,,NaN,NaN,,NaN,,,,NaN,,,,
9771,63,NaN,NaN,20,NaN,62,81,58,NaN,5,32,100,43
9772,,NaN,NaN,,NaN,,,,NaN,,,,
9773,63,NaN,NaN,20,NaN,62,82,59,NaN,5,32,100,44
9774,,NaN,NaN,,NaN,,,,NaN,,,,
9775,63,NaN,NaN,20,NaN,62,81,59,NaN,4,32,100,44
9776,,NaN,NaN,,NaN,,,,NaN,,,,
9777,63,NaN,NaN,20,NaN,62,81,59,NaN,4,32,100,44
9778,,NaN,NaN,,NaN,,,,NaN,,,,
9779,63,NaN,NaN,20,NaN,62,82,59,NaN,4,32,100,44
9780,,NaN,NaN,,NaN,,,,NaN,,,,
9781,63,NaN,NaN,20,NaN,62,81,59,NaN,4,32,100,44
9782,,NaN,NaN,,NaN,,,,NaN,,,,
9783,63,NaN,NaN,20,NaN,62,81,59,NaN,4,32,100,44
9784,,NaN,NaN,,NaN,,,,NaN,,,,
9785,63,NaN,NaN,20,NaN,62,81,59,NaN,4,32,100,44
9786,,NaN,NaN,,NaN,,,,NaN,,,,
9787,63,NaN,NaN,20,NaN,62,81,59,NaN,3,32,100,44
9788,,NaN,NaN,,NaN,,,,NaN,,,,
9789,63,NaN,NaN,20,NaN,63,81,59,NaN,3,32,100,44
9790,,NaN,NaN,,NaN,,,,NaN,,,,
9791,63,NaN,NaN,20,NaN,63,81,59,NaN,4,32,100,44
9792,,NaN,NaN,,NaN,,,,NaN,,,,
9793,63,NaN,NaN,20,NaN,65,81,56,NaN,4,32,100,39
9794,,NaN,NaN,,NaN,,,,NaN,,,,
9795,63,NaN,NaN,20,NaN,62,77,56,NaN,4,32,100,41
9796,,NaN,NaN,,NaN,,,,NaN,,,,
9797,63,NaN,NaN,20,NaN,62,79,57,NaN,4,32,100,42
9798,,NaN,NaN,,NaN,,,,NaN,,,,
9799,63,NaN,NaN,20,NaN,65,69,53,NaN,5,32,100,39
9800,,NaN,NaN,,NaN,,,,NaN,,,,
9801,63,NaN,NaN,20,NaN,62,73,53,NaN,5,32,100,41
9802,,NaN,NaN,,NaN,,,,NaN,,,,
9803,63,NaN,NaN,20,NaN,62,76,55,NaN,5,32,100,41
9804,,NaN,NaN,,NaN,,,,NaN,,,,
9805,62,NaN,NaN,20,NaN,62,76,56,NaN,4,32,100,44
9806,,NaN,NaN,,NaN,,,,NaN,,,,
9807,62,NaN,NaN,20,NaN,59,69,51,NaN,4,32,100,39
9808,,NaN,NaN,,NaN,,,,NaN,,,,
9809,62,NaN,NaN,20,NaN,62,74,53,NaN,4,32,100,41
9810,,NaN,NaN,,NaN,,,,NaN,,,,
9811,62,NaN,NaN,20,NaN,62,75,54,NaN,4,32,100,41
9812,,NaN,NaN,,NaN,,,,NaN,,,,
9813,62,NaN,NaN,20,NaN,62,75,54,NaN,4,32,100,41
9814,,NaN,NaN,,NaN,,,,NaN,,,,
9815,62,NaN,NaN,20,NaN,65,74,54,NaN,4,32,100,41
9816,,NaN,NaN,,NaN,,,,NaN,,,,
9817,62,NaN,NaN,20,NaN,64,71,52,NaN,4,32,100,39
9818,,NaN,NaN,,NaN,,,,NaN,,,,
9819,62,NaN,NaN,20,NaN,62,66,48,NaN,4,31,100,37
9820,,NaN,NaN,,NaN,,,,NaN,,,,
9821,62,NaN,NaN,20,NaN,62,71,50,NaN,5,31,100,39
9822,,NaN,NaN,,NaN,,,,NaN,,,,
9823,62,NaN,NaN,20,NaN,64,71,49,NaN,5,31,100,35
9824,,NaN,NaN,,NaN,,,,NaN,,,,
9825,62,NaN,NaN,20,NaN,59,70,50,NaN,4,32,100,38
9826,,NaN,NaN,,NaN,,,,NaN,,,,
9827,62,NaN,NaN,20,NaN,62,71,50,NaN,4,32,100,39
9828,,NaN,NaN,,NaN,,,,NaN,,,,
9829,62,NaN,NaN,20,NaN,62,71,49,NaN,4,32,100,35
9830,,NaN,NaN,,NaN,,,,NaN,,,,
9831,62,NaN,NaN,20,NaN,62,68,49,NaN,4,32,100,37
9832,,NaN,NaN,,NaN,,,,NaN,,,,
9833,62,NaN,NaN,20,NaN,62,71,50,NaN,4,31,100,39
9834,,NaN,NaN,,NaN,,,,NaN,,,,
9835,62,NaN,NaN,20,NaN,62,70,51,NaN,4,31,100,39
9836,,NaN,NaN,,NaN,,,,NaN,,,,
9837,63,NaN,NaN,20,NaN,65,71,51,NaN,4,31,100,39
9838,,NaN,NaN,,NaN,,,,NaN,,,,
9839,63,NaN,NaN,20,NaN,62,68,48,NaN,4,31,100,36
9840,,NaN,NaN,,NaN,,,,NaN,,,,
9841,63,NaN,NaN,20,NaN,62,69,50,NaN,4,31,100,38
9842,,NaN,NaN,,NaN,,,,NaN,,,,
9843,62,NaN,NaN,20,NaN,62,68,49,NaN,4,31,100,37
9844,,NaN,NaN,,NaN,,,,NaN,,,,
9845,62,NaN,NaN,20,NaN,62,68,49,NaN,4,31,100,38
9846,,NaN,NaN,,NaN,,,,NaN,,,,
9847,62,NaN,NaN,20,NaN,62,69,50,NaN,4,32,100,38
9848,,NaN,NaN,,NaN,,,,NaN,,,,
9849,62,NaN,NaN,20,NaN,65,71,48,NaN,4,32,100,35
9850,,NaN,NaN,,NaN,,,,NaN,,,,
9851,62,NaN,NaN,20,NaN,62,68,49,NaN,5,32,100,37
9852,,NaN,NaN,,NaN,,,,NaN,,,,
9853,62,NaN,NaN,20,NaN,62,70,50,NaN,5,31,100,38
9854,,NaN,NaN,,NaN,,,,NaN,,,,
9855,63,NaN,NaN,20,NaN,62,69,50,NaN,4,31,100,38
9856,,NaN,NaN,,NaN,,,,NaN,,,,
9857,63,NaN,NaN,20,NaN,60,69,50,NaN,4,31,100,38
9858,,NaN,NaN,,NaN,,,,NaN,,,,
9859,63,NaN,NaN,20,NaN,62,69,50,NaN,4,31,100,38
9860,,NaN,NaN,,NaN,,,,NaN,,,,
9861,62,NaN,NaN,20,NaN,62,69,50,NaN,4,31,100,38
9862,,NaN,NaN,,NaN,,,,NaN,,,,
9863,63,NaN,NaN,20,NaN,62,70,50,NaN,4,31,100,38
9864,,NaN,NaN,,NaN,,,,NaN,,,,
9865,63,NaN,NaN,20,NaN,62,70,50,NaN,4,31,100,38
9866,,NaN,NaN,,NaN,,,,NaN,,,,
9867,63,NaN,NaN,20,NaN,62,70,50,NaN,4,31,100,38
9868,,NaN,NaN,,NaN,,,,NaN,,,,
9869,63,NaN,NaN,20,NaN,62,70,51,NaN,4,31,100,39
9870,,NaN,NaN,,NaN,,,,NaN,,,,
9871,63,NaN,NaN,20,NaN,62,70,50,NaN,4,31,100,38
9872,,NaN,NaN,,NaN,,,,NaN,,,,
9873,63,NaN,NaN,20,NaN,65,70,48,NaN,4,32,100,34
9874,,NaN,NaN,,NaN,,,,NaN,,,,
9875,63,NaN,NaN,20,NaN,62,67,48,NaN,4,32,100,36
9876,,NaN,NaN,,NaN,,,,NaN,,,,
9877,62,NaN,NaN,20,NaN,61,68,49,NaN,4,32,100,37
9878,,NaN,NaN,,NaN,,,,NaN,,,,
9879,62,NaN,NaN,20,NaN,61,68,49,NaN,4,32,100,37
9880,,NaN,NaN,,NaN,,,,NaN,,,,
9881,62,NaN,NaN,20,NaN,62,68,49,NaN,4,32,100,37
9882,,NaN,NaN,,NaN,,,,NaN,,,,
9883,62,NaN,NaN,20,NaN,62,67,49,NaN,4,32,100,39
9884,,NaN,NaN,,NaN,,,,NaN,,,,
9885,62,NaN,NaN,20,NaN,61,61,46,NaN,4,32,100,35
9886,,NaN,NaN,,NaN,,,,NaN,,,,
9887,62,NaN,NaN,20,NaN,64,66,48,NaN,4,31,100,39
9888,,NaN,NaN,,NaN,,,,NaN,,,,
9889,62,NaN,NaN,20,NaN,61,60,45,NaN,4,31,100,35
9890,,NaN,NaN,,NaN,,,,NaN,,,,
9891,62,NaN,NaN,20,NaN,61,65,46,NaN,4,31,100,36
9892,,NaN,NaN,,NaN,,,,NaN,,,,
9893,62,NaN,NaN,20,NaN,62,66,47,NaN,4,31,100,36
9894,,NaN,NaN,,NaN,,,,NaN,,,,
9895,62,NaN,NaN,20,NaN,62,66,47,NaN,4,31,100,36
9896,,NaN,NaN,,NaN,,,,NaN,,,,
9897,62,NaN,NaN,20,NaN,62,66,48,NaN,4,31,100,38
9898,,NaN,NaN,,NaN,,,,NaN,,,,
9899,62,NaN,NaN,20,NaN,64,59,45,NaN,4,31,100,34
9900,,NaN,NaN,,NaN,,,,NaN,,,,
9901,62,NaN,NaN,20,NaN,61,62,45,NaN,4,31,100,35
9902,,NaN,NaN,,NaN,,,,NaN,,,,
9903,62,NaN,NaN,20,NaN,61,65,47,NaN,4,31,100,36
9904,,NaN,NaN,,NaN,,,,NaN,,,,
9905,62,NaN,NaN,20,NaN,62,65,47,NaN,4,31,100,35
9906,,NaN,NaN,,NaN,,,,NaN,,,,
9907,62,NaN,NaN,20,NaN,62,62,45,NaN,4,31,100,33
9908,,NaN,NaN,,NaN,,,,NaN,,,,
9909,62,NaN,NaN,20,NaN,61,64,46,NaN,4,31,100,35
9910,,NaN,NaN,,NaN,,,,NaN,,,,
9911,62,NaN,NaN,20,NaN,62,65,46,NaN,4,31,100,35
9912,,NaN,NaN,,NaN,,,,NaN,,,,
9913,62,NaN,NaN,20,NaN,64,64,44,NaN,4,31,100,32
9914,,NaN,NaN,,NaN,,,,NaN,,,,
9915,62,NaN,NaN,20,NaN,64,61,44,NaN,4,31,100,34
9916,,NaN,NaN,,NaN,,,,NaN,,,,
9917,62,NaN,NaN,20,NaN,64,62,44,NaN,4,31,100,34
9918,,NaN,NaN,,NaN,,,,NaN,,,,
9919,62,NaN,NaN,20,NaN,63,60,43,NaN,4,31,100,33
9920,,NaN,NaN,,NaN,,,,NaN,,,,
9921,62,NaN,NaN,20,NaN,59,56,40,NaN,4,31,100,31
9922,,NaN,NaN,,NaN,,,,NaN,,,,
9923,61,NaN,NaN,20,NaN,61,60,43,NaN,4,31,100,35
9924,,NaN,NaN,,NaN,,,,NaN,,,,
9925,61,NaN,NaN,20,NaN,60,55,41,NaN,4,31,100,33
9926,,NaN,NaN,,NaN,,,,NaN,,,,
9927,61,NaN,NaN,20,NaN,61,53,39,NaN,4,31,100,31
9928,,NaN,NaN,,NaN,,,,NaN,,,,
9929,60,NaN,NaN,20,NaN,61,59,41,NaN,4,30,100,33
9930,,NaN,NaN,,NaN,,,,NaN,,,,
9931,60,NaN,NaN,20,NaN,61,59,42,NaN,4,30,100,33
9932,,NaN,NaN,,NaN,,,,NaN,,,,
9933,60,NaN,NaN,20,NaN,62,60,42,NaN,4,30,100,33
9934,,NaN,NaN,,NaN,,,,NaN,,,,
9935,60,NaN,NaN,20,NaN,61,58,41,NaN,4,30,100,31
9936,,NaN,NaN,,NaN,,,,NaN,,,,
9937,59,NaN,NaN,20,NaN,61,60,42,NaN,4,30,100,34
9938,,NaN,NaN,,NaN,,,,NaN,,,,
9939,61,NaN,NaN,20,NaN,61,61,44,NaN,4,30,100,34
9940,,NaN,NaN,,NaN,,,,NaN,,,,
9941,62,NaN,NaN,20,NaN,59,62,45,NaN,3,30,100,36
9942,,NaN,NaN,,NaN,,,,NaN,,,,
9943,62,NaN,NaN,20,NaN,61,62,44,NaN,3,30,100,36
9944,,NaN,NaN,,NaN,,,,NaN,,,,
9945,62,NaN,NaN,20,NaN,61,67,48,NaN,4,30,100,40
9946,,NaN,NaN,,NaN,,,,NaN,,,,
9947,62,NaN,NaN,20,NaN,62,71,51,NaN,4,30,100,43
9948,,NaN,NaN,,NaN,,,,NaN,,,,
9949,62,NaN,NaN,20,NaN,62,75,55,NaN,4,30,100,46
9950,,NaN,NaN,,NaN,,,,NaN,,,,
9951,62,NaN,NaN,20,NaN,65,72,55,NaN,4,30,100,46
9952,,NaN,NaN,,NaN,,,,NaN,,,,
9953,62,NaN,NaN,20,NaN,65,81,59,NaN,5,30,100,50
9954,,NaN,NaN,,NaN,,,,NaN,,,,
9955,62,NaN,NaN,20,NaN,62,88,64,NaN,5,30,100,53
9956,,NaN,NaN,,NaN,,,,NaN,,,,
9957,62,NaN,NaN,20,NaN,62,93,68,NaN,4,30,100,56
9958,,NaN,NaN,,NaN,,,,NaN,,,,
9959,63,NaN,NaN,20,NaN,60,98,72,NaN,4,30,100,59
9960,,NaN,NaN,,NaN,,,,NaN,,,,
9961,63,NaN,NaN,20,NaN,65,92,71,NaN,5,30,100,57
9962,,NaN,NaN,,NaN,,,,NaN,,,,
9963,63,NaN,NaN,20,NaN,62,100,74,NaN,5,30,100,59
9964,,NaN,NaN,,NaN,,,,NaN,,,,
9965,62,NaN,NaN,20,NaN,62,108,79,NaN,5,30,100,62
9966,,NaN,NaN,,NaN,,,,NaN,,,,
9967,63,NaN,NaN,20,NaN,62,110,82,NaN,4,30,100,63
9968,,NaN,NaN,,NaN,,,,NaN,,,,
9969,62,NaN,NaN,20,NaN,64,102,79,NaN,4,30,100,60
9970,,NaN,NaN,,NaN,,,,NaN,,,,
9971,62,NaN,NaN,20,NaN,60,108,80,NaN,5,31,100,60
9972,,NaN,NaN,,NaN,,,,NaN,,,,
9973,62,NaN,NaN,20,NaN,60,109,81,NaN,5,31,100,60
9974,,NaN,NaN,,NaN,,,,NaN,,,,
9975,61,NaN,NaN,20,NaN,59,112,82,NaN,5,31,100,61
9976,,NaN,NaN,,NaN,,,,NaN,,,,
9977,61,NaN,NaN,20,NaN,57,113,83,NaN,5,32,100,62
9978,,NaN,NaN,,NaN,,,,NaN,,,,
9979,60,NaN,NaN,20,NaN,59,116,85,NaN,4,32,100,63
9980,,NaN,NaN,,NaN,,,,NaN,,,,
9981,60,NaN,NaN,20,NaN,58,118,86,NaN,4,32,100,63
9982,,NaN,NaN,,NaN,,,,NaN,,,,
9983,59,NaN,NaN,20,NaN,58,118,86,NaN,5,32,100,63
9984,,NaN,NaN,,NaN,,,,NaN,,,,
9985,59,NaN,NaN,20,NaN,57,117,86,NaN,5,32,100,62
9986,,NaN,NaN,,NaN,,,,NaN,,,,
9987,58,NaN,NaN,20,NaN,57,117,86,NaN,4,32,100,62
9988,,NaN,NaN,,NaN,,,,NaN,,,,
9989,58,NaN,NaN,20,NaN,57,117,86,NaN,4,32,100,62
9990,,NaN,NaN,,NaN,,,,NaN,,,,
9991,58,NaN,NaN,20,NaN,57,117,85,NaN,5,32,100,62
9992,,NaN,NaN,,NaN,,,,NaN,,,,
9993,58,NaN,NaN,20,NaN,57,118,85,NaN,5,32,100,61
9994,,NaN,NaN,,NaN,,,,NaN,,,,
9995,57,NaN,NaN,20,NaN,57,117,85,NaN,5,32,100,61
9996,,NaN,NaN,,NaN,,,,NaN,,,,
