time,Solar8000/ART_DBP,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/CVP
35998,,,,NaN,,,,,NaN,,NaN,,NaN
35999,61,122,33,NaN,93,16,4,100,NaN,76,NaN,122,NaN
36000,,,,NaN,,,,,NaN,,NaN,,NaN
36001,61,122,33,NaN,93,16,4,100,NaN,76,NaN,122,NaN
36002,,,,NaN,,,,,NaN,,NaN,,NaN
36003,64,121,33,NaN,97,16,4,100,NaN,77,NaN,122,NaN
36004,,,,NaN,,,,,NaN,,NaN,,NaN
36005,61,121,34,NaN,93,16,4,100,NaN,75,NaN,122,NaN
36006,,,,NaN,,,,,NaN,,NaN,,NaN
36007,61,121,34,NaN,93,16,5,100,NaN,75,NaN,122,NaN
36008,,,,NaN,,,,,NaN,,NaN,,NaN
36009,62,122,34,NaN,95,16,5,100,NaN,76,NaN,122,NaN
36010,,,,NaN,,,,,NaN,,NaN,,NaN
36011,64,122,34,NaN,99,16,5,100,NaN,78,NaN,122,NaN
36012,,,,NaN,,,,,NaN,,NaN,,NaN
36013,62,122,34,NaN,96,16,5,100,NaN,77,NaN,122,NaN
36014,,,,NaN,,,,,NaN,,NaN,,NaN
36015,62,122,34,NaN,96,16,5,100,NaN,77,NaN,122,NaN
36016,,,,NaN,,,,,NaN,,NaN,,NaN
36017,63,121,34,NaN,97,16,5,100,NaN,77,NaN,122,NaN
36018,,,,NaN,,,,,NaN,,NaN,,NaN
36019,61,121,34,NaN,94,16,5,100,NaN,76,NaN,122,NaN
36020,,,,NaN,,,,,NaN,,NaN,,NaN
36021,64,121,34,NaN,97,16,5,100,NaN,77,NaN,122,NaN
36022,,,,NaN,,,,,NaN,,NaN,,NaN
36023,64,121,34,NaN,97,16,4,100,NaN,77,NaN,122,NaN
36024,,,,NaN,,,,,NaN,,NaN,,NaN
36025,64,122,34,NaN,98,16,4,100,NaN,78,NaN,122,NaN
36026,,,,NaN,,,,,NaN,,NaN,,NaN
36027,62,122,34,NaN,95,16,4,100,NaN,76,NaN,122,NaN
36028,,,,NaN,,,,,NaN,,NaN,,NaN
36029,64,121,33,NaN,100,16,4,100,NaN,78,NaN,122,NaN
36030,,,,NaN,,,,,NaN,,NaN,,NaN
36031,64,121,33,NaN,100,16,4,100,NaN,78,NaN,122,NaN
36032,,,,NaN,,,,,NaN,,NaN,,NaN
36033,64,121,33,NaN,101,16,4,100,NaN,78,NaN,122,NaN
36034,,,,NaN,,,,,NaN,,NaN,,NaN
36035,62,121,33,NaN,95,16,4,100,NaN,76,NaN,122,NaN
36036,,,,NaN,,,,,NaN,,NaN,,NaN
36037,64,122,33,NaN,99,16,4,100,NaN,78,NaN,122,NaN
36038,,,,NaN,,,,,NaN,,NaN,,NaN
36039,64,122,33,NaN,99,16,4,100,NaN,78,NaN,122,NaN
36040,,,,NaN,,,,,NaN,,NaN,,NaN
36041,63,121,33,NaN,99,16,5,100,NaN,78,NaN,122,NaN
36042,,,,NaN,,,,,NaN,,NaN,,NaN
36043,62,121,33,NaN,96,16,5,100,NaN,77,NaN,122,NaN
36044,,,,NaN,,,,,NaN,,NaN,,NaN
36045,63,121,33,NaN,98,16,5,100,NaN,78,NaN,122,NaN
36046,,,,NaN,,,,,NaN,,NaN,,NaN
36047,64,121,33,NaN,99,16,5,100,NaN,78,NaN,122,NaN
36048,,,,NaN,,,,,NaN,,NaN,,NaN
36049,62,121,33,NaN,95,16,5,100,NaN,77,NaN,121,NaN
36050,,,,NaN,,,,,NaN,,NaN,,NaN
36051,64,121,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36052,,,,NaN,,,,,NaN,,NaN,,NaN
36053,61,121,33,NaN,94,16,4,100,NaN,76,NaN,122,NaN
36054,,,,NaN,,,,,NaN,,NaN,,NaN
36055,64,121,33,NaN,99,16,4,100,NaN,78,NaN,122,NaN
36056,,,,NaN,,,,,NaN,,NaN,,NaN
36057,62,121,33,NaN,94,16,4,100,NaN,76,NaN,121,NaN
36058,,,,NaN,,,,,NaN,,NaN,,NaN
36059,64,121,33,NaN,100,16,4,100,NaN,78,NaN,121,NaN
36060,,,,NaN,,,,,NaN,,NaN,,NaN
36061,62,121,33,NaN,95,16,4,100,NaN,76,NaN,121,NaN
36062,,,,NaN,,,,,NaN,,NaN,,NaN
36063,64,121,33,NaN,101,16,4,100,NaN,79,NaN,121,NaN
36064,,,,NaN,,,,,NaN,,NaN,,NaN
36065,62,121,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36066,,,,NaN,,,,,NaN,,NaN,,NaN
36067,64,121,33,NaN,100,16,5,100,NaN,79,NaN,121,NaN
36068,,,,NaN,,,,,NaN,,NaN,,NaN
36069,62,121,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36070,,,,NaN,,,,,NaN,,NaN,,NaN
36071,63,121,33,NaN,98,16,5,100,NaN,78,NaN,122,NaN
36072,,,,NaN,,,,,NaN,,NaN,,NaN
36073,63,121,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36074,,,,NaN,,,,,NaN,,NaN,,NaN
36075,63,121,33,NaN,97,16,5,100,NaN,78,NaN,122,NaN
36076,,,,NaN,,,,,NaN,,NaN,,NaN
36077,63,121,33,NaN,98,16,5,100,NaN,77,NaN,121,NaN
36078,,,,NaN,,,,,NaN,,NaN,,NaN
36079,62,121,34,NaN,96,16,5,100,NaN,77,NaN,121,NaN
36080,,,,NaN,,,,,NaN,,NaN,,NaN
36081,64,121,34,NaN,100,16,5,100,NaN,78,NaN,121,NaN
36082,,,,NaN,,,,,NaN,,NaN,,NaN
36083,63,121,34,NaN,97,16,5,100,NaN,78,NaN,121,NaN
36084,,,,NaN,,,,,NaN,,NaN,,NaN
36085,64,121,33,NaN,100,16,5,100,NaN,79,NaN,121,NaN
36086,,,,NaN,,,,,NaN,,NaN,,NaN
36087,62,121,33,NaN,96,16,5,100,NaN,77,NaN,121,NaN
36088,,,,NaN,,,,,NaN,,NaN,,NaN
36089,65,121,33,NaN,100,16,5,100,NaN,79,NaN,121,NaN
36090,,,,NaN,,,,,NaN,,NaN,,NaN
36091,62,121,33,NaN,95,16,5,100,NaN,77,NaN,121,NaN
36092,,,,NaN,,,,,NaN,,NaN,,NaN
36093,64,121,33,NaN,101,16,5,100,NaN,79,NaN,121,NaN
36094,,,,NaN,,,,,NaN,,NaN,,NaN
36095,63,121,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36096,,,,NaN,,,,,NaN,,NaN,,NaN
36097,65,121,33,NaN,102,16,5,100,NaN,79,NaN,121,NaN
36098,,,,NaN,,,,,NaN,,NaN,,NaN
36099,63,121,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36100,,,,NaN,,,,,NaN,,NaN,,NaN
36101,63,120,33,NaN,99,16,5,100,NaN,79,NaN,121,NaN
36102,,,,NaN,,,,,NaN,,NaN,,NaN
36103,63,120,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36104,,,,NaN,,,,,NaN,,NaN,,NaN
36105,63,121,33,NaN,100,16,5,100,NaN,79,NaN,121,NaN
36106,,,,NaN,,,,,NaN,,NaN,,NaN
36107,64,121,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36108,,,,NaN,,,,,NaN,,NaN,,NaN
36109,62,121,33,NaN,95,16,5,100,NaN,77,NaN,121,NaN
36110,,,,NaN,,,,,NaN,,NaN,,NaN
36111,64,120,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36112,,,,NaN,,,,,NaN,,NaN,,NaN
36113,62,121,33,NaN,96,16,5,100,NaN,77,NaN,121,NaN
36114,,,,NaN,,,,,NaN,,NaN,,NaN
36115,65,121,33,NaN,101,16,5,100,NaN,79,NaN,121,NaN
36116,,,,NaN,,,,,NaN,,NaN,,NaN
36117,62,120,33,NaN,97,16,4,100,NaN,78,NaN,121,NaN
36118,,,,NaN,,,,,NaN,,NaN,,NaN
36119,65,120,33,NaN,102,16,4,100,NaN,79,NaN,121,NaN
36120,,,,NaN,,,,,NaN,,NaN,,NaN
36121,62,120,33,NaN,97,16,5,100,NaN,78,NaN,120,NaN
36122,,,,NaN,,,,,NaN,,NaN,,NaN
36123,65,120,33,NaN,102,16,5,100,NaN,79,NaN,121,NaN
36124,,,,NaN,,,,,NaN,,NaN,,NaN
36125,63,120,33,NaN,98,16,5,100,NaN,78,NaN,120,NaN
36126,,,,NaN,,,,,NaN,,NaN,,NaN
36127,64,120,33,NaN,101,16,5,100,NaN,79,NaN,121,NaN
36128,,,,NaN,,,,,NaN,,NaN,,NaN
36129,63,120,33,NaN,97,16,5,100,NaN,77,NaN,120,NaN
36130,,,,NaN,,,,,NaN,,NaN,,NaN
36131,63,120,33,NaN,100,16,5,100,NaN,79,NaN,121,NaN
36132,,,,NaN,,,,,NaN,,NaN,,NaN
36133,63,120,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36134,,,,NaN,,,,,NaN,,NaN,,NaN
36135,63,120,33,NaN,99,16,5,100,NaN,79,NaN,121,NaN
36136,,,,NaN,,,,,NaN,,NaN,,NaN
36137,64,120,33,NaN,100,16,5,100,NaN,78,NaN,121,NaN
36138,,,,NaN,,,,,NaN,,NaN,,NaN
36139,62,120,33,NaN,97,16,5,100,NaN,78,NaN,121,NaN
36140,,,,NaN,,,,,NaN,,NaN,,NaN
36141,64,120,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36142,,,,NaN,,,,,NaN,,NaN,,NaN
36143,61,120,33,NaN,95,16,5,100,NaN,77,NaN,121,NaN
36144,,,,NaN,,,,,NaN,,NaN,,NaN
36145,64,120,33,NaN,100,16,5,100,NaN,78,NaN,121,NaN
36146,,,,NaN,,,,,NaN,,NaN,,NaN
36147,62,120,33,NaN,95,16,4,100,NaN,77,NaN,120,NaN
36148,,,,NaN,,,,,NaN,,NaN,,NaN
36149,64,120,33,NaN,102,16,4,100,NaN,79,NaN,121,NaN
36150,,,,NaN,,,,,NaN,,NaN,,NaN
36151,62,120,33,NaN,97,16,5,100,NaN,77,NaN,120,NaN
36152,,,,NaN,,,,,NaN,,NaN,,NaN
36153,65,120,33,NaN,103,16,5,100,NaN,80,NaN,121,NaN
36154,,,,NaN,,,,,NaN,,NaN,,NaN
36155,63,120,33,NaN,98,16,5,100,NaN,78,NaN,120,NaN
36156,,,,NaN,,,,,NaN,,NaN,,NaN
36157,65,120,33,NaN,103,16,5,100,NaN,80,NaN,121,NaN
36158,,,,NaN,,,,,NaN,,NaN,,NaN
36159,63,120,33,NaN,98,16,5,100,NaN,78,NaN,120,NaN
36160,,,,NaN,,,,,NaN,,NaN,,NaN
36161,64,120,33,NaN,101,16,5,100,NaN,79,NaN,120,NaN
36162,,,,NaN,,,,,NaN,,NaN,,NaN
36163,63,120,33,NaN,98,16,5,100,NaN,78,NaN,120,NaN
36164,,,,NaN,,,,,NaN,,NaN,,NaN
36165,63,120,33,NaN,99,16,5,100,NaN,78,NaN,121,NaN
36166,,,,NaN,,,,,NaN,,NaN,,NaN
36167,63,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36168,,,,NaN,,,,,NaN,,NaN,,NaN
36169,62,120,33,NaN,98,16,5,100,NaN,78,NaN,121,NaN
36170,,,,NaN,,,,,NaN,,NaN,,NaN
36171,63,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36172,,,,NaN,,,,,NaN,,NaN,,NaN
36173,61,120,33,NaN,96,16,5,100,NaN,77,NaN,120,NaN
36174,,,,NaN,,,,,NaN,,NaN,,NaN
36175,64,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36176,,,,NaN,,,,,NaN,,NaN,,NaN
36177,61,120,33,NaN,95,16,5,100,NaN,76,NaN,120,NaN
36178,,,,NaN,,,,,NaN,,NaN,,NaN
36179,64,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36180,,,,NaN,,,,,NaN,,NaN,,NaN
36181,61,120,33,NaN,95,16,5,100,NaN,76,NaN,120,NaN
36182,,,,NaN,,,,,NaN,,NaN,,NaN
36183,64,120,33,NaN,101,16,5,100,NaN,78,NaN,120,NaN
36184,,,,NaN,,,,,NaN,,NaN,,NaN
36185,61,120,33,NaN,96,16,5,100,NaN,77,NaN,120,NaN
36186,,,,NaN,,,,,NaN,,NaN,,NaN
36187,64,120,33,NaN,102,16,5,100,NaN,79,NaN,120,NaN
36188,,,,NaN,,,,,NaN,,NaN,,NaN
36189,62,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36190,,,,NaN,,,,,NaN,,NaN,,NaN
36191,63,120,33,NaN,102,16,5,100,NaN,79,NaN,120,NaN
36192,,,,NaN,,,,,NaN,,NaN,,NaN
36193,62,120,33,NaN,97,16,5,100,NaN,77,NaN,120,NaN
36194,,,,NaN,,,,,NaN,,NaN,,NaN
36195,62,120,33,NaN,98,16,5,100,NaN,78,NaN,120,NaN
36196,,,,NaN,,,,,NaN,,NaN,,NaN
36197,62,120,33,NaN,98,16,5,100,NaN,77,NaN,120,NaN
36198,,,,NaN,,,,,NaN,,NaN,,NaN
36199,62,120,33,NaN,97,16,5,100,NaN,77,NaN,121,NaN
36200,,,,NaN,,,,,NaN,,NaN,,NaN
36201,63,120,33,NaN,98,16,5,100,NaN,77,NaN,122,NaN
36202,,,,NaN,,,,,NaN,,NaN,,NaN
36203,62,120,33,NaN,96,16,5,100,NaN,77,NaN,120,NaN
36204,,,,NaN,,,,,NaN,,NaN,,NaN
36205,64,120,33,NaN,100,16,5,100,NaN,78,NaN,120,NaN
36206,,,,NaN,,,,,NaN,,NaN,,NaN
36207,61,120,33,NaN,96,16,5,100,NaN,77,NaN,120,NaN
36208,,,,NaN,,,,,NaN,,NaN,,NaN
36209,64,119,33,NaN,101,16,5,100,NaN,78,NaN,120,NaN
36210,,,,NaN,,,,,NaN,,NaN,,NaN
36211,61,119,33,NaN,95,16,5,100,NaN,76,NaN,120,NaN
36212,,,,NaN,,,,,NaN,,NaN,,NaN
36213,61,119,33,NaN,95,16,5,100,NaN,76,NaN,120,NaN
36214,,,,NaN,,,,,NaN,,NaN,,NaN
36215,61,119,33,NaN,95,16,5,100,NaN,76,NaN,119,NaN
36216,,,,NaN,,,,,NaN,,NaN,,NaN
36217,63,119,33,NaN,101,16,5,100,NaN,78,NaN,120,NaN
36218,,,,NaN,,,,,NaN,,NaN,,NaN
36219,62,119,33,NaN,97,16,5,100,NaN,77,NaN,119,NaN
36220,,,,NaN,,,,,NaN,,NaN,,NaN
36221,62,119,33,NaN,97,16,5,100,NaN,77,NaN,119,NaN
36222,,,,NaN,,,,,NaN,,NaN,,NaN
36223,62,119,33,NaN,98,16,5,100,NaN,77,NaN,119,NaN
36224,,,,NaN,,,,,NaN,,NaN,,NaN
36225,62,119,33,NaN,99,16,5,100,NaN,78,NaN,120,NaN
36226,,,,NaN,,,,,NaN,,NaN,,NaN
36227,63,119,33,NaN,99,16,5,100,NaN,78,NaN,119,NaN
36228,,,,NaN,,,,,NaN,,NaN,,NaN
36229,63,119,33,NaN,99,16,5,100,NaN,78,NaN,119,NaN
36230,,,,NaN,,,,,NaN,,NaN,,NaN
36231,63,119,33,NaN,99,16,5,100,NaN,78,NaN,119,NaN
36232,,,,NaN,,,,,NaN,,NaN,,NaN
36233,61,118,33,NaN,95,16,5,100,NaN,77,NaN,119,NaN
36234,,,,NaN,,,,,NaN,,NaN,,NaN
36235,64,119,33,NaN,100,16,5,100,NaN,78,NaN,119,NaN
36236,,,,NaN,,,,,NaN,,NaN,,NaN
36237,64,119,33,NaN,100,16,5,100,NaN,78,NaN,119,NaN
36238,,,,NaN,,,,,NaN,,NaN,,NaN
36239,64,118,33,NaN,102,16,5,100,NaN,79,NaN,119,NaN
36240,,,,NaN,,,,,NaN,,NaN,,NaN
36241,62,118,33,NaN,98,16,5,100,NaN,77,NaN,119,NaN
36242,,,,NaN,,,,,NaN,,NaN,,NaN
36243,64,118,33,NaN,103,16,5,100,NaN,80,NaN,119,NaN
36244,,,,NaN,,,,,NaN,,NaN,,NaN
36245,64,118,33,NaN,103,16,5,100,NaN,80,NaN,119,NaN
36246,,,,NaN,,,,,NaN,,NaN,,NaN
36247,63,118,33,NaN,101,16,5,100,NaN,79,NaN,118,NaN
36248,,,,NaN,,,,,NaN,,NaN,,NaN
36249,61,118,33,NaN,97,16,5,100,NaN,77,NaN,118,NaN
36250,,,,NaN,,,,,NaN,,NaN,,NaN
36251,63,118,33,NaN,101,16,5,100,NaN,79,NaN,118,NaN
36252,,,,NaN,,,,,NaN,,NaN,,NaN
36253,62,118,33,NaN,98,16,5,100,NaN,77,NaN,118,NaN
36254,,,,NaN,,,,,NaN,,NaN,,NaN
36255,62,118,33,NaN,99,16,5,100,NaN,78,NaN,118,NaN
36256,,,,NaN,,,,,NaN,,NaN,,NaN
36257,63,118,33,NaN,101,16,5,100,NaN,78,NaN,118,NaN
36258,,,,NaN,,,,,NaN,,NaN,,NaN
36259,63,118,33,NaN,101,16,5,100,NaN,79,NaN,118,NaN
36260,,,,NaN,,,,,NaN,,NaN,,NaN
36261,64,118,33,NaN,102,16,5,100,NaN,79,NaN,118,NaN
36262,,,,NaN,,,,,NaN,,NaN,,NaN
36263,62,118,33,NaN,99,16,5,100,NaN,78,NaN,118,NaN
36264,,,,NaN,,,,,NaN,,NaN,,NaN
36265,64,117,33,NaN,103,16,5,100,NaN,80,NaN,118,NaN
36266,,,,NaN,,,,,NaN,,NaN,,NaN
36267,61,117,33,NaN,98,16,5,100,NaN,78,NaN,117,NaN
36268,,,,NaN,,,,,NaN,,NaN,,NaN
36269,63,117,33,NaN,102,16,5,100,NaN,79,NaN,118,NaN
36270,,,,NaN,,,,,NaN,,NaN,,NaN
36271,61,118,33,NaN,98,16,5,100,NaN,77,NaN,118,NaN
36272,,,,NaN,,,,,NaN,,NaN,,NaN
36273,64,118,33,NaN,104,16,5,100,NaN,80,NaN,118,NaN
36274,,,,NaN,,,,,NaN,,NaN,,NaN
36275,62,118,33,NaN,99,16,5,100,NaN,78,NaN,118,NaN
36276,,,,NaN,,,,,NaN,,NaN,,NaN
36277,64,118,33,NaN,104,16,5,100,NaN,80,NaN,118,NaN
36278,,,,NaN,,,,,NaN,,NaN,,NaN
36279,62,118,33,NaN,99,16,5,100,NaN,78,NaN,118,NaN
36280,,,,NaN,,,,,NaN,,NaN,,NaN
36281,63,118,33,NaN,103,16,5,100,NaN,79,NaN,118,NaN
36282,,,,NaN,,,,,NaN,,NaN,,NaN
36283,61,118,33,NaN,98,16,5,100,NaN,77,NaN,118,NaN
36284,,,,NaN,,,,,NaN,,NaN,,NaN
36285,62,118,33,NaN,100,16,5,100,NaN,78,NaN,118,NaN
36286,,,,NaN,,,,,NaN,,NaN,,NaN
36287,63,118,33,NaN,99,16,5,100,NaN,78,NaN,118,NaN
36288,,,,NaN,,,,,NaN,,NaN,,NaN
36289,61,118,33,NaN,98,16,5,100,NaN,77,NaN,119,NaN
36290,,,,NaN,,,,,NaN,,NaN,,NaN
36291,63,118,33,NaN,100,16,5,100,NaN,78,NaN,118,NaN
36292,,,,NaN,,,,,NaN,,NaN,,NaN
36293,61,118,33,NaN,97,16,5,100,NaN,77,NaN,118,NaN
36294,,,,NaN,,,,,NaN,,NaN,,NaN
36295,63,117,33,NaN,101,16,5,100,NaN,78,NaN,118,NaN
36296,,,,NaN,,,,,NaN,,NaN,,NaN
36297,61,117,33,NaN,97,16,5,100,NaN,77,NaN,118,NaN
36298,,,,NaN,,,,,NaN,,NaN,,NaN
36299,63,117,33,NaN,102,16,5,100,NaN,79,NaN,118,NaN
36300,,,,NaN,,,,,NaN,,NaN,,NaN
36301,61,117,33,NaN,96,16,5,100,NaN,76,NaN,118,NaN
36302,,,,NaN,,,,,NaN,,NaN,,NaN
36303,63,117,33,NaN,102,16,5,100,NaN,79,NaN,118,NaN
36304,,,,NaN,,,,,NaN,,NaN,,NaN
36305,61,117,33,NaN,97,16,5,100,NaN,77,NaN,117,NaN
36306,,,,NaN,,,,,NaN,,NaN,,NaN
36307,63,117,33,NaN,102,16,5,100,NaN,79,NaN,117,NaN
36308,,,,NaN,,,,,NaN,,NaN,,NaN
36309,61,117,33,NaN,97,16,5,100,NaN,77,NaN,117,NaN
36310,,,,NaN,,,,,NaN,,NaN,,NaN
36311,61,117,33,NaN,97,16,5,100,NaN,77,NaN,117,NaN
36312,,,,NaN,,,,,NaN,,NaN,,NaN
36313,61,117,33,NaN,98,16,5,100,NaN,77,NaN,117,NaN
36314,,,,NaN,,,,,NaN,,NaN,,NaN
36315,62,117,33,NaN,100,16,5,100,NaN,78,NaN,117,NaN
36316,,,,NaN,,,,,NaN,,NaN,,NaN
36317,62,117,33,NaN,99,16,5,100,NaN,77,NaN,117,NaN
36318,,,,NaN,,,,,NaN,,NaN,,NaN
36319,62,117,33,NaN,99,16,5,100,NaN,77,NaN,117,NaN
36320,,,,NaN,,,,,NaN,,NaN,,NaN
36321,63,117,33,NaN,100,16,5,100,NaN,78,NaN,117,NaN
36322,,,,NaN,,,,,NaN,,NaN,,NaN
36323,61,117,33,NaN,96,16,5,100,NaN,77,NaN,117,NaN
36324,,,,NaN,,,,,NaN,,NaN,,NaN
36325,63,117,33,NaN,102,16,5,100,NaN,78,NaN,117,NaN
36326,,,,NaN,,,,,NaN,,NaN,,NaN
36327,63,117,33,NaN,102,16,5,100,NaN,78,NaN,117,NaN
36328,,,,NaN,,,,,NaN,,NaN,,NaN
36329,63,116,33,NaN,101,16,5,100,NaN,78,NaN,117,NaN
36330,,,,NaN,,,,,NaN,,NaN,,NaN
36331,61,116,33,NaN,97,16,5,100,NaN,77,NaN,117,NaN
36332,,,,NaN,,,,,NaN,,NaN,,NaN
36333,63,116,33,NaN,102,16,5,100,NaN,79,NaN,117,NaN
36334,,,,NaN,,,,,NaN,,NaN,,NaN
36335,63,116,33,NaN,102,16,5,100,NaN,79,NaN,117,NaN
36336,,,,NaN,,,,,NaN,,NaN,,NaN
36337,62,116,33,NaN,101,16,5,100,NaN,78,NaN,117,NaN
36338,,,,NaN,,,,,NaN,,NaN,,NaN
36339,61,116,33,NaN,97,16,5,100,NaN,76,NaN,116,NaN
36340,,,,NaN,,,,,NaN,,NaN,,NaN
36341,61,116,33,NaN,99,16,5,100,NaN,77,NaN,117,NaN
36342,,,,NaN,,,,,NaN,,NaN,,NaN
36343,61,116,33,NaN,99,16,5,100,NaN,77,NaN,117,NaN
36344,,,,NaN,,,,,NaN,,NaN,,NaN
36345,62,116,33,NaN,101,16,5,100,NaN,78,NaN,116,NaN
36346,,,,NaN,,,,,NaN,,NaN,,NaN
36347,62,116,33,NaN,99,16,5,100,NaN,77,NaN,116,NaN
36348,,,,NaN,,,,,NaN,,NaN,,NaN
36349,61,116,33,NaN,99,16,5,100,NaN,78,NaN,116,NaN
36350,,,,NaN,,,,,NaN,,NaN,,NaN
36351,62,116,33,NaN,99,16,5,100,NaN,77,NaN,116,NaN
36352,,,,NaN,,,,,NaN,,NaN,,NaN
36353,60,116,33,NaN,96,16,5,100,NaN,77,NaN,116,NaN
36354,,,,NaN,,,,,NaN,,NaN,,NaN
36355,63,115,33,NaN,100,16,5,100,NaN,78,NaN,116,NaN
36356,,,,NaN,,,,,NaN,,NaN,,NaN
36357,60,115,33,NaN,95,16,5,100,NaN,76,NaN,116,NaN
36358,,,,NaN,,,,,NaN,,NaN,,NaN
36359,63,115,33,NaN,101,16,5,100,NaN,78,NaN,116,NaN
36360,,,,NaN,,,,,NaN,,NaN,,NaN
36361,61,115,33,NaN,97,16,5,100,NaN,76,NaN,116,NaN
36362,,,,NaN,,,,,NaN,,NaN,,NaN
36363,63,115,33,NaN,102,16,5,100,NaN,79,NaN,116,NaN
36364,,,,NaN,,,,,NaN,,NaN,,NaN
36365,61,115,33,NaN,98,16,5,100,NaN,77,NaN,116,NaN
36366,,,,NaN,,,,,NaN,,NaN,,NaN
36367,63,115,33,NaN,103,16,5,100,NaN,79,NaN,116,NaN
36368,,,,NaN,,,,,NaN,,NaN,,NaN
36369,61,115,33,NaN,98,16,5,100,NaN,77,NaN,115,NaN
36370,,,,NaN,,,,,NaN,,NaN,,NaN
36371,63,115,33,NaN,102,16,5,100,NaN,79,NaN,115,NaN
36372,,,,NaN,,,,,NaN,,NaN,,NaN
36373,61,115,33,NaN,97,16,5,100,NaN,77,NaN,115,NaN
36374,,,,NaN,,,,,NaN,,NaN,,NaN
36375,61,115,33,NaN,100,16,5,100,NaN,78,NaN,115,NaN
36376,,,,NaN,,,,,NaN,,NaN,,NaN
36377,61,115,33,NaN,100,16,5,100,NaN,78,NaN,115,NaN
36378,,,,NaN,,,,,NaN,,NaN,,NaN
36379,61,114,33,NaN,97,16,5,100,NaN,77,NaN,115,NaN
36380,,,,NaN,,,,,NaN,,NaN,,NaN
36381,63,115,33,NaN,100,16,5,100,NaN,77,NaN,115,NaN
36382,,,,NaN,,,,,NaN,,NaN,,NaN
36383,61,114,32,NaN,98,16,5,100,NaN,77,NaN,115,NaN
36384,,,,NaN,,,,,NaN,,NaN,,NaN
36385,61,114,32,NaN,98,16,5,100,NaN,77,NaN,115,NaN
36386,,,,NaN,,,,,NaN,,NaN,,NaN
36387,60,114,32,NaN,96,16,5,100,NaN,77,NaN,115,NaN
36388,,,,NaN,,,,,NaN,,NaN,,NaN
36389,63,114,33,NaN,101,16,5,100,NaN,78,NaN,115,NaN
36390,,,,NaN,,,,,NaN,,NaN,,NaN
36391,60,114,33,NaN,95,16,5,100,NaN,76,NaN,115,NaN
36392,,,,NaN,,,,,NaN,,NaN,,NaN
36393,60,114,33,NaN,95,16,5,100,NaN,76,NaN,115,NaN
36394,,,,NaN,,,,,NaN,,NaN,,NaN
36395,61,114,33,NaN,97,16,5,100,NaN,76,NaN,114,NaN
36396,,,,NaN,,,,,NaN,,NaN,,NaN
36397,63,114,33,NaN,102,16,5,100,NaN,78,NaN,114,NaN
36398,,,,NaN,,,,,NaN,,NaN,,NaN
36399,61,114,33,NaN,97,16,5,100,NaN,77,NaN,114,NaN
36400,,,,NaN,,,,,NaN,,NaN,,NaN
36401,62,114,33,NaN,101,16,5,100,NaN,78,NaN,114,NaN
36402,,,,NaN,,,,,NaN,,NaN,,NaN
36403,62,114,33,NaN,99,16,5,100,NaN,77,NaN,114,NaN
36404,,,,NaN,,,,,NaN,,NaN,,NaN
36405,61,114,33,NaN,98,16,5,100,NaN,77,NaN,115,NaN
36406,,,,NaN,,,,,NaN,,NaN,,NaN
36407,61,114,33,NaN,97,16,5,100,NaN,76,NaN,114,NaN
36408,,,,NaN,,,,,NaN,,NaN,,NaN
36409,61,114,33,NaN,97,16,5,100,NaN,77,NaN,114,NaN
36410,,,,NaN,,,,,NaN,,NaN,,NaN
36411,62,114,33,NaN,97,16,6,100,NaN,76,NaN,114,NaN
36412,,,,NaN,,,,,NaN,,NaN,,NaN
36413,60,114,33,NaN,95,16,6,100,NaN,76,NaN,114,NaN
36414,,,,NaN,,,,,NaN,,NaN,,NaN
36415,63,114,33,NaN,100,16,6,100,NaN,77,NaN,114,NaN
36416,,,,NaN,,,,,NaN,,NaN,,NaN
36417,60,114,33,NaN,96,16,6,100,NaN,76,NaN,114,NaN
36418,,,,NaN,,,,,NaN,,NaN,,NaN
36419,60,114,33,NaN,96,16,6,100,NaN,76,NaN,114,NaN
36420,,,,NaN,,,,,NaN,,NaN,,NaN
36421,60,113,32,NaN,95,16,5,100,NaN,76,NaN,114,NaN
36422,,,,NaN,,,,,NaN,,NaN,,NaN
