time,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/RR_CO2,SNUADC/ECG_V5
21971,NaN,,,,,NaN,,,,NaN,,,NaN
21972,NaN,66,100,6,66,NaN,117,34,71,NaN,89,17,NaN
21973,NaN,,,,,NaN,,,,NaN,,,NaN
21974,NaN,66,100,6,66,NaN,114,34,72,NaN,89,17,NaN
21975,NaN,,,,,NaN,,,,NaN,,,NaN
21976,NaN,66,100,5,66,NaN,114,34,71,NaN,88,17,NaN
21977,NaN,,,,,NaN,,,,NaN,,,NaN
21978,NaN,66,100,5,67,NaN,117,34,71,NaN,89,17,NaN
21979,NaN,,,,,NaN,,,,NaN,,,NaN
21980,NaN,66,100,5,67,NaN,115,34,71,NaN,88,17,NaN
21981,NaN,,,,,NaN,,,,NaN,,,NaN
21982,NaN,66,100,5,67,NaN,118,34,72,NaN,89,17,NaN
21983,NaN,,,,,NaN,,,,NaN,,,NaN
21984,NaN,66,100,5,67,NaN,119,34,74,NaN,91,17,NaN
21985,NaN,,,,,NaN,,,,NaN,,,NaN
21986,NaN,67,100,6,67,NaN,121,34,73,NaN,92,17,NaN
21987,NaN,,,,,NaN,,,,NaN,,,NaN
21988,NaN,67,100,6,67,NaN,118,34,74,NaN,91,17,NaN
21989,NaN,,,,,NaN,,,,NaN,,,NaN
21990,NaN,67,100,6,68,NaN,121,34,73,NaN,92,17,NaN
21991,NaN,,,,,NaN,,,,NaN,,,NaN
21992,NaN,67,100,6,68,NaN,123,35,74,NaN,93,17,NaN
21993,NaN,,,,,NaN,,,,NaN,,,NaN
21994,NaN,67,100,7,68,NaN,120,35,72,NaN,92,17,NaN
21995,NaN,,,,,NaN,,,,NaN,,,NaN
21996,NaN,67,100,7,67,NaN,121,35,72,NaN,92,17,NaN
21997,NaN,,,,,NaN,,,,NaN,,,NaN
21998,NaN,66,100,6,67,NaN,117,35,70,NaN,90,17,NaN
21999,NaN,,,,,NaN,,,,NaN,,,NaN
22000,NaN,66,100,6,67,NaN,118,35,71,NaN,90,17,NaN
22001,NaN,,,,,NaN,,,,NaN,,,NaN
22002,NaN,66,100,6,67,NaN,120,35,73,NaN,91,17,NaN
22003,NaN,,,,,NaN,,,,NaN,,,NaN
22004,NaN,66,100,6,67,NaN,123,35,73,NaN,93,17,NaN
22005,NaN,,,,,NaN,,,,NaN,,,NaN
22006,NaN,66,100,7,67,NaN,124,36,75,NaN,94,17,NaN
22007,NaN,,,,,NaN,,,,NaN,,,NaN
22008,NaN,66,100,7,67,NaN,123,36,73,NaN,93,17,NaN
22009,NaN,,,,,NaN,,,,NaN,,,NaN
22010,NaN,66,100,6,67,NaN,122,36,73,NaN,93,17,NaN
22011,NaN,,,,,NaN,,,,NaN,,,NaN
22012,NaN,66,100,6,66,NaN,115,36,72,NaN,90,17,NaN
22013,NaN,,,,,NaN,,,,NaN,,,NaN
22014,NaN,65,100,5,66,NaN,115,36,71,NaN,89,17,NaN
22015,NaN,,,,,NaN,,,,NaN,,,NaN
22016,NaN,65,100,5,66,NaN,110,36,71,NaN,87,17,NaN
22017,NaN,,,,,NaN,,,,NaN,,,NaN
22018,NaN,65,100,5,66,NaN,114,36,72,NaN,88,17,NaN
22019,NaN,,,,,NaN,,,,NaN,,,NaN
22020,NaN,66,100,5,66,NaN,118,36,75,NaN,90,17,NaN
22021,NaN,,,,,NaN,,,,NaN,,,NaN
22022,NaN,66,100,5,66,NaN,117,34,75,NaN,90,17,NaN
22023,NaN,,,,,NaN,,,,NaN,,,NaN
22024,NaN,67,100,6,67,NaN,121,34,76,NaN,92,17,NaN
22025,NaN,,,,,NaN,,,,NaN,,,NaN
22026,NaN,67,100,6,67,NaN,118,34,75,NaN,91,17,NaN
22027,NaN,,,,,NaN,,,,NaN,,,NaN
22028,NaN,67,100,6,68,NaN,121,34,76,NaN,93,17,NaN
22029,NaN,,,,,NaN,,,,NaN,,,NaN
22030,NaN,67,100,6,68,NaN,120,33,77,NaN,93,17,NaN
22031,NaN,,,,,NaN,,,,NaN,,,NaN
22032,NaN,67,100,6,68,NaN,123,33,76,NaN,94,17,NaN
22033,NaN,,,,,NaN,,,,NaN,,,NaN
22034,NaN,67,100,6,68,NaN,122,33,77,NaN,94,17,NaN
22035,NaN,,,,,NaN,,,,NaN,,,NaN
22036,NaN,67,100,6,67,NaN,122,33,75,NaN,94,17,NaN
22037,NaN,,,,,NaN,,,,NaN,,,NaN
22038,NaN,66,100,6,67,NaN,123,33,75,NaN,94,17,NaN
22039,NaN,,,,,NaN,,,,NaN,,,NaN
22040,NaN,66,100,6,67,NaN,118,33,72,NaN,92,17,NaN
22041,NaN,,,,,NaN,,,,NaN,,,NaN
22042,NaN,66,100,6,67,NaN,121,33,73,NaN,92,17,NaN
22043,NaN,,,,,NaN,,,,NaN,,,NaN
22044,NaN,66,100,6,66,NaN,118,33,73,NaN,91,17,NaN
22045,NaN,,,,,NaN,,,,NaN,,,NaN
22046,NaN,66,100,6,66,NaN,119,34,73,NaN,91,17,NaN
22047,NaN,,,,,NaN,,,,NaN,,,NaN
22048,NaN,66,100,6,66,NaN,121,34,76,NaN,93,17,NaN
22049,NaN,,,,,NaN,,,,NaN,,,NaN
22050,NaN,66,100,6,67,NaN,126,34,78,NaN,96,17,NaN
22051,NaN,,,,,NaN,,,,NaN,,,NaN
22052,NaN,67,100,6,67,NaN,128,34,80,NaN,98,17,NaN
22053,NaN,,,,,NaN,,,,NaN,,,NaN
22054,NaN,68,100,6,68,NaN,128,34,78,NaN,98,17,NaN
22055,NaN,,,,,NaN,,,,NaN,,,NaN
22056,NaN,68,100,6,68,NaN,128,34,76,NaN,98,17,NaN
22057,NaN,,,,,NaN,,,,NaN,,,NaN
22058,NaN,68,100,6,68,NaN,122,34,73,NaN,95,17,NaN
22059,NaN,,,,,NaN,,,,NaN,,,NaN
22060,NaN,68,100,6,68,NaN,122,35,72,NaN,94,17,NaN
22061,NaN,,,,,NaN,,,,NaN,,,NaN
22062,NaN,67,100,7,68,NaN,120,35,73,NaN,93,17,NaN
22063,NaN,,,,,NaN,,,,NaN,,,NaN
22064,NaN,68,100,7,68,NaN,122,35,72,NaN,93,17,NaN
22065,NaN,,,,,NaN,,,,NaN,,,NaN
22066,NaN,68,100,7,68,NaN,122,35,74,NaN,93,17,NaN
22067,NaN,,,,,NaN,,,,NaN,,,NaN
22068,NaN,67,100,7,68,NaN,124,36,74,NaN,94,17,NaN
22069,NaN,,,,,NaN,,,,NaN,,,NaN
22070,NaN,67,100,7,68,NaN,126,36,74,NaN,95,17,NaN
22071,NaN,,,,,NaN,,,,NaN,,,NaN
22072,NaN,67,100,7,68,NaN,123,36,74,NaN,94,17,NaN
22073,NaN,,,,,NaN,,,,NaN,,,NaN
22074,NaN,67,100,7,67,NaN,124,36,74,NaN,95,17,NaN
22075,NaN,,,,,NaN,,,,NaN,,,NaN
22076,NaN,67,100,7,67,NaN,122,36,73,NaN,94,17,NaN
22077,NaN,,,,,NaN,,,,NaN,,,NaN
22078,NaN,67,100,7,67,NaN,122,36,73,NaN,93,17,NaN
22079,NaN,,,,,NaN,,,,NaN,,,NaN
22080,NaN,67,100,7,67,NaN,122,36,73,NaN,94,17,NaN
22081,NaN,,,,,NaN,,,,NaN,,,NaN
22082,NaN,67,100,7,67,NaN,123,37,73,NaN,94,17,NaN
22083,NaN,,,,,NaN,,,,NaN,,,NaN
22084,NaN,67,100,7,67,NaN,124,37,74,NaN,94,17,NaN
22085,NaN,,,,,NaN,,,,NaN,,,NaN
22086,NaN,67,100,7,67,NaN,122,37,73,NaN,93,17,NaN
22087,NaN,,,,,NaN,,,,NaN,,,NaN
22088,NaN,67,100,7,67,NaN,124,37,73,NaN,94,17,NaN
22089,NaN,,,,,NaN,,,,NaN,,,NaN
22090,NaN,67,100,7,67,NaN,122,37,73,NaN,93,17,NaN
22091,NaN,,,,,NaN,,,,NaN,,,NaN
22092,NaN,67,100,7,68,NaN,124,37,73,NaN,94,17,NaN
22093,NaN,,,,,NaN,,,,NaN,,,NaN
22094,NaN,67,100,7,68,NaN,124,37,74,NaN,94,17,NaN
22095,NaN,,,,,NaN,,,,NaN,,,NaN
22096,NaN,68,100,7,68,NaN,124,37,73,NaN,94,17,NaN
22097,NaN,,,,,NaN,,,,NaN,,,NaN
22098,NaN,68,100,7,68,NaN,124,37,73,NaN,94,17,NaN
22099,NaN,,,,,NaN,,,,NaN,,,NaN
22100,NaN,68,100,6,68,NaN,122,37,72,NaN,93,17,NaN
22101,NaN,,,,,NaN,,,,NaN,,,NaN
22102,NaN,68,100,6,68,NaN,124,37,72,NaN,94,17,NaN
22103,NaN,,,,,NaN,,,,NaN,,,NaN
22104,NaN,68,100,7,68,NaN,121,37,72,NaN,93,17,NaN
22105,NaN,,,,,NaN,,,,NaN,,,NaN
22106,NaN,68,100,7,68,NaN,124,37,73,NaN,94,17,NaN
22107,NaN,,,,,NaN,,,,NaN,,,NaN
22108,NaN,68,100,8,68,NaN,123,37,73,NaN,93,17,NaN
22109,NaN,,,,,NaN,,,,NaN,,,NaN
22110,NaN,68,100,8,68,NaN,122,37,72,NaN,93,17,NaN
22111,NaN,,,,,NaN,,,,NaN,,,NaN
22112,NaN,68,100,8,68,NaN,122,37,72,NaN,93,17,NaN
22113,NaN,,,,,NaN,,,,NaN,,,NaN
22114,NaN,68,100,7,68,NaN,122,37,73,NaN,93,17,NaN
22115,NaN,,,,,NaN,,,,NaN,,,NaN
22116,NaN,68,100,7,69,NaN,125,37,75,NaN,95,17,NaN
22117,NaN,,,,,NaN,,,,NaN,,,NaN
22118,NaN,68,100,7,69,NaN,124,37,76,NaN,95,17,NaN
22119,NaN,,,,,NaN,,,,NaN,,,NaN
22120,NaN,68,100,7,69,NaN,128,37,76,NaN,96,17,NaN
22121,NaN,,,,,NaN,,,,NaN,,,NaN
22122,NaN,68,100,7,69,NaN,123,37,75,NaN,95,17,NaN
22123,NaN,,,,,NaN,,,,NaN,,,NaN
22124,NaN,68,100,7,69,NaN,123,37,73,NaN,94,17,NaN
22125,NaN,,,,,NaN,,,,NaN,,,NaN
22126,NaN,68,100,8,68,NaN,121,37,73,NaN,94,17,NaN
22127,NaN,,,,,NaN,,,,NaN,,,NaN
22128,NaN,67,100,8,68,NaN,123,37,75,NaN,94,17,NaN
22129,NaN,,,,,NaN,,,,NaN,,,NaN
22130,NaN,67,100,8,68,NaN,128,37,76,NaN,96,17,NaN
22131,NaN,,,,,NaN,,,,NaN,,,NaN
22132,NaN,67,100,8,68,NaN,124,37,75,NaN,95,17,NaN
22133,NaN,,,,,NaN,,,,NaN,,,NaN
22134,NaN,67,100,7,68,NaN,126,37,75,NaN,96,17,NaN
22135,NaN,,,,,NaN,,,,NaN,,,NaN
22136,NaN,67,100,7,68,NaN,123,37,75,NaN,94,17,NaN
22137,NaN,,,,,NaN,,,,NaN,,,NaN
22138,NaN,67,100,7,68,NaN,124,37,75,NaN,95,17,NaN
22139,NaN,,,,,NaN,,,,NaN,,,NaN
22140,NaN,68,100,7,68,NaN,125,37,77,NaN,96,17,NaN
22141,NaN,,,,,NaN,,,,NaN,,,NaN
22142,NaN,68,100,7,68,NaN,126,37,76,NaN,96,17,NaN
22143,NaN,,,,,NaN,,,,NaN,,,NaN
22144,NaN,68,100,7,68,NaN,127,37,76,NaN,97,17,NaN
22145,NaN,,,,,NaN,,,,NaN,,,NaN
22146,NaN,68,100,8,68,NaN,123,37,75,NaN,95,17,NaN
22147,NaN,,,,,NaN,,,,NaN,,,NaN
22148,NaN,68,100,8,68,NaN,126,37,75,NaN,96,17,NaN
22149,NaN,,,,,NaN,,,,NaN,,,NaN
22150,NaN,68,100,8,68,NaN,124,36,75,NaN,95,17,NaN
22151,NaN,,,,,NaN,,,,NaN,,,NaN
22152,NaN,67,100,8,68,NaN,128,36,76,NaN,97,17,NaN
22153,NaN,,,,,NaN,,,,NaN,,,NaN
22154,NaN,67,100,8,68,NaN,128,36,76,NaN,98,17,NaN
22155,NaN,,,,,NaN,,,,NaN,,,NaN
22156,NaN,67,100,8,68,NaN,127,36,75,NaN,97,17,NaN
22157,NaN,,,,,NaN,,,,NaN,,,NaN
22158,NaN,67,100,8,68,NaN,125,36,74,NaN,96,17,NaN
22159,NaN,,,,,NaN,,,,NaN,,,NaN
22160,NaN,67,100,8,67,NaN,121,36,73,NaN,94,17,NaN
22161,NaN,,,,,NaN,,,,NaN,,,NaN
22162,NaN,67,100,8,67,NaN,124,36,74,NaN,95,17,NaN
22163,NaN,,,,,NaN,,,,NaN,,,NaN
22164,NaN,67,100,8,67,NaN,122,37,74,NaN,94,17,NaN
22165,NaN,,,,,NaN,,,,NaN,,,NaN
22166,NaN,67,100,8,67,NaN,126,37,76,NaN,96,17,NaN
22167,NaN,,,,,NaN,,,,NaN,,,NaN
22168,NaN,67,100,9,67,NaN,128,37,78,NaN,98,17,NaN
22169,NaN,,,,,NaN,,,,NaN,,,NaN
22170,NaN,67,100,9,68,NaN,129,37,78,NaN,99,17,NaN
22171,NaN,,,,,NaN,,,,NaN,,,NaN
22172,NaN,68,100,8,68,NaN,131,37,79,NaN,100,17,NaN
22173,NaN,,,,,NaN,,,,NaN,,,NaN
22174,NaN,68,100,8,68,NaN,128,37,78,NaN,99,17,NaN
22175,NaN,,,,,NaN,,,,NaN,,,NaN
22176,NaN,68,100,8,68,NaN,129,37,77,NaN,99,17,NaN
22177,NaN,,,,,NaN,,,,NaN,,,NaN
22178,NaN,68,100,8,68,NaN,126,36,76,NaN,98,17,NaN
22179,NaN,,,,,NaN,,,,NaN,,,NaN
22180,NaN,68,100,8,68,NaN,128,36,76,NaN,98,17,NaN
22181,NaN,,,,,NaN,,,,NaN,,,NaN
22182,NaN,68,100,7,68,NaN,126,36,75,NaN,97,17,NaN
22183,NaN,,,,,NaN,,,,NaN,,,NaN
22184,NaN,67,100,7,68,NaN,126,36,74,NaN,96,17,NaN
22185,NaN,,,,,NaN,,,,NaN,,,NaN
22186,NaN,67,100,7,68,NaN,126,36,75,NaN,96,17,NaN
22187,NaN,,,,,NaN,,,,NaN,,,NaN
22188,NaN,67,100,7,68,NaN,126,36,74,NaN,96,17,NaN
22189,NaN,,,,,NaN,,,,NaN,,,NaN
22190,NaN,67,100,8,67,NaN,125,36,73,NaN,95,17,NaN
22191,NaN,,,,,NaN,,,,NaN,,,NaN
22192,NaN,66,100,8,67,NaN,123,37,74,NaN,94,17,NaN
22193,NaN,,,,,NaN,,,,NaN,,,NaN
22194,NaN,66,100,7,67,NaN,126,37,74,NaN,95,17,NaN
22195,NaN,,,,,NaN,,,,NaN,,,NaN
22196,NaN,66,100,7,67,NaN,124,37,75,NaN,95,17,NaN
22197,NaN,,,,,NaN,,,,NaN,,,NaN
22198,NaN,66,100,7,67,NaN,125,37,74,NaN,95,17,NaN
22199,NaN,,,,,NaN,,,,NaN,,,NaN
22200,NaN,66,100,7,67,NaN,125,37,74,NaN,95,17,NaN
22201,NaN,,,,,NaN,,,,NaN,,,NaN
22202,NaN,66,100,7,67,NaN,125,37,75,NaN,95,17,NaN
22203,NaN,,,,,NaN,,,,NaN,,,NaN
22204,NaN,66,100,7,67,NaN,129,37,77,NaN,97,17,NaN
22205,NaN,,,,,NaN,,,,NaN,,,NaN
22206,NaN,66,100,8,67,NaN,128,36,76,NaN,97,17,NaN
22207,NaN,,,,,NaN,,,,NaN,,,NaN
22208,NaN,66,100,8,67,NaN,129,36,77,NaN,98,17,NaN
22209,NaN,,,,,NaN,,,,NaN,,,NaN
22210,NaN,66,100,8,67,NaN,127,36,78,NaN,98,17,NaN
22211,NaN,,,,,NaN,,,,NaN,,,NaN
22212,NaN,66,100,8,67,NaN,129,36,78,NaN,99,17,NaN
22213,NaN,,,,,NaN,,,,NaN,,,NaN
22214,NaN,67,100,8,67,NaN,128,35,79,NaN,99,17,NaN
22215,NaN,,,,,NaN,,,,NaN,,,NaN
22216,NaN,67,100,8,68,NaN,127,35,77,NaN,98,17,NaN
22217,NaN,,,,,NaN,,,,NaN,,,NaN
22218,NaN,67,100,8,68,NaN,129,35,77,NaN,98,17,NaN
22219,NaN,,,,,NaN,,,,NaN,,,NaN
22220,NaN,72,100,7,68,NaN,125,36,75,NaN,97,17,NaN
22221,NaN,,,,,NaN,,,,NaN,,,NaN
22222,NaN,72,100,7,68,NaN,127,36,76,NaN,97,17,NaN
22223,NaN,,,,,NaN,,,,NaN,,,NaN
22224,NaN,72,100,7,67,NaN,125,36,77,NaN,96,17,NaN
22225,NaN,,,,,NaN,,,,NaN,,,NaN
22226,NaN,71,100,7,67,NaN,127,36,76,NaN,97,17,NaN
22227,NaN,,,,,NaN,,,,NaN,,,NaN
22228,NaN,71,100,8,67,NaN,127,36,78,NaN,97,17,NaN
22229,NaN,,,,,NaN,,,,NaN,,,NaN
22230,NaN,71,100,8,67,NaN,128,36,77,NaN,98,17,NaN
22231,NaN,,,,,NaN,,,,NaN,,,NaN
22232,NaN,66,100,8,67,NaN,127,36,78,NaN,98,17,NaN
22233,NaN,,,,,NaN,,,,NaN,,,NaN
22234,NaN,66,100,8,67,NaN,126,36,76,NaN,97,17,NaN
22235,NaN,,,,,NaN,,,,NaN,,,NaN
22236,NaN,66,100,7,67,NaN,128,36,76,NaN,98,17,NaN
22237,NaN,,,,,NaN,,,,NaN,,,NaN
22238,NaN,66,100,7,67,NaN,125,36,75,NaN,97,17,NaN
22239,NaN,,,,,NaN,,,,NaN,,,NaN
22240,NaN,66,100,7,67,NaN,128,36,76,NaN,98,17,NaN
22241,NaN,,,,,NaN,,,,NaN,,,NaN
22242,NaN,66,100,7,67,NaN,129,36,77,NaN,98,17,NaN
22243,NaN,,,,,NaN,,,,NaN,,,NaN
22244,NaN,66,100,7,67,NaN,129,36,75,NaN,98,17,NaN
22245,NaN,,,,,NaN,,,,NaN,,,NaN
22246,NaN,66,100,7,67,NaN,128,36,75,NaN,98,17,NaN
22247,NaN,,,,,NaN,,,,NaN,,,NaN
22248,NaN,66,100,7,67,NaN,126,36,73,NaN,97,17,NaN
22249,NaN,,,,,NaN,,,,NaN,,,NaN
22250,NaN,66,100,8,67,NaN,126,36,73,NaN,96,17,NaN
22251,NaN,,,,,NaN,,,,NaN,,,NaN
22252,NaN,66,100,8,67,NaN,126,36,74,NaN,96,17,NaN
22253,NaN,,,,,NaN,,,,NaN,,,NaN
22254,NaN,66,100,8,67,NaN,128,36,74,NaN,97,17,NaN
22255,NaN,,,,,NaN,,,,NaN,,,NaN
22256,NaN,66,100,8,66,NaN,126,36,75,NaN,96,17,NaN
22257,NaN,,,,,NaN,,,,NaN,,,NaN
22258,NaN,66,100,8,67,NaN,128,36,74,NaN,97,17,NaN
22259,NaN,,,,,NaN,,,,NaN,,,NaN
22260,NaN,66,100,8,67,NaN,127,36,74,NaN,96,17,NaN
22261,NaN,,,,,NaN,,,,NaN,,,NaN
22262,NaN,66,100,7,66,NaN,126,37,73,NaN,96,17,NaN
22263,NaN,,,,,NaN,,,,NaN,,,NaN
22264,NaN,66,100,7,67,NaN,128,37,75,NaN,96,17,NaN
22265,NaN,,,,,NaN,,,,NaN,,,NaN
22266,NaN,66,100,8,67,NaN,127,37,74,NaN,96,17,NaN
22267,NaN,,,,,NaN,,,,NaN,,,NaN
22268,NaN,66,100,8,67,NaN,129,36,75,NaN,97,17,NaN
22269,NaN,,,,,NaN,,,,NaN,,,NaN
22270,NaN,66,100,9,67,NaN,126,36,74,NaN,96,17,NaN
22271,NaN,,,,,NaN,,,,NaN,,,NaN
22272,NaN,66,100,9,67,NaN,126,36,74,NaN,96,17,NaN
22273,NaN,,,,,NaN,,,,NaN,,,NaN
22274,NaN,66,100,9,67,NaN,125,36,75,NaN,96,17,NaN
22275,NaN,,,,,NaN,,,,NaN,,,NaN
22276,NaN,66,100,8,67,NaN,125,36,73,NaN,95,17,NaN
22277,NaN,,,,,NaN,,,,NaN,,,NaN
22278,NaN,66,100,8,66,NaN,124,36,73,NaN,95,17,NaN
22279,NaN,,,,,NaN,,,,NaN,,,NaN
22280,NaN,65,100,8,66,NaN,123,36,73,NaN,94,17,NaN
22281,NaN,,,,,NaN,,,,NaN,,,NaN
22282,NaN,65,100,8,66,NaN,125,37,73,NaN,95,17,NaN
22283,NaN,,,,,NaN,,,,NaN,,,NaN
22284,NaN,65,100,8,66,NaN,124,37,73,NaN,94,17,NaN
22285,NaN,,,,,NaN,,,,NaN,,,NaN
22286,NaN,65,100,8,66,NaN,127,37,74,NaN,96,17,NaN
22287,NaN,,,,,NaN,,,,NaN,,,NaN
22288,NaN,65,100,8,66,NaN,125,37,75,NaN,96,17,NaN
22289,NaN,,,,,NaN,,,,NaN,,,NaN
22290,NaN,65,100,8,66,NaN,128,37,76,NaN,97,17,NaN
22291,NaN,,,,,NaN,,,,NaN,,,NaN
22292,NaN,65,100,9,66,NaN,129,37,76,NaN,98,17,NaN
22293,NaN,,,,,NaN,,,,NaN,,,NaN
22294,NaN,66,100,9,67,NaN,127,37,75,NaN,98,17,NaN
22295,NaN,,,,,NaN,,,,NaN,,,NaN
22296,NaN,66,100,8,67,NaN,128,37,75,NaN,98,17,NaN
22297,NaN,,,,,NaN,,,,NaN,,,NaN
22298,NaN,66,100,8,67,NaN,126,36,75,NaN,97,17,NaN
22299,NaN,,,,,NaN,,,,NaN,,,NaN
22300,NaN,66,100,8,67,NaN,127,36,74,NaN,97,17,NaN
22301,NaN,,,,,NaN,,,,NaN,,,NaN
22302,NaN,66,100,8,67,NaN,125,36,75,NaN,96,17,NaN
22303,NaN,,,,,NaN,,,,NaN,,,NaN
22304,NaN,66,100,8,67,NaN,127,36,75,NaN,97,17,NaN
22305,NaN,,,,,NaN,,,,NaN,,,NaN
22306,NaN,66,100,8,66,NaN,126,36,76,NaN,96,17,NaN
22307,NaN,,,,,NaN,,,,NaN,,,NaN
22308,NaN,66,100,8,66,NaN,125,36,74,NaN,96,17,NaN
22309,NaN,,,,,NaN,,,,NaN,,,NaN
22310,NaN,66,100,8,66,NaN,127,36,75,NaN,97,17,NaN
22311,NaN,,,,,NaN,,,,NaN,,,NaN
22312,NaN,66,100,8,67,NaN,128,36,75,NaN,97,17,NaN
22313,NaN,,,,,NaN,,,,NaN,,,NaN
22314,NaN,66,100,8,67,NaN,130,36,76,NaN,98,17,NaN
22315,NaN,,,,,NaN,,,,NaN,,,NaN
22316,NaN,66,100,8,67,NaN,129,36,75,NaN,98,17,NaN
22317,NaN,,,,,NaN,,,,NaN,,,NaN
22318,NaN,66,100,8,67,NaN,129,36,74,NaN,98,17,NaN
22319,NaN,,,,,NaN,,,,NaN,,,NaN
22320,NaN,67,100,8,67,NaN,128,36,74,NaN,98,17,NaN
22321,NaN,,,,,NaN,,,,NaN,,,NaN
22322,NaN,67,100,8,67,NaN,127,36,73,NaN,97,17,NaN
22323,NaN,,,,,NaN,,,,NaN,,,NaN
22324,NaN,67,100,8,67,NaN,126,37,73,NaN,96,17,NaN
22325,NaN,,,,,NaN,,,,NaN,,,NaN
22326,NaN,67,100,8,66,NaN,124,37,73,NaN,95,17,NaN
22327,NaN,,,,,NaN,,,,NaN,,,NaN
22328,NaN,67,100,8,66,NaN,126,37,73,NaN,96,17,NaN
22329,NaN,,,,,NaN,,,,NaN,,,NaN
22330,NaN,67,100,9,66,NaN,124,37,74,NaN,95,17,NaN
22331,NaN,,,,,NaN,,,,NaN,,,NaN
22332,NaN,67,100,9,66,NaN,126,37,74,NaN,96,17,NaN
22333,NaN,,,,,NaN,,,,NaN,,,NaN
22334,NaN,67,100,9,66,NaN,125,37,75,NaN,96,17,NaN
22335,NaN,,,,,NaN,,,,NaN,,,NaN
22336,NaN,66,100,9,66,NaN,126,37,74,NaN,96,17,NaN
22337,NaN,,,,,NaN,,,,NaN,,,NaN
22338,NaN,66,100,9,66,NaN,129,36,76,NaN,98,17,NaN
22339,NaN,,,,,NaN,,,,NaN,,,NaN
22340,NaN,66,100,8,66,NaN,128,36,76,NaN,98,17,NaN
22341,NaN,,,,,NaN,,,,NaN,,,NaN
22342,NaN,66,100,8,67,NaN,131,36,78,NaN,99,17,NaN
22343,NaN,,,,,NaN,,,,NaN,,,NaN
22344,NaN,66,100,8,67,NaN,129,36,77,NaN,99,17,NaN
22345,NaN,,,,,NaN,,,,NaN,,,NaN
22346,NaN,65,100,8,67,NaN,130,36,77,NaN,99,17,NaN
22347,NaN,,,,,NaN,,,,NaN,,,NaN
22348,NaN,66,100,9,67,NaN,128,36,77,NaN,99,17,NaN
22349,NaN,,,,,NaN,,,,NaN,,,NaN
22350,NaN,66,100,9,67,NaN,129,36,76,NaN,99,17,NaN
22351,NaN,,,,,NaN,,,,NaN,,,NaN
22352,NaN,66,100,9,67,NaN,130,36,76,NaN,99,17,NaN
22353,NaN,,,,,NaN,,,,NaN,,,NaN
22354,NaN,66,100,9,67,NaN,129,36,76,NaN,98,17,NaN
22355,NaN,,,,,NaN,,,,NaN,,,NaN
22356,NaN,67,100,9,67,NaN,130,36,77,NaN,99,17,NaN
22357,NaN,,,,,NaN,,,,NaN,,,NaN
22358,NaN,67,100,9,67,NaN,129,36,76,NaN,99,17,NaN
22359,NaN,,,,,NaN,,,,NaN,,,NaN
22360,NaN,67,100,9,67,NaN,131,36,76,NaN,99,17,NaN
22361,NaN,,,,,NaN,,,,NaN,,,NaN
22362,NaN,67,100,9,67,NaN,129,36,77,NaN,99,17,NaN
22363,NaN,,,,,NaN,,,,NaN,,,NaN
22364,NaN,67,100,8,67,NaN,129,36,75,NaN,99,17,NaN
22365,NaN,,,,,NaN,,,,NaN,,,NaN
22366,NaN,67,100,8,67,NaN,129,36,77,NaN,99,17,NaN
22367,NaN,,,,,NaN,,,,NaN,,,NaN
22368,NaN,67,100,8,68,NaN,129,36,76,NaN,99,17,NaN
22369,NaN,,,,,NaN,,,,NaN,,,NaN
22370,NaN,68,100,8,68,NaN,131,36,77,NaN,99,17,NaN
22371,NaN,,,,,NaN,,,,NaN,,,NaN
22372,NaN,67,100,8,68,NaN,128,36,76,NaN,98,17,NaN
22373,NaN,,,,,NaN,,,,NaN,,,NaN
22374,NaN,67,100,9,68,NaN,130,36,76,NaN,99,17,NaN
22375,NaN,,,,,NaN,,,,NaN,,,NaN
22376,NaN,67,100,9,68,NaN,128,36,76,NaN,98,17,NaN
22377,NaN,,,,,NaN,,,,NaN,,,NaN
22378,NaN,67,100,9,67,NaN,129,36,75,NaN,98,17,NaN
22379,NaN,,,,,NaN,,,,NaN,,,NaN
22380,NaN,67,100,9,67,NaN,128,36,76,NaN,98,17,NaN
22381,NaN,,,,,NaN,,,,NaN,,,NaN
22382,NaN,66,100,9,67,NaN,128,36,75,NaN,98,17,NaN
22383,NaN,,,,,NaN,,,,NaN,,,NaN
22384,NaN,66,100,9,67,NaN,129,36,76,NaN,99,17,NaN
22385,NaN,,,,,NaN,,,,NaN,,,NaN
22386,NaN,66,100,9,67,NaN,127,36,75,NaN,98,17,NaN
22387,NaN,,,,,NaN,,,,NaN,,,NaN
22388,NaN,66,100,9,67,NaN,129,36,76,NaN,99,17,NaN
22389,NaN,,,,,NaN,,,,NaN,,,NaN
22390,NaN,66,100,9,67,NaN,127,36,75,NaN,98,17,NaN
22391,NaN,,,,,NaN,,,,NaN,,,NaN
22392,NaN,66,100,9,67,NaN,128,36,75,NaN,98,17,NaN
22393,NaN,,,,,NaN,,,,NaN,,,NaN
22394,NaN,67,100,9,67,NaN,129,36,76,NaN,99,17,NaN
22395,NaN,,,,,NaN,,,,NaN,,,NaN
