time,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2
12230,,NaN,,,,,NaN,,,NaN,,NaN,
12231,7,NaN,44,59,13,75,NaN,75,38,NaN,97,NaN,100
12232,,NaN,,,,,NaN,,,NaN,,NaN,
12233,7,NaN,45,60,13,75,NaN,75,38,NaN,101,NaN,100
12234,,NaN,,,,,NaN,,,NaN,,NaN,
12235,7,NaN,44,60,13,75,NaN,75,38,NaN,99,NaN,100
12236,,NaN,,,,,NaN,,,NaN,,NaN,
12237,7,NaN,44,61,13,75,NaN,75,38,NaN,102,NaN,100
12238,,NaN,,,,,NaN,,,NaN,,NaN,
12239,7,NaN,43,60,13,75,NaN,75,38,NaN,99,NaN,100
12240,,NaN,,,,,NaN,,,NaN,,NaN,
12241,7,NaN,45,61,13,75,NaN,75,38,NaN,101,NaN,100
12242,,NaN,,,,,NaN,,,NaN,,NaN,
12243,7,NaN,44,60,13,75,NaN,75,38,NaN,100,NaN,100
12244,,NaN,,,,,NaN,,,NaN,,NaN,
12245,7,NaN,45,60,13,75,NaN,75,38,NaN,99,NaN,100
12246,,NaN,,,,,NaN,,,NaN,,NaN,
12247,7,NaN,45,61,13,75,NaN,75,38,NaN,101,NaN,100
12248,,NaN,,,,,NaN,,,NaN,,NaN,
12249,7,NaN,45,60,13,75,NaN,75,38,NaN,98,NaN,100
12250,,NaN,,,,,NaN,,,NaN,,NaN,
12251,7,NaN,45,61,13,75,NaN,75,39,NaN,102,NaN,100
12252,,NaN,,,,,NaN,,,NaN,,NaN,
12253,7,NaN,44,60,13,75,NaN,75,39,NaN,99,NaN,100
12254,,NaN,,,,,NaN,,,NaN,,NaN,
12255,7,NaN,44,61,13,75,NaN,75,39,NaN,101,NaN,100
12256,,NaN,,,,,NaN,,,NaN,,NaN,
12257,7,NaN,42,59,13,75,NaN,75,38,NaN,97,NaN,100
12258,,NaN,,,,,NaN,,,NaN,,NaN,
12259,7,NaN,43,59,13,75,NaN,74,38,NaN,97,NaN,100
12260,,NaN,,,,,NaN,,,NaN,,NaN,
12261,6,NaN,43,59,13,75,NaN,74,38,NaN,98,NaN,100
12262,,NaN,,,,,NaN,,,NaN,,NaN,
12263,6,NaN,42,58,13,75,NaN,74,38,NaN,96,NaN,100
12264,,NaN,,,,,NaN,,,NaN,,NaN,
12265,6,NaN,43,59,13,75,NaN,74,38,NaN,99,NaN,100
12266,,NaN,,,,,NaN,,,NaN,,NaN,
12267,6,NaN,42,58,13,75,NaN,75,38,NaN,95,NaN,100
12268,,NaN,,,,,NaN,,,NaN,,NaN,
12269,6,NaN,43,58,13,75,NaN,75,38,NaN,98,NaN,100
12270,,NaN,,,,,NaN,,,NaN,,NaN,
12271,6,NaN,43,58,13,75,NaN,75,38,NaN,97,NaN,100
12272,,NaN,,,,,NaN,,,NaN,,NaN,
12273,7,NaN,44,59,13,75,NaN,74,38,NaN,98,NaN,100
12274,,NaN,,,,,NaN,,,NaN,,NaN,
12275,7,NaN,43,59,13,75,NaN,74,38,NaN,98,NaN,100
12276,,NaN,,,,,NaN,,,NaN,,NaN,
12277,6,NaN,43,59,13,75,NaN,75,38,NaN,98,NaN,100
12278,,NaN,,,,,NaN,,,NaN,,NaN,
12279,6,NaN,43,59,13,75,NaN,75,38,NaN,99,NaN,100
12280,,NaN,,,,,NaN,,,NaN,,NaN,
12281,6,NaN,43,58,13,76,NaN,75,38,NaN,96,NaN,100
12282,,NaN,,,,,NaN,,,NaN,,NaN,
12283,6,NaN,43,59,13,76,NaN,76,38,NaN,98,NaN,100
12284,,NaN,,,,,NaN,,,NaN,,NaN,
12285,6,NaN,42,57,13,76,NaN,75,38,NaN,95,NaN,100
12286,,NaN,,,,,NaN,,,NaN,,NaN,
12287,6,NaN,43,58,13,75,NaN,75,38,NaN,96,NaN,100
12288,,NaN,,,,,NaN,,,NaN,,NaN,
12289,6,NaN,42,57,13,75,NaN,74,38,NaN,94,NaN,100
12290,,NaN,,,,,NaN,,,NaN,,NaN,
12291,6,NaN,42,56,13,75,NaN,74,38,NaN,92,NaN,100
12292,,NaN,,,,,NaN,,,NaN,,NaN,
12293,6,NaN,42,56,13,74,NaN,74,38,NaN,95,NaN,100
12294,,NaN,,,,,NaN,,,NaN,,NaN,
12295,6,NaN,41,55,13,74,NaN,74,38,NaN,91,NaN,100
12296,,NaN,,,,,NaN,,,NaN,,NaN,
12297,6,NaN,42,56,13,74,NaN,73,38,NaN,94,NaN,100
12298,,NaN,,,,,NaN,,,NaN,,NaN,
12299,6,NaN,40,55,13,74,NaN,73,38,NaN,90,NaN,100
12300,,NaN,,,,,NaN,,,NaN,,NaN,
12301,6,NaN,42,55,13,74,NaN,73,37,NaN,92,NaN,100
12302,,NaN,,,,,NaN,,,NaN,,NaN,
12303,6,NaN,41,54,13,74,NaN,73,37,NaN,90,NaN,100
12304,,NaN,,,,,NaN,,,NaN,,NaN,
12305,6,NaN,41,54,13,74,NaN,73,37,NaN,89,NaN,100
12306,,NaN,,,,,NaN,,,NaN,,NaN,
12307,6,NaN,42,55,13,74,NaN,74,37,NaN,93,NaN,100
12308,,NaN,,,,,NaN,,,NaN,,NaN,
12309,6,NaN,42,56,13,74,NaN,74,37,NaN,92,NaN,100
12310,,NaN,,,,,NaN,,,NaN,,NaN,
12311,6,NaN,42,57,13,75,NaN,74,37,NaN,96,NaN,100
12312,,NaN,,,,,NaN,,,NaN,,NaN,
12313,6,NaN,41,55,13,75,NaN,74,36,NaN,91,NaN,100
12314,,NaN,,,,,NaN,,,NaN,,NaN,
12315,6,NaN,42,56,13,75,NaN,75,36,NaN,92,NaN,100
12316,,NaN,,,,,NaN,,,NaN,,NaN,
12317,6,NaN,40,54,13,75,NaN,74,36,NaN,88,NaN,100
12318,,NaN,,,,,NaN,,,NaN,,NaN,
12319,6,NaN,41,54,13,75,NaN,74,36,NaN,89,NaN,100
12320,,NaN,,,,,NaN,,,NaN,,NaN,
12321,6,NaN,41,54,13,74,NaN,74,37,NaN,89,NaN,100
12322,,NaN,,,,,NaN,,,NaN,,NaN,
12323,6,NaN,41,53,13,75,NaN,74,37,NaN,87,NaN,100
12324,,NaN,,,,,NaN,,,NaN,,NaN,
12325,6,NaN,41,54,13,74,NaN,74,37,NaN,91,NaN,100
12326,,NaN,,,,,NaN,,,NaN,,NaN,
12327,6,NaN,41,54,13,75,NaN,74,37,NaN,88,NaN,100
12328,,NaN,,,,,NaN,,,NaN,,NaN,
12329,6,NaN,42,55,13,74,NaN,74,37,NaN,91,NaN,100
12330,,NaN,,,,,NaN,,,NaN,,NaN,
12331,6,NaN,40,54,13,74,NaN,73,37,NaN,90,NaN,100
12332,,NaN,,,,,NaN,,,NaN,,NaN,
12333,6,NaN,42,54,13,74,NaN,74,36,NaN,90,NaN,100
12334,,NaN,,,,,NaN,,,NaN,,NaN,
12335,6,NaN,41,55,13,74,NaN,73,36,NaN,92,NaN,100
12336,,NaN,,,,,NaN,,,NaN,,NaN,
12337,6,NaN,42,55,13,74,NaN,73,36,NaN,90,NaN,100
12338,,NaN,,,,,NaN,,,NaN,,NaN,
12339,6,NaN,42,56,13,74,NaN,73,37,NaN,94,NaN,100
12340,,NaN,,,,,NaN,,,NaN,,NaN,
12341,6,NaN,41,55,13,74,NaN,73,37,NaN,90,NaN,100
12342,,NaN,,,,,NaN,,,NaN,,NaN,
12343,6,NaN,42,55,13,74,NaN,73,37,NaN,92,NaN,100
12344,,NaN,,,,,NaN,,,NaN,,NaN,
12345,7,NaN,42,55,13,73,NaN,73,37,NaN,91,NaN,100
12346,,NaN,,,,,NaN,,,NaN,,NaN,
12347,7,NaN,43,57,13,73,NaN,73,37,NaN,95,NaN,100
12348,,NaN,,,,,NaN,,,NaN,,NaN,
12349,7,NaN,42,57,13,74,NaN,74,37,NaN,95,NaN,100
12350,,NaN,,,,,NaN,,,NaN,,NaN,
12351,7,NaN,42,57,13,74,NaN,74,37,NaN,93,NaN,100
12352,,NaN,,,,,NaN,,,NaN,,NaN,
12353,7,NaN,42,57,13,75,NaN,74,39,NaN,95,NaN,100
12354,,NaN,,,,,NaN,,,NaN,,NaN,
12355,6,NaN,41,56,13,75,NaN,74,39,NaN,92,NaN,100
12356,,NaN,,,,,NaN,,,NaN,,NaN,
12357,6,NaN,42,56,13,75,NaN,74,39,NaN,94,NaN,100
12358,,NaN,,,,,NaN,,,NaN,,NaN,
12359,6,NaN,41,55,13,75,NaN,74,38,NaN,91,NaN,100
12360,,NaN,,,,,NaN,,,NaN,,NaN,
12361,6,NaN,42,56,13,75,NaN,74,38,NaN,93,NaN,100
12362,,NaN,,,,,NaN,,,NaN,,NaN,
12363,6,NaN,42,56,13,74,NaN,74,38,NaN,91,NaN,100
12364,,NaN,,,,,NaN,,,NaN,,NaN,
12365,6,NaN,43,56,13,74,NaN,74,37,NaN,93,NaN,100
12366,,NaN,,,,,NaN,,,NaN,,NaN,
12367,6,NaN,43,57,13,74,NaN,74,37,NaN,96,NaN,100
12368,,NaN,,,,,NaN,,,NaN,,NaN,
12369,6,NaN,42,56,13,75,NaN,74,37,NaN,91,NaN,100
12370,,NaN,,,,,NaN,,,NaN,,NaN,
12371,6,NaN,43,57,13,75,NaN,75,37,NaN,94,NaN,100
12372,,NaN,,,,,NaN,,,NaN,,NaN,
12373,6,NaN,41,55,13,75,NaN,75,37,NaN,90,NaN,100
12374,,NaN,,,,,NaN,,,NaN,,NaN,
12375,6,NaN,42,55,13,74,NaN,74,37,NaN,91,NaN,100
12376,,NaN,,,,,NaN,,,NaN,,NaN,
12377,6,NaN,41,55,13,74,NaN,73,37,NaN,90,NaN,100
12378,,NaN,,,,,NaN,,,NaN,,NaN,
12379,6,NaN,42,55,13,74,NaN,73,37,NaN,91,NaN,100
12380,,NaN,,,,,NaN,,,NaN,,NaN,
12381,6,NaN,42,56,13,73,NaN,73,37,NaN,93,NaN,100
12382,,NaN,,,,,NaN,,,NaN,,NaN,
12383,6,NaN,42,55,13,73,NaN,72,37,NaN,91,NaN,100
12384,,NaN,,,,,NaN,,,NaN,,NaN,
12385,6,NaN,43,57,13,73,NaN,72,37,NaN,95,NaN,100
12386,,NaN,,,,,NaN,,,NaN,,NaN,
12387,6,NaN,42,56,13,73,NaN,72,37,NaN,92,NaN,100
12388,,NaN,,,,,NaN,,,NaN,,NaN,
12389,6,NaN,43,57,13,73,NaN,73,37,NaN,94,NaN,100
12390,,NaN,,,,,NaN,,,NaN,,NaN,
12391,6,NaN,42,56,13,74,NaN,74,37,NaN,92,NaN,100
12392,,NaN,,,,,NaN,,,NaN,,NaN,
12393,6,NaN,42,56,13,74,NaN,74,37,NaN,92,NaN,100
12394,,NaN,,,,,NaN,,,NaN,,NaN,
12395,6,NaN,42,56,13,74,NaN,74,37,NaN,92,NaN,100
12396,,NaN,,,,,NaN,,,NaN,,NaN,
12397,6,NaN,42,55,13,74,NaN,73,37,NaN,91,NaN,100
12398,,NaN,,,,,NaN,,,NaN,,NaN,
12399,6,NaN,42,56,13,74,NaN,73,37,NaN,94,NaN,100
12400,,NaN,,,,,NaN,,,NaN,,NaN,
12401,6,NaN,42,56,13,74,NaN,73,37,NaN,91,NaN,100
12402,,NaN,,,,,NaN,,,NaN,,NaN,
12403,6,NaN,43,57,13,73,NaN,73,37,NaN,96,NaN,100
12404,,NaN,,,,,NaN,,,NaN,,NaN,
12405,6,NaN,43,57,13,74,NaN,73,37,NaN,94,NaN,100
12406,,NaN,,,,,NaN,,,NaN,,NaN,
12407,6,NaN,44,58,13,74,NaN,73,37,NaN,96,NaN,100
12408,,NaN,,,,,NaN,,,NaN,,NaN,
12409,6,NaN,42,57,13,74,NaN,73,37,NaN,93,NaN,100
12410,,NaN,,,,,NaN,,,NaN,,NaN,
12411,6,NaN,41,56,13,74,NaN,73,37,NaN,91,NaN,100
12412,,NaN,,,,,NaN,,,NaN,,NaN,
12413,6,NaN,41,56,13,74,NaN,73,37,NaN,93,NaN,100
12414,,NaN,,,,,NaN,,,NaN,,NaN,
12415,6,NaN,41,55,13,74,NaN,73,37,NaN,91,NaN,100
12416,,NaN,,,,,NaN,,,NaN,,NaN,
12417,6,NaN,43,57,13,74,NaN,73,37,NaN,96,NaN,100
12418,,NaN,,,,,NaN,,,NaN,,NaN,
12419,7,NaN,42,57,13,74,NaN,74,37,NaN,94,NaN,100
12420,,NaN,,,,,NaN,,,NaN,,NaN,
12421,7,NaN,45,58,13,74,NaN,74,38,NaN,97,NaN,100
12422,,NaN,,,,,NaN,,,NaN,,NaN,
12423,7,NaN,43,58,13,74,NaN,74,38,NaN,96,NaN,100
12424,,NaN,,,,,NaN,,,NaN,,NaN,
12425,7,NaN,44,58,13,74,NaN,74,38,NaN,96,NaN,100
12426,,NaN,,,,,NaN,,,NaN,,NaN,
12427,7,NaN,43,59,13,74,NaN,73,38,NaN,98,NaN,100
12428,,NaN,,,,,NaN,,,NaN,,NaN,
12429,7,NaN,43,58,13,74,NaN,73,38,NaN,94,NaN,100
12430,,NaN,,,,,NaN,,,NaN,,NaN,
12431,6,NaN,43,58,13,74,NaN,73,38,NaN,97,NaN,100
12432,,NaN,,,,,NaN,,,NaN,,NaN,
12433,6,NaN,42,57,13,74,NaN,73,38,NaN,94,NaN,100
12434,,NaN,,,,,NaN,,,NaN,,NaN,
12435,6,NaN,43,58,13,74,NaN,74,37,NaN,96,NaN,100
12436,,NaN,,,,,NaN,,,NaN,,NaN,
12437,6,NaN,42,57,13,74,NaN,74,37,NaN,95,NaN,100
12438,,NaN,,,,,NaN,,,NaN,,NaN,
12439,6,NaN,43,57,13,74,NaN,74,37,NaN,95,NaN,100
12440,,NaN,,,,,NaN,,,NaN,,NaN,
12441,6,NaN,43,58,13,74,NaN,74,37,NaN,97,NaN,100
12442,,NaN,,,,,NaN,,,NaN,,NaN,
12443,6,NaN,42,56,13,74,NaN,73,37,NaN,93,NaN,100
12444,,NaN,,,,,NaN,,,NaN,,NaN,
12445,6,NaN,42,57,13,73,NaN,73,37,NaN,95,NaN,100
12446,,NaN,,,,,NaN,,,NaN,,NaN,
12447,6,NaN,41,56,13,73,NaN,72,38,NaN,92,NaN,100
12448,,NaN,,,,,NaN,,,NaN,,NaN,
12449,6,NaN,42,57,13,73,NaN,72,38,NaN,95,NaN,100
12450,,NaN,,,,,NaN,,,NaN,,NaN,
12451,6,NaN,41,56,13,73,NaN,72,38,NaN,94,NaN,100
12452,,NaN,,,,,NaN,,,NaN,,NaN,
12453,6,NaN,43,57,13,72,NaN,72,37,NaN,94,NaN,100
12454,,NaN,,,,,NaN,,,NaN,,NaN,
12455,6,NaN,42,57,13,73,NaN,72,37,NaN,96,NaN,100
12456,,NaN,,,,,NaN,,,NaN,,NaN,
12457,7,NaN,43,57,13,73,NaN,73,37,NaN,95,NaN,100
12458,,NaN,,,,,NaN,,,NaN,,NaN,
12459,7,NaN,43,58,13,73,NaN,73,37,NaN,98,NaN,100
12460,,NaN,,,,,NaN,,,NaN,,NaN,
12461,6,NaN,43,57,13,73,NaN,73,37,NaN,95,NaN,100
12462,,NaN,,,,,NaN,,,NaN,,NaN,
12463,6,NaN,43,58,13,73,NaN,73,37,NaN,97,NaN,100
12464,,NaN,,,,,NaN,,,NaN,,NaN,
12465,6,NaN,42,57,13,73,NaN,72,38,NaN,93,NaN,100
12466,,NaN,,,,,NaN,,,NaN,,NaN,
12467,6,NaN,42,57,13,73,NaN,72,38,NaN,94,NaN,100
12468,,NaN,,,,,NaN,,,NaN,,NaN,
12469,6,NaN,41,56,13,73,NaN,72,38,NaN,94,NaN,100
12470,,NaN,,,,,NaN,,,NaN,,NaN,
12471,6,NaN,42,56,13,72,NaN,72,38,NaN,92,NaN,100
12472,,NaN,,,,,NaN,,,NaN,,NaN,
12473,6,NaN,42,56,13,72,NaN,72,38,NaN,95,NaN,99
12474,,NaN,,,,,NaN,,,NaN,,NaN,
12475,6,NaN,41,56,13,73,NaN,72,38,NaN,92,NaN,100
12476,,NaN,,,,,NaN,,,NaN,,NaN,
12477,6,NaN,42,57,13,73,NaN,72,38,NaN,95,NaN,99
12478,,NaN,,,,,NaN,,,NaN,,NaN,
12479,6,NaN,41,56,13,73,NaN,72,38,NaN,93,NaN,100
12480,,NaN,,,,,NaN,,,NaN,,NaN,
12481,6,NaN,42,56,13,73,NaN,72,38,NaN,94,NaN,100
12482,,NaN,,,,,NaN,,,NaN,,NaN,
12483,6,NaN,41,56,13,73,NaN,72,37,NaN,93,NaN,100
12484,,NaN,,,,,NaN,,,NaN,,NaN,
12485,6,NaN,42,56,13,73,NaN,72,37,NaN,93,NaN,100
12486,,NaN,,,,,NaN,,,NaN,,NaN,
12487,6,NaN,42,57,13,73,NaN,73,37,NaN,95,NaN,100
12488,,NaN,,,,,NaN,,,NaN,,NaN,
12489,6,NaN,42,56,13,73,NaN,73,37,NaN,93,NaN,100
12490,,NaN,,,,,NaN,,,NaN,,NaN,
12491,6,NaN,43,58,13,73,NaN,73,37,NaN,97,NaN,100
12492,,NaN,,,,,NaN,,,NaN,,NaN,
12493,6,NaN,42,57,13,74,NaN,73,37,NaN,94,NaN,100
12494,,NaN,,,,,NaN,,,NaN,,NaN,
12495,6,NaN,44,58,13,74,NaN,74,38,NaN,97,NaN,100
12496,,NaN,,,,,NaN,,,NaN,,NaN,
12497,6,NaN,43,58,13,74,NaN,74,38,NaN,96,NaN,100
12498,,NaN,,,,,NaN,,,NaN,,NaN,
12499,6,NaN,43,58,13,74,NaN,74,38,NaN,96,NaN,100
12500,,NaN,,,,,NaN,,,NaN,,NaN,
12501,6,NaN,42,58,13,74,NaN,74,38,NaN,96,NaN,100
12502,,NaN,,,,,NaN,,,NaN,,NaN,
12503,6,NaN,42,58,13,74,NaN,74,38,NaN,95,NaN,100
12504,,NaN,,,,,NaN,,,NaN,,NaN,
12505,6,NaN,43,58,13,74,NaN,74,38,NaN,98,NaN,100
12506,,NaN,,,,,NaN,,,NaN,,NaN,
12507,6,NaN,42,57,13,74,NaN,74,38,NaN,95,NaN,100
12508,,NaN,,,,,NaN,,,NaN,,NaN,
12509,6,NaN,43,58,13,74,NaN,73,38,NaN,96,NaN,100
12510,,NaN,,,,,NaN,,,NaN,,NaN,
12511,6,NaN,42,57,13,74,NaN,73,38,NaN,95,NaN,100
12512,,NaN,,,,,NaN,,,NaN,,NaN,
12513,6,NaN,43,58,13,74,NaN,73,38,NaN,96,NaN,100
12514,,NaN,,,,,NaN,,,NaN,,NaN,
12515,6,NaN,43,58,13,73,NaN,73,38,NaN,97,NaN,100
12516,,NaN,,,,,NaN,,,NaN,,NaN,
12517,6,NaN,43,58,13,73,NaN,73,38,NaN,96,NaN,100
12518,,NaN,,,,,NaN,,,NaN,,NaN,
12519,6,NaN,43,59,13,73,NaN,73,38,NaN,98,NaN,100
12520,,NaN,,,,,NaN,,,NaN,,NaN,
12521,6,NaN,42,58,13,73,NaN,73,38,NaN,96,NaN,100
12522,,NaN,,,,,NaN,,,NaN,,NaN,
12523,6,NaN,43,59,13,73,NaN,73,38,NaN,97,NaN,100
12524,,NaN,,,,,NaN,,,NaN,,NaN,
12525,6,NaN,42,58,13,73,NaN,73,38,NaN,95,NaN,100
12526,,NaN,,,,,NaN,,,NaN,,NaN,
12527,6,NaN,43,58,13,73,NaN,73,38,NaN,96,NaN,100
12528,,NaN,,,,,NaN,,,NaN,,NaN,
12529,6,NaN,43,58,13,73,NaN,73,38,NaN,96,NaN,100
12530,,NaN,,,,,NaN,,,NaN,,NaN,
12531,6,NaN,43,58,13,74,NaN,73,38,NaN,96,NaN,100
12532,,NaN,,,,,NaN,,,NaN,,NaN,
12533,7,NaN,43,59,13,74,NaN,74,38,NaN,99,NaN,100
12534,,NaN,,,,,NaN,,,NaN,,NaN,
12535,7,NaN,42,58,13,74,NaN,73,38,NaN,97,NaN,100
12536,,NaN,,,,,NaN,,,NaN,,NaN,
12537,7,NaN,42,59,13,74,NaN,73,38,NaN,99,NaN,100
12538,,NaN,,,,,NaN,,,NaN,,NaN,
12539,7,NaN,42,58,13,73,NaN,72,38,NaN,96,NaN,100
12540,,NaN,,,,,NaN,,,NaN,,NaN,
12541,7,NaN,42,58,13,73,NaN,72,38,NaN,96,NaN,100
12542,,NaN,,,,,NaN,,,NaN,,NaN,
12543,6,NaN,42,57,13,73,NaN,72,38,NaN,96,NaN,100
12544,,NaN,,,,,NaN,,,NaN,,NaN,
12545,6,NaN,42,57,13,73,NaN,72,38,NaN,95,NaN,100
12546,,NaN,,,,,NaN,,,NaN,,NaN,
12547,6,NaN,42,58,13,73,NaN,72,38,NaN,97,NaN,100
12548,,NaN,,,,,NaN,,,NaN,,NaN,
12549,6,NaN,42,57,13,73,NaN,72,38,NaN,95,NaN,100
12550,,NaN,,,,,NaN,,,NaN,,NaN,
12551,6,NaN,43,58,13,73,NaN,73,38,NaN,98,NaN,100
12552,,NaN,,,,,NaN,,,NaN,,NaN,
12553,6,NaN,42,57,13,73,NaN,72,37,NaN,96,NaN,100
12554,,NaN,,,,,NaN,,,NaN,,NaN,
12555,6,NaN,43,58,13,73,NaN,73,37,NaN,97,NaN,100
12556,,NaN,,,,,NaN,,,NaN,,NaN,
12557,6,NaN,42,57,13,73,NaN,73,37,NaN,96,NaN,100
12558,,NaN,,,,,NaN,,,NaN,,NaN,
12559,6,NaN,42,57,13,73,NaN,73,38,NaN,95,NaN,100
12560,,NaN,,,,,NaN,,,NaN,,NaN,
12561,6,NaN,42,58,13,73,NaN,73,38,NaN,96,NaN,100
12562,,NaN,,,,,NaN,,,NaN,,NaN,
12563,6,NaN,42,57,13,73,NaN,73,38,NaN,95,NaN,100
12564,,NaN,,,,,NaN,,,NaN,,NaN,
12565,6,NaN,43,58,13,73,NaN,73,38,NaN,98,NaN,100
12566,,NaN,,,,,NaN,,,NaN,,NaN,
12567,6,NaN,42,57,13,74,NaN,73,38,NaN,95,NaN,100
12568,,NaN,,,,,NaN,,,NaN,,NaN,
12569,6,NaN,43,59,13,74,NaN,73,38,NaN,99,NaN,100
12570,,NaN,,,,,NaN,,,NaN,,NaN,
12571,7,NaN,43,58,13,74,NaN,73,38,NaN,97,NaN,100
12572,,NaN,,,,,NaN,,,NaN,,NaN,
12573,7,NaN,44,59,13,74,NaN,74,38,NaN,99,NaN,100
12574,,NaN,,,,,NaN,,,NaN,,NaN,
12575,7,NaN,43,59,13,74,NaN,74,38,NaN,99,NaN,100
12576,,NaN,,,,,NaN,,,NaN,,NaN,
12577,6,NaN,43,58,13,74,NaN,74,38,NaN,97,NaN,100
12578,,NaN,,,,,NaN,,,NaN,,NaN,
12579,6,NaN,43,59,13,74,NaN,74,38,NaN,99,NaN,100
12580,,NaN,,,,,NaN,,,NaN,,NaN,
12581,6,NaN,42,58,13,74,NaN,74,38,NaN,96,NaN,100
12582,,NaN,,,,,NaN,,,NaN,,NaN,
12583,6,NaN,43,58,13,74,NaN,73,38,NaN,98,NaN,100
12584,,NaN,,,,,NaN,,,NaN,,NaN,
12585,6,NaN,42,58,13,74,NaN,73,38,NaN,97,NaN,100
12586,,NaN,,,,,NaN,,,NaN,,NaN,
12587,6,NaN,44,59,13,74,NaN,73,38,NaN,98,NaN,100
12588,,NaN,,,,,NaN,,,NaN,,NaN,
12589,6,NaN,43,59,13,74,NaN,74,38,NaN,99,NaN,100
12590,,NaN,,,,,NaN,,,NaN,,NaN,
12591,6,NaN,43,59,13,74,NaN,73,38,NaN,98,NaN,100
12592,,NaN,,,,,NaN,,,NaN,,NaN,
12593,6,NaN,43,59,13,74,NaN,73,38,NaN,100,NaN,100
12594,,NaN,,,,,NaN,,,NaN,,NaN,
12595,6,NaN,42,58,13,74,NaN,73,38,NaN,96,NaN,100
12596,,NaN,,,,,NaN,,,NaN,,NaN,
12597,6,NaN,43,58,13,74,NaN,73,38,NaN,98,NaN,100
12598,,NaN,,,,,NaN,,,NaN,,NaN,
12599,6,NaN,42,57,13,74,NaN,73,38,NaN,95,NaN,100
12600,,NaN,,,,,NaN,,,NaN,,NaN,
12601,6,NaN,43,58,13,73,NaN,73,38,NaN,97,NaN,100
12602,,NaN,,,,,NaN,,,NaN,,NaN,
12603,6,NaN,43,58,13,73,NaN,73,38,NaN,97,NaN,100
12604,,NaN,,,,,NaN,,,NaN,,NaN,
12605,6,NaN,44,58,13,74,NaN,73,38,NaN,97,NaN,100
12606,,NaN,,,,,NaN,,,NaN,,NaN,
12607,6,NaN,44,59,13,74,NaN,74,38,NaN,100,NaN,100
12608,,NaN,,,,,NaN,,,NaN,,NaN,
12609,6,NaN,43,59,13,74,NaN,74,38,NaN,98,NaN,100
12610,,NaN,,,,,NaN,,,NaN,,NaN,
12611,6,NaN,44,60,13,74,NaN,74,38,NaN,100,NaN,100
12612,,NaN,,,,,NaN,,,NaN,,NaN,
12613,6,NaN,43,59,13,74,NaN,73,38,NaN,97,NaN,100
12614,,NaN,,,,,NaN,,,NaN,,NaN,
12615,6,NaN,44,59,13,74,NaN,73,38,NaN,99,NaN,100
12616,,NaN,,,,,NaN,,,NaN,,NaN,
12617,6,NaN,43,59,13,74,NaN,73,38,NaN,97,NaN,100
12618,,NaN,,,,,NaN,,,NaN,,NaN,
12619,6,NaN,43,59,13,74,NaN,73,38,NaN,98,NaN,100
12620,,NaN,,,,,NaN,,,NaN,,NaN,
12621,6,NaN,43,59,13,74,NaN,73,38,NaN,98,NaN,100
12622,,NaN,,,,,NaN,,,NaN,,NaN,
12623,6,NaN,43,59,13,74,NaN,74,38,NaN,97,NaN,100
12624,,NaN,,,,,NaN,,,NaN,,NaN,
12625,6,NaN,44,60,13,74,NaN,74,38,NaN,101,NaN,100
12626,,NaN,,,,,NaN,,,NaN,,NaN,
12627,6,NaN,44,59,13,75,NaN,74,38,NaN,98,NaN,100
12628,,NaN,,,,,NaN,,,NaN,,NaN,
12629,6,NaN,44,60,13,75,NaN,74,38,NaN,101,NaN,100
12630,,NaN,,,,,NaN,,,NaN,,NaN,
12631,6,NaN,43,59,13,75,NaN,74,38,NaN,99,NaN,100
12632,,NaN,,,,,NaN,,,NaN,,NaN,
12633,6,NaN,43,59,13,74,NaN,74,38,NaN,98,NaN,100
12634,,NaN,,,,,NaN,,,NaN,,NaN,
12635,6,NaN,43,59,13,74,NaN,73,38,NaN,99,NaN,100
12636,,NaN,,,,,NaN,,,NaN,,NaN,
12637,6,NaN,43,58,13,74,NaN,73,38,NaN,97,NaN,100
12638,,NaN,,,,,NaN,,,NaN,,NaN,
12639,6,NaN,44,59,13,74,NaN,73,38,NaN,100,NaN,100
12640,,NaN,,,,,NaN,,,NaN,,NaN,
12641,6,NaN,43,58,13,74,NaN,73,38,NaN,97,NaN,100
12642,,NaN,,,,,NaN,,,NaN,,NaN,
12643,6,NaN,44,60,13,73,NaN,73,38,NaN,101,NaN,100
12644,,NaN,,,,,NaN,,,NaN,,NaN,
12645,7,NaN,44,60,13,74,NaN,73,38,NaN,99,NaN,100
12646,,NaN,,,,,NaN,,,NaN,,NaN,
12647,7,NaN,45,60,13,74,NaN,73,38,NaN,100,NaN,100
12648,,NaN,,,,,NaN,,,NaN,,NaN,
12649,6,NaN,44,60,13,74,NaN,74,37,NaN,101,NaN,100
12650,,NaN,,,,,NaN,,,NaN,,NaN,
12651,6,NaN,43,60,13,74,NaN,74,37,NaN,99,NaN,100
12652,,NaN,,,,,NaN,,,NaN,,NaN,
12653,6,NaN,43,60,13,74,NaN,73,37,NaN,101,NaN,100
12654,,NaN,,,,,NaN,,,NaN,,NaN,
