time,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/HR
15024,101,NaN,NaN,124,100,84,NaN,6,16,91,NaN,29,90
15025,,NaN,NaN,,,,NaN,,,,NaN,,
15026,103,NaN,NaN,127,100,86,NaN,6,16,91,NaN,29,90
15027,,NaN,NaN,,,,NaN,,,,NaN,,
15028,101,NaN,NaN,124,100,84,NaN,6,16,90,NaN,29,90
15029,,NaN,NaN,,,,NaN,,,,NaN,,
15030,103,NaN,NaN,128,100,86,NaN,6,16,91,NaN,29,90
15031,,NaN,NaN,,,,NaN,,,,NaN,,
15032,100,NaN,NaN,122,100,82,NaN,6,16,90,NaN,29,90
15033,,NaN,NaN,,,,NaN,,,,NaN,,
15034,101,NaN,NaN,126,100,84,NaN,6,16,91,NaN,29,90
15035,,NaN,NaN,,,,NaN,,,,NaN,,
15036,99,NaN,NaN,120,100,81,NaN,6,16,91,NaN,29,90
15037,,NaN,NaN,,,,NaN,,,,NaN,,
15038,100,NaN,NaN,126,100,83,NaN,5,16,91,NaN,29,90
15039,,NaN,NaN,,,,NaN,,,,NaN,,
15040,99,NaN,NaN,124,100,82,NaN,5,16,90,NaN,29,90
15041,,NaN,NaN,,,,NaN,,,,NaN,,
15042,101,NaN,NaN,127,100,84,NaN,5,16,91,NaN,29,90
15043,,NaN,NaN,,,,NaN,,,,NaN,,
15044,100,NaN,NaN,123,100,83,NaN,5,16,90,NaN,29,90
15045,,NaN,NaN,,,,NaN,,,,NaN,,
15046,101,NaN,NaN,126,100,82,NaN,5,16,90,NaN,29,90
15047,,NaN,NaN,,,,NaN,,,,NaN,,
15048,101,NaN,NaN,125,100,83,NaN,5,16,90,NaN,29,90
15049,,NaN,NaN,,,,NaN,,,,NaN,,
15050,101,NaN,NaN,125,100,83,NaN,5,16,90,NaN,28,90
15051,,NaN,NaN,,,,NaN,,,,NaN,,
15052,102,NaN,NaN,127,100,86,NaN,5,16,90,NaN,28,90
15053,,NaN,NaN,,,,NaN,,,,NaN,,
15054,102,NaN,NaN,125,100,85,NaN,5,16,90,NaN,28,90
15055,,NaN,NaN,,,,NaN,,,,NaN,,
15056,103,NaN,NaN,128,100,86,NaN,6,16,89,NaN,28,90
15057,,NaN,NaN,,,,NaN,,,,NaN,,
15058,102,NaN,NaN,125,100,84,NaN,6,16,89,NaN,29,90
15059,,NaN,NaN,,,,NaN,,,,NaN,,
15060,103,NaN,NaN,128,100,86,NaN,5,16,90,NaN,29,
15061,,NaN,NaN,,,,NaN,,,,NaN,,
15062,102,NaN,NaN,125,100,86,NaN,5,16,90,NaN,29,
15063,,NaN,NaN,,,,NaN,,,,NaN,,
15064,105,NaN,NaN,131,100,88,NaN,6,16,91,NaN,29,
15065,,NaN,NaN,,,,NaN,,,,NaN,,
15066,104,NaN,NaN,128,100,87,NaN,6,16,91,NaN,29,90
15067,,NaN,NaN,,,,NaN,,,,NaN,,
15068,105,NaN,NaN,130,100,87,NaN,5,16,91,NaN,29,
15069,,NaN,NaN,,,,NaN,,,,NaN,,
15070,104,NaN,NaN,126,100,87,NaN,5,16,91,NaN,29,
15071,,NaN,NaN,,,,NaN,,,,NaN,,
15072,103,NaN,NaN,126,100,85,NaN,6,16,91,NaN,29,90
15073,,NaN,NaN,,,,NaN,,,,NaN,,
15074,103,NaN,NaN,127,100,87,NaN,6,16,91,NaN,29,90
15075,,NaN,NaN,,,,NaN,,,,NaN,,
15076,102,NaN,NaN,124,100,84,NaN,6,16,90,NaN,29,
15077,,NaN,NaN,,,,NaN,,,,NaN,,
15078,103,NaN,NaN,128,100,86,NaN,6,16,91,NaN,29,
15079,,NaN,NaN,,,,NaN,,,,NaN,,
15080,104,NaN,NaN,127,100,87,NaN,6,16,91,NaN,29,91
15081,,NaN,NaN,,,,NaN,,,,NaN,,
15082,105,NaN,NaN,132,100,87,NaN,5,16,91,NaN,29,91
15083,,NaN,NaN,,,,NaN,,,,NaN,,
15084,103,NaN,NaN,125,100,83,NaN,5,16,91,NaN,29,91
15085,,NaN,NaN,,,,NaN,,,,NaN,,
15086,103,NaN,NaN,129,100,83,NaN,5,16,91,NaN,30,91
15087,,NaN,NaN,,,,NaN,,,,NaN,,
15088,99,NaN,NaN,121,100,81,NaN,5,16,91,NaN,30,91
15089,,NaN,NaN,,,,NaN,,,,NaN,,
15090,100,NaN,NaN,125,100,84,NaN,6,16,91,NaN,30,90
15091,,NaN,NaN,,,,NaN,,,,NaN,,
15092,100,NaN,NaN,122,100,85,NaN,6,16,91,NaN,29,90
15093,,NaN,NaN,,,,NaN,,,,NaN,,
15094,104,NaN,NaN,131,100,88,NaN,5,16,91,NaN,29,90
15095,,NaN,NaN,,,,NaN,,,,NaN,,
15096,104,NaN,NaN,128,100,89,NaN,5,16,91,NaN,29,90
15097,,NaN,NaN,,,,NaN,,,,NaN,,
15098,105,NaN,NaN,132,100,87,NaN,5,16,92,NaN,29,90
15099,,NaN,NaN,,,,NaN,,,,NaN,,
15100,103,NaN,NaN,126,100,85,NaN,5,16,92,NaN,28,90
15101,,NaN,NaN,,,,NaN,,,,NaN,,
15102,104,NaN,NaN,128,100,85,NaN,5,16,92,NaN,28,90
15103,,NaN,NaN,,,,NaN,,,,NaN,,
15104,104,NaN,NaN,130,100,87,NaN,5,16,92,NaN,28,90
15105,,NaN,NaN,,,,NaN,,,,NaN,,
15106,106,NaN,NaN,129,100,89,NaN,5,16,93,NaN,29,91
15107,,NaN,NaN,,,,NaN,,,,NaN,,
15108,107,NaN,NaN,133,100,90,NaN,5,16,92,NaN,29,95
15109,,NaN,NaN,,,,NaN,,,,NaN,,
15110,105,NaN,NaN,128,100,87,NaN,5,16,93,NaN,29,92
15111,,NaN,NaN,,,,NaN,,,,NaN,,
15112,106,NaN,NaN,130,100,88,NaN,5,16,93,NaN,29,92
15113,,NaN,NaN,,,,NaN,,,,NaN,,
15114,106,NaN,NaN,130,100,88,NaN,5,16,93,NaN,29,93
15115,,NaN,NaN,,,,NaN,,,,NaN,,
15116,105,NaN,NaN,131,100,86,NaN,5,16,93,NaN,29,93
15117,,NaN,NaN,,,,NaN,,,,NaN,,
15118,103,NaN,NaN,126,100,85,NaN,5,16,93,NaN,29,93
15119,,NaN,NaN,,,,NaN,,,,NaN,,
15120,105,NaN,NaN,130,100,88,NaN,5,16,93,NaN,29,93
15121,,NaN,NaN,,,,NaN,,,,NaN,,
15122,103,NaN,NaN,126,100,84,NaN,5,16,93,NaN,29,93
15123,,NaN,NaN,,,,NaN,,,,NaN,,
15124,105,NaN,NaN,132,100,86,NaN,5,16,93,NaN,29,93
15125,,NaN,NaN,,,,NaN,,,,NaN,,
15126,103,NaN,NaN,127,100,86,NaN,5,16,93,NaN,29,93
15127,,NaN,NaN,,,,NaN,,,,NaN,,
15128,103,NaN,NaN,126,100,88,NaN,5,16,93,NaN,29,92
15129,,NaN,NaN,,,,NaN,,,,NaN,,
15130,102,NaN,NaN,126,100,85,NaN,5,16,94,NaN,29,92
15131,,NaN,NaN,,,,NaN,,,,NaN,,
15132,102,NaN,NaN,126,100,85,NaN,5,16,93,NaN,29,92
15133,,NaN,NaN,,,,NaN,,,,NaN,,
15134,103,NaN,NaN,126,100,85,NaN,5,16,93,NaN,29,92
15135,,NaN,NaN,,,,NaN,,,,NaN,,
15136,103,NaN,NaN,129,100,85,NaN,5,16,93,NaN,29,92
15137,,NaN,NaN,,,,NaN,,,,NaN,,
15138,102,NaN,NaN,126,100,85,NaN,5,16,93,NaN,29,92
15139,,NaN,NaN,,,,NaN,,,,NaN,,
15140,103,NaN,NaN,127,100,85,NaN,5,16,93,NaN,29,92
15141,,NaN,NaN,,,,NaN,,,,NaN,,
15142,103,NaN,NaN,128,100,85,NaN,5,16,92,NaN,29,92
15143,,NaN,NaN,,,,NaN,,,,NaN,,
15144,103,NaN,NaN,126,100,85,NaN,5,16,93,NaN,29,92
15145,,NaN,NaN,,,,NaN,,,,NaN,,
15146,104,NaN,NaN,128,100,86,NaN,5,16,93,NaN,29,92
15147,,NaN,NaN,,,,NaN,,,,NaN,,
15148,103,NaN,NaN,125,100,85,NaN,5,16,92,NaN,29,92
15149,,NaN,NaN,,,,NaN,,,,NaN,,
15150,104,NaN,NaN,129,100,87,NaN,6,16,92,NaN,29,91
15151,,NaN,NaN,,,,NaN,,,,NaN,,
15152,102,NaN,NaN,127,100,83,NaN,6,16,93,NaN,29,91
15153,,NaN,NaN,,,,NaN,,,,NaN,,
15154,103,NaN,NaN,134,100,81,NaN,5,16,93,NaN,29,91
15155,,NaN,NaN,,,,NaN,,,,NaN,,
15156,100,NaN,NaN,140,100,73,NaN,5,16,92,NaN,29,91
15157,,NaN,NaN,,,,NaN,,,,NaN,,
15158,101,NaN,NaN,128,100,82,NaN,6,16,93,NaN,29,91
15159,,NaN,NaN,,,,NaN,,,,NaN,,
15160,101,NaN,NaN,124,100,84,NaN,6,16,92,NaN,29,91
15161,,NaN,NaN,,,,NaN,,,,NaN,,
15162,101,NaN,NaN,124,100,83,NaN,40,16,92,NaN,29,91
15163,,NaN,NaN,,,,NaN,,,,NaN,,
15164,101,NaN,NaN,124,100,85,NaN,40,16,91,NaN,29,91
15165,,NaN,NaN,,,,NaN,,,,NaN,,
15166,100,NaN,NaN,123,100,83,NaN,33,16,92,NaN,29,91
15167,,NaN,NaN,,,,NaN,,,,NaN,,
15168,100,NaN,NaN,124,100,84,NaN,33,16,91,NaN,29,91
15169,,NaN,NaN,,,,NaN,,,,NaN,,
15170,99,NaN,NaN,120,100,80,NaN,-5,16,91,NaN,29,91
15171,,NaN,NaN,,,,NaN,,,,NaN,,
15172,99,NaN,NaN,123,100,82,NaN,-5,16,91,NaN,29,91
15173,,NaN,NaN,,,,NaN,,,,NaN,,
15174,98,NaN,NaN,120,100,80,NaN,-5,16,91,NaN,29,91
15175,,NaN,NaN,,,,NaN,,,,NaN,,
15176,99,NaN,NaN,123,100,82,NaN,-8,16,91,NaN,29,90
15177,,NaN,NaN,,,,NaN,,,,NaN,,
15178,97,NaN,NaN,118,100,79,NaN,-8,16,91,NaN,29,90
15179,,NaN,NaN,,,,NaN,,,,NaN,,
15180,99,NaN,NaN,123,100,81,NaN,-8,16,91,NaN,29,90
15181,,NaN,NaN,,,,NaN,,,,NaN,,
15182,97,NaN,NaN,121,100,76,NaN,-8,16,91,NaN,29,90
15183,,NaN,NaN,,,,NaN,,,,NaN,,
15184,98,NaN,NaN,123,100,80,NaN,-8,16,91,NaN,29,90
15185,,NaN,NaN,,,,NaN,,,,NaN,,
15186,96,NaN,NaN,120,100,77,NaN,-8,16,91,NaN,29,90
15187,,NaN,NaN,,,,NaN,,,,NaN,,
15188,96,NaN,NaN,159,100,60,NaN,-8,16,92,NaN,29,90
15189,,NaN,NaN,,,,NaN,,,,NaN,,
15190,96,NaN,NaN,126,100,77,NaN,-8,16,92,NaN,29,90
15191,,NaN,NaN,,,,NaN,,,,NaN,,
15192,66,NaN,NaN,86,100,-7,NaN,-7,16,92,NaN,29,90
15193,,NaN,NaN,,,,NaN,,,,NaN,,
15194,22,NaN,NaN,,100,,NaN,-7,16,91,NaN,29,90
15195,,NaN,NaN,,,,NaN,,,,NaN,,
15196,2,NaN,NaN,,100,,NaN,-7,16,91,NaN,29,90
15197,,NaN,NaN,,,,NaN,,,,NaN,,
15198,1,NaN,NaN,,100,,NaN,-7,16,90,NaN,29,90
15199,,NaN,NaN,,,,NaN,,,,NaN,,
15200,2,NaN,NaN,,100,,NaN,-7,16,91,NaN,29,90
15201,,NaN,NaN,,,,NaN,,,,NaN,,
15202,0,NaN,NaN,,100,,NaN,-7,16,90,NaN,29,90
15203,,NaN,NaN,,,,NaN,,,,NaN,,
15204,1,NaN,NaN,,100,,NaN,-7,16,91,NaN,29,90
15205,,NaN,NaN,,,,NaN,,,,NaN,,
15206,-2,NaN,NaN,20,100,-20,NaN,-7,16,91,NaN,29,90
15207,,NaN,NaN,,,,NaN,,,,NaN,,
15208,-3,NaN,NaN,10,100,-17,NaN,-7,16,90,NaN,29,89
15209,,NaN,NaN,,,,NaN,,,,NaN,,
15210,-4,NaN,NaN,8,100,-27,NaN,-7,16,90,NaN,29,89
15211,,NaN,NaN,,,,NaN,,,,NaN,,
15212,-4,NaN,NaN,8,100,-27,NaN,-7,16,90,NaN,29,89
15213,,NaN,NaN,,,,NaN,,,,NaN,,
15214,-3,NaN,NaN,-3,100,-3,NaN,-7,16,90,NaN,29,89
15215,,NaN,NaN,,,,NaN,,,,NaN,,
15216,-3,NaN,NaN,-3,100,-3,NaN,-7,16,89,NaN,29,89
15217,,NaN,NaN,,,,NaN,,,,NaN,,
15218,-3,NaN,NaN,2,100,-10,NaN,-7,16,89,NaN,29,89
15219,,NaN,NaN,,,,NaN,,,,NaN,,
15220,-5,NaN,NaN,22,100,111,NaN,-7,16,89,NaN,29,89
15221,,NaN,NaN,,,,NaN,,,,NaN,,
15222,-3,NaN,NaN,3,100,-8,NaN,-7,16,89,NaN,29,89
15223,,NaN,NaN,,,,NaN,,,,NaN,,
15224,-4,NaN,NaN,-25,100,-24,NaN,-7,16,89,NaN,29,89
15225,,NaN,NaN,,,,NaN,,,,NaN,,
15226,-3,NaN,NaN,,100,,NaN,-7,16,89,NaN,29,89
15227,,NaN,NaN,,,,NaN,,,,NaN,,
15228,-3,NaN,NaN,,100,,NaN,-7,16,89,NaN,29,89
15229,,NaN,NaN,,,,NaN,,,,NaN,,
15230,-5,NaN,NaN,,100,,NaN,-7,16,89,NaN,29,88
15231,,NaN,NaN,,,,NaN,,,,NaN,,
15232,-3,NaN,NaN,,100,,NaN,-7,16,88,NaN,29,90
15233,,NaN,NaN,,,,NaN,,,,NaN,,
15234,-3,NaN,NaN,,100,,NaN,-7,16,88,NaN,29,91
15235,,NaN,NaN,,,,NaN,,,,NaN,,
15236,-3,NaN,NaN,,100,,NaN,-29,16,88,NaN,29,91
15237,,NaN,NaN,,,,NaN,,,,NaN,,
15238,-3,NaN,NaN,4,100,-8,NaN,-29,16,88,NaN,29,89
15239,,NaN,NaN,,,,NaN,,,,NaN,,
15240,-3,NaN,NaN,-6,100,31,NaN,-51,16,88,NaN,29,87
15241,,NaN,NaN,,,,NaN,,,,NaN,,
15242,-3,NaN,NaN,18,100,-23,NaN,-51,16,88,NaN,29,87
15243,,NaN,NaN,,,,NaN,,,,NaN,,
15244,-3,NaN,NaN,18,100,-23,NaN,-53,16,88,NaN,29,87
15245,,NaN,NaN,,,,NaN,,,,NaN,,
15246,-3,NaN,NaN,-3,100,-5,NaN,-53,16,88,NaN,29,87
15247,,NaN,NaN,,,,NaN,,,,NaN,,
15248,-3,NaN,NaN,,100,,NaN,-53,16,88,NaN,29,87
15249,,NaN,NaN,,,,NaN,,,,NaN,,
15250,-3,NaN,NaN,,100,,NaN,-53,16,87,NaN,29,87
15251,,NaN,NaN,,,,NaN,,,,NaN,,
15252,-3,NaN,NaN,,100,,NaN,-54,16,87,NaN,29,99
15253,,NaN,NaN,,,,NaN,,,,NaN,,
15254,-3,NaN,NaN,,100,,NaN,-54,16,87,NaN,29,99
15255,,NaN,NaN,,,,NaN,,,,NaN,,
15256,-3,NaN,NaN,,100,,NaN,-54,16,87,NaN,29,91
15257,,NaN,NaN,,,,NaN,,,,NaN,,
15258,-3,NaN,NaN,,100,,NaN,-54,16,87,NaN,29,86
15259,,NaN,NaN,,,,NaN,,,,NaN,,
15260,-3,NaN,NaN,0,100,-6,NaN,-54,16,87,NaN,29,86
15261,,NaN,NaN,,,,NaN,,,,NaN,,
15262,-4,NaN,NaN,0,100,-8,NaN,-54,16,87,NaN,29,86
15263,,NaN,NaN,,,,NaN,,,,NaN,,
15264,-3,NaN,NaN,-1,100,-5,NaN,-54,16,86,NaN,29,86
15265,,NaN,NaN,,,,NaN,,,,NaN,,
15266,-3,NaN,NaN,,100,,NaN,-54,16,86,NaN,29,86
15267,,NaN,NaN,,,,NaN,,,,NaN,,
15268,19,NaN,NaN,,100,,NaN,-54,16,85,NaN,29,86
15269,,NaN,NaN,,,,NaN,,,,NaN,,
15270,84,NaN,NaN,,100,,NaN,-54,16,85,NaN,29,86
15271,,NaN,NaN,,,,NaN,,,,NaN,,
15272,86,NaN,NaN,,100,,NaN,-54,16,85,NaN,29,86
15273,,NaN,NaN,,,,NaN,,,,NaN,,
15274,17,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15275,,NaN,NaN,,,,NaN,,,,NaN,,
15276,14,NaN,NaN,45,100,-26,NaN,-55,16,86,NaN,29,85
15277,,NaN,NaN,,,,NaN,,,,NaN,,
15278,7,NaN,NaN,,100,,NaN,-55,16,86,NaN,29,85
15279,,NaN,NaN,,,,NaN,,,,NaN,,
15280,,NaN,NaN,,100,,NaN,-55,16,86,NaN,29,85
15281,,NaN,NaN,,,,NaN,,,,NaN,,
15282,,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15283,,NaN,NaN,,,,NaN,,,,NaN,,
15284,,NaN,NaN,,100,,NaN,-55,16,86,NaN,29,85
15285,,NaN,NaN,,,,NaN,,,,NaN,,
15286,,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15287,,NaN,NaN,,,,NaN,,,,NaN,,
15288,283,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15289,,NaN,NaN,,,,NaN,,,,NaN,,
15290,283,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15291,,NaN,NaN,,,,NaN,,,,NaN,,
15292,217,NaN,NaN,,100,,NaN,-55,16,86,NaN,29,85
15293,,NaN,NaN,,,,NaN,,,,NaN,,
15294,217,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15295,,NaN,NaN,,,,NaN,,,,NaN,,
15296,173,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15297,,NaN,NaN,,,,NaN,,,,NaN,,
15298,173,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15299,,NaN,NaN,,,,NaN,,,,NaN,,
15300,140,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15301,,NaN,NaN,,,,NaN,,,,NaN,,
15302,140,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,85
15303,,NaN,NaN,,,,NaN,,,,NaN,,
15304,116,NaN,NaN,,100,,NaN,-55,16,84,NaN,29,84
15305,,NaN,NaN,,,,NaN,,,,NaN,,
15306,116,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,84
15307,,NaN,NaN,,,,NaN,,,,NaN,,
15308,99,NaN,NaN,,100,,NaN,-55,16,85,NaN,29,84
15309,,NaN,NaN,,,,NaN,,,,NaN,,
15310,97,NaN,NaN,,100,,NaN,-55,16,84,NaN,29,84
15311,,NaN,NaN,,,,NaN,,,,NaN,,
15312,97,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,84
15313,,NaN,NaN,,,,NaN,,,,NaN,,
15314,79,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,84
15315,,NaN,NaN,,,,NaN,,,,NaN,,
15316,75,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,84
15317,,NaN,NaN,,,,NaN,,,,NaN,,
15318,69,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,83
15319,,NaN,NaN,,,,NaN,,,,NaN,,
15320,69,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,83
15321,,NaN,NaN,,,,NaN,,,,NaN,,
15322,62,NaN,NaN,,100,,NaN,-56,16,84,NaN,29,83
15323,,NaN,NaN,,,,NaN,,,,NaN,,
15324,60,NaN,NaN,,100,,NaN,-57,16,83,NaN,29,83
15325,,NaN,NaN,,,,NaN,,,,NaN,,
15326,53,NaN,NaN,,100,,NaN,-57,16,83,NaN,28,83
15327,,NaN,NaN,,,,NaN,,,,NaN,,
15328,51,NaN,NaN,,100,,NaN,-57,16,83,NaN,28,84
15329,,NaN,NaN,,,,NaN,,,,NaN,,
15330,46,NaN,NaN,48,100,41,NaN,-57,16,83,NaN,28,84
15331,,NaN,NaN,,,,NaN,,,,NaN,,
15332,46,NaN,NaN,66,100,27,NaN,-57,16,83,NaN,29,84
15333,,NaN,NaN,,,,NaN,,,,NaN,,
15334,49,NaN,NaN,123,100,9,NaN,-57,16,84,NaN,29,83
15335,,NaN,NaN,,,,NaN,,,,NaN,,
15336,43,NaN,NaN,69,100,26,NaN,-57,16,84,NaN,29,83
15337,,NaN,NaN,,,,NaN,,,,NaN,,
15338,42,NaN,NaN,56,100,29,NaN,-57,16,84,NaN,29,83
15339,,NaN,NaN,,,,NaN,,,,NaN,,
15340,36,NaN,NaN,39,100,30,NaN,-57,16,84,NaN,29,82
15341,,NaN,NaN,,,,NaN,,,,NaN,,
15342,33,NaN,NaN,,100,34,NaN,-57,16,84,NaN,29,82
15343,,NaN,NaN,,,,NaN,,,,NaN,,
15344,37,NaN,NaN,63,100,140,NaN,-57,16,84,NaN,29,82
15345,,NaN,NaN,,,,NaN,,,,NaN,,
15346,37,NaN,NaN,63,100,140,NaN,-57,16,84,NaN,29,82
15347,,NaN,NaN,,,,NaN,,,,NaN,,
15348,37,NaN,NaN,63,100,140,NaN,-57,16,83,NaN,29,82
15349,,NaN,NaN,,,,NaN,,,,NaN,,
15350,27,NaN,NaN,28,,25,NaN,-58,16,,NaN,29,82
15351,,NaN,NaN,,,,NaN,,,,NaN,,
15352,27,NaN,NaN,28,,25,NaN,-58,16,,NaN,29,81
15353,,NaN,NaN,,,,NaN,,,,NaN,,
15354,25,NaN,NaN,26,,23,NaN,-58,16,,NaN,29,109
15355,,NaN,NaN,,,,NaN,,,,NaN,,
15356,24,NaN,NaN,25,,20,NaN,-58,16,,NaN,29,108
15357,,NaN,NaN,,,,NaN,,,,NaN,,
15358,21,NaN,NaN,,,18,NaN,-58,16,,NaN,29,103
15359,,NaN,NaN,,,,NaN,,,,NaN,,
15360,20,NaN,NaN,20,,18,NaN,-58,16,,NaN,29,81
15361,,NaN,NaN,,,,NaN,,,,NaN,,
15362,19,NaN,NaN,-14,,9,NaN,-57,16,,NaN,29,81
15363,,NaN,NaN,,,,NaN,,,,NaN,,
15364,19,NaN,NaN,-14,,9,NaN,-57,16,,NaN,29,81
15365,,NaN,NaN,,,,NaN,,,,NaN,,
15366,17,NaN,NaN,17,,17,NaN,-57,16,,NaN,28,81
15367,,NaN,NaN,,,,NaN,,,,NaN,,
15368,17,NaN,NaN,17,,17,NaN,-58,16,,NaN,28,81
15369,,NaN,NaN,,,,NaN,,,,NaN,,
15370,16,NaN,NaN,16,,16,NaN,-58,16,,NaN,28,81
15371,,NaN,NaN,,,,NaN,,,,NaN,,
15372,16,NaN,NaN,17,,13,NaN,-58,16,,NaN,29,80
15373,,NaN,NaN,,,,NaN,,,,NaN,,
15374,15,NaN,NaN,15,,12,NaN,-58,16,,NaN,29,80
15375,,NaN,NaN,,,,NaN,,,,NaN,,
15376,15,NaN,NaN,15,,12,NaN,-58,16,,NaN,29,80
15377,,NaN,NaN,,,,NaN,,,,NaN,,
15378,15,NaN,NaN,15,,12,NaN,-58,16,,NaN,29,80
15379,,NaN,NaN,,,,NaN,,,,NaN,,
15380,15,NaN,NaN,15,,15,NaN,-58,16,,NaN,29,
15381,,NaN,NaN,,,,NaN,,,,NaN,,
15382,15,NaN,NaN,15,,13,NaN,-58,16,,NaN,29,
15383,,NaN,NaN,,,,NaN,,,,NaN,,
15384,15,NaN,NaN,15,,13,NaN,-58,16,,NaN,29,
15385,,NaN,NaN,,,,NaN,,,,NaN,,
15386,14,NaN,NaN,34,,-15,NaN,-58,16,,NaN,29,
15387,,NaN,NaN,,,,NaN,,,,NaN,,
15388,14,NaN,NaN,25,,-1,NaN,-58,16,,NaN,29,
15389,,NaN,NaN,,,,NaN,,,,NaN,,
15390,12,NaN,NaN,57,,-29,NaN,-58,16,,NaN,29,
15391,,NaN,NaN,,,,NaN,,,,NaN,,
15392,12,NaN,NaN,57,,-29,NaN,-58,16,,NaN,29,
15393,,NaN,NaN,,,,NaN,,,,NaN,,
15394,12,NaN,NaN,34,,-5,NaN,-58,16,,NaN,29,
15395,,NaN,NaN,,,,NaN,,,,NaN,,
15396,12,NaN,NaN,25,,2,NaN,-58,16,,NaN,29,
15397,,NaN,NaN,,,,NaN,,,,NaN,,
15398,12,NaN,NaN,25,,2,NaN,-58,16,,NaN,29,
15399,,NaN,NaN,,,,NaN,,,,NaN,,
15400,10,NaN,NaN,11,,9,NaN,-58,16,,NaN,29,
15401,,NaN,NaN,,,,NaN,,,,NaN,,
15402,10,NaN,NaN,11,,9,NaN,-58,16,,NaN,29,
15403,,NaN,NaN,,,,NaN,,,,NaN,,
15404,10,NaN,NaN,11,,9,NaN,-58,16,,NaN,29,
15405,,NaN,NaN,,,,NaN,,,,NaN,,
15406,11,NaN,NaN,11,,11,NaN,-58,16,,NaN,29,
15407,,NaN,NaN,,,,NaN,,,,NaN,,
15408,11,NaN,NaN,11,,11,NaN,-58,16,,NaN,28,
15409,,NaN,NaN,,,,NaN,,,,NaN,,
15410,10,NaN,NaN,10,,10,NaN,-58,16,,NaN,28,
15411,,NaN,NaN,,,,NaN,,,,NaN,,
15412,10,NaN,NaN,10,,10,NaN,-58,16,,NaN,28,
15413,,NaN,NaN,,,,NaN,,,,NaN,,
15414,10,NaN,NaN,10,,10,NaN,-59,16,,NaN,28,
15415,,NaN,NaN,,,,NaN,,,,NaN,,
15416,10,NaN,NaN,10,,7,NaN,-59,16,,NaN,28,
15417,,NaN,NaN,,,,NaN,,,,NaN,,
15418,9,NaN,NaN,,,8,NaN,-61,16,,NaN,28,
15419,,NaN,NaN,,,,NaN,,,,NaN,,
15420,8,NaN,NaN,10,,15,NaN,-61,16,,NaN,28,
15421,,NaN,NaN,,,,NaN,,,,NaN,,
15422,8,NaN,NaN,10,,15,NaN,-62,16,,NaN,28,
15423,,NaN,NaN,,,,NaN,,,,NaN,,
15424,8,NaN,NaN,10,,9,NaN,-62,16,,NaN,28,
15425,,NaN,NaN,,,,NaN,,,,NaN,,
15426,9,NaN,NaN,,,25,NaN,-62,16,,NaN,28,
15427,,NaN,NaN,,,,NaN,,,,NaN,,
15428,8,NaN,NaN,,,,NaN,-62,16,,NaN,28,
15429,,NaN,NaN,,,,NaN,,,,NaN,,
15430,-3,NaN,NaN,,,,NaN,-62,16,,NaN,28,
15431,,NaN,NaN,,,,NaN,,,,NaN,,
15432,-3,NaN,NaN,,,,NaN,-63,16,,NaN,28,
15433,,NaN,NaN,,,,NaN,,,,NaN,,
15434,-3,NaN,NaN,,,,NaN,-63,16,,NaN,28,
15435,,NaN,NaN,,,,NaN,,,,NaN,,
15436,-12,NaN,NaN,,,,NaN,-63,16,,NaN,28,
15437,,NaN,NaN,,,,NaN,,,,NaN,,
15438,-12,NaN,NaN,,,,NaN,-63,16,,NaN,28,
15439,,NaN,NaN,,,,NaN,,,,NaN,,
15440,-13,NaN,NaN,-12,,-17,NaN,-63,16,,NaN,28,
15441,,NaN,NaN,,,,NaN,,,,NaN,,
15442,-15,NaN,NaN,-16,,-19,NaN,-63,16,,NaN,28,
15443,,NaN,NaN,,,,NaN,,,,NaN,,
15444,-20,NaN,NaN,,,13,NaN,-63,16,,NaN,28,
15445,,NaN,NaN,,,,NaN,,,,NaN,,
15446,-22,NaN,NaN,-65,,120,NaN,-63,16,,NaN,28,
15447,,NaN,NaN,,,,NaN,,,,NaN,,
15448,-22,NaN,NaN,,,,NaN,-62,16,,NaN,28,
15449,,NaN,NaN,,,,NaN,,,,NaN,,
15450,-22,NaN,NaN,,,,NaN,-62,16,,NaN,28,
