time,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/ART_DBP
14191,,NaN,,,,,NaN,,NaN,,NaN,,
14192,32,NaN,51,7,100,51,NaN,108,NaN,12,NaN,75,55
14193,,NaN,,,,,NaN,,NaN,,NaN,,
14194,33,NaN,51,7,100,51,NaN,109,NaN,12,NaN,75,55
14195,,NaN,,,,,NaN,,NaN,,NaN,,
14196,33,NaN,51,7,100,51,NaN,108,NaN,12,NaN,75,55
14197,,NaN,,,,,NaN,,NaN,,NaN,,
14198,33,NaN,51,7,100,51,NaN,109,NaN,12,NaN,75,56
14199,,NaN,,,,,NaN,,NaN,,NaN,,
14200,32,NaN,51,7,100,51,NaN,109,NaN,12,NaN,75,55
14201,,NaN,,,,,NaN,,NaN,,NaN,,
14202,32,NaN,51,7,100,51,NaN,108,NaN,12,NaN,75,56
14203,,NaN,,,,,NaN,,NaN,,NaN,,
14204,32,NaN,51,7,100,52,NaN,110,NaN,12,NaN,75,56
14205,,NaN,,,,,NaN,,NaN,,NaN,,
14206,32,NaN,52,7,100,52,NaN,108,NaN,12,NaN,75,56
14207,,NaN,,,,,NaN,,NaN,,NaN,,
14208,32,NaN,52,7,100,52,NaN,109,NaN,12,NaN,75,56
14209,,NaN,,,,,NaN,,NaN,,NaN,,
14210,32,NaN,52,7,100,52,NaN,110,NaN,12,NaN,75,55
14211,,NaN,,,,,NaN,,NaN,,NaN,,
14212,33,NaN,52,7,100,52,NaN,108,NaN,12,NaN,75,55
14213,,NaN,,,,,NaN,,NaN,,NaN,,
14214,33,NaN,52,7,100,53,NaN,109,NaN,12,NaN,75,56
14215,,NaN,,,,,NaN,,NaN,,NaN,,
14216,33,NaN,52,7,100,53,NaN,108,NaN,12,NaN,75,55
14217,,NaN,,,,,NaN,,NaN,,NaN,,
14218,33,NaN,52,7,100,53,NaN,108,NaN,12,NaN,75,56
14219,,NaN,,,,,NaN,,NaN,,NaN,,
14220,32,NaN,52,7,100,53,NaN,109,NaN,12,NaN,75,56
14221,,NaN,,,,,NaN,,NaN,,NaN,,
14222,32,NaN,53,7,100,53,NaN,109,NaN,12,NaN,75,56
14223,,NaN,,,,,NaN,,NaN,,NaN,,
14224,32,NaN,53,7,100,53,NaN,110,NaN,12,NaN,75,56
14225,,NaN,,,,,NaN,,NaN,,NaN,,
14226,33,NaN,52,7,100,53,NaN,108,NaN,12,NaN,75,55
14227,,NaN,,,,,NaN,,NaN,,NaN,,
14228,33,NaN,52,7,100,53,NaN,108,NaN,12,NaN,75,55
14229,,NaN,,,,,NaN,,NaN,,NaN,,
14230,33,NaN,51,7,100,52,NaN,109,NaN,12,NaN,75,55
14231,,NaN,,,,,NaN,,NaN,,NaN,,
14232,32,NaN,51,7,100,52,NaN,107,NaN,12,NaN,74,55
14233,,NaN,,,,,NaN,,NaN,,NaN,,
14234,32,NaN,51,7,100,52,NaN,109,NaN,12,NaN,74,55
14235,,NaN,,,,,NaN,,NaN,,NaN,,
14236,32,NaN,51,7,100,52,NaN,107,NaN,12,NaN,74,55
14237,,NaN,,,,,NaN,,NaN,,NaN,,
14238,33,NaN,51,7,100,52,NaN,107,NaN,12,NaN,74,55
14239,,NaN,,,,,NaN,,NaN,,NaN,,
14240,33,NaN,51,7,100,52,NaN,109,NaN,12,NaN,75,55
14241,,NaN,,,,,NaN,,NaN,,NaN,,
14242,33,NaN,51,7,100,52,NaN,107,NaN,12,NaN,74,55
14243,,NaN,,,,,NaN,,NaN,,NaN,,
14244,32,NaN,51,7,100,52,NaN,108,NaN,12,NaN,75,56
14245,,NaN,,,,,NaN,,NaN,,NaN,,
14246,32,NaN,51,7,100,52,NaN,108,NaN,12,NaN,74,55
14247,,NaN,,,,,NaN,,NaN,,NaN,,
14248,32,NaN,51,7,100,51,NaN,107,NaN,12,NaN,74,55
14249,,NaN,,,,,NaN,,NaN,,NaN,,
14250,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14251,,NaN,,,,,NaN,,NaN,,NaN,,
14252,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,74,54
14253,,NaN,,,,,NaN,,NaN,,NaN,,
14254,33,NaN,50,7,100,51,NaN,108,NaN,12,NaN,74,55
14255,,NaN,,,,,NaN,,NaN,,NaN,,
14256,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14257,,NaN,,,,,NaN,,NaN,,NaN,,
14258,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,55
14259,,NaN,,,,,NaN,,NaN,,NaN,,
14260,33,NaN,50,7,100,51,NaN,109,NaN,12,NaN,74,55
14261,,NaN,,,,,NaN,,NaN,,NaN,,
14262,33,NaN,51,7,100,51,NaN,107,NaN,12,NaN,74,55
14263,,NaN,,,,,NaN,,NaN,,NaN,,
14264,33,NaN,51,7,100,51,NaN,108,NaN,12,NaN,75,56
14265,,NaN,,,,,NaN,,NaN,,NaN,,
14266,33,NaN,50,7,100,51,NaN,108,NaN,12,NaN,74,54
14267,,NaN,,,,,NaN,,NaN,,NaN,,
14268,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,55
14269,,NaN,,,,,NaN,,NaN,,NaN,,
14270,33,NaN,50,7,100,51,NaN,108,NaN,12,NaN,74,55
14271,,NaN,,,,,NaN,,NaN,,NaN,,
14272,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,74,55
14273,,NaN,,,,,NaN,,NaN,,NaN,,
14274,33,NaN,50,7,100,51,NaN,108,NaN,12,NaN,74,55
14275,,NaN,,,,,NaN,,NaN,,NaN,,
14276,33,NaN,50,7,100,50,NaN,107,NaN,12,NaN,74,54
14277,,NaN,,,,,NaN,,NaN,,NaN,,
14278,33,NaN,50,7,100,50,NaN,106,NaN,12,NaN,74,55
14279,,NaN,,,,,NaN,,NaN,,NaN,,
14280,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14281,,NaN,,,,,NaN,,NaN,,NaN,,
14282,33,NaN,50,7,100,50,NaN,106,NaN,12,NaN,73,54
14283,,NaN,,,,,NaN,,NaN,,NaN,,
14284,33,NaN,50,7,100,50,NaN,107,NaN,12,NaN,74,54
14285,,NaN,,,,,NaN,,NaN,,NaN,,
14286,33,NaN,49,7,100,50,NaN,105,NaN,12,NaN,73,53
14287,,NaN,,,,,NaN,,NaN,,NaN,,
14288,33,NaN,49,7,100,50,NaN,105,NaN,12,NaN,72,53
14289,,NaN,,,,,NaN,,NaN,,NaN,,
14290,32,NaN,49,7,100,50,NaN,105,NaN,12,NaN,72,53
14291,,NaN,,,,,NaN,,NaN,,NaN,,
14292,32,NaN,49,7,100,49,NaN,105,NaN,12,NaN,72,54
14293,,NaN,,,,,NaN,,NaN,,NaN,,
14294,32,NaN,50,7,100,50,NaN,106,NaN,12,NaN,73,55
14295,,NaN,,,,,NaN,,NaN,,NaN,,
14296,33,NaN,50,7,100,50,NaN,107,NaN,12,NaN,74,55
14297,,NaN,,,,,NaN,,NaN,,NaN,,
14298,33,NaN,51,7,100,50,NaN,108,NaN,12,NaN,74,56
14299,,NaN,,,,,NaN,,NaN,,NaN,,
14300,33,NaN,51,7,100,51,NaN,108,NaN,12,NaN,74,55
14301,,NaN,,,,,NaN,,NaN,,NaN,,
14302,32,NaN,51,7,100,51,NaN,107,NaN,12,NaN,74,55
14303,,NaN,,,,,NaN,,NaN,,NaN,,
14304,32,NaN,51,7,100,52,NaN,109,NaN,12,NaN,75,55
14305,,NaN,,,,,NaN,,NaN,,NaN,,
14306,32,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14307,,NaN,,,,,NaN,,NaN,,NaN,,
14308,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,73,54
14309,,NaN,,,,,NaN,,NaN,,NaN,,
14310,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14311,,NaN,,,,,NaN,,NaN,,NaN,,
14312,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,73,55
14313,,NaN,,,,,NaN,,NaN,,NaN,,
14314,33,NaN,51,7,100,51,NaN,109,NaN,12,NaN,74,56
14315,,NaN,,,,,NaN,,NaN,,NaN,,
14316,32,NaN,52,7,100,51,NaN,109,NaN,12,NaN,75,56
14317,,NaN,,,,,NaN,,NaN,,NaN,,
14318,32,NaN,52,7,100,51,NaN,109,NaN,12,NaN,75,57
14319,,NaN,,,,,NaN,,NaN,,NaN,,
14320,32,NaN,52,7,100,52,NaN,110,NaN,12,NaN,75,56
14321,,NaN,,,,,NaN,,NaN,,NaN,,
14322,33,NaN,51,7,100,52,NaN,109,NaN,12,NaN,75,56
14323,,NaN,,,,,NaN,,NaN,,NaN,,
14324,33,NaN,51,7,100,52,NaN,109,NaN,12,NaN,75,55
14325,,NaN,,,,,NaN,,NaN,,NaN,,
14326,33,NaN,50,7,100,52,NaN,107,NaN,12,NaN,74,54
14327,,NaN,,,,,NaN,,NaN,,NaN,,
14328,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,74,54
14329,,NaN,,,,,NaN,,NaN,,NaN,,
14330,33,NaN,50,7,100,51,NaN,107,NaN,12,NaN,73,53
14331,,NaN,,,,,NaN,,NaN,,NaN,,
14332,33,NaN,49,7,100,50,NaN,105,NaN,12,NaN,72,53
14333,,NaN,,,,,NaN,,NaN,,NaN,,
14334,32,NaN,49,7,100,50,NaN,106,NaN,12,NaN,73,53
14335,,NaN,,,,,NaN,,NaN,,NaN,,
14336,32,NaN,50,7,100,50,NaN,105,NaN,12,NaN,72,53
14337,,NaN,,,,,NaN,,NaN,,NaN,,
14338,32,NaN,50,7,100,50,NaN,105,NaN,12,NaN,72,54
14339,,NaN,,,,,NaN,,NaN,,NaN,,
14340,32,NaN,50,7,100,50,NaN,106,NaN,12,NaN,72,53
14341,,NaN,,,,,NaN,,NaN,,NaN,,
14342,33,NaN,50,7,100,50,NaN,105,NaN,12,NaN,72,53
14343,,NaN,,,,,NaN,,NaN,,NaN,,
14344,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,72,53
14345,,NaN,,,,,NaN,,NaN,,NaN,,
14346,33,NaN,50,7,100,51,NaN,104,NaN,12,NaN,72,52
14347,,NaN,,,,,NaN,,NaN,,NaN,,
14348,33,NaN,50,7,100,50,NaN,103,NaN,12,NaN,71,53
14349,,NaN,,,,,NaN,,NaN,,NaN,,
14350,33,NaN,49,7,100,50,NaN,104,NaN,12,NaN,71,53
14351,,NaN,,,,,NaN,,NaN,,NaN,,
14352,33,NaN,50,6,100,50,NaN,103,NaN,12,NaN,71,53
14353,,NaN,,,,,NaN,,NaN,,NaN,,
14354,32,NaN,50,6,100,50,NaN,105,NaN,12,NaN,72,54
14355,,NaN,,,,,NaN,,NaN,,NaN,,
14356,32,NaN,50,7,100,50,NaN,105,NaN,12,NaN,72,53
14357,,NaN,,,,,NaN,,NaN,,NaN,,
14358,32,NaN,51,7,100,50,NaN,104,NaN,12,NaN,72,55
14359,,NaN,,,,,NaN,,NaN,,NaN,,
14360,32,NaN,51,7,100,51,NaN,106,NaN,12,NaN,72,54
14361,,NaN,,,,,NaN,,NaN,,NaN,,
14362,32,NaN,51,7,100,51,NaN,105,NaN,12,NaN,72,54
14363,,NaN,,,,,NaN,,NaN,,NaN,,
14364,32,NaN,51,7,100,51,NaN,107,NaN,12,NaN,73,55
14365,,NaN,,,,,NaN,,NaN,,NaN,,
14366,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,73,54
14367,,NaN,,,,,NaN,,NaN,,NaN,,
14368,33,NaN,50,7,100,51,NaN,105,NaN,12,NaN,72,54
14369,,NaN,,,,,NaN,,NaN,,NaN,,
14370,33,NaN,50,7,100,51,NaN,106,NaN,12,NaN,72,53
14371,,NaN,,,,,NaN,,NaN,,NaN,,
14372,33,NaN,50,7,100,50,NaN,104,NaN,12,NaN,72,53
14373,,NaN,,,,,NaN,,NaN,,NaN,,
14374,33,NaN,49,7,100,50,NaN,105,NaN,12,NaN,72,53
14375,,NaN,,,,,NaN,,NaN,,NaN,,
14376,33,NaN,49,7,100,50,NaN,103,NaN,12,NaN,72,53
14377,,NaN,,,,,NaN,,NaN,,NaN,,
14378,33,NaN,49,7,100,50,NaN,104,NaN,12,NaN,72,54
14379,,NaN,,,,,NaN,,NaN,,NaN,,
14380,32,NaN,49,7,100,50,NaN,106,NaN,12,NaN,72,53
14381,,NaN,,,,,NaN,,NaN,,NaN,,
14382,32,NaN,50,7,100,50,NaN,104,NaN,12,NaN,72,53
14383,,NaN,,,,,NaN,,NaN,,NaN,,
14384,32,NaN,51,7,100,50,NaN,112,NaN,12,NaN,72,45
14385,,NaN,,,,,NaN,,NaN,,NaN,,
14386,33,NaN,51,6,100,51,NaN,108,NaN,12,NaN,72,49
14387,,NaN,,,,,NaN,,NaN,,NaN,,
14388,33,NaN,51,6,100,51,NaN,106,NaN,12,NaN,72,53
14389,,NaN,,,,,NaN,,NaN,,NaN,,
14390,33,NaN,52,6,100,52,NaN,107,NaN,12,NaN,73,53
14391,,NaN,,,,,NaN,,NaN,,NaN,,
14392,33,NaN,52,6,100,52,NaN,106,NaN,12,NaN,72,54
14393,,NaN,,,,,NaN,,NaN,,NaN,,
14394,33,NaN,51,6,100,52,NaN,106,NaN,12,NaN,73,54
14395,,NaN,,,,,NaN,,NaN,,NaN,,
14396,33,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,53
14397,,NaN,,,,,NaN,,NaN,,NaN,,
14398,32,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,54
14399,,NaN,,,,,NaN,,NaN,,NaN,,
14400,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14401,,NaN,,,,,NaN,,NaN,,NaN,,
14402,32,NaN,51,6,100,51,NaN,105,NaN,12,NaN,72,53
14403,,NaN,,,,,NaN,,NaN,,NaN,,
14404,33,NaN,51,6,100,52,NaN,107,NaN,12,NaN,72,54
14405,,NaN,,,,,NaN,,NaN,,NaN,,
14406,33,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14407,,NaN,,,,,NaN,,NaN,,NaN,,
14408,33,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,54
14409,,NaN,,,,,NaN,,NaN,,NaN,,
14410,33,NaN,51,6,100,52,NaN,107,NaN,12,NaN,72,53
14411,,NaN,,,,,NaN,,NaN,,NaN,,
14412,33,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,53
14413,,NaN,,,,,NaN,,NaN,,NaN,,
14414,33,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,54
14415,,NaN,,,,,NaN,,NaN,,NaN,,
14416,32,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,53
14417,,NaN,,,,,NaN,,NaN,,NaN,,
14418,32,NaN,51,6,100,51,NaN,105,NaN,12,NaN,72,54
14419,,NaN,,,,,NaN,,NaN,,NaN,,
14420,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14421,,NaN,,,,,NaN,,NaN,,NaN,,
14422,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14423,,NaN,,,,,NaN,,NaN,,NaN,,
14424,33,NaN,51,6,100,52,NaN,107,NaN,12,NaN,72,54
14425,,NaN,,,,,NaN,,NaN,,NaN,,
14426,33,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,53
14427,,NaN,,,,,NaN,,NaN,,NaN,,
14428,33,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,54
14429,,NaN,,,,,NaN,,NaN,,NaN,,
14430,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14431,,NaN,,,,,NaN,,NaN,,NaN,,
14432,32,NaN,51,6,100,51,NaN,105,NaN,12,NaN,72,53
14433,,NaN,,,,,NaN,,NaN,,NaN,,
14434,32,NaN,51,6,100,51,NaN,107,NaN,12,NaN,73,55
14435,,NaN,,,,,NaN,,NaN,,NaN,,
14436,32,NaN,52,6,100,52,NaN,107,NaN,12,NaN,73,55
14437,,NaN,,,,,NaN,,NaN,,NaN,,
14438,32,NaN,52,7,100,52,NaN,107,NaN,12,NaN,73,56
14439,,NaN,,,,,NaN,,NaN,,NaN,,
14440,32,NaN,52,7,100,53,NaN,108,NaN,12,NaN,74,55
14441,,NaN,,,,,NaN,,NaN,,NaN,,
14442,33,NaN,52,7,100,52,NaN,106,NaN,12,NaN,73,54
14443,,NaN,,,,,NaN,,NaN,,NaN,,
14444,33,NaN,51,7,100,53,NaN,107,NaN,12,NaN,73,55
14445,,NaN,,,,,NaN,,NaN,,NaN,,
14446,33,NaN,51,7,100,52,NaN,106,NaN,12,NaN,73,54
14447,,NaN,,,,,NaN,,NaN,,NaN,,
14448,33,NaN,51,7,100,52,NaN,106,NaN,12,NaN,73,55
14449,,NaN,,,,,NaN,,NaN,,NaN,,
14450,33,NaN,51,7,100,52,NaN,107,NaN,12,NaN,73,53
14451,,NaN,,,,,NaN,,NaN,,NaN,,
14452,33,NaN,51,7,100,51,NaN,106,NaN,12,NaN,72,53
14453,,NaN,,,,,NaN,,NaN,,NaN,,
14454,33,NaN,51,7,100,51,NaN,105,NaN,12,NaN,72,53
14455,,NaN,,,,,NaN,,NaN,,NaN,,
14456,33,NaN,51,7,100,51,NaN,105,NaN,12,NaN,72,53
14457,,NaN,,,,,NaN,,NaN,,NaN,,
14458,33,NaN,51,6,100,51,NaN,104,NaN,12,NaN,72,54
14459,,NaN,,,,,NaN,,NaN,,NaN,,
14460,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,72,53
14461,,NaN,,,,,NaN,,NaN,,NaN,,
14462,32,NaN,52,7,100,52,NaN,104,NaN,12,NaN,72,53
14463,,NaN,,,,,NaN,,NaN,,NaN,,
14464,32,NaN,51,7,100,52,NaN,106,NaN,12,NaN,72,53
14465,,NaN,,,,,NaN,,NaN,,NaN,,
14466,32,NaN,51,7,100,52,NaN,105,NaN,12,NaN,71,53
14467,,NaN,,,,,NaN,,NaN,,NaN,,
14468,32,NaN,51,6,100,52,NaN,103,NaN,12,NaN,71,53
14469,,NaN,,,,,NaN,,NaN,,NaN,,
14470,32,NaN,50,6,100,52,NaN,104,NaN,12,NaN,71,52
14471,,NaN,,,,,NaN,,NaN,,NaN,,
14472,32,NaN,50,6,100,51,NaN,103,NaN,12,NaN,71,51
14473,,NaN,,,,,NaN,,NaN,,NaN,,
14474,32,NaN,51,6,100,51,NaN,105,NaN,12,NaN,71,53
14475,,NaN,,,,,NaN,,NaN,,NaN,,
14476,32,NaN,51,6,100,51,NaN,105,NaN,12,NaN,72,54
14477,,NaN,,,,,NaN,,NaN,,NaN,,
14478,32,NaN,51,6,100,51,NaN,106,NaN,12,NaN,72,54
14479,,NaN,,,,,NaN,,NaN,,NaN,,
14480,32,NaN,52,6,100,52,NaN,106,NaN,12,NaN,72,54
14481,,NaN,,,,,NaN,,NaN,,NaN,,
14482,32,NaN,52,6,100,52,NaN,104,NaN,12,NaN,72,53
14483,,NaN,,,,,NaN,,NaN,,NaN,,
14484,32,NaN,52,6,100,52,NaN,106,NaN,12,NaN,72,54
14485,,NaN,,,,,NaN,,NaN,,NaN,,
14486,32,NaN,51,6,100,52,NaN,103,NaN,12,NaN,71,53
14487,,NaN,,,,,NaN,,NaN,,NaN,,
14488,32,NaN,51,6,100,52,NaN,103,NaN,12,NaN,71,53
14489,,NaN,,,,,NaN,,NaN,,NaN,,
14490,32,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,54
14491,,NaN,,,,,NaN,,NaN,,NaN,,
14492,32,NaN,51,6,100,52,NaN,104,NaN,12,NaN,72,54
14493,,NaN,,,,,NaN,,NaN,,NaN,,
14494,32,NaN,51,6,100,52,NaN,105,NaN,12,NaN,72,54
14495,,NaN,,,,,NaN,,NaN,,NaN,,
14496,32,NaN,51,6,100,52,NaN,106,NaN,12,NaN,73,55
14497,,NaN,,,,,NaN,,NaN,,NaN,,
14498,32,NaN,52,6,100,52,NaN,106,NaN,12,NaN,73,55
14499,,NaN,,,,,NaN,,NaN,,NaN,,
14500,32,NaN,52,6,100,52,NaN,107,NaN,12,NaN,73,54
14501,,NaN,,,,,NaN,,NaN,,NaN,,
14502,32,NaN,52,7,100,52,NaN,106,NaN,12,NaN,73,54
14503,,NaN,,,,,NaN,,NaN,,NaN,,
14504,32,NaN,52,7,100,52,NaN,107,NaN,12,NaN,73,55
14505,,NaN,,,,,NaN,,NaN,,NaN,,
14506,32,NaN,51,7,100,52,NaN,105,NaN,12,NaN,73,54
14507,,NaN,,,,,NaN,,NaN,,NaN,,
14508,32,NaN,51,7,100,52,NaN,105,NaN,12,NaN,73,54
14509,,NaN,,,,,NaN,,NaN,,NaN,,
14510,32,NaN,51,7,100,52,NaN,106,NaN,12,NaN,73,53
14511,,NaN,,,,,NaN,,NaN,,NaN,,
14512,32,NaN,51,7,100,52,NaN,103,NaN,12,NaN,72,53
14513,,NaN,,,,,NaN,,NaN,,NaN,,
14514,32,NaN,51,7,100,52,NaN,104,NaN,12,NaN,72,53
14515,,NaN,,,,,NaN,,NaN,,NaN,,
14516,33,NaN,51,7,100,52,NaN,104,NaN,12,NaN,72,53
14517,,NaN,,,,,NaN,,NaN,,NaN,,
14518,33,NaN,51,7,100,52,NaN,103,NaN,12,NaN,71,53
14519,,NaN,,,,,NaN,,NaN,,NaN,,
14520,33,NaN,51,7,100,52,NaN,104,NaN,12,NaN,71,52
14521,,NaN,,,,,NaN,,NaN,,NaN,,
14522,33,NaN,51,7,100,51,NaN,102,NaN,12,NaN,71,52
14523,,NaN,,,,,NaN,,NaN,,NaN,,
14524,33,NaN,51,7,100,52,NaN,103,NaN,12,NaN,71,53
14525,,NaN,,,,,NaN,,NaN,,NaN,,
14526,33,NaN,51,7,100,52,NaN,102,NaN,12,NaN,70,52
14527,,NaN,,,,,NaN,,NaN,,NaN,,
14528,32,NaN,51,7,100,51,NaN,102,NaN,12,NaN,71,53
14529,,NaN,,,,,NaN,,NaN,,NaN,,
14530,32,NaN,51,7,100,52,NaN,102,NaN,12,NaN,70,52
14531,,NaN,,,,,NaN,,NaN,,NaN,,
14532,32,NaN,51,7,100,51,NaN,102,NaN,12,NaN,70,52
14533,,NaN,,,,,NaN,,NaN,,NaN,,
14534,33,NaN,51,7,100,51,NaN,102,NaN,12,NaN,70,52
14535,,NaN,,,,,NaN,,NaN,,NaN,,
14536,33,NaN,51,7,100,51,NaN,102,NaN,12,NaN,70,52
14537,,NaN,,,,,NaN,,NaN,,NaN,,
14538,33,NaN,50,7,100,51,NaN,102,NaN,12,NaN,70,53
14539,,NaN,,,,,NaN,,NaN,,NaN,,
14540,33,NaN,50,7,100,51,NaN,103,NaN,12,NaN,70,52
14541,,NaN,,,,,NaN,,NaN,,NaN,,
14542,33,NaN,50,7,100,51,NaN,101,NaN,12,NaN,70,52
14543,,NaN,,,,,NaN,,NaN,,NaN,,
14544,33,NaN,50,7,100,51,NaN,102,NaN,12,NaN,70,52
14545,,NaN,,,,,NaN,,NaN,,NaN,,
14546,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,69,51
14547,,NaN,,,,,NaN,,NaN,,NaN,,
14548,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,69,52
14549,,NaN,,,,,NaN,,NaN,,NaN,,
14550,33,NaN,50,7,100,50,NaN,101,NaN,12,NaN,69,51
14551,,NaN,,,,,NaN,,NaN,,NaN,,
14552,33,NaN,49,7,100,50,NaN,101,NaN,12,NaN,69,52
14553,,NaN,,,,,NaN,,NaN,,NaN,,
14554,33,NaN,50,7,100,50,NaN,101,NaN,12,NaN,69,51
14555,,NaN,,,,,NaN,,NaN,,NaN,,
14556,33,NaN,50,7,100,50,NaN,100,NaN,12,NaN,69,52
14557,,NaN,,,,,NaN,,NaN,,NaN,,
14558,33,NaN,50,7,100,50,NaN,101,NaN,12,NaN,69,51
14559,,NaN,,,,,NaN,,NaN,,NaN,,
14560,33,NaN,50,7,100,50,NaN,101,NaN,12,NaN,69,51
14561,,NaN,,,,,NaN,,NaN,,NaN,,
14562,33,NaN,50,7,100,51,NaN,101,NaN,12,NaN,69,52
14563,,NaN,,,,,NaN,,NaN,,NaN,,
14564,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,68,50
14565,,NaN,,,,,NaN,,NaN,,NaN,,
14566,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,68,50
14567,,NaN,,,,,NaN,,NaN,,NaN,,
14568,33,NaN,50,7,100,50,NaN,99,NaN,12,NaN,68,50
14569,,NaN,,,,,NaN,,NaN,,NaN,,
14570,33,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,50
14571,,NaN,,,,,NaN,,NaN,,NaN,,
14572,32,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,50
14573,,NaN,,,,,NaN,,NaN,,NaN,,
14574,32,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,51
14575,,NaN,,,,,NaN,,NaN,,NaN,,
14576,32,NaN,49,7,100,50,NaN,99,NaN,12,NaN,67,50
14577,,NaN,,,,,NaN,,NaN,,NaN,,
14578,33,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,50
14579,,NaN,,,,,NaN,,NaN,,NaN,,
14580,33,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,50
14581,,NaN,,,,,NaN,,NaN,,NaN,,
14582,33,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,51
14583,,NaN,,,,,NaN,,NaN,,NaN,,
14584,33,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,51
14585,,NaN,,,,,NaN,,NaN,,NaN,,
14586,32,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,51
14587,,NaN,,,,,NaN,,NaN,,NaN,,
14588,32,NaN,50,7,100,50,NaN,100,NaN,12,NaN,68,52
14589,,NaN,,,,,NaN,,NaN,,NaN,,
14590,32,NaN,50,7,100,50,NaN,101,NaN,12,NaN,69,51
14591,,NaN,,,,,NaN,,NaN,,NaN,,
14592,33,NaN,50,7,100,50,NaN,100,NaN,12,NaN,69,52
14593,,NaN,,,,,NaN,,NaN,,NaN,,
14594,33,NaN,50,7,100,51,NaN,101,NaN,12,NaN,69,52
14595,,NaN,,,,,NaN,,NaN,,NaN,,
14596,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,69,51
14597,,NaN,,,,,NaN,,NaN,,NaN,,
14598,33,NaN,50,7,100,51,NaN,100,NaN,12,NaN,69,51
14599,,NaN,,,,,NaN,,NaN,,NaN,,
14600,33,NaN,50,7,100,51,NaN,101,NaN,12,NaN,69,51
14601,,NaN,,,,,NaN,,NaN,,NaN,,
14602,33,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,51
14603,,NaN,,,,,NaN,,NaN,,NaN,,
14604,32,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,50
14605,,NaN,,,,,NaN,,NaN,,NaN,,
14606,32,NaN,49,7,100,50,NaN,99,NaN,12,NaN,68,51
14607,,NaN,,,,,NaN,,NaN,,NaN,,
14608,32,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,50
14609,,NaN,,,,,NaN,,NaN,,NaN,,
14610,32,NaN,49,7,100,50,NaN,100,NaN,12,NaN,68,50
14611,,NaN,,,,,NaN,,NaN,,NaN,,
14612,32,NaN,49,7,100,50,NaN,98,NaN,12,NaN,67,50
14613,,NaN,,,,,NaN,,NaN,,NaN,,
14614,32,NaN,50,7,100,50,NaN,100,NaN,12,NaN,68,50
14615,,NaN,,,,,NaN,,NaN,,NaN,,
