time,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,Solar8000/HR,SNUADC/CVP
16531,,,,NaN,,NaN,NaN,,,,,,NaN
16532,14,35,100,NaN,110,NaN,NaN,69,75,3,57,68,NaN
16533,,,,NaN,,NaN,NaN,,,,,,NaN
16534,14,35,100,NaN,110,NaN,NaN,68,75,3,57,68,NaN
16535,,,,NaN,,NaN,NaN,,,,,,NaN
16536,14,35,100,NaN,111,NaN,NaN,68,76,3,57,68,NaN
16537,,,,NaN,,NaN,NaN,,,,,,NaN
16538,14,35,100,NaN,111,NaN,NaN,68,76,3,58,68,NaN
16539,,,,NaN,,NaN,NaN,,,,,,NaN
16540,14,35,100,NaN,112,NaN,NaN,68,77,3,58,68,NaN
16541,,,,NaN,,NaN,NaN,,,,,,NaN
16542,14,35,100,NaN,113,NaN,NaN,69,77,3,58,68,NaN
16543,,,,NaN,,NaN,NaN,,,,,,NaN
16544,14,35,100,NaN,114,NaN,NaN,69,77,3,58,68,NaN
16545,,,,NaN,,NaN,NaN,,,,,,NaN
16546,14,35,100,NaN,113,NaN,NaN,69,77,3,58,68,NaN
16547,,,,NaN,,NaN,NaN,,,,,,NaN
16548,14,35,100,NaN,115,NaN,NaN,69,78,3,59,68,NaN
16549,,,,NaN,,NaN,NaN,,,,,,NaN
16550,14,35,100,NaN,114,NaN,NaN,69,78,3,59,68,NaN
16551,,,,NaN,,NaN,NaN,,,,,,NaN
16552,14,35,100,NaN,116,NaN,NaN,69,79,3,59,69,NaN
16553,,,,NaN,,NaN,NaN,,,,,,NaN
16554,14,35,100,NaN,115,NaN,NaN,69,78,3,59,69,NaN
16555,,,,NaN,,NaN,NaN,,,,,,NaN
16556,14,35,100,NaN,116,NaN,NaN,69,79,3,60,69,NaN
16557,,,,NaN,,NaN,NaN,,,,,,NaN
16558,14,35,100,NaN,114,NaN,NaN,69,78,3,59,69,NaN
16559,,,,NaN,,NaN,NaN,,,,,,NaN
16560,14,35,100,NaN,115,NaN,NaN,69,79,3,60,68,NaN
16561,,,,NaN,,NaN,NaN,,,,,,NaN
16562,14,35,100,NaN,114,NaN,NaN,69,79,3,59,68,NaN
16563,,,,NaN,,NaN,NaN,,,,,,NaN
16564,14,35,100,NaN,115,NaN,NaN,69,80,3,60,68,NaN
16565,,,,NaN,,NaN,NaN,,,,,,NaN
16566,14,34,100,NaN,116,NaN,NaN,69,80,3,60,69,NaN
16567,,,,NaN,,NaN,NaN,,,,,,NaN
16568,14,34,100,NaN,116,NaN,NaN,69,80,3,59,69,NaN
16569,,,,NaN,,NaN,NaN,,,,,,NaN
16570,14,34,100,NaN,115,NaN,NaN,69,79,3,59,68,NaN
16571,,,,NaN,,NaN,NaN,,,,,,NaN
16572,14,34,100,NaN,114,NaN,NaN,69,79,3,59,68,NaN
16573,,,,NaN,,NaN,NaN,,,,,,NaN
16574,14,34,100,NaN,116,NaN,NaN,69,79,3,59,68,NaN
16575,,,,NaN,,NaN,NaN,,,,,,NaN
16576,14,34,100,NaN,114,NaN,NaN,69,78,3,59,68,NaN
16577,,,,NaN,,NaN,NaN,,,,,,NaN
16578,14,35,100,NaN,116,NaN,NaN,69,79,3,59,68,NaN
16579,,,,NaN,,NaN,NaN,,,,,,NaN
16580,14,35,100,NaN,113,NaN,NaN,69,78,3,59,68,NaN
16581,,,,NaN,,NaN,NaN,,,,,,NaN
16582,14,35,100,NaN,115,NaN,NaN,69,79,3,60,68,NaN
16583,,,,NaN,,NaN,NaN,,,,,,NaN
16584,14,35,100,NaN,112,NaN,NaN,69,79,3,60,68,NaN
16585,,,,NaN,,NaN,NaN,,,,,,NaN
16586,14,34,100,NaN,115,NaN,NaN,69,79,3,60,69,NaN
16587,,,,NaN,,NaN,NaN,,,,,,NaN
16588,14,34,100,NaN,115,NaN,NaN,69,79,3,60,69,NaN
16589,,,,NaN,,NaN,NaN,,,,,,NaN
16590,14,34,100,NaN,116,NaN,NaN,69,80,3,60,69,NaN
16591,,,,NaN,,NaN,NaN,,,,,,NaN
16592,14,34,100,NaN,115,NaN,NaN,69,79,3,60,68,NaN
16593,,,,NaN,,NaN,NaN,,,,,,NaN
16594,14,34,100,NaN,114,NaN,NaN,69,79,3,60,68,NaN
16595,,,,NaN,,NaN,NaN,,,,,,NaN
16596,14,34,100,NaN,115,NaN,NaN,69,79,3,59,68,NaN
16597,,,,NaN,,NaN,NaN,,,,,,NaN
16598,14,34,100,NaN,115,NaN,NaN,70,79,3,59,69,NaN
16599,,,,NaN,,NaN,NaN,,,,,,NaN
16600,14,34,100,NaN,118,NaN,NaN,70,80,3,60,69,NaN
16601,,,,NaN,,NaN,NaN,,,,,,NaN
16602,14,34,100,NaN,117,NaN,NaN,71,79,2,60,69,NaN
16603,,,,NaN,,NaN,NaN,,,,,,NaN
16604,14,35,100,NaN,117,NaN,NaN,71,79,2,58,70,NaN
16605,,,,NaN,,NaN,NaN,,,,,,NaN
16606,14,35,100,NaN,113,NaN,NaN,71,77,2,57,70,NaN
16607,,,,NaN,,NaN,NaN,,,,,,NaN
16608,14,35,100,NaN,114,NaN,NaN,71,77,2,56,71,NaN
16609,,,,NaN,,NaN,NaN,,,,,,NaN
16610,14,35,100,NaN,110,NaN,NaN,71,75,2,55,70,NaN
16611,,,,NaN,,NaN,NaN,,,,,,NaN
16612,14,33,100,NaN,110,NaN,NaN,71,75,2,54,70,NaN
16613,,,,NaN,,NaN,NaN,,,,,,NaN
16614,14,33,100,NaN,106,NaN,NaN,71,73,3,54,70,NaN
16615,,,,NaN,,NaN,NaN,,,,,,NaN
16616,14,33,100,NaN,107,NaN,NaN,71,73,3,54,70,NaN
16617,,,,NaN,,NaN,NaN,,,,,,NaN
16618,14,34,100,NaN,105,NaN,NaN,71,72,3,54,71,NaN
16619,,,,NaN,,NaN,NaN,,,,,,NaN
16620,14,34,100,NaN,106,NaN,NaN,71,72,2,54,71,NaN
16621,,,,NaN,,NaN,NaN,,,,,,NaN
16622,14,34,100,NaN,104,NaN,NaN,71,71,2,54,70,NaN
16623,,,,NaN,,NaN,NaN,,,,,,NaN
16624,14,35,100,NaN,108,NaN,NaN,71,73,2,56,69,NaN
16625,,,,NaN,,NaN,NaN,,,,,,NaN
16626,14,35,100,NaN,111,NaN,NaN,71,74,2,56,69,NaN
16627,,,,NaN,,NaN,NaN,,,,,,NaN
16628,14,35,100,NaN,110,NaN,NaN,70,74,2,57,70,NaN
16629,,,,NaN,,NaN,NaN,,,,,,NaN
16630,14,35,100,NaN,110,NaN,NaN,70,75,2,57,70,NaN
16631,,,,NaN,,NaN,NaN,,,,,,NaN
16632,14,35,100,NaN,109,NaN,NaN,70,75,2,57,70,NaN
16633,,,,NaN,,NaN,NaN,,,,,,NaN
16634,14,35,100,NaN,111,NaN,NaN,70,75,2,57,70,NaN
16635,,,,NaN,,NaN,NaN,,,,,,NaN
16636,14,34,100,NaN,110,NaN,NaN,71,75,3,57,70,NaN
16637,,,,NaN,,NaN,NaN,,,,,,NaN
16638,14,34,100,NaN,112,NaN,NaN,71,76,3,57,70,NaN
16639,,,,NaN,,NaN,NaN,,,,,,NaN
16640,14,34,100,NaN,109,NaN,NaN,71,75,2,57,70,NaN
16641,,,,NaN,,NaN,NaN,,,,,,NaN
16642,14,35,100,NaN,109,NaN,NaN,70,75,2,57,70,NaN
16643,,,,NaN,,NaN,NaN,,,,,,NaN
16644,14,35,100,NaN,105,NaN,NaN,70,73,2,55,70,NaN
16645,,,,NaN,,NaN,NaN,,,,,,NaN
16646,14,35,100,NaN,103,NaN,NaN,70,71,2,54,70,NaN
16647,,,,NaN,,NaN,NaN,,,,,,NaN
16648,14,35,100,NaN,104,NaN,NaN,70,71,2,55,69,NaN
16649,,,,NaN,,NaN,NaN,,,,,,NaN
16650,14,34,100,NaN,108,NaN,NaN,70,73,2,56,69,NaN
16651,,,,NaN,,NaN,NaN,,,,,,NaN
16652,14,34,100,NaN,103,NaN,NaN,70,71,2,54,70,NaN
16653,,,,NaN,,NaN,NaN,,,,,,NaN
16654,14,34,100,NaN,101,NaN,NaN,70,71,2,54,70,NaN
16655,,,,NaN,,NaN,NaN,,,,,,NaN
16656,14,34,100,NaN,100,NaN,NaN,70,70,2,53,70,NaN
16657,,,,NaN,,NaN,NaN,,,,,,NaN
16658,14,34,100,NaN,99,NaN,NaN,70,69,2,54,69,NaN
16659,,,,NaN,,NaN,NaN,,,,,,NaN
16660,14,34,100,NaN,102,NaN,NaN,70,70,2,54,69,NaN
16661,,,,NaN,,NaN,NaN,,,,,,NaN
16662,14,34,100,NaN,102,NaN,NaN,70,71,2,55,70,NaN
16663,,,,NaN,,NaN,NaN,,,,,,NaN
16664,14,34,100,NaN,104,NaN,NaN,70,72,2,56,70,NaN
16665,,,,NaN,,NaN,NaN,,,,,,NaN
16666,14,34,100,NaN,103,NaN,NaN,70,72,2,56,70,NaN
16667,,,,NaN,,NaN,NaN,,,,,,NaN
16668,14,34,100,NaN,106,NaN,NaN,70,73,2,57,70,NaN
16669,,,,NaN,,NaN,NaN,,,,,,NaN
16670,14,34,100,NaN,105,NaN,NaN,70,73,2,57,70,NaN
16671,,,,NaN,,NaN,NaN,,,,,,NaN
16672,14,34,100,NaN,107,NaN,NaN,70,73,2,57,70,NaN
16673,,,,NaN,,NaN,NaN,,,,,,NaN
16674,14,34,100,NaN,105,NaN,NaN,70,73,2,57,70,NaN
16675,,,,NaN,,NaN,NaN,,,,,,NaN
16676,14,34,100,NaN,107,NaN,NaN,71,74,2,58,70,NaN
16677,,,,NaN,,NaN,NaN,,,,,,NaN
16678,14,34,100,NaN,108,NaN,NaN,71,74,2,58,71,NaN
16679,,,,NaN,,NaN,NaN,,,,,,NaN
16680,14,33,100,NaN,111,NaN,NaN,72,76,2,59,71,NaN
16681,,,,NaN,,NaN,NaN,,,,,,NaN
16682,14,33,100,NaN,111,NaN,NaN,72,76,2,59,71,NaN
16683,,,,NaN,,NaN,NaN,,,,,,NaN
16684,14,33,100,NaN,112,NaN,NaN,72,77,2,59,71,NaN
16685,,,,NaN,,NaN,NaN,,,,,,NaN
16686,14,34,100,NaN,112,NaN,NaN,72,77,2,58,71,NaN
16687,,,,NaN,,NaN,NaN,,,,,,NaN
16688,14,34,100,NaN,110,NaN,NaN,71,76,2,58,71,NaN
16689,,,,NaN,,NaN,NaN,,,,,,NaN
16690,14,34,100,NaN,111,NaN,NaN,71,76,2,58,70,NaN
16691,,,,NaN,,NaN,NaN,,,,,,NaN
16692,14,34,100,NaN,107,NaN,NaN,70,75,2,57,70,NaN
16693,,,,NaN,,NaN,NaN,,,,,,NaN
16694,14,34,100,NaN,108,NaN,NaN,69,75,2,57,69,NaN
16695,,,,NaN,,NaN,NaN,,,,,,NaN
16696,14,34,100,NaN,106,NaN,NaN,69,74,2,57,69,NaN
16697,,,,NaN,,NaN,NaN,,,,,,NaN
16698,14,34,100,NaN,108,NaN,NaN,69,75,2,57,69,NaN
16699,,,,NaN,,NaN,NaN,,,,,,NaN
16700,14,34,100,NaN,107,NaN,NaN,69,74,2,57,68,NaN
16701,,,,NaN,,NaN,NaN,,,,,,NaN
16702,14,34,100,NaN,110,NaN,NaN,69,75,2,58,68,NaN
16703,,,,NaN,,NaN,NaN,,,,,,NaN
16704,14,34,100,NaN,109,NaN,NaN,69,75,3,57,68,NaN
16705,,,,NaN,,NaN,NaN,,,,,,NaN
16706,14,34,100,NaN,110,NaN,NaN,69,75,3,57,69,NaN
16707,,,,NaN,,NaN,NaN,,,,,,NaN
16708,14,34,100,NaN,108,NaN,NaN,69,75,2,56,69,NaN
16709,,,,NaN,,NaN,NaN,,,,,,NaN
16710,14,34,100,NaN,108,NaN,NaN,69,75,2,56,68,NaN
16711,,,,NaN,,NaN,NaN,,,,,,NaN
16712,14,34,100,NaN,107,NaN,NaN,69,74,2,56,68,NaN
16713,,,,NaN,,NaN,NaN,,,,,,NaN
16714,14,34,100,NaN,109,NaN,NaN,69,75,2,57,68,NaN
16715,,,,NaN,,NaN,NaN,,,,,,NaN
16716,14,34,100,NaN,109,NaN,NaN,69,75,2,56,75,NaN
16717,,,,NaN,,NaN,NaN,,,,,,NaN
16718,14,34,100,NaN,108,NaN,NaN,69,74,3,56,75,NaN
16719,,,,NaN,,NaN,NaN,,,,,,NaN
16720,14,34,100,NaN,110,NaN,NaN,69,75,3,57,75,NaN
16721,,,,NaN,,NaN,NaN,,,,,,NaN
16722,14,34,100,NaN,110,NaN,NaN,70,75,2,57,75,NaN
16723,,,,NaN,,NaN,NaN,,,,,,NaN
16724,14,34,100,NaN,112,NaN,NaN,70,76,2,57,75,NaN
16725,,,,NaN,,NaN,NaN,,,,,,NaN
16726,14,34,100,NaN,109,NaN,NaN,69,75,2,56,69,NaN
16727,,,,NaN,,NaN,NaN,,,,,,NaN
16728,14,34,100,NaN,113,NaN,NaN,69,76,2,58,69,NaN
16729,,,,NaN,,NaN,NaN,,,,,,NaN
16730,14,34,100,NaN,112,NaN,NaN,69,76,2,58,69,NaN
16731,,,,NaN,,NaN,NaN,,,,,,NaN
16732,14,34,100,NaN,112,NaN,NaN,70,77,2,58,69,NaN
16733,,,,NaN,,NaN,NaN,,,,,,NaN
16734,14,34,100,NaN,109,NaN,NaN,70,76,2,56,70,NaN
16735,,,,NaN,,NaN,NaN,,,,,,NaN
16736,14,34,100,NaN,109,NaN,NaN,70,75,2,56,70,NaN
16737,,,,NaN,,NaN,NaN,,,,,,NaN
16738,14,34,100,NaN,107,NaN,NaN,70,74,2,56,70,NaN
16739,,,,NaN,,NaN,NaN,,,,,,NaN
16740,14,34,100,NaN,108,NaN,NaN,70,74,2,57,69,NaN
16741,,,,NaN,,NaN,NaN,,,,,,NaN
16742,14,34,100,NaN,107,NaN,NaN,70,74,2,56,69,NaN
16743,,,,NaN,,NaN,NaN,,,,,,NaN
16744,14,34,100,NaN,107,NaN,NaN,70,74,2,56,69,NaN
16745,,,,NaN,,NaN,NaN,,,,,,NaN
16746,14,34,100,NaN,108,NaN,NaN,70,74,2,56,69,NaN
16747,,,,NaN,,NaN,NaN,,,,,,NaN
16748,14,34,100,NaN,108,NaN,NaN,70,74,2,57,69,NaN
16749,,,,NaN,,NaN,NaN,,,,,,NaN
16750,14,34,100,NaN,110,NaN,NaN,70,75,2,57,69,NaN
16751,,,,NaN,,NaN,NaN,,,,,,NaN
16752,14,34,100,NaN,110,NaN,NaN,69,76,3,57,69,NaN
16753,,,,NaN,,NaN,NaN,,,,,,NaN
16754,14,34,100,NaN,112,NaN,NaN,69,76,3,57,70,NaN
16755,,,,NaN,,NaN,NaN,,,,,,NaN
16756,14,34,100,NaN,109,NaN,NaN,70,75,2,56,70,NaN
16757,,,,NaN,,NaN,NaN,,,,,,NaN
16758,14,34,100,NaN,111,NaN,NaN,70,75,2,57,70,NaN
16759,,,,NaN,,NaN,NaN,,,,,,NaN
16760,14,34,100,NaN,109,NaN,NaN,70,75,2,56,70,NaN
16761,,,,NaN,,NaN,NaN,,,,,,NaN
16762,14,34,100,NaN,112,NaN,NaN,71,76,2,57,70,NaN
16763,,,,NaN,,NaN,NaN,,,,,,NaN
16764,14,34,100,NaN,110,NaN,NaN,71,75,2,57,70,NaN
16765,,,,NaN,,NaN,NaN,,,,,,NaN
16766,14,34,100,NaN,113,NaN,NaN,71,76,2,58,70,NaN
16767,,,,NaN,,NaN,NaN,,,,,,NaN
16768,14,34,100,NaN,112,NaN,NaN,71,77,2,58,70,NaN
16769,,,,NaN,,NaN,NaN,,,,,,NaN
16770,14,34,100,NaN,114,NaN,NaN,71,77,2,59,70,NaN
16771,,,,NaN,,NaN,NaN,,,,,,NaN
16772,14,34,100,NaN,113,NaN,NaN,71,77,2,58,70,NaN
16773,,,,NaN,,NaN,NaN,,,,,,NaN
16774,14,34,100,NaN,114,NaN,NaN,70,77,2,58,70,NaN
16775,,,,NaN,,NaN,NaN,,,,,,NaN
16776,14,34,100,NaN,113,NaN,NaN,70,77,2,58,70,NaN
16777,,,,NaN,,NaN,NaN,,,,,,NaN
16778,14,34,100,NaN,112,NaN,NaN,70,77,2,58,69,NaN
16779,,,,NaN,,NaN,NaN,,,,,,NaN
16780,14,34,100,NaN,113,NaN,NaN,69,77,2,57,69,NaN
16781,,,,NaN,,NaN,NaN,,,,,,NaN
16782,14,34,100,NaN,112,NaN,NaN,69,77,2,58,68,NaN
16783,,,,NaN,,NaN,NaN,,,,,,NaN
16784,14,34,100,NaN,114,NaN,NaN,69,77,2,58,69,NaN
16785,,,,NaN,,NaN,NaN,,,,,,NaN
16786,14,34,100,NaN,112,NaN,NaN,69,77,2,58,69,NaN
16787,,,,NaN,,NaN,NaN,,,,,,NaN
16788,14,34,100,NaN,113,NaN,NaN,70,77,2,58,69,NaN
16789,,,,NaN,,NaN,NaN,,,,,,NaN
16790,14,34,100,NaN,112,NaN,NaN,70,76,3,57,69,NaN
16791,,,,NaN,,NaN,NaN,,,,,,NaN
16792,14,34,100,NaN,114,NaN,NaN,70,77,3,57,69,NaN
16793,,,,NaN,,NaN,NaN,,,,,,NaN
16794,14,34,100,NaN,112,NaN,NaN,70,76,3,57,69,NaN
16795,,,,NaN,,NaN,NaN,,,,,,NaN
16796,14,34,100,NaN,114,NaN,NaN,70,77,3,58,70,NaN
16797,,,,NaN,,NaN,NaN,,,,,,NaN
16798,14,34,100,NaN,111,NaN,NaN,70,76,3,57,70,NaN
16799,,,,NaN,,NaN,NaN,,,,,,NaN
16800,14,34,100,NaN,112,NaN,NaN,71,76,3,57,70,NaN
16801,,,,NaN,,NaN,NaN,,,,,,NaN
16802,14,34,100,NaN,113,NaN,NaN,71,76,2,57,70,NaN
16803,,,,NaN,,NaN,NaN,,,,,,NaN
16804,14,34,100,NaN,113,NaN,NaN,70,77,2,58,70,NaN
16805,,,,NaN,,NaN,NaN,,,,,,NaN
16806,14,34,100,NaN,112,NaN,NaN,70,76,3,57,70,NaN
16807,,,,NaN,,NaN,NaN,,,,,,NaN
16808,14,34,100,NaN,112,NaN,NaN,70,76,3,57,70,NaN
16809,,,,NaN,,NaN,NaN,,,,,,NaN
16810,14,34,100,NaN,111,NaN,NaN,71,76,2,57,70,NaN
16811,,,,NaN,,NaN,NaN,,,,,,NaN
16812,14,34,100,NaN,110,NaN,NaN,71,75,2,56,71,NaN
16813,,,,NaN,,NaN,NaN,,,,,,NaN
16814,14,34,100,NaN,111,NaN,NaN,71,75,2,56,71,NaN
16815,,,,NaN,,NaN,NaN,,,,,,NaN
16816,14,34,100,NaN,110,NaN,NaN,71,75,2,56,71,NaN
16817,,,,NaN,,NaN,NaN,,,,,,NaN
16818,14,34,100,NaN,112,NaN,NaN,71,75,2,56,71,NaN
16819,,,,NaN,,NaN,NaN,,,,,,NaN
16820,14,34,100,NaN,110,NaN,NaN,71,75,3,56,70,NaN
16821,,,,NaN,,NaN,NaN,,,,,,NaN
16822,14,34,100,NaN,112,NaN,NaN,71,75,3,57,70,NaN
16823,,,,NaN,,NaN,NaN,,,,,,NaN
16824,14,34,100,NaN,109,NaN,NaN,71,75,2,56,70,NaN
16825,,,,NaN,,NaN,NaN,,,,,,NaN
16826,14,34,100,NaN,112,NaN,NaN,71,75,2,57,70,NaN
16827,,,,NaN,,NaN,NaN,,,,,,NaN
16828,14,34,100,NaN,110,NaN,NaN,71,74,3,56,70,NaN
16829,,,,NaN,,NaN,NaN,,,,,,NaN
16830,14,34,100,NaN,111,NaN,NaN,71,75,3,57,70,NaN
16831,,,,NaN,,NaN,NaN,,,,,,NaN
16832,14,34,100,NaN,111,NaN,NaN,70,75,3,56,70,NaN
16833,,,,NaN,,NaN,NaN,,,,,,NaN
16834,14,34,100,NaN,112,NaN,NaN,70,76,3,57,69,NaN
16835,,,,NaN,,NaN,NaN,,,,,,NaN
16836,14,34,100,NaN,114,NaN,NaN,70,76,3,58,69,NaN
16837,,,,NaN,,NaN,NaN,,,,,,NaN
16838,14,34,100,NaN,114,NaN,NaN,70,77,3,58,69,NaN
16839,,,,NaN,,NaN,NaN,,,,,,NaN
16840,14,34,100,NaN,115,NaN,NaN,70,77,3,58,69,NaN
16841,,,,NaN,,NaN,NaN,,,,,,NaN
16842,14,34,100,NaN,113,NaN,NaN,70,77,3,58,69,NaN
16843,,,,NaN,,NaN,NaN,,,,,,NaN
16844,14,34,100,NaN,115,NaN,NaN,70,78,3,58,69,NaN
16845,,,,NaN,,NaN,NaN,,,,,,NaN
16846,14,34,100,NaN,113,NaN,NaN,70,77,3,58,70,NaN
16847,,,,NaN,,NaN,NaN,,,,,,NaN
16848,14,34,100,NaN,115,NaN,NaN,71,78,3,58,70,NaN
16849,,,,NaN,,NaN,NaN,,,,,,NaN
16850,14,34,100,NaN,113,NaN,NaN,70,77,3,57,70,NaN
16851,,,,NaN,,NaN,NaN,,,,,,NaN
16852,14,34,100,NaN,114,NaN,NaN,70,77,3,57,70,NaN
16853,,,,NaN,,NaN,NaN,,,,,,NaN
16854,14,34,100,NaN,111,NaN,NaN,70,76,3,56,69,NaN
16855,,,,NaN,,NaN,NaN,,,,,,NaN
16856,14,34,100,NaN,112,NaN,NaN,69,76,3,56,69,NaN
16857,,,,NaN,,NaN,NaN,,,,,,NaN
16858,14,34,100,NaN,110,NaN,NaN,69,75,3,56,68,NaN
16859,,,,NaN,,NaN,NaN,,,,,,NaN
16860,14,34,100,NaN,112,NaN,NaN,69,76,3,57,68,NaN
16861,,,,NaN,,NaN,NaN,,,,,,NaN
16862,14,34,100,NaN,111,NaN,NaN,69,75,3,56,69,NaN
16863,,,,NaN,,NaN,NaN,,,,,,NaN
16864,14,34,100,NaN,112,NaN,NaN,70,76,3,56,69,NaN
16865,,,,NaN,,NaN,NaN,,,,,,NaN
16866,14,34,100,NaN,112,NaN,NaN,70,75,3,56,69,NaN
16867,,,,NaN,,NaN,NaN,,,,,,NaN
16868,14,34,100,NaN,111,NaN,NaN,70,75,3,56,70,NaN
16869,,,,NaN,,NaN,NaN,,,,,,NaN
16870,14,34,100,NaN,111,NaN,NaN,70,75,3,56,70,NaN
16871,,,,NaN,,NaN,NaN,,,,,,NaN
16872,14,34,100,NaN,110,NaN,NaN,70,74,3,56,70,NaN
16873,,,,NaN,,NaN,NaN,,,,,,NaN
16874,14,34,100,NaN,110,NaN,NaN,70,74,3,55,70,NaN
16875,,,,NaN,,NaN,NaN,,,,,,NaN
16876,14,34,100,NaN,109,NaN,NaN,69,74,3,55,69,NaN
16877,,,,NaN,,NaN,NaN,,,,,,NaN
16878,14,34,100,NaN,111,NaN,NaN,69,74,3,55,69,NaN
16879,,,,NaN,,NaN,NaN,,,,,,NaN
16880,14,34,100,NaN,110,NaN,NaN,69,74,3,55,68,NaN
16881,,,,NaN,,NaN,NaN,,,,,,NaN
16882,14,34,100,NaN,110,NaN,NaN,69,74,3,55,68,NaN
16883,,,,NaN,,NaN,NaN,,,,,,NaN
16884,14,34,100,NaN,109,NaN,NaN,69,74,3,55,68,NaN
16885,,,,NaN,,NaN,NaN,,,,,,NaN
16886,14,34,100,NaN,112,NaN,NaN,70,75,3,56,69,NaN
16887,,,,NaN,,NaN,NaN,,,,,,NaN
16888,14,34,100,NaN,112,NaN,NaN,70,75,2,56,69,NaN
16889,,,,NaN,,NaN,NaN,,,,,,NaN
16890,14,34,100,NaN,113,NaN,NaN,70,76,2,57,70,NaN
16891,,,,NaN,,NaN,NaN,,,,,,NaN
16892,14,34,100,NaN,111,NaN,NaN,72,75,2,55,71,NaN
16893,,,,NaN,,NaN,NaN,,,,,,NaN
16894,14,34,100,NaN,109,NaN,NaN,72,74,2,54,72,NaN
16895,,,,NaN,,NaN,NaN,,,,,,NaN
16896,14,34,100,NaN,100,NaN,NaN,72,70,2,49,72,NaN
16897,,,,NaN,,NaN,NaN,,,,,,NaN
16898,14,34,100,NaN,95,NaN,NaN,73,67,2,47,72,NaN
16899,,,,NaN,,NaN,NaN,,,,,,NaN
16900,14,32,100,NaN,93,NaN,NaN,73,64,2,46,72,NaN
16901,,,,NaN,,NaN,NaN,,,,,,NaN
16902,14,32,100,NaN,94,NaN,NaN,73,64,2,47,72,NaN
16903,,,,NaN,,NaN,NaN,,,,,,NaN
16904,14,32,100,NaN,98,NaN,NaN,73,65,2,49,73,NaN
16905,,,,NaN,,NaN,NaN,,,,,,NaN
16906,14,34,100,NaN,100,NaN,NaN,73,67,2,51,73,NaN
16907,,,,NaN,,NaN,NaN,,,,,,NaN
16908,14,34,100,NaN,101,NaN,NaN,73,68,2,51,73,NaN
16909,,,,NaN,,NaN,NaN,,,,,,NaN
16910,14,34,100,NaN,93,NaN,NaN,72,66,3,47,73,NaN
16911,,,,NaN,,NaN,NaN,,,,,,NaN
16912,14,28,100,NaN,92,NaN,NaN,72,64,3,46,74,NaN
16913,,,,NaN,,NaN,NaN,,,,,,NaN
16914,14,28,100,NaN,85,NaN,NaN,72,61,4,44,76,NaN
16915,,,,NaN,,NaN,NaN,,,,,,NaN
16916,14,28,100,NaN,88,NaN,NaN,75,62,4,46,78,NaN
16917,,,,NaN,,NaN,NaN,,,,,,NaN
16918,15,34,100,NaN,88,NaN,NaN,75,61,3,47,79,NaN
16919,,,,NaN,,NaN,NaN,,,,,,NaN
16920,15,34,100,NaN,93,NaN,NaN,78,63,3,49,79,NaN
16921,,,,NaN,,NaN,NaN,,,,,,NaN
16922,15,34,100,NaN,90,NaN,NaN,81,63,4,48,80,NaN
16923,,,,NaN,,NaN,NaN,,,,,,NaN
16924,16,35,100,NaN,97,NaN,NaN,83,66,4,52,80,NaN
16925,,,,NaN,,NaN,NaN,,,,,,NaN
16926,16,35,100,NaN,96,NaN,NaN,83,67,3,52,82,NaN
16927,,,,NaN,,NaN,NaN,,,,,,NaN
16928,16,35,100,NaN,99,NaN,NaN,83,69,3,54,82,NaN
16929,,,,NaN,,NaN,NaN,,,,,,NaN
16930,16,36,100,NaN,103,NaN,NaN,83,71,3,54,83,NaN
16931,,,,NaN,,NaN,NaN,,,,,,NaN
16932,16,36,100,NaN,101,NaN,NaN,82,70,3,53,83,NaN
16933,,,,NaN,,NaN,NaN,,,,,,NaN
16934,16,36,100,NaN,96,NaN,NaN,82,68,3,51,82,NaN
16935,,,,NaN,,NaN,NaN,,,,,,NaN
16936,16,36,100,NaN,94,NaN,NaN,83,66,3,49,83,NaN
16937,,,,NaN,,NaN,NaN,,,,,,NaN
16938,16,36,100,NaN,95,NaN,NaN,83,66,3,49,83,NaN
16939,,,,NaN,,NaN,NaN,,,,,,NaN
16940,16,36,100,NaN,90,NaN,NaN,84,63,3,47,83,NaN
16941,,,,NaN,,NaN,NaN,,,,,,NaN
16942,16,36,100,NaN,92,NaN,NaN,84,63,3,47,83,NaN
16943,,,,NaN,,NaN,NaN,,,,,,NaN
16944,16,36,100,NaN,89,NaN,NaN,84,61,3,45,83,NaN
16945,,,,NaN,,NaN,NaN,,,,,,NaN
16946,16,36,100,NaN,91,NaN,NaN,84,62,3,47,83,NaN
16947,,,,NaN,,NaN,NaN,,,,,,NaN
16948,15,36,100,NaN,90,NaN,NaN,84,62,3,48,83,NaN
16949,,,,NaN,,NaN,NaN,,,,,,NaN
16950,15,36,100,NaN,94,NaN,NaN,84,64,3,49,83,NaN
16951,,,,NaN,,NaN,NaN,,,,,,NaN
16952,15,36,100,NaN,88,NaN,NaN,84,62,4,46,83,NaN
16953,,,,NaN,,NaN,NaN,,,,,,NaN
16954,14,36,100,NaN,88,NaN,NaN,84,61,4,46,82,NaN
16955,,,,NaN,,NaN,NaN,,,,,,NaN
