time,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
18730,,,NaN,,,NaN,,NaN,,NaN,,,
18731,30,94,NaN,14,76,NaN,100,NaN,77,NaN,127,8,71
18732,,,NaN,,,NaN,,NaN,,NaN,,,
18733,30,95,NaN,14,76,NaN,100,NaN,77,NaN,128,8,72
18734,,,NaN,,,NaN,,NaN,,NaN,,,
18735,30,91,NaN,14,76,NaN,100,NaN,77,NaN,128,9,64
18736,,,NaN,,,NaN,,NaN,,NaN,,,
18737,30,90,NaN,14,77,NaN,100,NaN,77,NaN,122,9,67
18738,,,NaN,,,NaN,,NaN,,NaN,,,
18739,30,86,NaN,14,76,NaN,100,NaN,77,NaN,113,10,64
18740,,,NaN,,,NaN,,NaN,,NaN,,,
18741,30,82,NaN,14,76,NaN,100,NaN,76,NaN,118,10,61
18742,,,NaN,,,NaN,,NaN,,NaN,,,
18743,30,88,NaN,14,76,NaN,100,NaN,74,NaN,123,10,69
18744,,,NaN,,,NaN,,NaN,,NaN,,,
18745,30,93,NaN,14,77,NaN,100,NaN,75,NaN,128,10,74
18746,,,NaN,,,NaN,,NaN,,NaN,,,
18747,30,96,NaN,14,79,NaN,100,NaN,76,NaN,130,9,73
18748,,,NaN,,,NaN,,NaN,,NaN,,,
18749,30,94,NaN,14,79,NaN,100,NaN,79,NaN,126,9,70
18750,,,NaN,,,NaN,,NaN,,NaN,,,
18751,30,92,NaN,14,79,NaN,100,NaN,79,NaN,125,9,68
18752,,,NaN,,,NaN,,NaN,,NaN,,,
18753,30,88,NaN,14,78,NaN,100,NaN,78,NaN,117,9,64
18754,,,NaN,,,NaN,,NaN,,NaN,,,
18755,30,87,NaN,14,77,NaN,100,NaN,78,NaN,118,9,64
18756,,,NaN,,,NaN,,NaN,,NaN,,,
18757,29,86,NaN,14,76,NaN,100,NaN,77,NaN,117,8,64
18758,,,NaN,,,NaN,,NaN,,NaN,,,
18759,29,89,NaN,14,77,NaN,100,NaN,78,NaN,122,8,66
18760,,,NaN,,,NaN,,NaN,,NaN,,,
18761,29,90,NaN,14,78,NaN,100,NaN,78,NaN,124,8,68
18762,,,NaN,,,NaN,,NaN,,NaN,,,
18763,29,93,NaN,14,78,NaN,100,NaN,79,NaN,127,8,72
18764,,,NaN,,,NaN,,NaN,,NaN,,,
18765,30,93,NaN,14,78,NaN,100,NaN,79,NaN,126,9,71
18766,,,NaN,,,NaN,,NaN,,NaN,,,
18767,30,94,NaN,14,78,NaN,100,NaN,78,NaN,126,9,72
18768,,,NaN,,,NaN,,NaN,,NaN,,,
18769,30,95,NaN,14,78,NaN,100,NaN,78,NaN,128,9,72
18770,,,NaN,,,NaN,,NaN,,NaN,,,
18771,29,95,NaN,14,78,NaN,100,NaN,77,NaN,128,9,73
18772,,,NaN,,,NaN,,NaN,,NaN,,,
18773,29,96,NaN,14,78,NaN,100,NaN,77,NaN,130,9,72
18774,,,NaN,,,NaN,,NaN,,NaN,,,
18775,29,95,NaN,14,78,NaN,100,NaN,77,NaN,128,9,72
18776,,,NaN,,,NaN,,NaN,,NaN,,,
18777,29,95,NaN,14,78,NaN,100,NaN,76,NaN,128,9,71
18778,,,NaN,,,NaN,,NaN,,NaN,,,
18779,31,93,NaN,14,77,NaN,100,NaN,76,NaN,125,9,70
18780,,,NaN,,,NaN,,NaN,,NaN,,,
18781,31,94,NaN,14,76,NaN,100,NaN,75,NaN,127,9,70
18782,,,NaN,,,NaN,,NaN,,NaN,,,
18783,31,93,NaN,14,76,NaN,100,NaN,75,NaN,125,9,70
18784,,,NaN,,,NaN,,NaN,,NaN,,,
18785,31,94,NaN,14,75,NaN,100,NaN,75,NaN,127,9,71
18786,,,NaN,,,NaN,,NaN,,NaN,,,
18787,31,94,NaN,14,75,NaN,100,NaN,75,NaN,126,9,71
18788,,,NaN,,,NaN,,NaN,,NaN,,,
18789,31,95,NaN,14,75,NaN,100,NaN,76,NaN,129,9,73
18790,,,NaN,,,NaN,,NaN,,NaN,,,
18791,31,95,NaN,14,75,NaN,100,NaN,76,NaN,127,9,72
18792,,,NaN,,,NaN,,NaN,,NaN,,,
18793,30,96,NaN,14,75,NaN,100,NaN,76,NaN,128,9,73
18794,,,NaN,,,NaN,,NaN,,NaN,,,
18795,30,90,NaN,14,75,NaN,100,NaN,76,NaN,125,10,65
18796,,,NaN,,,NaN,,NaN,,NaN,,,
18797,30,91,NaN,14,76,NaN,100,NaN,76,NaN,123,10,69
18798,,,NaN,,,NaN,,NaN,,NaN,,,
18799,30,93,NaN,14,76,NaN,100,NaN,77,NaN,126,10,71
18800,,,NaN,,,NaN,,NaN,,NaN,,,
18801,30,95,NaN,14,77,NaN,100,NaN,78,NaN,127,10,73
18802,,,NaN,,,NaN,,NaN,,NaN,,,
18803,30,95,NaN,14,77,NaN,100,NaN,78,NaN,128,9,71
18804,,,NaN,,,NaN,,NaN,,NaN,,,
18805,31,94,NaN,14,74,NaN,100,NaN,78,NaN,126,9,71
18806,,,NaN,,,NaN,,NaN,,NaN,,,
18807,31,94,NaN,14,77,NaN,100,NaN,78,NaN,126,9,70
18808,,,NaN,,,NaN,,NaN,,NaN,,,
18809,31,93,NaN,14,77,NaN,100,NaN,78,NaN,125,9,71
18810,,,NaN,,,NaN,,NaN,,NaN,,,
18811,31,95,NaN,14,77,NaN,100,NaN,78,NaN,128,8,72
18812,,,NaN,,,NaN,,NaN,,NaN,,,
18813,30,94,NaN,14,77,NaN,100,NaN,78,NaN,127,8,70
18814,,,NaN,,,NaN,,NaN,,NaN,,,
18815,30,94,NaN,14,77,NaN,100,NaN,77,NaN,126,8,70
18816,,,NaN,,,NaN,,NaN,,NaN,,,
18817,30,92,NaN,14,75,NaN,100,NaN,75,NaN,123,9,68
18818,,,NaN,,,NaN,,NaN,,NaN,,,
18819,30,92,NaN,14,73,NaN,100,NaN,74,NaN,123,9,69
18820,,,NaN,,,NaN,,NaN,,NaN,,,
18821,30,91,NaN,14,73,NaN,100,NaN,74,NaN,123,9,68
18822,,,NaN,,,NaN,,NaN,,NaN,,,
18823,30,92,NaN,14,74,NaN,100,NaN,74,NaN,123,9,70
18824,,,NaN,,,NaN,,NaN,,NaN,,,
18825,29,92,NaN,14,74,NaN,100,NaN,74,NaN,124,9,69
18826,,,NaN,,,NaN,,NaN,,NaN,,,
18827,29,92,NaN,14,73,NaN,100,NaN,74,NaN,125,9,71
18828,,,NaN,,,NaN,,NaN,,NaN,,,
18829,29,93,NaN,14,73,NaN,100,NaN,74,NaN,126,9,70
18830,,,NaN,,,NaN,,NaN,,NaN,,,
18831,30,93,NaN,14,73,NaN,100,NaN,73,NaN,126,9,71
18832,,,NaN,,,NaN,,NaN,,NaN,,,
18833,30,94,NaN,14,73,NaN,100,NaN,73,NaN,126,10,71
18834,,,NaN,,,NaN,,NaN,,NaN,,,
18835,30,95,NaN,14,73,NaN,100,NaN,73,NaN,127,10,73
18836,,,NaN,,,NaN,,NaN,,NaN,,,
18837,30,98,NaN,14,73,NaN,100,NaN,74,NaN,132,10,76
18838,,,NaN,,,NaN,,NaN,,NaN,,,
18839,30,94,NaN,14,74,NaN,100,NaN,73,NaN,126,10,71
18840,,,NaN,,,NaN,,NaN,,NaN,,,
18841,30,91,NaN,14,74,NaN,100,NaN,73,NaN,124,12,68
18842,,,NaN,,,NaN,,NaN,,NaN,,,
18843,30,91,NaN,14,78,NaN,100,NaN,73,NaN,124,12,68
18844,,,NaN,,,NaN,,NaN,,NaN,,,
18845,30,89,NaN,14,77,NaN,100,NaN,71,NaN,123,10,66
18846,,,NaN,,,NaN,,NaN,,NaN,,,
18847,30,84,NaN,14,75,NaN,100,NaN,69,NaN,115,10,62
18848,,,NaN,,,NaN,,NaN,,NaN,,,
18849,30,86,NaN,14,74,NaN,100,NaN,69,NaN,117,10,67
18850,,,NaN,,,NaN,,NaN,,NaN,,,
18851,30,86,NaN,14,74,NaN,100,NaN,71,NaN,125,9,64
18852,,,NaN,,,NaN,,NaN,,NaN,,,
18853,28,89,NaN,14,74,NaN,99,NaN,69,NaN,133,9,65
18854,,,NaN,,,NaN,,NaN,,NaN,,,
18855,28,82,NaN,14,74,NaN,98,NaN,69,NaN,116,10,61
18856,,,NaN,,,NaN,,NaN,,NaN,,,
18857,28,81,NaN,14,74,NaN,99,NaN,68,NaN,114,10,60
18858,,,NaN,,,NaN,,NaN,,NaN,,,
18859,28,82,NaN,15,74,NaN,100,NaN,67,NaN,114,10,62
18860,,,NaN,,,NaN,,NaN,,NaN,,,
18861,28,85,NaN,15,69,NaN,100,NaN,67,NaN,118,10,67
18862,,,NaN,,,NaN,,NaN,,NaN,,,
18863,28,88,NaN,15,69,NaN,100,NaN,67,NaN,121,9,68
18864,,,NaN,,,NaN,,NaN,,NaN,,,
18865,28,89,NaN,15,70,NaN,100,NaN,70,NaN,121,9,69
18866,,,NaN,,,NaN,,NaN,,NaN,,,
18867,28,89,NaN,17,71,NaN,100,NaN,70,NaN,121,9,69
18868,,,NaN,,,NaN,,NaN,,NaN,,,
18869,28,92,NaN,17,71,NaN,100,NaN,71,NaN,123,9,71
18870,,,NaN,,,NaN,,NaN,,NaN,,,
18871,28,94,NaN,17,71,NaN,100,NaN,71,NaN,126,9,72
18872,,,NaN,,,NaN,,NaN,,NaN,,,
18873,29,95,NaN,17,71,NaN,100,NaN,71,NaN,127,9,73
18874,,,NaN,,,NaN,,NaN,,NaN,,,
18875,29,97,NaN,17,71,NaN,100,NaN,71,NaN,130,9,74
18876,,,NaN,,,NaN,,NaN,,NaN,,,
18877,29,98,NaN,17,71,NaN,100,NaN,71,NaN,128,9,75
18878,,,NaN,,,NaN,,NaN,,NaN,,,
18879,29,98,NaN,17,70,NaN,100,NaN,71,NaN,130,9,74
18880,,,NaN,,,NaN,,NaN,,NaN,,,
18881,14,98,NaN,15,71,NaN,100,NaN,71,NaN,129,9,73
18882,,,NaN,,,NaN,,NaN,,NaN,,,
18883,14,97,NaN,15,70,NaN,100,NaN,71,NaN,128,9,71
18884,,,NaN,,,NaN,,NaN,,NaN,,,
18885,14,95,NaN,15,70,NaN,100,NaN,70,NaN,126,9,69
18886,,,NaN,,,NaN,,NaN,,NaN,,,
18887,30,94,NaN,16,70,NaN,100,NaN,70,NaN,125,9,70
18888,,,NaN,,,NaN,,NaN,,NaN,,,
18889,30,94,NaN,16,68,NaN,100,NaN,68,NaN,125,9,70
18890,,,NaN,,,NaN,,NaN,,NaN,,,
18891,30,95,NaN,16,66,NaN,100,NaN,68,NaN,126,9,72
18892,,,NaN,,,NaN,,NaN,,NaN,,,
18893,30,98,NaN,16,66,NaN,100,NaN,67,NaN,130,10,75
18894,,,NaN,,,NaN,,NaN,,NaN,,,
18895,29,100,NaN,18,66,NaN,100,NaN,67,NaN,133,10,77
18896,,,NaN,,,NaN,,NaN,,NaN,,,
18897,29,100,NaN,18,66,NaN,100,NaN,67,NaN,134,10,75
18898,,,NaN,,,NaN,,NaN,,NaN,,,
18899,29,98,NaN,18,67,NaN,100,NaN,67,NaN,128,10,71
18900,,,NaN,,,NaN,,NaN,,NaN,,,
18901,29,95,NaN,19,67,NaN,100,NaN,66,NaN,124,10,69
18902,,,NaN,,,NaN,,NaN,,NaN,,,
18903,29,91,NaN,19,66,NaN,100,NaN,66,NaN,118,10,67
18904,,,NaN,,,NaN,,NaN,,NaN,,,
18905,29,91,NaN,19,66,NaN,100,NaN,66,NaN,120,10,68
18906,,,NaN,,,NaN,,NaN,,NaN,,,
18907,31,88,NaN,18,70,NaN,100,NaN,66,NaN,117,10,68
18908,,,NaN,,,NaN,,NaN,,NaN,,,
18909,31,95,NaN,18,78,NaN,100,NaN,67,NaN,129,10,74
18910,,,NaN,,,NaN,,NaN,,NaN,,,
18911,31,97,NaN,18,79,NaN,100,NaN,68,NaN,131,10,75
18912,,,NaN,,,NaN,,NaN,,NaN,,,
18913,31,99,NaN,18,79,NaN,100,NaN,69,NaN,131,10,75
18914,,,NaN,,,NaN,,NaN,,NaN,,,
18915,30,98,NaN,18,74,NaN,100,NaN,69,NaN,130,10,73
18916,,,NaN,,,NaN,,NaN,,NaN,,,
18917,30,97,NaN,18,74,NaN,100,NaN,68,NaN,128,10,73
18918,,,NaN,,,NaN,,NaN,,NaN,,,
18919,30,97,NaN,18,70,NaN,100,NaN,67,NaN,127,10,72
18920,,,NaN,,,NaN,,NaN,,NaN,,,
18921,30,98,NaN,18,67,NaN,100,NaN,67,NaN,129,10,75
18922,,,NaN,,,NaN,,NaN,,NaN,,,
18923,30,100,NaN,18,67,NaN,100,NaN,67,NaN,133,10,76
18924,,,NaN,,,NaN,,NaN,,NaN,,,
18925,30,100,NaN,18,66,NaN,100,NaN,67,NaN,133,10,76
18926,,,NaN,,,NaN,,NaN,,NaN,,,
18927,30,101,NaN,18,66,NaN,100,NaN,67,NaN,133,10,75
18928,,,NaN,,,NaN,,NaN,,NaN,,,
18929,31,100,NaN,17,66,NaN,100,NaN,67,NaN,131,10,74
18930,,,NaN,,,NaN,,NaN,,NaN,,,
18931,31,100,NaN,17,66,NaN,100,NaN,67,NaN,132,10,75
18932,,,NaN,,,NaN,,NaN,,NaN,,,
18933,31,100,NaN,17,66,NaN,100,NaN,67,NaN,133,10,76
18934,,,NaN,,,NaN,,NaN,,NaN,,,
18935,31,103,NaN,16,66,NaN,100,NaN,67,NaN,137,10,78
18936,,,NaN,,,NaN,,NaN,,NaN,,,
18937,31,103,NaN,16,66,NaN,100,NaN,67,NaN,137,10,78
18938,,,NaN,,,NaN,,NaN,,NaN,,,
18939,31,104,NaN,16,67,NaN,100,NaN,67,NaN,138,10,79
18940,,,NaN,,,NaN,,NaN,,NaN,,,
18941,31,104,NaN,16,67,NaN,100,NaN,67,NaN,138,10,77
18942,,,NaN,,,NaN,,NaN,,NaN,,,
18943,30,102,NaN,16,67,NaN,100,NaN,67,NaN,135,11,75
18944,,,NaN,,,NaN,,NaN,,NaN,,,
18945,30,98,NaN,16,66,NaN,100,NaN,67,NaN,135,11,70
18946,,,NaN,,,NaN,,NaN,,NaN,,,
18947,30,96,NaN,16,73,NaN,100,NaN,66,NaN,129,11,69
18948,,,NaN,,,NaN,,NaN,,NaN,,,
18949,30,91,NaN,17,72,NaN,100,NaN,64,NaN,121,11,66
18950,,,NaN,,,NaN,,NaN,,NaN,,,
18951,30,92,NaN,17,75,NaN,100,NaN,63,NaN,127,11,69
18952,,,NaN,,,NaN,,NaN,,NaN,,,
18953,30,94,NaN,17,76,NaN,100,NaN,62,NaN,128,11,72
18954,,,NaN,,,NaN,,NaN,,NaN,,,
18955,30,95,NaN,17,71,NaN,100,NaN,62,NaN,127,11,73
18956,,,NaN,,,NaN,,NaN,,NaN,,,
18957,30,98,NaN,16,72,NaN,100,NaN,63,NaN,131,11,75
18958,,,NaN,,,NaN,,NaN,,NaN,,,
18959,30,98,NaN,16,64,NaN,100,NaN,64,NaN,131,11,75
18960,,,NaN,,,NaN,,NaN,,NaN,,,
18961,30,99,NaN,16,64,NaN,100,NaN,64,NaN,132,11,75
18962,,,NaN,,,NaN,,NaN,,NaN,,,
18963,30,99,NaN,16,65,NaN,100,NaN,65,NaN,131,11,75
18964,,,NaN,,,NaN,,NaN,,NaN,,,
18965,30,100,NaN,15,65,NaN,100,NaN,66,NaN,132,10,75
18966,,,NaN,,,NaN,,NaN,,NaN,,,
18967,30,100,NaN,15,66,NaN,100,NaN,66,NaN,131,10,75
18968,,,NaN,,,NaN,,NaN,,NaN,,,
18969,30,100,NaN,15,66,NaN,100,NaN,67,NaN,132,10,76
18970,,,NaN,,,NaN,,NaN,,NaN,,,
18971,31,100,NaN,16,66,NaN,100,NaN,67,NaN,132,10,75
18972,,,NaN,,,NaN,,NaN,,NaN,,,
18973,31,100,NaN,16,66,NaN,100,NaN,66,NaN,133,10,75
18974,,,NaN,,,NaN,,NaN,,NaN,,,
18975,31,100,NaN,16,66,NaN,100,NaN,66,NaN,132,10,75
18976,,,NaN,,,NaN,,NaN,,NaN,,,
18977,31,100,NaN,16,66,NaN,100,NaN,67,NaN,132,10,75
18978,,,NaN,,,NaN,,NaN,,NaN,,,
18979,29,101,NaN,18,66,NaN,100,NaN,67,NaN,133,10,75
18980,,,NaN,,,NaN,,NaN,,NaN,,,
18981,29,101,NaN,18,67,NaN,100,NaN,67,NaN,134,10,77
18982,,,NaN,,,NaN,,NaN,,NaN,,,
18983,29,102,NaN,18,67,NaN,100,NaN,67,NaN,136,10,77
18984,,,NaN,,,NaN,,NaN,,NaN,,,
18985,29,102,NaN,18,67,NaN,100,NaN,67,NaN,134,10,77
18986,,,NaN,,,NaN,,NaN,,NaN,,,
18987,31,101,NaN,18,67,NaN,100,NaN,67,NaN,133,10,75
18988,,,NaN,,,NaN,,NaN,,NaN,,,
18989,31,100,NaN,18,67,NaN,100,NaN,67,NaN,131,10,75
18990,,,NaN,,,NaN,,NaN,,NaN,,,
18991,31,100,NaN,18,67,NaN,100,NaN,67,NaN,133,10,75
18992,,,NaN,,,NaN,,NaN,,NaN,,,
18993,29,100,NaN,17,66,NaN,100,NaN,67,NaN,132,10,75
18994,,,NaN,,,NaN,,NaN,,NaN,,,
18995,29,100,NaN,17,66,NaN,100,NaN,67,NaN,133,10,75
18996,,,NaN,,,NaN,,NaN,,NaN,,,
18997,29,100,NaN,17,66,NaN,100,NaN,67,NaN,133,10,76
18998,,,NaN,,,NaN,,NaN,,NaN,,,
18999,29,101,NaN,17,66,NaN,100,NaN,67,NaN,134,10,76
19000,,,NaN,,,NaN,,NaN,,NaN,,,
19001,30,101,NaN,17,66,NaN,100,NaN,67,NaN,134,10,75
19002,,,NaN,,,NaN,,NaN,,NaN,,,
19003,30,101,NaN,17,66,NaN,100,NaN,67,NaN,134,10,77
19004,,,NaN,,,NaN,,NaN,,NaN,,,
19005,30,103,NaN,17,66,NaN,100,NaN,67,NaN,137,10,79
19006,,,NaN,,,NaN,,NaN,,NaN,,,
19007,30,105,NaN,17,66,NaN,100,NaN,67,NaN,140,10,81
19008,,,NaN,,,NaN,,NaN,,NaN,,,
19009,31,102,NaN,17,67,NaN,100,NaN,67,NaN,132,10,78
19010,,,NaN,,,NaN,,NaN,,NaN,,,
19011,31,104,NaN,17,75,NaN,100,NaN,67,NaN,139,10,78
19012,,,NaN,,,NaN,,NaN,,NaN,,,
19013,31,105,NaN,17,76,NaN,100,NaN,67,NaN,140,10,78
19014,,,NaN,,,NaN,,NaN,,NaN,,,
19015,25,105,NaN,18,76,NaN,100,NaN,67,NaN,140,10,80
19016,,,NaN,,,NaN,,NaN,,NaN,,,
19017,25,107,NaN,18,73,NaN,100,NaN,68,NaN,143,10,82
19018,,,NaN,,,NaN,,NaN,,NaN,,,
19019,25,108,NaN,18,67,NaN,100,NaN,68,NaN,144,10,82
19020,,,NaN,,,NaN,,NaN,,NaN,,,
19021,25,109,NaN,18,67,NaN,100,NaN,68,NaN,146,10,83
19022,,,NaN,,,NaN,,NaN,,NaN,,,
19023,31,108,NaN,18,67,NaN,100,NaN,68,NaN,143,10,80
19024,,,NaN,,,NaN,,NaN,,NaN,,,
19025,31,107,NaN,18,67,NaN,100,NaN,68,NaN,140,10,78
19026,,,NaN,,,NaN,,NaN,,NaN,,,
19027,31,104,NaN,18,67,NaN,100,NaN,68,NaN,135,10,76
19028,,,NaN,,,NaN,,NaN,,NaN,,,
19029,31,101,NaN,18,67,NaN,100,NaN,68,NaN,132,10,75
19030,,,NaN,,,NaN,,NaN,,NaN,,,
19031,30,100,NaN,19,67,NaN,100,NaN,68,NaN,131,10,75
19032,,,NaN,,,NaN,,NaN,,NaN,,,
19033,30,101,NaN,19,67,NaN,100,NaN,68,NaN,134,10,78
19034,,,NaN,,,NaN,,NaN,,NaN,,,
19035,30,104,NaN,19,67,NaN,100,NaN,68,NaN,138,10,79
19036,,,NaN,,,NaN,,NaN,,NaN,,,
19037,31,109,NaN,18,68,NaN,100,NaN,68,NaN,141,10,91
19038,,,NaN,,,NaN,,NaN,,NaN,,,
19039,31,107,NaN,18,68,NaN,100,NaN,68,NaN,140,10,84
19040,,,NaN,,,NaN,,NaN,,NaN,,,
19041,31,103,NaN,18,69,NaN,100,NaN,70,NaN,134,10,79
19042,,,NaN,,,NaN,,NaN,,NaN,,,
19043,31,105,NaN,18,75,NaN,100,NaN,69,NaN,143,11,76
19044,,,NaN,,,NaN,,NaN,,NaN,,,
19045,30,104,NaN,16,80,NaN,100,NaN,68,NaN,141,11,76
19046,,,NaN,,,NaN,,NaN,,NaN,,,
19047,30,103,NaN,16,79,NaN,100,NaN,66,NaN,138,10,76
19048,,,NaN,,,NaN,,NaN,,NaN,,,
19049,30,101,NaN,16,79,NaN,100,NaN,65,NaN,136,10,75
19050,,,NaN,,,NaN,,NaN,,NaN,,,
19051,30,101,NaN,16,79,NaN,100,NaN,64,NaN,136,11,75
19052,,,NaN,,,NaN,,NaN,,NaN,,,
19053,31,101,NaN,15,74,NaN,100,NaN,64,NaN,136,11,75
19054,,,NaN,,,NaN,,NaN,,NaN,,,
19055,31,97,NaN,15,73,NaN,100,NaN,64,NaN,130,12,69
19056,,,NaN,,,NaN,,NaN,,NaN,,,
19057,31,96,NaN,15,74,NaN,100,NaN,64,NaN,126,12,72
19058,,,NaN,,,NaN,,NaN,,NaN,,,
19059,31,99,NaN,15,58,NaN,100,NaN,65,NaN,131,11,76
19060,,,NaN,,,NaN,,NaN,,NaN,,,
19061,30,100,NaN,16,58,NaN,100,NaN,65,NaN,134,11,77
19062,,,NaN,,,NaN,,NaN,,NaN,,,
19063,30,103,NaN,16,58,NaN,100,NaN,65,NaN,137,11,78
19064,,,NaN,,,NaN,,NaN,,NaN,,,
19065,30,103,NaN,16,65,NaN,100,NaN,65,NaN,136,11,78
19066,,,NaN,,,NaN,,NaN,,NaN,,,
19067,30,104,NaN,16,65,NaN,100,NaN,66,NaN,136,11,79
19068,,,NaN,,,NaN,,NaN,,NaN,,,
19069,31,104,NaN,17,65,NaN,100,NaN,66,NaN,137,11,78
19070,,,NaN,,,NaN,,NaN,,NaN,,,
19071,31,104,NaN,17,65,NaN,100,NaN,65,NaN,137,11,79
19072,,,NaN,,,NaN,,NaN,,NaN,,,
19073,31,102,NaN,17,65,NaN,100,NaN,65,NaN,130,11,78
19074,,,NaN,,,NaN,,NaN,,NaN,,,
19075,31,104,NaN,17,73,NaN,100,NaN,65,NaN,141,11,79
19076,,,NaN,,,NaN,,NaN,,NaN,,,
19077,30,107,NaN,18,74,NaN,100,NaN,65,NaN,144,12,82
19078,,,NaN,,,NaN,,NaN,,NaN,,,
19079,30,108,NaN,18,74,NaN,100,NaN,65,NaN,142,12,81
19080,,,NaN,,,NaN,,NaN,,NaN,,,
19081,30,107,NaN,18,75,NaN,100,NaN,66,NaN,141,13,80
19082,,,NaN,,,NaN,,NaN,,NaN,,,
19083,20,105,NaN,17,66,NaN,100,NaN,67,NaN,137,13,78
19084,,,NaN,,,NaN,,NaN,,NaN,,,
19085,20,105,NaN,17,66,NaN,100,NaN,66,NaN,136,12,79
19086,,,NaN,,,NaN,,NaN,,NaN,,,
19087,20,102,NaN,17,66,NaN,100,NaN,66,NaN,129,12,77
19088,,,NaN,,,NaN,,NaN,,NaN,,,
19089,20,103,NaN,17,67,NaN,100,NaN,65,NaN,136,13,79
19090,,,NaN,,,NaN,,NaN,,NaN,,,
19091,31,104,NaN,17,65,NaN,100,NaN,64,NaN,137,13,81
19092,,,NaN,,,NaN,,NaN,,NaN,,,
19093,31,107,NaN,17,66,NaN,100,NaN,64,NaN,143,13,84
19094,,,NaN,,,NaN,,NaN,,NaN,,,
19095,31,109,NaN,17,66,NaN,100,NaN,65,NaN,145,13,83
19096,,,NaN,,,NaN,,NaN,,NaN,,,
19097,31,107,NaN,17,64,NaN,100,NaN,65,NaN,140,13,80
19098,,,NaN,,,NaN,,NaN,,NaN,,,
19099,32,105,NaN,17,66,NaN,100,NaN,66,NaN,137,13,77
19100,,,NaN,,,NaN,,NaN,,NaN,,,
19101,32,104,NaN,17,65,NaN,100,NaN,66,NaN,134,13,76
19102,,,NaN,,,NaN,,NaN,,NaN,,,
19103,32,104,NaN,17,65,NaN,100,NaN,65,NaN,137,13,78
19104,,,NaN,,,NaN,,NaN,,NaN,,,
19105,32,105,NaN,17,65,NaN,100,NaN,65,NaN,139,13,80
19106,,,NaN,,,NaN,,NaN,,NaN,,,
19107,30,106,NaN,17,65,NaN,100,NaN,66,NaN,140,13,81
19108,,,NaN,,,NaN,,NaN,,NaN,,,
19109,30,107,NaN,17,65,NaN,100,NaN,66,NaN,142,13,83
19110,,,NaN,,,NaN,,NaN,,NaN,,,
19111,30,110,NaN,17,65,NaN,100,NaN,66,NaN,146,12,85
19112,,,NaN,,,NaN,,NaN,,NaN,,,
19113,30,110,NaN,17,66,NaN,100,NaN,67,NaN,146,12,84
19114,,,NaN,,,NaN,,NaN,,NaN,,,
19115,20,110,NaN,17,66,NaN,100,NaN,66,NaN,144,13,84
19116,,,NaN,,,NaN,,NaN,,NaN,,,
19117,20,108,NaN,17,66,NaN,100,NaN,67,NaN,140,13,81
19118,,,NaN,,,NaN,,NaN,,NaN,,,
19119,20,108,NaN,17,66,NaN,100,NaN,67,NaN,139,13,81
19120,,,NaN,,,NaN,,NaN,,NaN,,,
19121,20,107,NaN,17,66,NaN,100,NaN,67,NaN,137,13,78
19122,,,NaN,,,NaN,,NaN,,NaN,,,
19123,31,106,NaN,18,67,NaN,100,NaN,67,NaN,137,14,78
19124,,,NaN,,,NaN,,NaN,,NaN,,,
19125,31,98,NaN,18,67,NaN,100,NaN,67,NaN,126,14,71
19126,,,NaN,,,NaN,,NaN,,NaN,,,
19127,31,98,NaN,18,67,NaN,100,NaN,67,NaN,126,14,74
19128,,,NaN,,,NaN,,NaN,,NaN,,,
19129,31,98,NaN,18,67,NaN,100,NaN,67,NaN,129,14,75
19130,,,NaN,,,NaN,,NaN,,NaN,,,
19131,13,100,NaN,18,67,NaN,100,NaN,67,NaN,132,13,78
19132,,,NaN,,,NaN,,NaN,,NaN,,,
19133,13,103,NaN,18,67,NaN,100,NaN,66,NaN,136,13,80
19134,,,NaN,,,NaN,,NaN,,NaN,,,
19135,13,107,NaN,18,67,NaN,100,NaN,67,NaN,142,13,83
19136,,,NaN,,,NaN,,NaN,,NaN,,,
19137,13,109,NaN,18,67,NaN,100,NaN,67,NaN,145,13,83
19138,,,NaN,,,NaN,,NaN,,NaN,,,
19139,28,108,NaN,19,67,NaN,100,NaN,67,NaN,142,13,81
19140,,,NaN,,,NaN,,NaN,,NaN,,,
19141,28,107,NaN,19,67,NaN,100,NaN,67,NaN,139,13,77
19142,,,NaN,,,NaN,,NaN,,NaN,,,
19143,28,101,NaN,19,,NaN,100,NaN,67,NaN,127,13,75
19144,,,NaN,,,NaN,,NaN,,NaN,,,
19145,30,101,NaN,18,,NaN,100,NaN,67,NaN,132,13,75
19146,,,NaN,,,NaN,,NaN,,NaN,,,
19147,30,100,NaN,18,,NaN,100,NaN,66,NaN,132,13,74
19148,,,NaN,,,NaN,,NaN,,NaN,,,
19149,30,101,NaN,18,,NaN,100,NaN,65,NaN,135,13,76
19150,,,NaN,,,NaN,,NaN,,NaN,,,
19151,30,103,NaN,18,,NaN,100,NaN,65,NaN,138,13,79
19152,,,NaN,,,NaN,,NaN,,NaN,,,
19153,30,107,NaN,17,,NaN,100,NaN,66,NaN,143,13,84
19154,,,NaN,,,NaN,,NaN,,NaN,,,
19155,30,108,NaN,17,,NaN,100,NaN,66,NaN,144,13,82
