time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP
14986,,,NaN,NaN,,,,,NaN,,,,NaN
14987,72,37,NaN,NaN,49,15,65,65,NaN,124,100,3,NaN
14988,,,NaN,NaN,,,,,NaN,,,,NaN
14989,71,37,NaN,NaN,49,15,66,64,NaN,123,100,3,NaN
14990,,,NaN,NaN,,,,,NaN,,,,NaN
14991,72,37,NaN,NaN,49,15,66,65,NaN,123,100,3,NaN
14992,,,NaN,NaN,,,,,NaN,,,,NaN
14993,71,37,NaN,NaN,49,15,66,65,NaN,122,100,3,NaN
14994,,,NaN,NaN,,,,,NaN,,,,NaN
14995,71,37,NaN,NaN,49,15,65,65,NaN,122,100,3,NaN
14996,,,NaN,NaN,,,,,NaN,,,,NaN
14997,71,37,NaN,NaN,49,15,65,65,NaN,121,100,3,NaN
14998,,,NaN,NaN,,,,,NaN,,,,NaN
14999,71,37,NaN,NaN,49,15,65,64,NaN,121,100,3,NaN
15000,,,NaN,NaN,,,,,NaN,,,,NaN
15001,70,37,NaN,NaN,48,15,65,64,NaN,120,100,3,NaN
15002,,,NaN,NaN,,,,,NaN,,,,NaN
15003,70,37,NaN,NaN,48,15,65,65,NaN,120,100,3,NaN
15004,,,NaN,NaN,,,,,NaN,,,,NaN
15005,70,38,NaN,NaN,48,15,65,64,NaN,119,100,3,NaN
15006,,,NaN,NaN,,,,,NaN,,,,NaN
15007,70,38,NaN,NaN,48,15,65,64,NaN,119,100,3,NaN
15008,,,NaN,NaN,,,,,NaN,,,,NaN
15009,70,38,NaN,NaN,48,15,65,64,NaN,118,100,3,NaN
15010,,,NaN,NaN,,,,,NaN,,,,NaN
15011,70,38,NaN,NaN,48,15,64,63,NaN,119,100,3,NaN
15012,,,NaN,NaN,,,,,NaN,,,,NaN
15013,70,38,NaN,NaN,48,15,64,63,NaN,119,100,-2,NaN
15014,,,NaN,NaN,,,,,NaN,,,,NaN
15015,70,38,NaN,NaN,43,15,64,63,NaN,119,100,-2,NaN
15016,,,NaN,NaN,,,,,NaN,,,,NaN
15017,70,38,NaN,NaN,47,15,64,63,NaN,119,100,-19,NaN
15018,,,NaN,NaN,,,,,NaN,,,,NaN
15019,70,37,NaN,NaN,48,15,64,64,NaN,120,100,-19,NaN
15020,,,NaN,NaN,,,,,NaN,,,,NaN
15021,70,37,NaN,NaN,48,15,64,64,NaN,120,100,-20,NaN
15022,,,NaN,NaN,,,,,NaN,,,,NaN
15023,71,37,NaN,NaN,49,15,64,64,NaN,120,100,-20,NaN
15024,,,NaN,NaN,,,,,NaN,,,,NaN
15025,70,37,NaN,NaN,49,15,64,64,NaN,119,100,-20,NaN
15026,,,NaN,NaN,,,,,NaN,,,,NaN
15027,71,37,NaN,NaN,49,15,65,64,NaN,120,100,-20,NaN
15028,,,NaN,NaN,,,,,NaN,,,,NaN
15029,70,37,NaN,NaN,49,15,65,64,NaN,119,100,-20,NaN
15030,,,NaN,NaN,,,,,NaN,,,,NaN
15031,70,37,NaN,NaN,48,15,65,65,NaN,120,100,-20,NaN
15032,,,NaN,NaN,,,,,NaN,,,,NaN
15033,70,37,NaN,NaN,49,15,66,65,NaN,119,100,-19,NaN
15034,,,NaN,NaN,,,,,NaN,,,,NaN
15035,71,37,NaN,NaN,49,15,66,65,NaN,121,100,-19,NaN
15036,,,NaN,NaN,,,,,NaN,,,,NaN
15037,72,37,NaN,NaN,51,15,66,65,NaN,122,100,-19,NaN
15038,,,NaN,NaN,,,,,NaN,,,,NaN
15039,73,37,NaN,NaN,51,15,66,66,NaN,125,100,-19,NaN
15040,,,NaN,NaN,,,,,NaN,,,,NaN
15041,73,37,NaN,NaN,51,15,67,66,NaN,125,100,-19,NaN
15042,,,NaN,NaN,,,,,NaN,,,,NaN
15043,74,37,NaN,NaN,52,15,67,67,NaN,127,100,-20,NaN
15044,,,NaN,NaN,,,,,NaN,,,,NaN
15045,74,37,NaN,NaN,52,15,68,67,NaN,126,100,-20,NaN
15046,,,NaN,NaN,,,,,NaN,,,,NaN
15047,75,37,NaN,NaN,52,15,69,68,NaN,128,100,-20,NaN
15048,,,NaN,NaN,,,,,NaN,,,,NaN
15049,75,37,NaN,NaN,52,15,69,68,NaN,127,100,-20,NaN
15050,,,NaN,NaN,,,,,NaN,,,,NaN
15051,74,37,NaN,NaN,51,15,69,69,NaN,127,100,-20,NaN
15052,,,NaN,NaN,,,,,NaN,,,,NaN
15053,74,37,NaN,NaN,51,15,70,69,NaN,126,100,-20,NaN
15054,,,NaN,NaN,,,,,NaN,,,,NaN
15055,75,37,NaN,NaN,52,15,69,69,NaN,127,100,-20,NaN
15056,,,NaN,NaN,,,,,NaN,,,,NaN
15057,74,37,NaN,NaN,52,15,69,69,NaN,126,100,-20,NaN
15058,,,NaN,NaN,,,,,NaN,,,,NaN
15059,74,37,NaN,NaN,51,15,69,69,NaN,127,100,-20,NaN
15060,,,NaN,NaN,,,,,NaN,,,,NaN
15061,74,37,NaN,NaN,51,15,70,69,NaN,127,100,-20,NaN
15062,,,NaN,NaN,,,,,NaN,,,,NaN
15063,75,37,NaN,NaN,51,15,70,70,NaN,128,100,-20,NaN
15064,,,NaN,NaN,,,,,NaN,,,,NaN
15065,74,37,NaN,NaN,51,15,70,70,NaN,127,100,-20,NaN
15066,,,NaN,NaN,,,,,NaN,,,,NaN
15067,74,37,NaN,NaN,51,15,70,70,NaN,128,100,-19,NaN
15068,,,NaN,NaN,,,,,NaN,,,,NaN
15069,74,38,NaN,NaN,51,15,70,69,NaN,126,100,-19,NaN
15070,,,NaN,NaN,,,,,NaN,,,,NaN
15071,74,38,NaN,NaN,51,15,69,69,NaN,127,100,-20,NaN
15072,,,NaN,NaN,,,,,NaN,,,,NaN
15073,74,38,NaN,NaN,51,15,69,69,NaN,126,100,-20,NaN
15074,,,NaN,NaN,,,,,NaN,,,,NaN
15075,74,38,NaN,NaN,51,15,69,69,NaN,128,100,-20,NaN
15076,,,NaN,NaN,,,,,NaN,,,,NaN
15077,75,37,NaN,NaN,52,15,69,69,NaN,128,100,-20,NaN
15078,,,NaN,NaN,,,,,NaN,,,,NaN
15079,76,37,NaN,NaN,53,15,70,69,NaN,131,100,-20,NaN
15080,,,NaN,NaN,,,,,NaN,,,,NaN
15081,77,37,NaN,NaN,54,15,70,70,NaN,131,100,-20,NaN
15082,,,NaN,NaN,,,,,NaN,,,,NaN
15083,77,38,NaN,NaN,54,15,71,71,NaN,133,100,-20,NaN
15084,,,NaN,NaN,,,,,NaN,,,,NaN
15085,78,38,NaN,NaN,54,15,72,72,NaN,133,100,-20,NaN
15086,,,NaN,NaN,,,,,NaN,,,,NaN
15087,78,38,NaN,NaN,53,15,73,72,NaN,134,100,-20,NaN
15088,,,NaN,NaN,,,,,NaN,,,,NaN
15089,77,38,NaN,NaN,53,15,73,72,NaN,133,100,-20,NaN
15090,,,NaN,NaN,,,,,NaN,,,,NaN
15091,78,37,NaN,NaN,54,15,72,72,NaN,135,100,-20,NaN
15092,,,NaN,NaN,,,,,NaN,,,,NaN
15093,78,37,NaN,NaN,54,15,72,71,NaN,134,100,-20,NaN
15094,,,NaN,NaN,,,,,NaN,,,,NaN
15095,79,37,NaN,NaN,54,15,72,71,NaN,135,100,-20,NaN
15096,,,NaN,NaN,,,,,NaN,,,,NaN
15097,77,38,NaN,NaN,53,15,71,71,NaN,132,100,-20,NaN
15098,,,NaN,NaN,,,,,NaN,,,,NaN
15099,77,38,NaN,NaN,52,15,71,71,NaN,133,100,-20,NaN
15100,,,NaN,NaN,,,,,NaN,,,,NaN
15101,77,38,NaN,NaN,53,15,71,70,NaN,132,100,-20,NaN
15102,,,NaN,NaN,,,,,NaN,,,,NaN
15103,77,38,NaN,NaN,52,15,71,70,NaN,132,100,-20,NaN
15104,,,NaN,NaN,,,,,NaN,,,,NaN
15105,76,37,NaN,NaN,52,15,71,70,NaN,131,100,-20,NaN
15106,,,NaN,NaN,,,,,NaN,,,,NaN
15107,76,37,NaN,NaN,51,15,70,70,NaN,131,100,-20,NaN
15108,,,NaN,NaN,,,,,NaN,,,,NaN
15109,75,37,NaN,NaN,52,15,70,69,NaN,128,100,-20,NaN
15110,,,NaN,NaN,,,,,NaN,,,,NaN
15111,75,37,NaN,NaN,51,15,69,69,NaN,129,100,-20,NaN
15112,,,NaN,NaN,,,,,NaN,,,,NaN
15113,74,38,NaN,NaN,51,15,69,68,NaN,128,100,-20,NaN
15114,,,NaN,NaN,,,,,NaN,,,,NaN
15115,74,38,NaN,NaN,51,15,69,68,NaN,128,100,-20,NaN
15116,,,NaN,NaN,,,,,NaN,,,,NaN
15117,74,38,NaN,NaN,51,15,69,69,NaN,127,100,-20,NaN
15118,,,NaN,NaN,,,,,NaN,,,,NaN
15119,74,38,NaN,NaN,51,15,69,69,NaN,128,100,-20,NaN
15120,,,NaN,NaN,,,,,NaN,,,,NaN
15121,74,38,NaN,NaN,51,15,69,68,NaN,126,100,-20,NaN
15122,,,NaN,NaN,,,,,NaN,,,,NaN
15123,74,38,NaN,NaN,51,15,69,68,NaN,127,100,-20,NaN
15124,,,NaN,NaN,,,,,NaN,,,,NaN
15125,74,38,NaN,NaN,51,15,69,69,NaN,127,100,-20,NaN
15126,,,NaN,NaN,,,,,NaN,,,,NaN
15127,75,37,NaN,NaN,52,15,70,69,NaN,128,100,-20,NaN
15128,,,NaN,NaN,,,,,NaN,,,,NaN
15129,75,37,NaN,NaN,52,15,70,70,NaN,128,100,-20,NaN
15130,,,NaN,NaN,,,,,NaN,,,,NaN
15131,76,37,NaN,NaN,52,15,71,71,NaN,130,100,-20,NaN
15132,,,NaN,NaN,,,,,NaN,,,,NaN
15133,76,37,NaN,NaN,53,15,71,71,NaN,129,100,-20,NaN
15134,,,NaN,NaN,,,,,NaN,,,,NaN
15135,77,38,NaN,NaN,53,15,72,72,NaN,131,100,-22,NaN
15136,,,NaN,NaN,,,,,NaN,,,,NaN
15137,77,38,NaN,NaN,54,15,73,72,NaN,131,100,-22,NaN
15138,,,NaN,NaN,,,,,NaN,,,,NaN
15139,78,38,NaN,NaN,54,15,73,73,NaN,133,100,-22,NaN
15140,,,NaN,NaN,,,,,NaN,,,,NaN
15141,77,38,NaN,NaN,53,15,74,74,NaN,132,100,-23,NaN
15142,,,NaN,NaN,,,,,NaN,,,,NaN
15143,77,37,NaN,NaN,53,15,74,73,NaN,133,100,-23,NaN
15144,,,NaN,NaN,,,,,NaN,,,,NaN
15145,77,37,NaN,NaN,52,15,73,72,NaN,131,100,-24,NaN
15146,,,NaN,NaN,,,,,NaN,,,,NaN
15147,76,37,NaN,NaN,52,15,72,72,NaN,131,100,-24,NaN
15148,,,NaN,NaN,,,,,NaN,,,,NaN
15149,76,37,NaN,NaN,52,15,72,71,NaN,129,100,-24,NaN
15150,,,NaN,NaN,,,,,NaN,,,,NaN
15151,76,38,NaN,NaN,51,15,71,70,NaN,130,100,-24,NaN
15152,,,NaN,NaN,,,,,NaN,,,,NaN
15153,75,38,NaN,NaN,51,15,71,70,NaN,128,100,-24,NaN
15154,,,NaN,NaN,,,,,NaN,,,,NaN
15155,74,38,NaN,NaN,50,15,70,70,NaN,129,100,-24,NaN
15156,,,NaN,NaN,,,,,NaN,,,,NaN
15157,74,38,NaN,NaN,50,15,70,69,NaN,127,100,-25,NaN
15158,,,NaN,NaN,,,,,NaN,,,,NaN
15159,74,38,NaN,NaN,50,15,69,69,NaN,127,100,-25,NaN
15160,,,NaN,NaN,,,,,NaN,,,,NaN
15161,73,38,NaN,NaN,50,15,69,69,NaN,126,100,-25,NaN
15162,,,NaN,NaN,,,,,NaN,,,,NaN
15163,74,38,NaN,NaN,50,15,69,68,NaN,127,100,-25,NaN
15164,,,NaN,NaN,,,,,NaN,,,,NaN
15165,73,38,NaN,NaN,51,15,69,69,NaN,126,100,-25,NaN
15166,,,NaN,NaN,,,,,NaN,,,,NaN
15167,74,38,NaN,NaN,50,15,70,69,NaN,127,100,-25,NaN
15168,,,NaN,NaN,,,,,NaN,,,,NaN
15169,74,38,NaN,NaN,51,15,70,69,NaN,126,100,-25,NaN
15170,,,NaN,NaN,,,,,NaN,,,,NaN
15171,74,38,NaN,NaN,51,15,70,69,NaN,127,100,-25,NaN
15172,,,NaN,NaN,,,,,NaN,,,,NaN
15173,74,38,NaN,NaN,51,15,70,69,NaN,127,100,-25,NaN
15174,,,NaN,NaN,,,,,NaN,,,,NaN
15175,75,38,NaN,NaN,52,15,70,70,NaN,128,100,-26,NaN
15176,,,NaN,NaN,,,,,NaN,,,,NaN
15177,75,38,NaN,NaN,53,15,70,70,NaN,128,100,-26,NaN
15178,,,NaN,NaN,,,,,NaN,,,,NaN
15179,76,38,NaN,NaN,52,15,71,71,NaN,130,100,-26,NaN
15180,,,NaN,NaN,,,,,NaN,,,,NaN
15181,76,38,NaN,NaN,53,15,71,71,NaN,129,100,-26,NaN
15182,,,NaN,NaN,,,,,NaN,,,,NaN
15183,76,38,NaN,NaN,52,15,72,71,NaN,129,100,-26,NaN
15184,,,NaN,NaN,,,,,NaN,,,,NaN
15185,75,38,NaN,NaN,52,15,72,72,NaN,129,100,-26,NaN
15186,,,NaN,NaN,,,,,NaN,,,,NaN
15187,76,37,NaN,NaN,52,15,72,72,NaN,129,100,-26,NaN
15188,,,NaN,NaN,,,,,NaN,,,,NaN
15189,75,37,NaN,NaN,52,15,72,72,NaN,129,100,-26,NaN
15190,,,NaN,NaN,,,,,NaN,,,,NaN
15191,75,37,NaN,NaN,51,15,72,72,NaN,128,100,-30,NaN
15192,,,NaN,NaN,,,,,NaN,,,,NaN
15193,75,37,NaN,NaN,51,15,72,72,NaN,127,100,-30,NaN
15194,,,NaN,NaN,,,,,NaN,,,,NaN
15195,75,37,NaN,NaN,51,15,72,71,NaN,129,100,-42,NaN
15196,,,NaN,NaN,,,,,NaN,,,,NaN
15197,74,37,NaN,NaN,51,15,72,72,NaN,127,100,-42,NaN
15198,,,NaN,NaN,,,,,NaN,,,,NaN
15199,75,37,NaN,NaN,51,15,72,72,NaN,128,100,-43,NaN
15200,,,NaN,NaN,,,,,NaN,,,,NaN
15201,74,37,NaN,NaN,50,15,72,72,NaN,127,100,-43,NaN
15202,,,NaN,NaN,,,,,NaN,,,,NaN
15203,74,37,NaN,NaN,50,15,72,71,NaN,127,100,-43,NaN
15204,,,NaN,NaN,,,,,NaN,,,,NaN
15205,73,37,NaN,NaN,50,15,71,70,NaN,126,100,-43,NaN
15206,,,NaN,NaN,,,,,NaN,,,,NaN
15207,74,37,NaN,NaN,50,15,71,70,NaN,127,100,-43,NaN
15208,,,NaN,NaN,,,,,NaN,,,,NaN
15209,73,38,NaN,NaN,50,15,70,70,NaN,125,100,-43,NaN
15210,,,NaN,NaN,,,,,NaN,,,,NaN
15211,73,38,NaN,NaN,50,15,70,69,NaN,126,100,-43,NaN
15212,,,NaN,NaN,,,,,NaN,,,,NaN
15213,73,38,NaN,NaN,50,15,70,69,NaN,125,100,-43,NaN
15214,,,NaN,NaN,,,,,NaN,,,,NaN
15215,73,38,NaN,NaN,50,15,69,69,NaN,126,100,-43,NaN
15216,,,NaN,NaN,,,,,NaN,,,,NaN
15217,73,37,NaN,NaN,50,15,69,69,NaN,126,100,-43,NaN
15218,,,NaN,NaN,,,,,NaN,,,,NaN
15219,74,37,NaN,NaN,50,15,69,69,NaN,127,100,-43,NaN
15220,,,NaN,NaN,,,,,NaN,,,,NaN
15221,73,37,NaN,NaN,51,15,70,69,NaN,125,100,-43,NaN
15222,,,NaN,NaN,,,,,NaN,,,,NaN
15223,73,37,NaN,NaN,50,15,70,69,NaN,126,100,-43,NaN
15224,,,NaN,NaN,,,,,NaN,,,,NaN
15225,72,38,NaN,NaN,50,15,70,69,NaN,124,100,-43,NaN
15226,,,NaN,NaN,,,,,NaN,,,,NaN
15227,73,38,NaN,NaN,49,15,70,69,NaN,125,100,-43,NaN
15228,,,NaN,NaN,,,,,NaN,,,,NaN
15229,72,38,NaN,NaN,50,15,69,69,NaN,125,100,-43,NaN
15230,,,NaN,NaN,,,,,NaN,,,,NaN
15231,73,37,NaN,NaN,50,15,70,69,NaN,126,100,-43,NaN
15232,,,NaN,NaN,,,,,NaN,,,,NaN
15233,72,37,NaN,NaN,50,15,70,69,NaN,124,100,-43,NaN
15234,,,NaN,NaN,,,,,NaN,,,,NaN
15235,72,37,NaN,NaN,49,15,69,69,NaN,123,100,-43,NaN
15236,,,NaN,NaN,,,,,NaN,,,,NaN
15237,71,37,NaN,NaN,49,15,69,68,NaN,122,100,-43,NaN
15238,,,NaN,NaN,,,,,NaN,,,,NaN
15239,71,37,NaN,NaN,49,15,69,68,NaN,123,100,-43,NaN
15240,,,NaN,NaN,,,,,NaN,,,,NaN
15241,70,37,NaN,NaN,49,15,69,68,NaN,121,100,-43,NaN
15242,,,NaN,NaN,,,,,NaN,,,,NaN
15243,71,37,NaN,NaN,48,15,68,68,NaN,121,100,-43,NaN
15244,,,NaN,NaN,,,,,NaN,,,,NaN
15245,70,37,NaN,NaN,49,15,69,68,NaN,121,100,-43,NaN
15246,,,NaN,NaN,,,,,NaN,,,,NaN
15247,71,37,NaN,NaN,49,15,69,68,NaN,122,100,-43,NaN
15248,,,NaN,NaN,,,,,NaN,,,,NaN
15249,70,37,NaN,NaN,49,15,69,68,NaN,120,100,-43,NaN
15250,,,NaN,NaN,,,,,NaN,,,,NaN
15251,71,37,NaN,NaN,49,15,69,68,NaN,122,100,-43,NaN
15252,,,NaN,NaN,,,,,NaN,,,,NaN
15253,70,38,NaN,NaN,49,15,69,68,NaN,121,100,-43,NaN
15254,,,NaN,NaN,,,,,NaN,,,,NaN
15255,71,38,NaN,NaN,49,15,69,68,NaN,123,100,-43,NaN
15256,,,NaN,NaN,,,,,NaN,,,,NaN
15257,71,38,NaN,NaN,50,15,69,69,NaN,122,100,-43,NaN
15258,,,NaN,NaN,,,,,NaN,,,,NaN
15259,72,37,NaN,NaN,50,15,70,69,NaN,124,100,-43,NaN
15260,,,NaN,NaN,,,,,NaN,,,,NaN
15261,71,37,NaN,NaN,49,15,70,69,NaN,121,100,-43,NaN
15262,,,NaN,NaN,,,,,NaN,,,,NaN
15263,71,37,NaN,NaN,49,15,70,69,NaN,122,100,-43,NaN
15264,,,NaN,NaN,,,,,NaN,,,,NaN
15265,70,37,NaN,NaN,49,15,70,69,NaN,121,100,-43,NaN
15266,,,NaN,NaN,,,,,NaN,,,,NaN
15267,71,37,NaN,NaN,49,15,70,69,NaN,122,100,-43,NaN
15268,,,NaN,NaN,,,,,NaN,,,,NaN
15269,71,37,NaN,NaN,50,15,70,70,NaN,121,100,-43,NaN
15270,,,NaN,NaN,,,,,NaN,,,,NaN
15271,71,37,NaN,NaN,50,15,70,70,NaN,122,100,-43,NaN
15272,,,NaN,NaN,,,,,NaN,,,,NaN
15273,72,38,NaN,NaN,50,15,71,71,NaN,122,100,-43,NaN
15274,,,NaN,NaN,,,,,NaN,,,,NaN
15275,73,38,NaN,NaN,51,15,72,72,NaN,124,100,-43,NaN
15276,,,NaN,NaN,,,,,NaN,,,,NaN
15277,73,38,NaN,NaN,51,15,73,73,NaN,125,100,-43,NaN
15278,,,NaN,NaN,,,,,NaN,,,,NaN
15279,74,38,NaN,NaN,52,15,73,74,NaN,127,100,-43,NaN
15280,,,NaN,NaN,,,,,NaN,,,,NaN
15281,74,37,NaN,NaN,52,15,74,73,NaN,126,100,-43,NaN
15282,,,NaN,NaN,,,,,NaN,,,,NaN
15283,74,37,NaN,NaN,52,15,74,72,NaN,128,100,-43,NaN
15284,,,NaN,NaN,,,,,NaN,,,,NaN
15285,75,37,NaN,NaN,52,15,73,72,NaN,128,100,-43,NaN
15286,,,NaN,NaN,,,,,NaN,,,,NaN
15287,75,37,NaN,NaN,52,15,72,71,NaN,130,100,-43,NaN
15288,,,NaN,NaN,,,,,NaN,,,,NaN
15289,75,37,NaN,NaN,52,15,72,71,NaN,129,100,-43,NaN
15290,,,NaN,NaN,,,,,NaN,,,,NaN
15291,76,37,NaN,NaN,53,15,72,71,NaN,131,100,-43,NaN
15292,,,NaN,NaN,,,,,NaN,,,,NaN
15293,75,37,NaN,NaN,52,15,71,71,NaN,130,100,-43,NaN
15294,,,NaN,NaN,,,,,NaN,,,,NaN
15295,76,38,NaN,NaN,52,15,71,71,NaN,131,100,-43,NaN
15296,,,NaN,NaN,,,,,NaN,,,,NaN
15297,75,38,NaN,NaN,52,15,71,71,NaN,129,100,-43,NaN
15298,,,NaN,NaN,,,,,NaN,,,,NaN
15299,76,38,NaN,NaN,52,15,71,70,NaN,131,100,-43,NaN
15300,,,NaN,NaN,,,,,NaN,,,,NaN
15301,75,38,NaN,NaN,52,15,71,70,NaN,129,100,-43,NaN
15302,,,NaN,NaN,,,,,NaN,,,,NaN
15303,76,37,NaN,NaN,52,15,71,71,NaN,130,100,-43,NaN
15304,,,NaN,NaN,,,,,NaN,,,,NaN
15305,75,37,NaN,NaN,52,15,71,71,NaN,130,100,-43,NaN
15306,,,NaN,NaN,,,,,NaN,,,,NaN
15307,76,37,NaN,NaN,52,15,71,71,NaN,130,100,-43,NaN
15308,,,NaN,NaN,,,,,NaN,,,,NaN
15309,76,38,NaN,NaN,53,15,71,71,NaN,130,100,-43,NaN
15310,,,NaN,NaN,,,,,NaN,,,,NaN
15311,76,38,NaN,NaN,53,15,71,71,NaN,131,100,-43,NaN
15312,,,NaN,NaN,,,,,NaN,,,,NaN
15313,76,38,NaN,NaN,53,15,72,72,NaN,131,100,-43,NaN
15314,,,NaN,NaN,,,,,NaN,,,,NaN
15315,77,38,NaN,NaN,53,15,72,72,NaN,133,100,-43,NaN
15316,,,NaN,NaN,,,,,NaN,,,,NaN
15317,77,38,NaN,NaN,54,15,73,73,NaN,132,100,-43,NaN
15318,,,NaN,NaN,,,,,NaN,,,,NaN
15319,77,38,NaN,NaN,53,15,73,73,NaN,133,100,-43,NaN
15320,,,NaN,NaN,,,,,NaN,,,,NaN
15321,77,38,NaN,NaN,54,15,74,73,NaN,132,100,-43,NaN
15322,,,NaN,NaN,,,,,NaN,,,,NaN
15323,78,37,NaN,NaN,55,15,74,73,NaN,133,100,-43,NaN
15324,,,NaN,NaN,,,,,NaN,,,,NaN
15325,78,37,NaN,NaN,54,15,74,73,NaN,133,100,-43,NaN
15326,,,NaN,NaN,,,,,NaN,,,,NaN
15327,77,37,NaN,NaN,54,15,74,73,NaN,133,100,-43,NaN
15328,,,NaN,NaN,,,,,NaN,,,,NaN
15329,77,38,NaN,NaN,54,15,74,73,NaN,133,100,-43,NaN
15330,,,NaN,NaN,,,,,NaN,,,,NaN
15331,78,38,NaN,NaN,54,15,73,72,NaN,134,100,-43,NaN
15332,,,NaN,NaN,,,,,NaN,,,,NaN
15333,77,38,NaN,NaN,54,15,73,72,NaN,134,100,-43,NaN
15334,,,NaN,NaN,,,,,NaN,,,,NaN
15335,78,38,NaN,NaN,54,15,73,73,NaN,135,100,-43,NaN
15336,,,NaN,NaN,,,,,NaN,,,,NaN
15337,78,38,NaN,NaN,54,15,73,73,NaN,134,100,-43,NaN
15338,,,NaN,NaN,,,,,NaN,,,,NaN
15339,78,38,NaN,NaN,54,15,73,73,NaN,136,100,-43,NaN
15340,,,NaN,NaN,,,,,NaN,,,,NaN
15341,78,38,NaN,NaN,54,15,73,72,NaN,135,100,-43,NaN
15342,,,NaN,NaN,,,,,NaN,,,,NaN
15343,78,37,NaN,NaN,53,15,73,72,NaN,135,100,-43,NaN
15344,,,NaN,NaN,,,,,NaN,,,,NaN
15345,78,37,NaN,NaN,54,15,73,72,NaN,134,100,-43,NaN
15346,,,NaN,NaN,,,,,NaN,,,,NaN
15347,78,37,NaN,NaN,54,15,73,72,NaN,135,100,-43,NaN
15348,,,NaN,NaN,,,,,NaN,,,,NaN
15349,78,37,NaN,NaN,54,15,73,73,NaN,134,100,-43,NaN
15350,,,NaN,NaN,,,,,NaN,,,,NaN
15351,78,37,NaN,NaN,54,15,73,73,NaN,135,100,-43,NaN
15352,,,NaN,NaN,,,,,NaN,,,,NaN
15353,78,37,NaN,NaN,54,15,73,73,NaN,134,100,-43,NaN
15354,,,NaN,NaN,,,,,NaN,,,,NaN
15355,79,37,NaN,NaN,54,15,73,73,NaN,135,100,-43,NaN
15356,,,NaN,NaN,,,,,NaN,,,,NaN
15357,79,38,NaN,NaN,55,15,73,73,NaN,136,100,-43,NaN
15358,,,NaN,NaN,,,,,NaN,,,,NaN
15359,80,38,NaN,NaN,55,15,73,73,NaN,137,100,-43,NaN
15360,,,NaN,NaN,,,,,NaN,,,,NaN
15361,79,38,NaN,NaN,55,15,73,73,NaN,136,100,-43,NaN
15362,,,NaN,NaN,,,,,NaN,,,,NaN
15363,79,38,NaN,NaN,54,15,73,72,NaN,136,100,-43,NaN
15364,,,NaN,NaN,,,,,NaN,,,,NaN
15365,78,38,NaN,NaN,54,15,73,72,NaN,134,100,-43,NaN
15366,,,NaN,NaN,,,,,NaN,,,,NaN
15367,78,38,NaN,NaN,53,15,72,71,NaN,134,100,-43,NaN
15368,,,NaN,NaN,,,,,NaN,,,,NaN
15369,77,38,NaN,NaN,54,15,72,71,NaN,133,100,-43,NaN
15370,,,NaN,NaN,,,,,NaN,,,,NaN
15371,78,37,NaN,NaN,53,15,72,71,NaN,134,100,-43,NaN
15372,,,NaN,NaN,,,,,NaN,,,,NaN
15373,77,37,NaN,NaN,53,15,72,72,NaN,132,100,-43,NaN
15374,,,NaN,NaN,,,,,NaN,,,,NaN
15375,77,37,NaN,NaN,53,15,72,72,NaN,134,100,-43,NaN
15376,,,NaN,NaN,,,,,NaN,,,,NaN
15377,77,37,NaN,NaN,54,15,72,71,NaN,133,100,-43,NaN
15378,,,NaN,NaN,,,,,NaN,,,,NaN
15379,78,37,NaN,NaN,54,15,72,71,NaN,136,100,-43,NaN
15380,,,NaN,NaN,,,,,NaN,,,,NaN
15381,78,37,NaN,NaN,54,15,72,71,NaN,136,100,-43,NaN
15382,,,NaN,NaN,,,,,NaN,,,,NaN
15383,79,37,NaN,NaN,55,15,71,71,NaN,138,100,-43,NaN
15384,,,NaN,NaN,,,,,NaN,,,,NaN
15385,79,37,NaN,NaN,55,15,71,70,NaN,137,100,-43,NaN
15386,,,NaN,NaN,,,,,NaN,,,,NaN
15387,80,37,NaN,NaN,55,15,71,71,NaN,138,100,-43,NaN
15388,,,NaN,NaN,,,,,NaN,,,,NaN
15389,80,37,NaN,NaN,55,15,71,71,NaN,137,100,-43,NaN
15390,,,NaN,NaN,,,,,NaN,,,,NaN
15391,80,37,NaN,NaN,55,15,71,71,NaN,140,100,-43,NaN
15392,,,NaN,NaN,,,,,NaN,,,,NaN
15393,81,37,NaN,NaN,56,15,72,72,NaN,139,100,-43,NaN
15394,,,NaN,NaN,,,,,NaN,,,,NaN
15395,82,37,NaN,NaN,57,15,72,72,NaN,143,100,-43,NaN
15396,,,NaN,NaN,,,,,NaN,,,,NaN
15397,82,37,NaN,NaN,58,15,72,73,NaN,142,100,-43,NaN
15398,,,NaN,NaN,,,,,NaN,,,,NaN
15399,83,37,NaN,NaN,58,15,73,73,NaN,144,100,-43,NaN
15400,,,NaN,NaN,,,,,NaN,,,,NaN
15401,84,37,NaN,NaN,60,15,74,74,NaN,146,100,-43,NaN
15402,,,NaN,NaN,,,,,NaN,,,,NaN
15403,86,37,NaN,NaN,60,15,74,74,NaN,149,100,-43,NaN
15404,,,NaN,NaN,,,,,NaN,,,,NaN
