time,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/CVP
18228,64,NaN,32,90,100,NaN,18,70,70,NaN,130,5,NaN
18229,,NaN,,,,NaN,,,,NaN,,,NaN
18230,64,NaN,32,90,100,NaN,18,69,70,NaN,130,5,NaN
18231,,NaN,,,,NaN,,,,NaN,,,NaN
18232,65,NaN,32,91,100,NaN,18,69,69,NaN,132,5,NaN
18233,,NaN,,,,NaN,,,,NaN,,,NaN
18234,66,NaN,32,91,100,NaN,18,69,70,NaN,133,5,NaN
18235,,NaN,,,,NaN,,,,NaN,,,NaN
18236,67,NaN,31,93,100,NaN,18,69,70,NaN,135,5,NaN
18237,,NaN,,,,NaN,,,,NaN,,,NaN
18238,67,NaN,31,94,100,NaN,18,69,70,NaN,135,5,NaN
18239,,NaN,,,,NaN,,,,NaN,,,NaN
18240,66,NaN,31,94,100,NaN,18,70,70,NaN,135,5,NaN
18241,,NaN,,,,NaN,,,,NaN,,,NaN
18242,66,NaN,31,93,100,NaN,18,70,71,NaN,134,5,NaN
18243,,NaN,,,,NaN,,,,NaN,,,NaN
18244,65,NaN,31,92,100,NaN,18,70,71,NaN,133,5,NaN
18245,,NaN,,,,NaN,,,,NaN,,,NaN
18246,76,NaN,31,96,100,NaN,18,71,71,NaN,130,5,NaN
18247,,NaN,,,,NaN,,,,NaN,,,NaN
18248,63,NaN,31,90,100,NaN,18,75,74,NaN,136,5,NaN
18249,,NaN,,,,NaN,,,,NaN,,,NaN
18250,58,NaN,31,86,100,NaN,18,85,73,NaN,128,5,NaN
18251,,NaN,,,,NaN,,,,NaN,,,NaN
18252,54,NaN,31,82,100,NaN,18,77,70,NaN,121,5,NaN
18253,,NaN,,,,NaN,,,,NaN,,,NaN
18254,54,NaN,31,79,100,NaN,18,75,67,NaN,117,6,NaN
18255,,NaN,,,,NaN,,,,NaN,,,NaN
18256,54,NaN,31,78,100,NaN,18,63,64,NaN,117,6,NaN
18257,,NaN,,,,NaN,,,,NaN,,,NaN
18258,57,NaN,31,79,100,NaN,18,58,60,NaN,118,7,NaN
18259,,NaN,,,,NaN,,,,NaN,,,NaN
18260,59,NaN,31,81,100,NaN,18,59,61,NaN,121,7,NaN
18261,,NaN,,,,NaN,,,,NaN,,,NaN
18262,62,NaN,31,83,100,NaN,18,62,62,NaN,124,5,NaN
18263,,NaN,,,,NaN,,,,NaN,,,NaN
18264,66,NaN,32,88,100,NaN,18,63,65,NaN,130,5,NaN
18265,,NaN,,,,NaN,,,,NaN,,,NaN
18266,60,NaN,32,86,100,NaN,18,66,66,NaN,133,5,NaN
18267,,NaN,,,,NaN,,,,NaN,,,NaN
18268,56,NaN,32,83,100,NaN,18,66,66,NaN,129,6,NaN
18269,,NaN,,,,NaN,,,,NaN,,,NaN
18270,55,NaN,31,79,100,NaN,18,56,66,NaN,116,6,NaN
18271,,NaN,,,,NaN,,,,NaN,,,NaN
18272,58,NaN,31,80,100,NaN,18,54,66,NaN,115,9,NaN
18273,,NaN,,,,NaN,,,,NaN,,,NaN
18274,60,NaN,31,80,100,NaN,18,53,66,NaN,114,9,NaN
18275,,NaN,,,,NaN,,,,NaN,,,NaN
18276,61,NaN,31,82,99,NaN,18,51,66,NaN,115,8,NaN
18277,,NaN,,,,NaN,,,,NaN,,,NaN
18278,64,NaN,27,85,99,NaN,18,56,66,NaN,118,8,NaN
18279,,NaN,,,,NaN,,,,NaN,,,NaN
18280,65,NaN,27,87,99,NaN,18,64,66,NaN,121,7,NaN
18281,,NaN,,,,NaN,,,,NaN,,,NaN
18282,66,NaN,27,89,100,NaN,18,66,67,NaN,123,7,NaN
18283,,NaN,,,,NaN,,,,NaN,,,NaN
18284,66,NaN,31,90,100,NaN,18,68,69,NaN,123,7,NaN
18285,,NaN,,,,NaN,,,,NaN,,,NaN
18286,68,NaN,31,92,100,NaN,18,70,71,NaN,127,7,NaN
18287,,NaN,,,,NaN,,,,NaN,,,NaN
18288,69,NaN,31,94,100,NaN,18,71,72,NaN,130,7,NaN
18289,,NaN,,,,NaN,,,,NaN,,,NaN
18290,71,NaN,31,96,100,NaN,18,72,73,NaN,133,7,NaN
18291,,NaN,,,,NaN,,,,NaN,,,NaN
18292,68,NaN,33,95,100,NaN,18,73,73,NaN,133,7,NaN
18293,,NaN,,,,NaN,,,,NaN,,,NaN
18294,65,NaN,33,92,100,NaN,18,73,72,NaN,129,7,NaN
18295,,NaN,,,,NaN,,,,NaN,,,NaN
18296,62,NaN,33,89,99,NaN,18,72,70,NaN,125,7,NaN
18297,,NaN,,,,NaN,,,,NaN,,,NaN
18298,61,NaN,33,87,99,NaN,18,66,67,NaN,121,8,NaN
18299,,NaN,,,,NaN,,,,NaN,,,NaN
18300,61,NaN,34,86,99,NaN,18,64,66,NaN,119,8,NaN
18301,,NaN,,,,NaN,,,,NaN,,,NaN
18302,64,NaN,34,88,100,NaN,18,64,66,NaN,123,7,NaN
18303,,NaN,,,,NaN,,,,NaN,,,NaN
18304,65,NaN,34,88,100,NaN,18,66,66,NaN,125,7,NaN
18305,,NaN,,,,NaN,,,,NaN,,,NaN
18306,66,NaN,33,90,100,NaN,18,68,67,NaN,127,7,NaN
18307,,NaN,,,,NaN,,,,NaN,,,NaN
18308,69,NaN,33,91,100,NaN,18,68,68,NaN,129,7,NaN
18309,,NaN,,,,NaN,,,,NaN,,,NaN
18310,69,NaN,33,93,100,NaN,18,67,68,NaN,131,8,NaN
18311,,NaN,,,,NaN,,,,NaN,,,NaN
18312,69,NaN,33,94,100,NaN,18,67,67,NaN,133,8,NaN
18313,,NaN,,,,NaN,,,,NaN,,,NaN
18314,70,NaN,33,94,100,NaN,18,66,67,NaN,131,7,NaN
18315,,NaN,,,,NaN,,,,NaN,,,NaN
18316,67,NaN,33,93,100,NaN,18,66,67,NaN,132,7,NaN
18317,,NaN,,,,NaN,,,,NaN,,,NaN
18318,65,NaN,33,92,100,NaN,18,65,65,NaN,128,7,NaN
18319,,NaN,,,,NaN,,,,NaN,,,NaN
18320,67,NaN,33,92,100,NaN,18,64,65,NaN,128,7,NaN
18321,,NaN,,,,NaN,,,,NaN,,,NaN
18322,70,NaN,32,95,100,NaN,18,65,66,NaN,132,6,NaN
18323,,NaN,,,,NaN,,,,NaN,,,NaN
18324,72,NaN,32,97,100,NaN,18,66,67,NaN,136,6,NaN
18325,,NaN,,,,NaN,,,,NaN,,,NaN
18326,72,NaN,32,98,100,NaN,18,69,69,NaN,137,6,NaN
18327,,NaN,,,,NaN,,,,NaN,,,NaN
18328,70,NaN,32,98,100,NaN,18,70,70,NaN,135,6,NaN
18329,,NaN,,,,NaN,,,,NaN,,,NaN
18330,67,NaN,33,95,100,NaN,18,69,70,NaN,131,6,NaN
18331,,NaN,,,,NaN,,,,NaN,,,NaN
18332,67,NaN,33,94,100,NaN,18,69,70,NaN,130,5,NaN
18333,,NaN,,,,NaN,,,,NaN,,,NaN
18334,69,NaN,33,94,100,NaN,18,71,71,NaN,130,5,NaN
18335,,NaN,,,,NaN,,,,NaN,,,NaN
18336,72,NaN,33,97,100,NaN,18,72,73,NaN,136,6,NaN
18337,,NaN,,,,NaN,,,,NaN,,,NaN
18338,74,NaN,33,99,100,NaN,18,74,74,NaN,139,6,NaN
18339,,NaN,,,,NaN,,,,NaN,,,NaN
18340,73,NaN,33,100,100,NaN,18,74,75,NaN,139,5,NaN
18341,,NaN,,,,NaN,,,,NaN,,,NaN
18342,73,NaN,33,101,100,NaN,18,74,75,NaN,139,5,NaN
18343,,NaN,,,,NaN,,,,NaN,,,NaN
18344,73,NaN,33,101,100,NaN,18,74,75,NaN,139,6,NaN
18345,,NaN,,,,NaN,,,,NaN,,,NaN
18346,72,NaN,33,101,100,NaN,18,74,75,NaN,139,6,NaN
18347,,NaN,,,,NaN,,,,NaN,,,NaN
18348,72,NaN,33,100,100,NaN,18,75,75,NaN,138,6,NaN
18349,,NaN,,,,NaN,,,,NaN,,,NaN
18350,71,NaN,35,99,100,NaN,18,74,75,NaN,136,6,NaN
18351,,NaN,,,,NaN,,,,NaN,,,NaN
18352,74,NaN,35,100,100,NaN,18,74,75,NaN,137,6,NaN
18353,,NaN,,,,NaN,,,,NaN,,,NaN
18354,71,NaN,35,99,100,NaN,18,74,76,NaN,137,6,NaN
18355,,NaN,,,,NaN,,,,NaN,,,NaN
18356,72,NaN,35,100,100,NaN,18,75,75,NaN,138,6,NaN
18357,,NaN,,,,NaN,,,,NaN,,,NaN
18358,74,NaN,35,101,100,NaN,18,74,75,NaN,139,6,NaN
18359,,NaN,,,,NaN,,,,NaN,,,NaN
18360,75,NaN,35,102,100,NaN,18,74,75,NaN,141,6,NaN
18361,,NaN,,,,NaN,,,,NaN,,,NaN
18362,77,NaN,35,105,100,NaN,18,74,74,NaN,145,5,NaN
18363,,NaN,,,,NaN,,,,NaN,,,NaN
18364,77,NaN,35,105,100,NaN,18,75,76,NaN,144,5,NaN
18365,,NaN,,,,NaN,,,,NaN,,,NaN
18366,75,NaN,35,104,100,NaN,18,76,76,NaN,144,6,NaN
18367,,NaN,,,,NaN,,,,NaN,,,NaN
18368,75,NaN,35,104,100,NaN,18,76,76,NaN,142,6,NaN
18369,,NaN,,,,NaN,,,,NaN,,,NaN
18370,74,NaN,35,103,100,NaN,18,76,76,NaN,140,5,NaN
18371,,NaN,,,,NaN,,,,NaN,,,NaN
18372,76,NaN,34,104,100,NaN,18,75,76,NaN,143,5,NaN
18373,,NaN,,,,NaN,,,,NaN,,,NaN
18374,79,NaN,34,106,100,NaN,18,76,77,NaN,145,5,NaN
18375,,NaN,,,,NaN,,,,NaN,,,NaN
18376,79,NaN,34,107,100,NaN,18,77,77,NaN,148,5,NaN
18377,,NaN,,,,NaN,,,,NaN,,,NaN
18378,79,NaN,34,108,100,NaN,18,77,78,NaN,148,6,NaN
18379,,NaN,,,,NaN,,,,NaN,,,NaN
18380,76,NaN,34,106,100,NaN,18,78,78,NaN,145,6,NaN
18381,,NaN,,,,NaN,,,,NaN,,,NaN
18382,75,NaN,34,106,100,NaN,18,78,78,NaN,145,6,NaN
18383,,NaN,,,,NaN,,,,NaN,,,NaN
18384,74,NaN,34,104,100,NaN,18,77,77,NaN,143,6,NaN
18385,,NaN,,,,NaN,,,,NaN,,,NaN
18386,73,NaN,34,103,100,NaN,18,77,77,NaN,143,5,NaN
18387,,NaN,,,,NaN,,,,NaN,,,NaN
18388,73,NaN,34,102,100,NaN,18,75,76,NaN,142,5,NaN
18389,,NaN,,,,NaN,,,,NaN,,,NaN
18390,72,NaN,34,101,100,NaN,18,75,75,NaN,141,5,NaN
18391,,NaN,,,,NaN,,,,NaN,,,NaN
18392,73,NaN,34,101,100,NaN,18,74,74,NaN,142,5,NaN
18393,,NaN,,,,NaN,,,,NaN,,,NaN
18394,70,NaN,34,99,100,NaN,18,74,74,NaN,139,5,NaN
18395,,NaN,,,,NaN,,,,NaN,,,NaN
18396,69,NaN,34,98,100,NaN,18,73,73,NaN,138,5,NaN
18397,,NaN,,,,NaN,,,,NaN,,,NaN
18398,71,NaN,34,99,100,NaN,18,72,73,NaN,139,5,NaN
18399,,NaN,,,,NaN,,,,NaN,,,NaN
18400,72,NaN,34,100,100,NaN,18,72,73,NaN,140,6,NaN
18401,,NaN,,,,NaN,,,,NaN,,,NaN
18402,72,NaN,34,101,100,NaN,18,73,74,NaN,142,6,NaN
18403,,NaN,,,,NaN,,,,NaN,,,NaN
18404,71,NaN,34,99,100,NaN,18,74,74,NaN,139,5,NaN
18405,,NaN,,,,NaN,,,,NaN,,,NaN
18406,75,NaN,34,100,100,NaN,18,73,74,NaN,137,5,NaN
18407,,NaN,,,,NaN,,,,NaN,,,NaN
18408,70,NaN,34,98,100,NaN,18,73,73,NaN,138,6,NaN
18409,,NaN,,,,NaN,,,,NaN,,,NaN
18410,72,NaN,34,99,100,NaN,18,73,72,NaN,139,6,NaN
18411,,NaN,,,,NaN,,,,NaN,,,NaN
18412,73,NaN,34,101,100,NaN,18,73,71,NaN,143,6,NaN
18413,,NaN,,,,NaN,,,,NaN,,,NaN
18414,73,NaN,34,101,100,NaN,18,73,72,NaN,142,6,NaN
18415,,NaN,,,,NaN,,,,NaN,,,NaN
18416,71,NaN,34,101,100,NaN,18,71,72,NaN,141,5,NaN
18417,,NaN,,,,NaN,,,,NaN,,,NaN
18418,72,NaN,34,100,100,NaN,18,73,73,NaN,139,5,NaN
18419,,NaN,,,,NaN,,,,NaN,,,NaN
18420,70,NaN,34,99,100,NaN,18,73,73,NaN,138,5,NaN
18421,,NaN,,,,NaN,,,,NaN,,,NaN
18422,71,NaN,34,99,100,NaN,18,73,74,NaN,139,5,NaN
18423,,NaN,,,,NaN,,,,NaN,,,NaN
18424,70,NaN,34,98,100,NaN,18,73,74,NaN,138,5,NaN
18425,,NaN,,,,NaN,,,,NaN,,,NaN
18426,69,NaN,34,98,100,NaN,18,74,75,NaN,138,5,NaN
18427,,NaN,,,,NaN,,,,NaN,,,NaN
18428,69,NaN,34,97,100,NaN,18,74,75,NaN,135,5,NaN
18429,,NaN,,,,NaN,,,,NaN,,,NaN
18430,68,NaN,34,96,100,NaN,18,74,75,NaN,134,5,NaN
18431,,NaN,,,,NaN,,,,NaN,,,NaN
18432,68,NaN,34,96,100,NaN,18,74,75,NaN,136,5,NaN
18433,,NaN,,,,NaN,,,,NaN,,,NaN
18434,68,NaN,34,95,100,NaN,18,74,75,NaN,134,5,NaN
18435,,NaN,,,,NaN,,,,NaN,,,NaN
18436,66,NaN,34,94,100,NaN,18,74,74,NaN,133,5,NaN
18437,,NaN,,,,NaN,,,,NaN,,,NaN
18438,65,NaN,34,93,100,NaN,18,74,74,NaN,131,5,NaN
18439,,NaN,,,,NaN,,,,NaN,,,NaN
18440,64,NaN,34,91,100,NaN,18,74,74,NaN,128,5,NaN
18441,,NaN,,,,NaN,,,,NaN,,,NaN
18442,64,NaN,34,90,100,NaN,18,74,74,NaN,129,5,NaN
18443,,NaN,,,,NaN,,,,NaN,,,NaN
18444,63,NaN,34,89,100,NaN,18,73,74,NaN,127,5,NaN
18445,,NaN,,,,NaN,,,,NaN,,,NaN
18446,64,NaN,34,89,100,NaN,18,73,74,NaN,128,5,NaN
18447,,NaN,,,,NaN,,,,NaN,,,NaN
18448,65,NaN,34,90,100,NaN,18,73,74,NaN,129,5,NaN
18449,,NaN,,,,NaN,,,,NaN,,,NaN
18450,65,NaN,34,90,100,NaN,18,74,73,NaN,129,5,NaN
18451,,NaN,,,,NaN,,,,NaN,,,NaN
18452,66,NaN,34,90,100,NaN,18,73,73,NaN,130,5,NaN
18453,,NaN,,,,NaN,,,,NaN,,,NaN
18454,64,NaN,34,88,100,NaN,18,73,73,NaN,125,5,NaN
18455,,NaN,,,,NaN,,,,NaN,,,NaN
18456,62,NaN,34,87,100,NaN,18,72,72,NaN,124,5,NaN
18457,,NaN,,,,NaN,,,,NaN,,,NaN
18458,63,NaN,34,86,100,NaN,18,71,72,NaN,124,5,NaN
18459,,NaN,,,,NaN,,,,NaN,,,NaN
18460,63,NaN,34,87,100,NaN,18,71,72,NaN,125,5,NaN
18461,,NaN,,,,NaN,,,,NaN,,,NaN
18462,65,NaN,33,88,100,NaN,18,71,72,NaN,128,5,NaN
18463,,NaN,,,,NaN,,,,NaN,,,NaN
18464,66,NaN,33,89,100,NaN,18,72,72,NaN,128,4,NaN
18465,,NaN,,,,NaN,,,,NaN,,,NaN
18466,64,NaN,33,89,100,NaN,18,72,73,NaN,128,4,NaN
18467,,NaN,,,,NaN,,,,NaN,,,NaN
18468,65,NaN,33,88,100,NaN,18,72,73,NaN,125,4,NaN
18469,,NaN,,,,NaN,,,,NaN,,,NaN
18470,63,NaN,34,87,100,NaN,18,83,73,NaN,124,4,NaN
18471,,NaN,,,,NaN,,,,NaN,,,NaN
18472,64,NaN,34,87,100,NaN,18,82,73,NaN,125,5,NaN
18473,,NaN,,,,NaN,,,,NaN,,,NaN
18474,64,NaN,34,86,100,NaN,18,82,73,NaN,123,5,NaN
18475,,NaN,,,,NaN,,,,NaN,,,NaN
18476,63,NaN,33,87,100,NaN,18,75,73,NaN,124,4,NaN
18477,,NaN,,,,NaN,,,,NaN,,,NaN
18478,64,NaN,33,86,100,NaN,18,73,73,NaN,124,4,NaN
18479,,NaN,,,,NaN,,,,NaN,,,NaN
18480,63,NaN,33,86,100,NaN,18,73,74,NaN,123,4,NaN
18481,,NaN,,,,NaN,,,,NaN,,,NaN
18482,64,NaN,33,87,100,NaN,18,79,74,NaN,124,4,NaN
18483,,NaN,,,,NaN,,,,NaN,,,NaN
18484,65,NaN,33,86,100,NaN,18,84,74,NaN,123,4,NaN
18485,,NaN,,,,NaN,,,,NaN,,,NaN
18486,66,NaN,33,88,100,NaN,18,84,75,NaN,125,4,NaN
18487,,NaN,,,,NaN,,,,NaN,,,NaN
18488,68,NaN,33,89,100,NaN,18,88,75,NaN,126,4,NaN
18489,,NaN,,,,NaN,,,,NaN,,,NaN
18490,67,NaN,33,89,100,NaN,18,81,75,NaN,126,4,NaN
18491,,NaN,,,,NaN,,,,NaN,,,NaN
18492,67,NaN,33,90,100,NaN,18,77,75,NaN,128,4,NaN
18493,,NaN,,,,NaN,,,,NaN,,,NaN
18494,66,NaN,33,89,100,NaN,18,75,75,NaN,125,4,NaN
18495,,NaN,,,,NaN,,,,NaN,,,NaN
18496,65,NaN,33,88,100,NaN,18,74,74,NaN,125,4,NaN
18497,,NaN,,,,NaN,,,,NaN,,,NaN
18498,66,NaN,33,88,100,NaN,18,73,74,NaN,124,4,NaN
18499,,NaN,,,,NaN,,,,NaN,,,NaN
18500,64,NaN,33,87,100,NaN,18,72,73,NaN,123,4,NaN
18501,,NaN,,,,NaN,,,,NaN,,,NaN
18502,65,NaN,33,87,100,NaN,18,72,73,NaN,124,4,NaN
18503,,NaN,,,,NaN,,,,NaN,,,NaN
18504,65,NaN,33,86,100,NaN,18,72,73,NaN,123,4,NaN
18505,,NaN,,,,NaN,,,,NaN,,,NaN
18506,64,NaN,33,86,100,NaN,18,72,73,NaN,123,4,NaN
18507,,NaN,,,,NaN,,,,NaN,,,NaN
18508,64,NaN,33,85,100,NaN,18,73,73,NaN,121,4,NaN
18509,,NaN,,,,NaN,,,,NaN,,,NaN
18510,64,NaN,32,85,100,NaN,18,72,73,NaN,121,4,NaN
18511,,NaN,,,,NaN,,,,NaN,,,NaN
18512,62,NaN,32,84,100,NaN,18,72,73,NaN,121,4,NaN
18513,,NaN,,,,NaN,,,,NaN,,,NaN
18514,65,NaN,32,85,100,NaN,18,72,73,NaN,121,4,NaN
18515,,NaN,,,,NaN,,,,NaN,,,NaN
18516,66,NaN,32,87,100,NaN,18,73,74,NaN,126,4,NaN
18517,,NaN,,,,NaN,,,,NaN,,,NaN
18518,66,NaN,32,88,100,NaN,18,73,74,NaN,126,4,NaN
18519,,NaN,,,,NaN,,,,NaN,,,NaN
18520,65,NaN,32,87,100,NaN,18,73,74,NaN,123,4,NaN
18521,,NaN,,,,NaN,,,,NaN,,,NaN
18522,66,NaN,32,87,100,NaN,18,73,73,NaN,123,4,NaN
18523,,NaN,,,,NaN,,,,NaN,,,NaN
18524,67,NaN,32,87,100,NaN,18,72,73,NaN,122,3,NaN
18525,,NaN,,,,NaN,,,,NaN,,,NaN
18526,67,NaN,32,88,100,NaN,18,72,73,NaN,126,3,NaN
18527,,NaN,,,,NaN,,,,NaN,,,NaN
18528,67,NaN,32,88,100,NaN,18,72,73,NaN,125,3,NaN
18529,,NaN,,,,NaN,,,,NaN,,,NaN
18530,65,NaN,32,87,100,NaN,18,73,73,NaN,122,3,NaN
18531,,NaN,,,,NaN,,,,NaN,,,NaN
18532,65,NaN,32,86,100,NaN,18,73,73,NaN,121,4,NaN
18533,,NaN,,,,NaN,,,,NaN,,,NaN
18534,64,NaN,32,84,100,NaN,18,73,73,NaN,118,4,NaN
18535,,NaN,,,,NaN,,,,NaN,,,NaN
18536,64,NaN,32,84,100,NaN,18,73,74,NaN,118,4,NaN
18537,,NaN,,,,NaN,,,,NaN,,,NaN
18538,65,NaN,32,84,100,NaN,18,73,74,NaN,119,4,NaN
18539,,NaN,,,,NaN,,,,NaN,,,NaN
18540,65,NaN,32,84,100,NaN,18,74,74,NaN,118,3,NaN
18541,,NaN,,,,NaN,,,,NaN,,,NaN
18542,65,NaN,32,84,100,NaN,18,73,74,NaN,120,3,NaN
18543,,NaN,,,,NaN,,,,NaN,,,NaN
18544,66,NaN,31,85,100,NaN,18,74,74,NaN,119,3,NaN
18545,,NaN,,,,NaN,,,,NaN,,,NaN
18546,65,NaN,31,85,100,NaN,18,74,75,NaN,120,3,NaN
18547,,NaN,,,,NaN,,,,NaN,,,NaN
18548,65,NaN,31,84,100,NaN,18,74,75,NaN,119,3,NaN
18549,,NaN,,,,NaN,,,,NaN,,,NaN
18550,63,NaN,31,83,100,NaN,18,75,75,NaN,118,3,NaN
18551,,NaN,,,,NaN,,,,NaN,,,NaN
18552,61,NaN,31,81,100,NaN,18,75,75,NaN,116,3,NaN
18553,,NaN,,,,NaN,,,,NaN,,,NaN
18554,62,NaN,31,82,100,NaN,18,75,75,NaN,118,4,NaN
18555,,NaN,,,,NaN,,,,NaN,,,NaN
18556,63,NaN,31,85,100,NaN,18,75,76,NaN,123,4,NaN
18557,,NaN,,,,NaN,,,,NaN,,,NaN
18558,63,NaN,31,85,100,NaN,18,75,76,NaN,122,4,NaN
18559,,NaN,,,,NaN,,,,NaN,,,NaN
18560,59,NaN,31,83,100,NaN,18,75,75,NaN,118,4,NaN
18561,,NaN,,,,NaN,,,,NaN,,,NaN
18562,58,NaN,31,82,100,NaN,18,75,75,NaN,118,4,NaN
18563,,NaN,,,,NaN,,,,NaN,,,NaN
18564,56,NaN,33,80,100,NaN,18,74,74,NaN,114,4,NaN
18565,,NaN,,,,NaN,,,,NaN,,,NaN
18566,55,NaN,33,78,100,NaN,18,73,74,NaN,113,4,NaN
18567,,NaN,,,,NaN,,,,NaN,,,NaN
18568,56,NaN,33,78,100,NaN,18,73,74,NaN,112,4,NaN
18569,,NaN,,,,NaN,,,,NaN,,,NaN
18570,56,NaN,33,78,100,NaN,18,73,74,NaN,114,4,NaN
18571,,NaN,,,,NaN,,,,NaN,,,NaN
18572,57,NaN,33,79,100,NaN,18,73,74,NaN,115,4,NaN
18573,,NaN,,,,NaN,,,,NaN,,,NaN
18574,57,NaN,33,78,100,NaN,18,73,74,NaN,113,4,NaN
18575,,NaN,,,,NaN,,,,NaN,,,NaN
18576,56,NaN,33,78,100,NaN,18,73,74,NaN,114,4,NaN
18577,,NaN,,,,NaN,,,,NaN,,,NaN
18578,55,NaN,33,77,100,NaN,18,74,74,NaN,112,5,NaN
18579,,NaN,,,,NaN,,,,NaN,,,NaN
18580,54,NaN,33,76,100,NaN,18,74,74,NaN,112,5,NaN
18581,,NaN,,,,NaN,,,,NaN,,,NaN
18582,56,NaN,33,77,100,NaN,18,73,74,NaN,114,5,NaN
18583,,NaN,,,,NaN,,,,NaN,,,NaN
18584,57,NaN,33,78,100,NaN,18,74,74,NaN,113,5,NaN
18585,,NaN,,,,NaN,,,,NaN,,,NaN
18586,57,NaN,33,79,100,NaN,18,74,75,NaN,115,5,NaN
18587,,NaN,,,,NaN,,,,NaN,,,NaN
18588,58,NaN,33,79,100,NaN,18,74,75,NaN,115,4,NaN
18589,,NaN,,,,NaN,,,,NaN,,,NaN
18590,58,NaN,33,79,100,NaN,18,75,75,NaN,115,4,NaN
18591,,NaN,,,,NaN,,,,NaN,,,NaN
18592,59,NaN,34,80,100,NaN,18,75,76,NaN,118,4,NaN
18593,,NaN,,,,NaN,,,,NaN,,,NaN
18594,59,NaN,34,80,100,NaN,18,75,76,NaN,116,4,NaN
18595,,NaN,,,,NaN,,,,NaN,,,NaN
18596,58,NaN,34,80,100,NaN,18,76,76,NaN,117,4,NaN
18597,,NaN,,,,NaN,,,,NaN,,,NaN
18598,58,NaN,33,80,100,NaN,18,76,76,NaN,116,4,NaN
18599,,NaN,,,,NaN,,,,NaN,,,NaN
18600,57,NaN,33,80,100,NaN,18,75,76,NaN,116,4,NaN
18601,,NaN,,,,NaN,,,,NaN,,,NaN
18602,57,NaN,33,80,100,NaN,18,75,76,NaN,117,4,NaN
18603,,NaN,,,,NaN,,,,NaN,,,NaN
18604,57,NaN,33,79,100,NaN,18,75,76,NaN,115,4,NaN
18605,,NaN,,,,NaN,,,,NaN,,,NaN
18606,57,NaN,33,79,100,NaN,18,75,75,NaN,115,4,NaN
18607,,NaN,,,,NaN,,,,NaN,,,NaN
18608,57,NaN,33,78,100,NaN,18,74,75,NaN,114,4,NaN
18609,,NaN,,,,NaN,,,,NaN,,,NaN
18610,55,NaN,34,77,100,NaN,18,74,75,NaN,113,4,NaN
18611,,NaN,,,,NaN,,,,NaN,,,NaN
18612,56,NaN,34,77,100,NaN,18,74,75,NaN,114,4,NaN
18613,,NaN,,,,NaN,,,,NaN,,,NaN
18614,57,NaN,34,77,100,NaN,18,74,74,NaN,112,4,NaN
18615,,NaN,,,,NaN,,,,NaN,,,NaN
18616,57,NaN,34,78,100,NaN,18,74,74,NaN,115,4,NaN
18617,,NaN,,,,NaN,,,,NaN,,,NaN
18618,58,NaN,34,79,100,NaN,18,74,74,NaN,116,4,NaN
18619,,NaN,,,,NaN,,,,NaN,,,NaN
18620,57,NaN,34,79,100,NaN,18,74,74,NaN,116,4,NaN
18621,,NaN,,,,NaN,,,,NaN,,,NaN
18622,58,NaN,34,80,100,NaN,18,74,75,NaN,117,4,NaN
18623,,NaN,,,,NaN,,,,NaN,,,NaN
18624,57,NaN,34,79,100,NaN,18,74,75,NaN,115,4,NaN
18625,,NaN,,,,NaN,,,,NaN,,,NaN
18626,55,NaN,34,78,100,NaN,18,75,75,NaN,115,4,NaN
18627,,NaN,,,,NaN,,,,NaN,,,NaN
18628,56,NaN,34,77,100,NaN,18,74,75,NaN,113,4,NaN
18629,,NaN,,,,NaN,,,,NaN,,,NaN
18630,55,NaN,34,76,100,NaN,18,74,75,NaN,112,4,NaN
18631,,NaN,,,,NaN,,,,NaN,,,NaN
18632,56,NaN,33,77,100,NaN,18,74,75,NaN,114,4,NaN
18633,,NaN,,,,NaN,,,,NaN,,,NaN
18634,56,NaN,33,76,100,NaN,18,74,75,NaN,112,4,NaN
18635,,NaN,,,,NaN,,,,NaN,,,NaN
18636,56,NaN,33,77,100,NaN,18,75,75,NaN,114,4,NaN
18637,,NaN,,,,NaN,,,,NaN,,,NaN
18638,56,NaN,34,76,100,NaN,18,75,75,NaN,113,4,NaN
18639,,NaN,,,,NaN,,,,NaN,,,NaN
18640,55,NaN,34,75,100,NaN,18,74,75,NaN,111,4,NaN
18641,,NaN,,,,NaN,,,,NaN,,,NaN
18642,55,NaN,34,75,100,NaN,18,74,74,NaN,111,4,NaN
18643,,NaN,,,,NaN,,,,NaN,,,NaN
18644,55,NaN,34,75,100,NaN,18,73,74,NaN,111,4,NaN
18645,,NaN,,,,NaN,,,,NaN,,,NaN
18646,54,NaN,33,75,100,NaN,18,73,74,NaN,112,4,NaN
18647,,NaN,,,,NaN,,,,NaN,,,NaN
18648,55,NaN,33,75,100,NaN,18,73,74,NaN,111,4,NaN
18649,,NaN,,,,NaN,,,,NaN,,,NaN
18650,54,NaN,33,74,100,NaN,18,73,74,NaN,110,4,NaN
18651,,NaN,,,,NaN,,,,NaN,,,NaN
18652,54,NaN,33,75,100,NaN,18,73,74,NaN,112,4,NaN
