time,Solar8000/CVP,Solar8000/HR,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/ECG_II
10859,8,119,32,15,48,65,NaN,NaN,100,120,NaN,111,NaN
10860,,,,,,,NaN,NaN,,,NaN,,NaN
10861,8,119,32,15,48,66,NaN,NaN,100,120,NaN,112,NaN
10862,,,,,,,NaN,NaN,,,NaN,,NaN
10863,8,119,32,15,48,65,NaN,NaN,100,120,NaN,111,NaN
10864,,,,,,,NaN,NaN,,,NaN,,NaN
10865,8,120,32,15,49,66,NaN,NaN,100,121,NaN,112,NaN
10866,,,,,,,NaN,NaN,,,NaN,,NaN
10867,8,120,32,15,49,66,NaN,NaN,100,121,NaN,112,NaN
10868,,,,,,,NaN,NaN,,,NaN,,NaN
10869,8,120,32,15,49,67,NaN,NaN,100,121,NaN,114,NaN
10870,,,,,,,NaN,NaN,,,NaN,,NaN
10871,8,120,32,15,49,66,NaN,NaN,100,121,NaN,112,NaN
10872,,,,,,,NaN,NaN,,,NaN,,NaN
10873,8,120,32,15,49,67,NaN,NaN,100,120,NaN,114,NaN
10874,,,,,,,NaN,NaN,,,NaN,,NaN
10875,8,120,32,15,49,66,NaN,NaN,100,121,NaN,113,NaN
10876,,,,,,,NaN,NaN,,,NaN,,NaN
10877,8,120,32,15,49,67,NaN,NaN,100,121,NaN,115,NaN
10878,,,,,,,NaN,NaN,,,NaN,,NaN
10879,8,120,32,15,49,66,NaN,NaN,100,121,NaN,113,NaN
10880,,,,,,,NaN,NaN,,,NaN,,NaN
10881,8,148,32,15,49,67,NaN,NaN,100,121,NaN,114,NaN
10882,,,,,,,NaN,NaN,,,NaN,,NaN
10883,8,177,32,15,48,66,NaN,NaN,100,121,NaN,112,NaN
10884,,,,,,,NaN,NaN,,,NaN,,NaN
10885,8,138,32,15,50,68,NaN,NaN,100,122,NaN,116,NaN
10886,,,,,,,NaN,NaN,,,NaN,,NaN
10887,8,121,32,15,50,67,NaN,NaN,100,122,NaN,115,NaN
10888,,,,,,,NaN,NaN,,,NaN,,NaN
10889,8,121,32,15,51,69,NaN,NaN,100,122,NaN,118,NaN
10890,,,,,,,NaN,NaN,,,NaN,,NaN
10891,8,122,32,15,51,68,NaN,NaN,100,122,NaN,116,NaN
10892,,,,,,,NaN,NaN,,,NaN,,NaN
10893,9,122,32,15,50,69,NaN,NaN,100,121,NaN,116,NaN
10894,,,,,,,NaN,NaN,,,NaN,,NaN
10895,9,121,32,15,50,69,NaN,NaN,100,121,NaN,117,NaN
10896,,,,,,,NaN,NaN,,,NaN,,NaN
10897,9,121,32,15,50,69,NaN,NaN,100,121,NaN,116,NaN
10898,,,,,,,NaN,NaN,,,NaN,,NaN
10899,9,120,32,15,51,69,NaN,NaN,100,121,NaN,117,NaN
10900,,,,,,,NaN,NaN,,,NaN,,NaN
10901,9,120,32,15,50,69,NaN,NaN,100,121,NaN,116,NaN
10902,,,,,,,NaN,NaN,,,NaN,,NaN
10903,9,120,32,15,50,68,NaN,NaN,100,121,NaN,116,NaN
10904,,,,,,,NaN,NaN,,,NaN,,NaN
10905,9,120,32,15,50,69,NaN,NaN,100,121,NaN,117,NaN
10906,,,,,,,NaN,NaN,,,NaN,,NaN
10907,9,121,32,15,50,68,NaN,NaN,100,121,NaN,117,NaN
10908,,,,,,,NaN,NaN,,,NaN,,NaN
10909,9,120,32,15,50,69,NaN,NaN,100,121,NaN,117,NaN
10910,,,,,,,NaN,NaN,,,NaN,,NaN
10911,9,121,32,15,50,68,NaN,NaN,100,121,NaN,117,NaN
10912,,,,,,,NaN,NaN,,,NaN,,NaN
10913,8,121,32,15,50,69,NaN,NaN,100,121,NaN,117,NaN
10914,,,,,,,NaN,NaN,,,NaN,,NaN
10915,8,121,32,15,50,68,NaN,NaN,100,122,NaN,117,NaN
10916,,,,,,,NaN,NaN,,,NaN,,NaN
10917,9,121,32,15,51,69,NaN,NaN,100,122,NaN,118,NaN
10918,,,,,,,NaN,NaN,,,NaN,,NaN
10919,9,121,32,15,51,69,NaN,NaN,100,122,NaN,118,NaN
10920,,,,,,,NaN,NaN,,,NaN,,NaN
10921,9,121,32,15,52,70,NaN,NaN,100,122,NaN,121,NaN
10922,,,,,,,NaN,NaN,,,NaN,,NaN
10923,9,121,32,15,52,70,NaN,NaN,100,122,NaN,119,NaN
10924,,,,,,,NaN,NaN,,,NaN,,NaN
10925,9,121,32,15,52,71,NaN,NaN,100,122,NaN,121,NaN
10926,,,,,,,NaN,NaN,,,NaN,,NaN
10927,9,129,32,15,51,69,NaN,NaN,100,122,NaN,119,NaN
10928,,,,,,,NaN,NaN,,,NaN,,NaN
10929,9,162,32,15,51,70,NaN,NaN,100,122,NaN,121,NaN
10930,,,,,,,NaN,NaN,,,NaN,,NaN
10931,9,139,32,15,51,69,NaN,NaN,100,122,NaN,119,NaN
10932,,,,,,,NaN,NaN,,,NaN,,NaN
10933,9,139,32,15,52,71,NaN,NaN,100,122,NaN,122,NaN
10934,,,,,,,NaN,NaN,,,NaN,,NaN
10935,8,129,32,15,52,71,NaN,NaN,100,123,NaN,120,NaN
10936,,,,,,,NaN,NaN,,,NaN,,NaN
10937,8,132,32,15,52,71,NaN,NaN,100,123,NaN,121,NaN
10938,,,,,,,NaN,NaN,,,NaN,,NaN
10939,9,139,32,15,53,71,NaN,NaN,100,122,NaN,122,NaN
10940,,,,,,,NaN,NaN,,,NaN,,NaN
10941,9,128,32,15,53,72,NaN,NaN,100,122,NaN,122,NaN
10942,,,,,,,NaN,NaN,,,NaN,,NaN
10943,9,127,32,15,53,72,NaN,NaN,100,123,NaN,122,NaN
10944,,,,,,,NaN,NaN,,,NaN,,NaN
10945,9,140,32,15,54,73,NaN,NaN,100,123,NaN,124,NaN
10946,,,,,,,NaN,NaN,,,NaN,,NaN
10947,9,133,32,15,53,73,NaN,NaN,100,123,NaN,123,NaN
10948,,,,,,,NaN,NaN,,,NaN,,NaN
10949,9,123,32,15,54,74,NaN,NaN,100,124,NaN,125,NaN
10950,,,,,,,NaN,NaN,,,NaN,,NaN
10951,9,123,32,15,54,73,NaN,NaN,100,124,NaN,123,NaN
10952,,,,,,,NaN,NaN,,,NaN,,NaN
10953,9,123,32,15,54,74,NaN,NaN,100,123,NaN,126,NaN
10954,,,,,,,NaN,NaN,,,NaN,,NaN
10955,9,123,32,15,54,73,NaN,NaN,100,123,NaN,124,NaN
10956,,,,,,,NaN,NaN,,,NaN,,NaN
10957,9,123,32,15,54,74,NaN,NaN,100,123,NaN,125,NaN
10958,,,,,,,NaN,NaN,,,NaN,,NaN
10959,9,122,32,15,54,74,NaN,NaN,100,123,NaN,125,NaN
10960,,,,,,,NaN,NaN,,,NaN,,NaN
10961,9,122,32,15,54,74,NaN,NaN,100,123,NaN,126,NaN
10962,,,,,,,NaN,NaN,,,NaN,,NaN
10963,9,123,32,15,54,74,NaN,NaN,100,123,NaN,125,NaN
10964,,,,,,,NaN,NaN,,,NaN,,NaN
10965,9,123,32,15,55,75,NaN,NaN,100,123,NaN,127,NaN
10966,,,,,,,NaN,NaN,,,NaN,,NaN
10967,9,123,32,15,54,74,NaN,NaN,100,123,NaN,126,NaN
10968,,,,,,,NaN,NaN,,,NaN,,NaN
10969,9,123,32,15,55,75,NaN,NaN,100,123,NaN,128,NaN
10970,,,,,,,NaN,NaN,,,NaN,,NaN
10971,9,123,32,15,54,74,NaN,NaN,100,123,NaN,125,NaN
10972,,,,,,,NaN,NaN,,,NaN,,NaN
10973,9,123,32,15,55,76,NaN,NaN,100,123,NaN,128,NaN
10974,,,,,,,NaN,NaN,,,NaN,,NaN
10975,9,123,32,15,54,75,NaN,NaN,100,124,NaN,126,NaN
10976,,,,,,,NaN,NaN,,,NaN,,NaN
10977,9,123,32,15,54,75,NaN,NaN,100,124,NaN,127,NaN
10978,,,,,,,NaN,NaN,,,NaN,,NaN
10979,9,123,32,15,54,75,NaN,NaN,100,124,NaN,126,NaN
10980,,,,,,,NaN,NaN,,,NaN,,NaN
10981,9,123,32,15,54,75,NaN,NaN,100,124,NaN,128,NaN
10982,,,,,,,NaN,NaN,,,NaN,,NaN
10983,9,131,32,15,53,74,NaN,NaN,100,123,NaN,125,NaN
10984,,,,,,,NaN,NaN,,,NaN,,NaN
10985,8,131,32,15,53,74,NaN,NaN,100,122,NaN,127,NaN
10986,,,,,,,NaN,NaN,,,NaN,,NaN
10987,8,130,32,15,55,75,NaN,NaN,100,121,NaN,127,NaN
10988,,,,,,,NaN,NaN,,,NaN,,NaN
10989,8,129,32,15,57,77,NaN,NaN,100,121,NaN,129,NaN
10990,,,,,,,NaN,NaN,,,NaN,,NaN
10991,9,123,32,15,56,77,NaN,NaN,100,122,NaN,128,NaN
10992,,,,,,,NaN,NaN,,,NaN,,NaN
10993,9,128,32,15,56,77,NaN,NaN,100,124,NaN,128,NaN
10994,,,,,,,NaN,NaN,,,NaN,,NaN
10995,9,117,32,15,56,77,NaN,NaN,100,124,NaN,129,NaN
10996,,,,,,,NaN,NaN,,,NaN,,NaN
10997,9,118,32,15,55,78,NaN,NaN,100,123,NaN,130,NaN
10998,,,,,,,NaN,NaN,,,NaN,,NaN
10999,10,123,32,15,56,77,NaN,NaN,100,123,NaN,130,NaN
11000,,,,,,,NaN,NaN,,,NaN,,NaN
11001,10,128,32,15,56,78,NaN,NaN,100,122,NaN,132,NaN
11002,,,,,,,NaN,NaN,,,NaN,,NaN
11003,10,122,32,15,57,78,NaN,NaN,100,123,NaN,130,NaN
11004,,,,,,,NaN,NaN,,,NaN,,NaN
11005,10,122,32,15,58,80,NaN,NaN,100,124,NaN,133,NaN
11006,,,,,,,NaN,NaN,,,NaN,,NaN
11007,10,123,32,15,58,80,NaN,NaN,100,125,NaN,131,NaN
11008,,,,,,,NaN,NaN,,,NaN,,NaN
11009,10,110,33,15,59,82,NaN,NaN,100,124,NaN,134,NaN
11010,,,,,,,NaN,NaN,,,NaN,,NaN
11011,10,110,33,15,36,79,NaN,NaN,100,125,NaN,117,NaN
11012,,,,,,,NaN,NaN,,,NaN,,NaN
11013,10,124,33,15,54,79,NaN,NaN,100,125,NaN,130,NaN
11014,,,,,,,NaN,NaN,,,NaN,,NaN
11015,10,124,33,15,54,77,NaN,NaN,100,124,NaN,129,NaN
11016,,,,,,,NaN,NaN,,,NaN,,NaN
11017,10,124,32,15,55,77,NaN,NaN,100,124,NaN,129,NaN
11018,,,,,,,NaN,NaN,,,NaN,,NaN
11019,10,123,32,15,53,76,NaN,NaN,100,123,NaN,127,NaN
11020,,,,,,,NaN,NaN,,,NaN,,NaN
11021,10,123,32,15,55,76,NaN,NaN,100,124,NaN,128,NaN
11022,,,,,,,NaN,NaN,,,NaN,,NaN
11023,10,123,32,15,53,75,NaN,NaN,100,124,NaN,125,NaN
11024,,,,,,,NaN,NaN,,,NaN,,NaN
11025,10,124,32,15,54,76,NaN,NaN,100,124,NaN,127,NaN
11026,,,,,,,NaN,NaN,,,NaN,,NaN
11027,10,123,32,15,53,74,NaN,NaN,100,124,NaN,124,NaN
11028,,,,,,,NaN,NaN,,,NaN,,NaN
11029,10,122,32,15,54,75,NaN,NaN,100,124,NaN,124,NaN
11030,,,,,,,NaN,NaN,,,NaN,,NaN
11031,10,124,32,15,53,74,NaN,NaN,100,124,NaN,123,NaN
11032,,,,,,,NaN,NaN,,,NaN,,NaN
11033,10,124,32,15,53,75,NaN,NaN,100,123,NaN,124,NaN
11034,,,,,,,NaN,NaN,,,NaN,,NaN
11035,10,123,32,15,52,73,NaN,NaN,100,123,NaN,122,NaN
11036,,,,,,,NaN,NaN,,,NaN,,NaN
11037,10,123,32,15,53,74,NaN,NaN,100,123,NaN,123,NaN
11038,,,,,,,NaN,NaN,,,NaN,,NaN
11039,10,123,32,15,52,73,NaN,NaN,100,122,NaN,121,NaN
11040,,,,,,,NaN,NaN,,,NaN,,NaN
11041,10,122,32,15,52,73,NaN,NaN,100,122,NaN,122,NaN
11042,,,,,,,NaN,NaN,,,NaN,,NaN
11043,10,122,32,15,51,72,NaN,NaN,100,122,NaN,119,NaN
11044,,,,,,,NaN,NaN,,,NaN,,NaN
11045,10,121,32,15,51,72,NaN,NaN,100,121,NaN,121,NaN
11046,,,,,,,NaN,NaN,,,NaN,,NaN
11047,10,121,32,15,50,71,NaN,NaN,100,121,NaN,118,NaN
11048,,,,,,,NaN,NaN,,,NaN,,NaN
11049,11,121,32,15,51,72,NaN,NaN,100,120,NaN,121,NaN
11050,,,,,,,NaN,NaN,,,NaN,,NaN
11051,11,120,32,15,50,70,NaN,NaN,100,120,NaN,117,NaN
11052,,,,,,,NaN,NaN,,,NaN,,NaN
11053,11,119,32,15,50,71,NaN,NaN,100,119,NaN,119,NaN
11054,,,,,,,NaN,NaN,,,NaN,,NaN
11055,10,119,32,15,50,70,NaN,NaN,100,119,NaN,117,NaN
11056,,,,,,,NaN,NaN,,,NaN,,NaN
11057,10,118,32,15,50,71,NaN,NaN,100,118,NaN,119,NaN
11058,,,,,,,NaN,NaN,,,NaN,,NaN
11059,11,118,32,15,49,70,NaN,NaN,100,118,NaN,116,NaN
11060,,,,,,,NaN,NaN,,,NaN,,NaN
11061,11,118,32,15,50,71,NaN,NaN,100,117,NaN,119,NaN
11062,,,,,,,NaN,NaN,,,NaN,,NaN
11063,11,117,32,15,49,70,NaN,NaN,100,117,NaN,116,NaN
11064,,,,,,,NaN,NaN,,,NaN,,NaN
11065,11,116,32,15,49,70,NaN,NaN,100,116,NaN,118,NaN
11066,,,,,,,NaN,NaN,,,NaN,,NaN
11067,11,116,32,15,49,69,NaN,NaN,100,116,NaN,116,NaN
11068,,,,,,,NaN,NaN,,,NaN,,NaN
11069,11,116,32,15,48,69,NaN,NaN,100,115,NaN,116,NaN
11070,,,,,,,NaN,NaN,,,NaN,,NaN
11071,11,120,32,15,48,68,NaN,NaN,100,115,NaN,115,NaN
11072,,,,,,,NaN,NaN,,,NaN,,NaN
11073,11,114,32,15,49,70,NaN,NaN,100,114,NaN,118,NaN
11074,,,,,,,NaN,NaN,,,NaN,,NaN
11075,11,109,32,15,49,70,NaN,NaN,100,114,NaN,116,NaN
11076,,,,,,,NaN,NaN,,,NaN,,NaN
11077,11,101,32,15,49,71,NaN,NaN,100,114,NaN,118,NaN
11078,,,,,,,NaN,NaN,,,NaN,,NaN
11079,11,101,32,15,48,70,NaN,NaN,100,114,NaN,116,NaN
11080,,,,,,,NaN,NaN,,,NaN,,NaN
11081,11,101,32,15,48,71,NaN,NaN,100,113,NaN,118,NaN
11082,,,,,,,NaN,NaN,,,NaN,,NaN
11083,11,112,32,15,47,69,NaN,NaN,100,112,NaN,114,NaN
11084,,,,,,,NaN,NaN,,,NaN,,NaN
11085,11,111,32,15,48,70,NaN,NaN,100,112,NaN,116,NaN
11086,,,,,,,NaN,NaN,,,NaN,,NaN
11087,11,111,32,15,48,70,NaN,NaN,100,111,NaN,114,NaN
11088,,,,,,,NaN,NaN,,,NaN,,NaN
11089,12,111,32,15,48,71,NaN,NaN,100,111,NaN,117,NaN
11090,,,,,,,NaN,NaN,,,NaN,,NaN
11091,12,111,32,15,47,69,NaN,NaN,100,111,NaN,114,NaN
11092,,,,,,,NaN,NaN,,,NaN,,NaN
11093,12,110,32,15,48,71,NaN,NaN,100,111,NaN,116,NaN
11094,,,,,,,NaN,NaN,,,NaN,,NaN
11095,12,110,32,15,47,69,NaN,NaN,100,111,NaN,114,NaN
11096,,,,,,,NaN,NaN,,,NaN,,NaN
11097,12,126,32,15,47,70,NaN,NaN,100,111,NaN,115,NaN
11098,,,,,,,NaN,NaN,,,NaN,,NaN
11099,12,126,32,15,47,68,NaN,NaN,100,111,NaN,113,NaN
11100,,,,,,,NaN,NaN,,,NaN,,NaN
11101,12,110,32,15,47,69,NaN,NaN,100,110,NaN,115,NaN
11102,,,,,,,NaN,NaN,,,NaN,,NaN
11103,12,126,32,15,46,67,NaN,NaN,100,110,NaN,112,NaN
11104,,,,,,,NaN,NaN,,,NaN,,NaN
11105,12,125,32,15,47,67,NaN,NaN,100,110,NaN,113,NaN
11106,,,,,,,NaN,NaN,,,NaN,,NaN
11107,12,110,32,15,46,66,NaN,NaN,100,110,NaN,112,NaN
11108,,,,,,,NaN,NaN,,,NaN,,NaN
11109,12,110,32,15,47,67,NaN,NaN,100,110,NaN,114,NaN
11110,,,,,,,NaN,NaN,,,NaN,,NaN
11111,12,110,32,15,46,66,NaN,NaN,100,111,NaN,111,NaN
11112,,,,,,,NaN,NaN,,,NaN,,NaN
11113,12,110,32,15,48,68,NaN,NaN,100,111,NaN,115,NaN
11114,,,,,,,NaN,NaN,,,NaN,,NaN
11115,12,110,32,15,46,66,NaN,NaN,100,111,NaN,112,NaN
11116,,,,,,,NaN,NaN,,,NaN,,NaN
11117,12,110,32,15,46,67,NaN,NaN,100,111,NaN,114,NaN
11118,,,,,,,NaN,NaN,,,NaN,,NaN
11119,11,98,32,15,45,65,NaN,NaN,100,111,NaN,110,NaN
11120,,,,,,,NaN,NaN,,,NaN,,NaN
11121,11,98,32,15,46,65,NaN,NaN,100,111,NaN,111,NaN
11122,,,,,,,NaN,NaN,,,NaN,,NaN
11123,11,110,32,15,45,65,NaN,NaN,100,111,NaN,110,NaN
11124,,,,,,,NaN,NaN,,,NaN,,NaN
11125,11,110,32,15,46,65,NaN,NaN,100,111,NaN,112,NaN
11126,,,,,,,NaN,NaN,,,NaN,,NaN
11127,11,110,32,15,44,64,NaN,NaN,100,111,NaN,109,NaN
11128,,,,,,,NaN,NaN,,,NaN,,NaN
11129,11,110,32,15,45,64,NaN,NaN,100,111,NaN,110,NaN
11130,,,,,,,NaN,NaN,,,NaN,,NaN
11131,11,110,32,15,45,64,NaN,NaN,100,111,NaN,109,NaN
11132,,,,,,,NaN,NaN,,,NaN,,NaN
11133,11,110,32,15,45,64,NaN,NaN,100,111,NaN,109,NaN
11134,,,,,,,NaN,NaN,,,NaN,,NaN
11135,11,110,32,15,45,65,NaN,NaN,100,111,NaN,110,NaN
11136,,,,,,,NaN,NaN,,,NaN,,NaN
11137,11,110,32,14,45,64,NaN,NaN,100,111,NaN,109,NaN
11138,,,,,,,NaN,NaN,,,NaN,,NaN
11139,12,110,32,14,45,66,NaN,NaN,100,111,NaN,112,NaN
11140,,,,,,,NaN,NaN,,,NaN,,NaN
11141,12,110,32,14,44,64,NaN,NaN,100,111,NaN,109,NaN
11142,,,,,,,NaN,NaN,,,NaN,,NaN
11143,12,110,32,14,45,66,NaN,NaN,100,110,NaN,111,NaN
11144,,,,,,,NaN,NaN,,,NaN,,NaN
11145,12,109,32,14,44,64,NaN,NaN,100,110,NaN,108,NaN
11146,,,,,,,NaN,NaN,,,NaN,,NaN
11147,12,109,32,14,45,65,NaN,NaN,100,110,NaN,111,NaN
11148,,,,,,,NaN,NaN,,,NaN,,NaN
11149,12,109,32,14,44,64,NaN,NaN,100,110,NaN,108,NaN
11150,,,,,,,NaN,NaN,,,NaN,,NaN
11151,12,109,32,14,46,65,NaN,NaN,100,110,NaN,109,NaN
11152,,,,,,,NaN,NaN,,,NaN,,NaN
11153,12,110,32,14,44,64,NaN,NaN,100,111,NaN,108,NaN
11154,,,,,,,NaN,NaN,,,NaN,,NaN
11155,12,98,32,14,46,65,NaN,NaN,100,111,NaN,109,NaN
11156,,,,,,,NaN,NaN,,,NaN,,NaN
11157,12,97,32,14,45,65,NaN,NaN,100,111,NaN,109,NaN
11158,,,,,,,NaN,NaN,,,NaN,,NaN
11159,12,98,32,14,45,65,NaN,NaN,100,111,NaN,108,NaN
11160,,,,,,,NaN,NaN,,,NaN,,NaN
11161,12,110,32,14,45,65,NaN,NaN,100,111,NaN,108,NaN
11162,,,,,,,NaN,NaN,,,NaN,,NaN
11163,12,97,32,14,45,64,NaN,NaN,100,111,NaN,108,NaN
11164,,,,,,,NaN,NaN,,,NaN,,NaN
11165,12,98,32,14,45,65,NaN,NaN,100,111,NaN,109,NaN
11166,,,,,,,NaN,NaN,,,NaN,,NaN
11167,12,110,32,14,44,64,NaN,NaN,100,111,NaN,108,NaN
11168,,,,,,,NaN,NaN,,,NaN,,NaN
11169,12,110,32,14,45,65,NaN,NaN,100,110,NaN,110,NaN
11170,,,,,,,NaN,NaN,,,NaN,,NaN
11171,12,110,32,14,44,63,NaN,NaN,100,111,NaN,107,NaN
11172,,,,,,,NaN,NaN,,,NaN,,NaN
11173,12,110,32,14,45,65,NaN,NaN,100,110,NaN,110,NaN
11174,,,,,,,NaN,NaN,,,NaN,,NaN
11175,12,110,32,14,44,64,NaN,NaN,100,111,NaN,108,NaN
11176,,,,,,,NaN,NaN,,,NaN,,NaN
11177,12,110,32,14,45,65,NaN,NaN,100,111,NaN,110,NaN
11178,,,,,,,NaN,NaN,,,NaN,,NaN
11179,12,110,32,14,44,64,NaN,NaN,100,111,NaN,108,NaN
11180,,,,,,,NaN,NaN,,,NaN,,NaN
11181,12,110,32,14,45,64,NaN,NaN,100,110,NaN,109,NaN
11182,,,,,,,NaN,NaN,,,NaN,,NaN
11183,12,109,32,14,44,64,NaN,NaN,100,110,NaN,107,NaN
11184,,,,,,,NaN,NaN,,,NaN,,NaN
11185,12,109,32,14,45,64,NaN,NaN,100,109,NaN,108,NaN
11186,,,,,,,NaN,NaN,,,NaN,,NaN
11187,12,109,32,14,44,64,NaN,NaN,100,110,NaN,108,NaN
11188,,,,,,,NaN,NaN,,,NaN,,NaN
11189,12,97,32,14,44,63,NaN,NaN,100,110,NaN,107,NaN
11190,,,,,,,NaN,NaN,,,NaN,,NaN
11191,13,97,32,14,44,63,NaN,NaN,100,110,NaN,107,NaN
11192,,,,,,,NaN,NaN,,,NaN,,NaN
11193,13,97,32,14,44,63,NaN,NaN,100,109,NaN,107,NaN
11194,,,,,,,NaN,NaN,,,NaN,,NaN
11195,13,109,32,14,44,64,NaN,NaN,100,109,NaN,108,NaN
11196,,,,,,,NaN,NaN,,,NaN,,NaN
11197,13,109,32,14,44,63,NaN,NaN,100,109,NaN,106,NaN
11198,,,,,,,NaN,NaN,,,NaN,,NaN
11199,13,109,32,14,44,64,NaN,NaN,100,109,NaN,108,NaN
11200,,,,,,,NaN,NaN,,,NaN,,NaN
11201,13,109,32,14,43,63,NaN,NaN,100,110,NaN,106,NaN
11202,,,,,,,NaN,NaN,,,NaN,,NaN
11203,13,124,32,14,45,64,NaN,NaN,100,110,NaN,109,NaN
11204,,,,,,,NaN,NaN,,,NaN,,NaN
11205,13,125,32,14,44,63,NaN,NaN,100,110,NaN,106,NaN
11206,,,,,,,NaN,NaN,,,NaN,,NaN
11207,13,109,33,14,45,64,NaN,NaN,100,110,NaN,109,NaN
11208,,,,,,,NaN,NaN,,,NaN,,NaN
11209,13,110,33,14,44,63,NaN,NaN,100,111,NaN,106,NaN
11210,,,,,,,NaN,NaN,,,NaN,,NaN
11211,13,110,33,14,45,64,NaN,NaN,100,110,NaN,107,NaN
11212,,,,,,,NaN,NaN,,,NaN,,NaN
11213,13,110,32,14,43,63,NaN,NaN,100,111,NaN,106,NaN
11214,,,,,,,NaN,NaN,,,NaN,,NaN
11215,13,110,32,14,45,63,NaN,NaN,100,110,NaN,106,NaN
11216,,,,,,,NaN,NaN,,,NaN,,NaN
11217,13,110,32,14,43,63,NaN,NaN,100,111,NaN,106,NaN
11218,,,,,,,NaN,NaN,,,NaN,,NaN
11219,13,110,32,14,44,63,NaN,NaN,100,111,NaN,106,NaN
11220,,,,,,,NaN,NaN,,,NaN,,NaN
11221,13,110,33,14,43,63,NaN,NaN,100,111,NaN,105,NaN
11222,,,,,,,NaN,NaN,,,NaN,,NaN
11223,13,110,33,14,43,62,NaN,NaN,100,111,NaN,105,NaN
11224,,,,,,,NaN,NaN,,,NaN,,NaN
11225,13,110,33,14,44,63,NaN,NaN,100,111,NaN,107,NaN
11226,,,,,,,NaN,NaN,,,NaN,,NaN
11227,13,110,33,14,44,63,NaN,NaN,100,111,NaN,106,NaN
11228,,,,,,,NaN,NaN,,,NaN,,NaN
11229,13,98,33,14,44,64,NaN,NaN,100,111,NaN,107,NaN
11230,,,,,,,NaN,NaN,,,NaN,,NaN
11231,13,98,33,14,43,63,NaN,NaN,100,111,NaN,105,NaN
11232,,,,,,,NaN,NaN,,,NaN,,NaN
11233,13,126,33,14,44,63,NaN,NaN,100,110,NaN,107,NaN
11234,,,,,,,NaN,NaN,,,NaN,,NaN
11235,13,126,33,14,43,62,NaN,NaN,100,110,NaN,105,NaN
11236,,,,,,,NaN,NaN,,,NaN,,NaN
11237,13,110,33,14,45,63,NaN,NaN,100,110,NaN,107,NaN
11238,,,,,,,NaN,NaN,,,NaN,,NaN
11239,13,109,33,14,43,62,NaN,NaN,100,110,NaN,104,NaN
11240,,,,,,,NaN,NaN,,,NaN,,NaN
11241,13,110,32,14,44,63,NaN,NaN,100,110,NaN,105,NaN
11242,,,,,,,NaN,NaN,,,NaN,,NaN
11243,13,110,32,14,43,62,NaN,NaN,100,110,NaN,104,NaN
11244,,,,,,,NaN,NaN,,,NaN,,NaN
11245,13,110,32,14,44,63,NaN,NaN,100,111,NaN,105,NaN
11246,,,,,,,NaN,NaN,,,NaN,,NaN
11247,13,98,32,14,43,63,NaN,NaN,100,111,NaN,105,NaN
11248,,,,,,,NaN,NaN,,,NaN,,NaN
11249,13,98,32,14,43,62,NaN,NaN,100,111,NaN,104,NaN
11250,,,,,,,NaN,NaN,,,NaN,,NaN
11251,12,110,32,14,43,62,NaN,NaN,100,111,NaN,104,NaN
11252,,,,,,,NaN,NaN,,,NaN,,NaN
11253,12,111,32,14,43,62,NaN,NaN,100,111,NaN,104,NaN
11254,,,,,,,NaN,NaN,,,NaN,,NaN
11255,12,110,32,14,43,62,NaN,NaN,100,111,NaN,106,NaN
11256,,,,,,,NaN,NaN,,,NaN,,NaN
11257,12,110,32,14,42,61,NaN,NaN,100,111,NaN,103,NaN
11258,,,,,,,NaN,NaN,,,NaN,,NaN
11259,12,110,32,14,43,61,NaN,NaN,100,111,NaN,104,NaN
11260,,,,,,,NaN,NaN,,,NaN,,NaN
11261,12,110,33,14,42,60,NaN,NaN,100,111,NaN,102,NaN
11262,,,,,,,NaN,NaN,,,NaN,,NaN
11263,12,110,33,14,44,62,NaN,NaN,100,111,NaN,105,NaN
11264,,,,,,,NaN,NaN,,,NaN,,NaN
11265,12,121,33,14,43,61,NaN,NaN,100,111,NaN,103,NaN
11266,,,,,,,NaN,NaN,,,NaN,,NaN
11267,12,110,33,14,44,63,NaN,NaN,100,111,NaN,106,NaN
11268,,,,,,,NaN,NaN,,,NaN,,NaN
11269,12,111,33,14,43,62,NaN,NaN,100,112,NaN,104,NaN
11270,,,,,,,NaN,NaN,,,NaN,,NaN
11271,12,111,33,14,45,62,NaN,NaN,100,111,NaN,105,NaN
11272,,,,,,,NaN,NaN,,,NaN,,NaN
11273,12,111,33,14,43,62,NaN,NaN,100,112,NaN,103,NaN
11274,,,,,,,NaN,NaN,,,NaN,,NaN
11275,12,111,33,14,44,62,NaN,NaN,100,111,NaN,104,NaN
11276,,,,,,,NaN,NaN,,,NaN,,NaN
11277,12,111,33,14,43,61,NaN,NaN,100,112,NaN,103,NaN
11278,,,,,,,NaN,NaN,,,NaN,,NaN
11279,12,111,33,14,43,61,NaN,NaN,100,112,NaN,102,NaN
11280,,,,,,,NaN,NaN,,,NaN,,NaN
11281,12,111,33,14,42,61,NaN,NaN,100,111,NaN,102,NaN
11282,,,,,,,NaN,NaN,,,NaN,,NaN
11283,12,126,32,14,42,60,NaN,NaN,100,111,NaN,102,NaN
