time,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ART,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_SPO2
10198,,,NaN,NaN,,,,,NaN,,NaN,,
10199,91,74,NaN,NaN,90,56,10,32,NaN,99,NaN,11,100
10200,,,NaN,NaN,,,,,NaN,,NaN,,
10201,91,74,NaN,NaN,90,56,10,32,NaN,98,NaN,11,100
10202,,,NaN,NaN,,,,,NaN,,NaN,,
10203,91,73,NaN,NaN,90,55,10,32,NaN,95,NaN,11,100
10204,,,NaN,NaN,,,,,NaN,,NaN,,
10205,91,73,NaN,NaN,90,56,11,32,NaN,97,NaN,11,100
10206,,,NaN,NaN,,,,,NaN,,NaN,,
10207,91,72,NaN,NaN,90,53,11,32,NaN,92,NaN,11,100
10208,,,NaN,NaN,,,,,NaN,,NaN,,
10209,91,71,NaN,NaN,90,54,11,32,NaN,92,NaN,11,100
10210,,,NaN,NaN,,,,,NaN,,NaN,,
10211,91,73,NaN,NaN,90,56,11,32,NaN,97,NaN,11,100
10212,,,NaN,NaN,,,,,NaN,,NaN,,
10213,91,72,NaN,NaN,90,55,11,32,NaN,92,NaN,11,100
10214,,,NaN,NaN,,,,,NaN,,NaN,,
10215,91,73,NaN,NaN,90,56,11,32,NaN,96,NaN,11,100
10216,,,NaN,NaN,,,,,NaN,,NaN,,
10217,91,74,NaN,NaN,91,57,11,32,NaN,98,NaN,11,100
10218,,,NaN,NaN,,,,,NaN,,NaN,,
10219,91,73,NaN,NaN,91,56,11,32,NaN,94,NaN,11,100
10220,,,NaN,NaN,,,,,NaN,,NaN,,
10221,91,75,NaN,NaN,91,58,10,32,NaN,99,NaN,11,100
10222,,,NaN,NaN,,,,,NaN,,NaN,,
10223,92,76,NaN,NaN,91,58,10,32,NaN,100,NaN,11,100
10224,,,NaN,NaN,,,,,NaN,,NaN,,
10225,92,75,NaN,NaN,92,57,11,32,NaN,98,NaN,11,100
10226,,,NaN,NaN,,,,,NaN,,NaN,,
10227,92,76,NaN,NaN,92,59,11,32,NaN,101,NaN,11,100
10228,,,NaN,NaN,,,,,NaN,,NaN,,
10229,92,75,NaN,NaN,92,56,11,32,NaN,95,NaN,11,100
10230,,,NaN,NaN,,,,,NaN,,NaN,,
10231,92,75,NaN,NaN,92,57,11,32,NaN,98,NaN,11,100
10232,,,NaN,NaN,,,,,NaN,,NaN,,
10233,93,76,NaN,NaN,92,58,11,32,NaN,101,NaN,11,100
10234,,,NaN,NaN,,,,,NaN,,NaN,,
10235,93,75,NaN,NaN,92,57,11,32,NaN,97,NaN,11,100
10236,,,NaN,NaN,,,,,NaN,,NaN,,
10237,93,76,NaN,NaN,92,58,11,32,NaN,101,NaN,11,100
10238,,,NaN,NaN,,,,,NaN,,NaN,,
10239,93,77,NaN,NaN,97,58,10,32,NaN,101,NaN,11,100
10240,,,NaN,NaN,,,,,NaN,,NaN,,
10241,93,75,NaN,NaN,106,56,10,32,NaN,96,NaN,11,100
10242,,,NaN,NaN,,,,,NaN,,NaN,,
10243,93,75,NaN,NaN,106,57,10,32,NaN,98,NaN,11,100
10244,,,NaN,NaN,,,,,NaN,,NaN,,
10245,93,74,NaN,NaN,92,55,10,33,NaN,95,NaN,11,100
10246,,,NaN,NaN,,,,,NaN,,NaN,,
10247,93,73,NaN,NaN,92,56,11,33,NaN,96,NaN,11,100
10248,,,NaN,NaN,,,,,NaN,,NaN,,
10249,93,76,NaN,NaN,92,58,11,33,NaN,101,NaN,11,100
10250,,,NaN,NaN,,,,,NaN,,NaN,,
10251,93,75,NaN,NaN,92,57,11,32,NaN,97,NaN,11,100
10252,,,NaN,NaN,,,,,NaN,,NaN,,
10253,93,76,NaN,NaN,93,58,11,32,NaN,100,NaN,11,100
10254,,,NaN,NaN,,,,,NaN,,NaN,,
10255,93,76,NaN,NaN,93,57,11,32,NaN,101,NaN,11,100
10256,,,NaN,NaN,,,,,NaN,,NaN,,
10257,93,74,NaN,NaN,93,55,11,32,NaN,96,NaN,11,100
10258,,,NaN,NaN,,,,,NaN,,NaN,,
10259,93,75,NaN,NaN,93,57,10,32,NaN,98,NaN,11,100
10260,,,NaN,NaN,,,,,NaN,,NaN,,
10261,93,75,NaN,NaN,93,56,10,32,NaN,98,NaN,11,100
10262,,,NaN,NaN,,,,,NaN,,NaN,,
10263,93,74,NaN,NaN,93,56,11,32,NaN,96,NaN,11,100
10264,,,NaN,NaN,,,,,NaN,,NaN,,
10265,93,75,NaN,NaN,93,58,11,32,NaN,100,NaN,11,100
10266,,,NaN,NaN,,,,,NaN,,NaN,,
10267,93,75,NaN,NaN,93,56,11,32,NaN,97,NaN,11,100
10268,,,NaN,NaN,,,,,NaN,,NaN,,
10269,93,74,NaN,NaN,93,56,11,32,NaN,96,NaN,11,100
10270,,,NaN,NaN,,,,,NaN,,NaN,,
10271,93,75,NaN,NaN,93,58,11,32,NaN,99,NaN,11,100
10272,,,NaN,NaN,,,,,NaN,,NaN,,
10273,93,74,NaN,NaN,93,56,11,32,NaN,94,NaN,11,100
10274,,,NaN,NaN,,,,,NaN,,NaN,,
10275,93,74,NaN,NaN,93,57,11,32,NaN,97,NaN,11,100
10276,,,NaN,NaN,,,,,NaN,,NaN,,
10277,93,75,NaN,NaN,93,58,10,32,NaN,99,NaN,11,100
10278,,,NaN,NaN,,,,,NaN,,NaN,,
10279,93,74,NaN,NaN,93,57,10,32,NaN,96,NaN,11,100
10280,,,NaN,NaN,,,,,NaN,,NaN,,
10281,93,76,NaN,NaN,93,58,10,32,NaN,99,NaN,11,100
10282,,,NaN,NaN,,,,,NaN,,NaN,,
10283,94,76,NaN,NaN,93,58,10,32,NaN,99,NaN,11,100
10284,,,NaN,NaN,,,,,NaN,,NaN,,
10285,94,75,NaN,NaN,93,57,11,32,NaN,97,NaN,11,100
10286,,,NaN,NaN,,,,,NaN,,NaN,,
10287,94,76,NaN,NaN,93,59,11,32,NaN,100,NaN,11,100
10288,,,NaN,NaN,,,,,NaN,,NaN,,
10289,94,75,NaN,NaN,93,57,11,32,NaN,95,NaN,11,100
10290,,,NaN,NaN,,,,,NaN,,NaN,,
10291,94,75,NaN,NaN,93,58,11,32,NaN,97,NaN,11,100
10292,,,NaN,NaN,,,,,NaN,,NaN,,
10293,94,77,NaN,NaN,93,59,11,32,NaN,100,NaN,11,100
10294,,,NaN,NaN,,,,,NaN,,NaN,,
10295,94,75,NaN,NaN,93,58,11,32,NaN,96,NaN,11,100
10296,,,NaN,NaN,,,,,NaN,,NaN,,
10297,94,74,NaN,NaN,93,55,10,32,NaN,98,NaN,11,100
10298,,,NaN,NaN,,,,,NaN,,NaN,,
10299,96,77,NaN,NaN,95,58,10,32,NaN,102,NaN,11,100
10300,,,NaN,NaN,,,,,NaN,,NaN,,
10301,96,76,NaN,NaN,94,57,10,32,NaN,98,NaN,11,100
10302,,,NaN,NaN,,,,,NaN,,NaN,,
10303,96,76,NaN,NaN,91,58,11,32,NaN,99,NaN,11,100
10304,,,NaN,NaN,,,,,NaN,,NaN,,
10305,94,72,NaN,NaN,93,51,11,32,NaN,96,NaN,11,100
10306,,,NaN,NaN,,,,,NaN,,NaN,,
10307,93,72,NaN,NaN,97,56,11,32,NaN,94,NaN,11,100
10308,,,NaN,NaN,,,,,NaN,,NaN,,
10309,92,75,NaN,NaN,97,59,11,32,NaN,98,NaN,11,100
10310,,,NaN,NaN,,,,,NaN,,NaN,,
10311,92,74,NaN,NaN,97,57,11,32,NaN,94,NaN,11,100
10312,,,NaN,NaN,,,,,NaN,,NaN,,
10313,92,74,NaN,NaN,93,57,11,32,NaN,95,NaN,11,100
10314,,,NaN,NaN,,,,,NaN,,NaN,,
10315,94,75,NaN,NaN,93,58,10,32,NaN,97,NaN,11,100
10316,,,NaN,NaN,,,,,NaN,,NaN,,
10317,93,73,NaN,NaN,93,56,10,32,NaN,90,NaN,11,100
10318,,,NaN,NaN,,,,,NaN,,NaN,,
10319,93,73,NaN,NaN,93,57,10,32,NaN,93,NaN,11,100
10320,,,NaN,NaN,,,,,NaN,,NaN,,
10321,93,72,NaN,NaN,93,56,10,32,NaN,90,NaN,11,100
10322,,,NaN,NaN,,,,,NaN,,NaN,,
10323,93,72,NaN,NaN,93,56,11,32,NaN,90,NaN,11,100
10324,,,NaN,NaN,,,,,NaN,,NaN,,
10325,93,73,NaN,NaN,93,61,11,32,NaN,92,NaN,11,100
10326,,,NaN,NaN,,,,,NaN,,NaN,,
10327,93,71,NaN,NaN,93,56,11,32,NaN,88,NaN,11,100
10328,,,NaN,NaN,,,,,NaN,,NaN,,
10329,93,72,NaN,NaN,93,60,11,32,NaN,88,NaN,11,100
10330,,,NaN,NaN,,,,,NaN,,NaN,,
10331,94,72,NaN,NaN,93,56,11,32,NaN,92,NaN,11,100
10332,,,NaN,NaN,,,,,NaN,,NaN,,
10333,94,70,NaN,NaN,93,54,11,32,NaN,87,NaN,11,100
10334,,,NaN,NaN,,,,,NaN,,NaN,,
10335,93,70,NaN,NaN,92,55,11,32,NaN,89,NaN,11,100
10336,,,NaN,NaN,,,,,NaN,,NaN,,
10337,93,71,NaN,NaN,92,56,10,32,NaN,92,NaN,11,100
10338,,,NaN,NaN,,,,,NaN,,NaN,,
10339,93,70,NaN,NaN,92,55,10,32,NaN,86,NaN,11,100
10340,,,NaN,NaN,,,,,NaN,,NaN,,
10341,93,71,NaN,NaN,92,57,10,32,NaN,90,NaN,11,100
10342,,,NaN,NaN,,,,,NaN,,NaN,,
10343,93,70,NaN,NaN,93,56,10,32,NaN,87,NaN,11,100
10344,,,NaN,NaN,,,,,NaN,,NaN,,
10345,93,70,NaN,NaN,93,57,11,32,NaN,86,NaN,11,100
10346,,,NaN,NaN,,,,,NaN,,NaN,,
10347,93,72,NaN,NaN,93,60,11,32,NaN,91,NaN,11,100
10348,,,NaN,NaN,,,,,NaN,,NaN,,
10349,93,71,NaN,NaN,93,56,11,32,NaN,89,NaN,11,100
10350,,,NaN,NaN,,,,,NaN,,NaN,,
10351,93,71,NaN,NaN,93,56,11,32,NaN,92,NaN,11,100
10352,,,NaN,NaN,,,,,NaN,,NaN,,
10353,93,73,NaN,NaN,93,57,10,32,NaN,95,NaN,11,100
10354,,,NaN,NaN,,,,,NaN,,NaN,,
10355,93,71,NaN,NaN,93,55,10,32,NaN,90,NaN,11,100
10356,,,NaN,NaN,,,,,NaN,,NaN,,
10357,93,72,NaN,NaN,93,56,10,32,NaN,93,NaN,11,100
10358,,,NaN,NaN,,,,,NaN,,NaN,,
10359,93,72,NaN,NaN,93,56,10,32,NaN,92,NaN,11,100
10360,,,NaN,NaN,,,,,NaN,,NaN,,
10361,93,71,NaN,NaN,93,55,11,32,NaN,90,NaN,11,100
10362,,,NaN,NaN,,,,,NaN,,NaN,,
10363,94,72,NaN,NaN,93,57,11,32,NaN,94,NaN,11,100
10364,,,NaN,NaN,,,,,NaN,,NaN,,
10365,94,72,NaN,NaN,93,49,11,32,NaN,48,NaN,11,100
10366,,,NaN,NaN,,,,,NaN,,NaN,,
10367,94,70,NaN,NaN,93,55,11,32,NaN,87,NaN,11,100
10368,,,NaN,NaN,,,,,NaN,,NaN,,
10369,94,73,NaN,NaN,93,57,11,32,NaN,97,NaN,11,100
10370,,,NaN,NaN,,,,,NaN,,NaN,,
10371,94,72,NaN,NaN,93,55,11,32,NaN,95,NaN,11,100
10372,,,NaN,NaN,,,,,NaN,,NaN,,
10373,94,72,NaN,NaN,93,56,11,32,NaN,94,NaN,11,100
10374,,,NaN,NaN,,,,,NaN,,NaN,,
10375,94,73,NaN,NaN,93,56,10,32,NaN,96,NaN,11,100
10376,,,NaN,NaN,,,,,NaN,,NaN,,
10377,94,72,NaN,NaN,93,53,10,32,NaN,91,NaN,11,100
10378,,,NaN,NaN,,,,,NaN,,NaN,,
10379,94,73,NaN,NaN,93,56,10,33,NaN,94,NaN,11,100
10380,,,NaN,NaN,,,,,NaN,,NaN,,
10381,94,73,NaN,NaN,93,56,10,33,NaN,95,NaN,11,100
10382,,,NaN,NaN,,,,,NaN,,NaN,,
10383,94,73,NaN,NaN,93,,11,33,NaN,,NaN,11,100
10384,,,NaN,NaN,,,,,NaN,,NaN,,
10385,93,222,NaN,NaN,93,,11,33,NaN,,NaN,11,100
10386,,,NaN,NaN,,,,,NaN,,NaN,,
10387,94,222,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10388,,,NaN,NaN,,,,,NaN,,NaN,,
10389,93,227,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10390,,,NaN,NaN,,,,,NaN,,NaN,,
10391,94,240,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10392,,,NaN,NaN,,,,,NaN,,NaN,,
10393,93,148,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10394,,,NaN,NaN,,,,,NaN,,NaN,,
10395,93,103,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10396,,,NaN,NaN,,,,,NaN,,NaN,,
10397,93,85,NaN,NaN,93,,10,32,NaN,,NaN,11,100
10398,,,NaN,NaN,,,,,NaN,,NaN,,
10399,93,75,NaN,NaN,93,54,10,32,NaN,88,NaN,11,100
10400,,,NaN,NaN,,,,,NaN,,NaN,,
10401,94,72,NaN,NaN,93,55,11,32,NaN,90,NaN,11,100
10402,,,NaN,NaN,,,,,NaN,,NaN,,
10403,94,73,NaN,NaN,93,56,11,32,NaN,91,NaN,11,100
10404,,,NaN,NaN,,,,,NaN,,NaN,,
10405,94,79,NaN,NaN,93,54,11,32,NaN,109,NaN,11,100
10406,,,NaN,NaN,,,,,NaN,,NaN,,
10407,94,75,NaN,NaN,93,53,11,32,NaN,94,NaN,11,100
10408,,,NaN,NaN,,,,,NaN,,NaN,,
10409,94,75,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10410,,,NaN,NaN,,,,,NaN,,NaN,,
10411,94,242,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10412,,,NaN,NaN,,,,,NaN,,NaN,,
10413,93,239,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10414,,,NaN,NaN,,,,,NaN,,NaN,,
10415,93,234,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10416,,,NaN,NaN,,,,,NaN,,NaN,,
10417,93,230,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10418,,,NaN,NaN,,,,,NaN,,NaN,,
10419,93,227,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10420,,,NaN,NaN,,,,,NaN,,NaN,,
10421,93,222,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10422,,,NaN,NaN,,,,,NaN,,NaN,,
10423,93,222,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10424,,,NaN,NaN,,,,,NaN,,NaN,,
10425,93,224,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10426,,,NaN,NaN,,,,,NaN,,NaN,,
10427,93,207,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10428,,,NaN,NaN,,,,,NaN,,NaN,,
10429,93,172,NaN,NaN,92,,11,32,NaN,,NaN,11,100
10430,,,NaN,NaN,,,,,NaN,,NaN,,
10431,93,110,NaN,NaN,92,,12,32,NaN,,NaN,11,100
10432,,,NaN,NaN,,,,,NaN,,NaN,,
10433,93,85,NaN,NaN,92,,12,32,NaN,,NaN,11,100
10434,,,NaN,NaN,,,,,NaN,,NaN,,
10435,92,76,NaN,NaN,91,,11,32,NaN,,NaN,11,100
10436,,,NaN,NaN,,,,,NaN,,NaN,,
10437,92,70,NaN,NaN,93,,11,32,NaN,,NaN,11,100
10438,,,NaN,NaN,,,,,NaN,,NaN,,
10439,92,68,NaN,NaN,93,52,12,32,NaN,86,NaN,11,100
10440,,,NaN,NaN,,,,,NaN,,NaN,,
10441,93,68,NaN,NaN,93,52,12,32,NaN,88,NaN,11,100
10442,,,NaN,NaN,,,,,NaN,,NaN,,
10443,93,67,NaN,NaN,93,51,13,32,NaN,85,NaN,11,100
10444,,,NaN,NaN,,,,,NaN,,NaN,,
10445,93,67,NaN,NaN,93,52,13,32,NaN,88,NaN,11,100
10446,,,NaN,NaN,,,,,NaN,,NaN,,
10447,93,67,NaN,NaN,93,52,13,32,NaN,87,NaN,11,100
10448,,,NaN,NaN,,,,,NaN,,NaN,,
10449,93,67,NaN,NaN,92,52,13,32,NaN,87,NaN,11,100
10450,,,NaN,NaN,,,,,NaN,,NaN,,
10451,93,68,NaN,NaN,92,53,12,33,NaN,90,NaN,11,100
10452,,,NaN,NaN,,,,,NaN,,NaN,,
10453,93,67,NaN,NaN,93,52,12,33,NaN,86,NaN,11,100
10454,,,NaN,NaN,,,,,NaN,,NaN,,
10455,93,68,NaN,NaN,92,53,11,33,NaN,88,NaN,11,100
10456,,,NaN,NaN,,,,,NaN,,NaN,,
10457,93,69,NaN,NaN,92,54,11,32,NaN,90,NaN,11,100
10458,,,NaN,NaN,,,,,NaN,,NaN,,
10459,93,67,NaN,NaN,92,52,11,32,NaN,87,NaN,11,100
10460,,,NaN,NaN,,,,,NaN,,NaN,,
10461,93,69,NaN,NaN,92,53,12,32,NaN,90,NaN,11,100
10462,,,NaN,NaN,,,,,NaN,,NaN,,
10463,93,69,NaN,NaN,92,52,12,32,NaN,90,NaN,11,100
10464,,,NaN,NaN,,,,,NaN,,NaN,,
10465,93,67,NaN,NaN,92,52,12,32,NaN,87,NaN,11,100
10466,,,NaN,NaN,,,,,NaN,,NaN,,
10467,93,68,NaN,NaN,92,54,12,32,NaN,89,NaN,11,100
10468,,,NaN,NaN,,,,,NaN,,NaN,,
10469,93,68,NaN,NaN,92,52,12,32,NaN,88,NaN,11,100
10470,,,NaN,NaN,,,,,NaN,,NaN,,
10471,93,68,NaN,NaN,92,53,12,32,NaN,90,NaN,11,100
10472,,,NaN,NaN,,,,,NaN,,NaN,,
10473,93,70,NaN,NaN,92,54,11,33,NaN,93,NaN,11,100
10474,,,NaN,NaN,,,,,NaN,,NaN,,
10475,93,68,NaN,NaN,92,51,11,33,NaN,87,NaN,11,100
10476,,,NaN,NaN,,,,,NaN,,NaN,,
10477,93,68,NaN,NaN,92,52,11,33,NaN,92,NaN,11,100
10478,,,NaN,NaN,,,,,NaN,,NaN,,
10479,93,69,NaN,NaN,92,53,11,33,NaN,92,NaN,11,100
10480,,,NaN,NaN,,,,,NaN,,NaN,,
10481,93,68,NaN,NaN,92,52,11,32,NaN,90,NaN,11,100
10482,,,NaN,NaN,,,,,NaN,,NaN,,
10483,93,69,NaN,NaN,92,53,11,32,NaN,93,NaN,11,100
10484,,,NaN,NaN,,,,,NaN,,NaN,,
10485,93,69,NaN,NaN,92,52,12,32,NaN,91,NaN,11,100
10486,,,NaN,NaN,,,,,NaN,,NaN,,
10487,93,68,NaN,NaN,92,51,12,32,NaN,90,NaN,11,100
10488,,,NaN,NaN,,,,,NaN,,NaN,,
10489,93,71,NaN,NaN,92,56,11,32,NaN,96,NaN,11,100
10490,,,NaN,NaN,,,,,NaN,,NaN,,
10491,91,71,NaN,NaN,92,55,11,32,NaN,92,NaN,11,100
10492,,,NaN,NaN,,,,,NaN,,NaN,,
10493,91,72,NaN,NaN,92,55,11,32,NaN,94,NaN,11,100
10494,,,NaN,NaN,,,,,NaN,,NaN,,
10495,91,73,NaN,NaN,92,57,10,32,NaN,98,NaN,11,100
10496,,,NaN,NaN,,,,,NaN,,NaN,,
10497,93,72,NaN,NaN,92,55,10,32,NaN,95,NaN,11,100
10498,,,NaN,NaN,,,,,NaN,,NaN,,
10499,93,74,NaN,NaN,92,58,11,32,NaN,99,NaN,11,100
10500,,,NaN,NaN,,,,,NaN,,NaN,,
10501,92,75,NaN,NaN,92,58,11,32,NaN,100,NaN,11,100
10502,,,NaN,NaN,,,,,NaN,,NaN,,
10503,92,75,NaN,NaN,92,57,11,32,NaN,99,NaN,11,100
10504,,,NaN,NaN,,,,,NaN,,NaN,,
10505,92,77,NaN,NaN,91,59,11,32,NaN,103,NaN,11,100
10506,,,NaN,NaN,,,,,NaN,,NaN,,
10507,92,77,NaN,NaN,91,58,11,32,NaN,102,NaN,11,100
10508,,,NaN,NaN,,,,,NaN,,NaN,,
10509,92,77,NaN,NaN,91,58,11,32,NaN,101,NaN,11,99
10510,,,NaN,NaN,,,,,NaN,,NaN,,
10511,92,78,NaN,NaN,91,59,10,32,NaN,103,NaN,11,99
10512,,,NaN,NaN,,,,,NaN,,NaN,,
10513,92,76,NaN,NaN,91,57,10,32,NaN,100,NaN,11,100
10514,,,NaN,NaN,,,,,NaN,,NaN,,
10515,92,77,NaN,NaN,91,58,11,32,NaN,102,NaN,11,99
10516,,,NaN,NaN,,,,,NaN,,NaN,,
10517,92,79,NaN,NaN,92,60,11,32,NaN,106,NaN,11,99
10518,,,NaN,NaN,,,,,NaN,,NaN,,
10519,92,78,NaN,NaN,92,59,11,32,NaN,102,NaN,11,99
10520,,,NaN,NaN,,,,,NaN,,NaN,,
10521,92,79,NaN,NaN,92,60,11,32,NaN,105,NaN,11,99
10522,,,NaN,NaN,,,,,NaN,,NaN,,
10523,93,78,NaN,NaN,92,59,11,32,NaN,103,NaN,11,99
10524,,,NaN,NaN,,,,,NaN,,NaN,,
10525,92,77,NaN,NaN,92,58,11,32,NaN,103,NaN,11,99
10526,,,NaN,NaN,,,,,NaN,,NaN,,
10527,93,79,NaN,NaN,92,60,11,32,NaN,105,NaN,11,99
10528,,,NaN,NaN,,,,,NaN,,NaN,,
10529,93,77,NaN,NaN,92,58,11,32,NaN,101,NaN,11,99
10530,,,NaN,NaN,,,,,NaN,,NaN,,
10531,92,77,NaN,NaN,92,57,11,32,NaN,102,NaN,11,99
10532,,,NaN,NaN,,,,,NaN,,NaN,,
10533,93,78,NaN,NaN,92,59,10,32,NaN,104,NaN,11,99
10534,,,NaN,NaN,,,,,NaN,,NaN,,
10535,93,76,NaN,NaN,92,57,10,32,NaN,100,NaN,11,99
10536,,,NaN,NaN,,,,,NaN,,NaN,,
10537,93,77,NaN,NaN,92,58,11,32,NaN,102,NaN,11,100
10538,,,NaN,NaN,,,,,NaN,,NaN,,
10539,93,78,NaN,NaN,92,59,11,32,NaN,104,NaN,11,100
10540,,,NaN,NaN,,,,,NaN,,NaN,,
10541,93,76,NaN,NaN,92,56,11,33,NaN,98,NaN,11,100
10542,,,NaN,NaN,,,,,NaN,,NaN,,
10543,93,74,NaN,NaN,92,55,11,33,NaN,103,NaN,11,100
10544,,,NaN,NaN,,,,,NaN,,NaN,,
10545,91,76,NaN,NaN,94,58,12,33,NaN,100,NaN,11,100
10546,,,NaN,NaN,,,,,NaN,,NaN,,
10547,91,76,NaN,NaN,89,57,12,33,NaN,100,NaN,11,100
10548,,,NaN,NaN,,,,,NaN,,NaN,,
10549,91,77,NaN,NaN,89,59,11,32,NaN,103,NaN,11,100
10550,,,NaN,NaN,,,,,NaN,,NaN,,
10551,91,76,NaN,NaN,92,57,11,32,NaN,99,NaN,11,100
10552,,,NaN,NaN,,,,,NaN,,NaN,,
10553,93,76,NaN,NaN,92,58,10,32,NaN,101,NaN,11,100
10554,,,NaN,NaN,,,,,NaN,,NaN,,
10555,93,77,NaN,NaN,92,59,10,32,NaN,103,NaN,11,100
10556,,,NaN,NaN,,,,,NaN,,NaN,,
10557,92,76,NaN,NaN,92,57,10,33,NaN,99,NaN,11,100
10558,,,NaN,NaN,,,,,NaN,,NaN,,
10559,92,77,NaN,NaN,92,59,11,33,NaN,102,NaN,11,100
10560,,,NaN,NaN,,,,,NaN,,NaN,,
10561,92,78,NaN,NaN,92,59,11,33,NaN,104,NaN,11,100
10562,,,NaN,NaN,,,,,NaN,,NaN,,
10563,93,76,NaN,NaN,92,59,11,33,NaN,99,NaN,11,99
10564,,,NaN,NaN,,,,,NaN,,NaN,,
10565,93,78,NaN,NaN,92,60,11,33,NaN,103,NaN,11,100
10566,,,NaN,NaN,,,,,NaN,,NaN,,
10567,93,78,NaN,NaN,92,61,11,33,NaN,100,NaN,11,99
10568,,,NaN,NaN,,,,,NaN,,NaN,,
10569,94,76,NaN,NaN,93,58,11,33,NaN,101,NaN,11,99
10570,,,NaN,NaN,,,,,NaN,,NaN,,
10571,93,78,NaN,NaN,93,61,10,32,NaN,103,NaN,11,99
10572,,,NaN,NaN,,,,,NaN,,NaN,,
10573,93,76,NaN,NaN,93,58,10,32,NaN,98,NaN,11,99
10574,,,NaN,NaN,,,,,NaN,,NaN,,
10575,93,76,NaN,NaN,92,58,11,32,NaN,101,NaN,11,99
10576,,,NaN,NaN,,,,,NaN,,NaN,,
10577,93,78,NaN,NaN,92,60,11,32,NaN,103,NaN,11,99
10578,,,NaN,NaN,,,,,NaN,,NaN,,
10579,93,76,NaN,NaN,92,57,11,32,NaN,99,NaN,11,99
10580,,,NaN,NaN,,,,,NaN,,NaN,,
10581,93,77,NaN,NaN,92,58,11,32,NaN,101,NaN,11,99
10582,,,NaN,NaN,,,,,NaN,,NaN,,
10583,93,76,NaN,NaN,92,57,11,32,NaN,100,NaN,11,99
10584,,,NaN,NaN,,,,,NaN,,NaN,,
10585,93,76,NaN,NaN,92,58,11,32,NaN,99,NaN,11,99
10586,,,NaN,NaN,,,,,NaN,,NaN,,
10587,93,77,NaN,NaN,92,59,11,33,NaN,103,NaN,11,99
10588,,,NaN,NaN,,,,,NaN,,NaN,,
10589,93,77,NaN,NaN,92,58,11,33,NaN,100,NaN,11,99
10590,,,NaN,NaN,,,,,NaN,,NaN,,
10591,93,77,NaN,NaN,93,58,11,33,NaN,101,NaN,11,99
10592,,,NaN,NaN,,,,,NaN,,NaN,,
10593,93,78,NaN,NaN,93,58,10,33,NaN,104,NaN,11,99
10594,,,NaN,NaN,,,,,NaN,,NaN,,
10595,93,76,NaN,NaN,93,57,10,33,NaN,99,NaN,11,99
10596,,,NaN,NaN,,,,,NaN,,NaN,,
10597,93,76,NaN,NaN,93,58,11,33,NaN,101,NaN,11,99
10598,,,NaN,NaN,,,,,NaN,,NaN,,
10599,93,77,NaN,NaN,93,58,11,33,NaN,103,NaN,11,99
10600,,,NaN,NaN,,,,,NaN,,NaN,,
10601,92,75,NaN,NaN,93,57,11,33,NaN,97,NaN,11,99
10602,,,NaN,NaN,,,,,NaN,,NaN,,
10603,93,77,NaN,NaN,93,59,11,33,NaN,101,NaN,11,99
10604,,,NaN,NaN,,,,,NaN,,NaN,,
10605,92,76,NaN,NaN,93,58,11,33,NaN,98,NaN,11,99
10606,,,NaN,NaN,,,,,NaN,,NaN,,
10607,92,75,NaN,NaN,92,57,11,33,NaN,98,NaN,11,99
10608,,,NaN,NaN,,,,,NaN,,NaN,,
10609,93,77,NaN,NaN,93,60,10,32,NaN,102,NaN,11,99
10610,,,NaN,NaN,,,,,NaN,,NaN,,
10611,93,75,NaN,NaN,93,57,10,32,NaN,97,NaN,11,99
10612,,,NaN,NaN,,,,,NaN,,NaN,,
10613,93,75,NaN,NaN,93,57,10,32,NaN,99,NaN,11,99
10614,,,NaN,NaN,,,,,NaN,,NaN,,
10615,93,77,NaN,NaN,93,59,10,32,NaN,102,NaN,11,99
10616,,,NaN,NaN,,,,,NaN,,NaN,,
10617,93,75,NaN,NaN,93,56,11,32,NaN,96,NaN,11,100
10618,,,NaN,NaN,,,,,NaN,,NaN,,
10619,93,75,NaN,NaN,92,58,11,32,NaN,99,NaN,11,100
10620,,,NaN,NaN,,,,,NaN,,NaN,,
10621,93,76,NaN,NaN,92,59,11,32,NaN,101,NaN,11,100
10622,,,NaN,NaN,,,,,NaN,,NaN,,
10623,93,74,NaN,NaN,93,56,11,32,NaN,97,NaN,11,99
10624,,,NaN,NaN,,,,,NaN,,NaN,,
