time,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/CVP
13982,,NaN,,,,NaN,,,,,NaN,NaN,
13983,43,NaN,24,74,100,NaN,67,41,118,74,NaN,NaN,11
13984,,NaN,,,,NaN,,,,,NaN,NaN,
13985,42,NaN,24,74,100,NaN,68,41,120,74,NaN,NaN,11
13986,,NaN,,,,NaN,,,,,NaN,NaN,
13987,43,NaN,24,74,100,NaN,69,41,121,74,NaN,NaN,11
13988,,NaN,,,,NaN,,,,,NaN,NaN,
13989,44,NaN,24,74,100,NaN,68,41,119,74,NaN,NaN,11
13990,,NaN,,,,NaN,,,,,NaN,NaN,
13991,45,NaN,24,74,100,NaN,69,40,120,74,NaN,NaN,12
13992,,NaN,,,,NaN,,,,,NaN,NaN,
13993,44,NaN,24,74,100,NaN,69,40,120,74,NaN,NaN,12
13994,,NaN,,,,NaN,,,,,NaN,NaN,
13995,44,NaN,24,74,100,NaN,69,40,121,74,NaN,NaN,11
13996,,NaN,,,,NaN,,,,,NaN,NaN,
13997,46,NaN,24,74,100,NaN,71,40,124,75,NaN,NaN,11
13998,,NaN,,,,NaN,,,,,NaN,NaN,
13999,45,NaN,24,74,100,NaN,71,39,124,75,NaN,NaN,11
14000,,NaN,,,,NaN,,,,,NaN,NaN,
14001,46,NaN,24,74,100,NaN,71,39,122,75,NaN,NaN,11
14002,,NaN,,,,NaN,,,,,NaN,NaN,
14003,47,NaN,24,74,100,NaN,71,39,123,75,NaN,NaN,11
14004,,NaN,,,,NaN,,,,,NaN,NaN,
14005,45,NaN,24,74,100,NaN,72,39,125,75,NaN,NaN,11
